"Status","Year","Disability","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","330","310","27460","28140"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","110","110","31130","26820"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","480","460","33600","30890"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","80","80","40430","39820"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","UK Health Security Agency","140","130","49800","50730"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","HM Prison and Probation Service","190","180","24150","23170"
"In post","2022","Unknown","Cheshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Ministry of Defence (excl. agencies)","60","50","28780","24260"
"In post","2022","Unknown","Cheshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","National Crime Agency","820","800","36090","35890"
"In post","2022","Unknown","Cheshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","80","70","27740","21170"
"In post","2022","Unknown","Cornwall and Isles of Scilly","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2022","Unknown","Cumbria","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","50","40","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Crown Prosecution Service","80","80","36540","34070"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","70","70","37210","36500"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","60","50","25100","27570"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department of Health and Social Care (excl. agencies)","40","30","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","70","70","31800","27750"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HM Land Registry","140","130","26970","23860"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HM Prison and Probation Service","320","290","26290","24800"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","1040","1000","30220","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","70","70","32550","31530"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","National Crime Agency","50","50","37770","36410"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Office of the Public Guardian","60","60","21940","20970"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","UK Health Security Agency","40","30","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"In post","2022","Unknown","Devon","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","HM Land Registry","210","200","30990","27130"
"In post","2022","Unknown","Devon","HM Prison and Probation Service","140","130","24680","23140"
"In post","2022","Unknown","Devon","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Ministry of Defence (excl. agencies)","270","250","28210","25000"
"In post","2022","Unknown","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Unknown","Devon","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Valuation Office Agency","130","120","24050","22010"
"In post","2022","Unknown","Dorset and Somerset","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","50","50","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Defence Equipment and Support","40","30","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","HM Land Registry","60","60","27460","22600"
"In post","2022","Unknown","Dorset and Somerset","HM Prison and Probation Service","120","110","25100","23170"
"In post","2022","Unknown","Dorset and Somerset","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Ministry of Defence (excl. agencies)","120","110","30070","23280"
"In post","2022","Unknown","Dorset and Somerset","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","UK Hydrographic Office","250","240","33960","33290"
"In post","2022","Unknown","East Anglia","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Cabinet Office (excl. agencies)","40","30","[c]","[c]"
"In post","2022","Unknown","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","100","90","39580","37280"
"In post","2022","Unknown","East Anglia","Crown Commercial Service","90","90","37320","32370"
"In post","2022","Unknown","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department of Health and Social Care (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Unknown","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","HM Land Registry","60","50","24800","22600"
"In post","2022","Unknown","East Anglia","HM Prison and Probation Service","390","370","26340","25200"
"In post","2022","Unknown","East Anglia","HM Revenue and Customs (excl. agencies)","120","110","29270","26820"
"In post","2022","Unknown","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Home Office","60","60","27460","24880"
"In post","2022","Unknown","East Anglia","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Ministry of Defence (excl. agencies)","420","400","30240","26670"
"In post","2022","Unknown","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","UK Health Security Agency","70","60","47060","39380"
"In post","2022","Unknown","East Anglia","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Advisory, Conciliation and Arbitration Service","30","30","[c]","[c]"
"In post","2022","Unknown","East Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Unknown","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Companies House","240","210","27510","22740"
"In post","2022","Unknown","East Wales","Crown Commercial Service","70","70","36280","31250"
"In post","2022","Unknown","East Wales","Crown Prosecution Service","70","60","40570","48080"
"In post","2022","Unknown","East Wales","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Work and Pensions (excl. agencies)","50","50","25430","27570"
"In post","2022","Unknown","East Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","HM Courts and Tribunals Service","50","50","22990","20970"
"In post","2022","Unknown","East Wales","HM Prison and Probation Service","270","260","26650","24620"
"In post","2022","Unknown","East Wales","HM Revenue and Customs (excl. agencies)","1220","1130","28050","26820"
"In post","2022","Unknown","East Wales","Home Office","90","80","29810","24880"
"In post","2022","Unknown","East Wales","Intellectual Property Office","400","380","34310","30410"
"In post","2022","Unknown","East Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Ministry of Defence (excl. agencies)","80","80","27230","21380"
"In post","2022","Unknown","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","UK Statistics Authority","1120","1080","34000","30710"
"In post","2022","Unknown","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Welsh Government (excl. agencies)","170","160","40890","38160"
"In post","2022","Unknown","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","HM Land Registry","60","60","24990","22600"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","200","190","24910","23170"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Home Office","80","80","24010","21680"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","70","70","28230","26720"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Work and Pensions (excl. agencies)","70","60","23570","21260"
"In post","2022","Unknown","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Education Scotland","50","40","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","HM Revenue and Customs (excl. agencies)","670","640","26730","21250"
"In post","2022","Unknown","Eastern Scotland","Home Office","50","50","25460","24880"
"In post","2022","Unknown","Eastern Scotland","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
