"Status","Year","Region_ITL2","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Female","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Male","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Female","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Female","White","50","40","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","East Wales","Female","White","160","150","31680","29350"
"Leaver Dept.","2021","East Wales","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","Male","White","110","110","35960","32540"
"Leaver Dept.","2021","East Wales","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Female","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Female","White","80","80","32000","27570"
"Leaver Dept.","2021","Eastern Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Male","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Essex","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","White","230","220","34780","31950"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","White","230","230","35910","32540"
"Leaver Dept.","2021","Greater Manchester","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Female","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Female","White","130","130","31040","27570"
"Leaver Dept.","2021","Greater Manchester","Male","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Male","White","110","110","30870","27570"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Female","White","90","80","33060","29360"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Male","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Female","White","120","110","47650","41970"
"Leaver Dept.","2021","Inner London - East","Male","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Male","White","120","110","47720","43790"
"Leaver Dept.","2021","Inner London - East","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Mixed","[c]","[c]","[c]","[c]"
