"Status","Year","Organisation","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","65+","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","65+","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","65+","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","65+","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","65+","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","20-29","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","20-29","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","20-29","Inner London - West","270","270","31390","31800"
"New entrant CS","2022","Department for International Trade","20-29","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","20-29","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","20-29","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","20-29","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","30-39","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","30-39","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","30-39","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","30-39","Inner London - West","70","70","40780","38160"
"New entrant CS","2022","Department for International Trade","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","30-39","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","40-49","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","40-49","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","40-49","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","40-49","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","40-49","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","40-49","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","50-59","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","50-59","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","50-59","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","50-59","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","50-59","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","60-64","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","65+","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","65+","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","16-19","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","16-19","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","16-19","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Inner London - West","220","220","32570","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","West Midlands","50","50","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Inner London - West","80","80","42060","39600"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","60-64","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","65+","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","16-19","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","20-29","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","20-29","Inner London - West","270","270","38070","34710"
"New entrant CS","2022","Department for Transport (excl. agencies)","20-29","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","20-29","West Midlands","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","20-29","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","20-29","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","Inner London - West","150","140","50740","54110"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","30-39","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","40-49","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","40-49","Inner London - West","50","40","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","40-49","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","40-49","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","40-49","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","40-49","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","50-59","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","50-59","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","50-59","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","50-59","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","50-59","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","50-59","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","60-64","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","16-19","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Bedfordshire and Hertfordshire","60","60","27580","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Derbyshire and Nottinghamshire","100","100","23540","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Devon","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","East Anglia","60","60","24510","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","East Wales","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Eastern Scotland","100","90","23530","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Essex","70","70","26310","24250"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","23050","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Greater Manchester","240","240","26250","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Inner London - East","150","150","30230","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Inner London - West","180","180","32140","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Kent","50","50","25450","24250"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Lancashire","340","330","23680","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Leicestershire, Rutland and Northamptonshire","110","100","22790","21260"
