"Status","Year","Ethnicity","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Hackney and Newham","London","1150","1090","39630","37610"
"In post","2022","Unknown","Haringey and Islington","London","270","250","30870","31060"
"In post","2022","Unknown","Harrow and Hillingdon","London","240","230","30930","28650"
"In post","2022","Unknown","Hartlepool and Stockton-on-Tees","North East (England)","120","110","27100","27570"
"In post","2022","Unknown","Heart of Essex","East of England","190","180","27770","26140"
"In post","2022","Unknown","Herefordshire, County of","West Midlands (England)","60","60","27110","22630"
"In post","2022","Unknown","Hertfordshire CC","East of England","250","250","32400","29290"
"In post","2022","Unknown","Hounslow and Richmond upon Thames","London","440","430","31430","31020"
"In post","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","230","200","29550","27080"
"In post","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","170","160","29810","27230"
"In post","2022","Unknown","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Isle of Wight","South East (England)","50","50","27850","26910"
"In post","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","110","110","32280","31060"
"In post","2022","Unknown","Kent Thames Gateway","South East (England)","210","200","28790","28760"
"In post","2022","Unknown","Kingston upon Hull, City of","Yorkshire and The Humber","190","180","26570","24880"
"In post","2022","Unknown","Lambeth","London","300","290","40770","36200"
"In post","2022","Unknown","Lancaster and Wyre","North West (England)","100","100","27120","25700"
"In post","2022","Unknown","Leeds","Yorkshire and The Humber","2660","2570","33050","27570"
"In post","2022","Unknown","Leicester","East Midlands (England)","320","290","25810","23140"
"In post","2022","Unknown","Leicestershire CC and Rutland","East Midlands (England)","200","190","25590","23140"
"In post","2022","Unknown","Lewisham and Southwark","London","170","160","37000","32790"
"In post","2022","Unknown","Lincolnshire CC","East Midlands (England)","170","160","27800","26130"
"In post","2022","Unknown","Lisburn and Castlereagh","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Unknown","Liverpool","North West (England)","1750","1650","27970","24880"
"In post","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","40","30","[c]","[c]"
"In post","2022","Unknown","Luton","East of England","60","50","27750","27570"
"In post","2022","Unknown","Manchester","North West (England)","1320","1270","32380","27570"
"In post","2022","Unknown","Medway","South East (England)","170","170","29650","28140"
"In post","2022","Unknown","Merton, Kingston upon Thames and Sutton","London","90","90","30120","30470"
"In post","2022","Unknown","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mid Kent","South East (England)","90","90","31340","28450"
"In post","2022","Unknown","Mid Lancashire","North West (England)","680","620","26670","22600"
"In post","2022","Unknown","Milton Keynes","South East (England)","220","210","29770","27570"
"In post","2022","Unknown","Monmouthshire and Newport","Wales","1070","1010","33840","30210"
"In post","2022","Unknown","Na h-Eileanan Siar","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and North East Lincolnshire","Yorkshire and The Humber","90","80","25610","24090"
"In post","2022","Unknown","North and West Norfolk","East of England","70","70","26670","25440"
"In post","2022","Unknown","North Hampshire","South East (England)","100","90","39330","30450"
"In post","2022","Unknown","North Lanarkshire","Scotland","560","520","27390","25420"
"In post","2022","Unknown","North Northamptonshire","East Midlands (England)","70","70","25870","24450"
"In post","2022","Unknown","North Nottinghamshire","East Midlands (England)","140","130","26750","25710"
"In post","2022","Unknown","North Yorkshire CC","Yorkshire and The Humber","190","190","31900","27570"
"In post","2022","Unknown","Northumberland","North East (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","East of England","190","180","31340","26110"
"In post","2022","Unknown","Nottingham","East Midlands (England)","1470","1400","29710","26820"
"In post","2022","Unknown","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","520","520","49310","47170"
"In post","2022","Unknown","Oxfordshire CC","South East (England)","270","260","31330","28140"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Scotland","550","520","30520","29550"
"In post","2022","Unknown","Peterborough","East of England","110","100","31480","26980"
"In post","2022","Unknown","Plymouth","South West (England)","470","450","27760","24950"
"In post","2022","Unknown","Portsmouth","South East (England)","420","390","29730","24880"
"In post","2022","Unknown","Powys","Wales","30","30","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","London","120","110","30900","31060"
"In post","2022","Unknown","Sandwell","West Midlands (England)","60","50","26710","27570"
"In post","2022","Unknown","Scottish Borders","Scotland","130","120","28260","25930"
"In post","2022","Unknown","Sefton","North West (England)","720","680","28290","24890"
"In post","2022","Unknown","Sheffield","Yorkshire and The Humber","700","670","34730","29360"
"In post","2022","Unknown","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire","West Midlands (England)","90","80","30320","26750"
"In post","2022","Unknown","Solihull","West Midlands (England)","110","110","29660","24880"
"In post","2022","Unknown","Somerset CC","South West (England)","330","320","32120","29290"
"In post","2022","Unknown","South and West Derbyshire","East Midlands (England)","120","100","34710","29370"
"In post","2022","Unknown","South Ayrshire","Scotland","50","50","[c]","[c]"
"In post","2022","Unknown","South Hampshire","South East (England)","520","430","28450","24250"
"In post","2022","Unknown","South Lanarkshire","Scotland","1040","960","28300","23780"
"In post","2022","Unknown","South Nottinghamshire","East Midlands (England)","100","100","32930","26700"
"In post","2022","Unknown","South Teesside","North East (England)","70","70","25360","23170"
"In post","2022","Unknown","South West Wales","Wales","100","90","28040","25990"
"In post","2022","Unknown","Southampton","South East (England)","110","100","31310","26560"
"In post","2022","Unknown","Southend-on-Sea","East of England","180","160","32970","29360"
"In post","2022","Unknown","Staffordshire CC","West Midlands (England)","440","420","28680","25700"
"In post","2022","Unknown","Stoke-on-Trent","West Midlands (England)","120","110","27600","23170"
"In post","2022","Unknown","Suffolk CC","East of England","470","440","28050","25830"
"In post","2022","Unknown","Sunderland","North East (England)","560","490","24490","21260"
"In post","2022","Unknown","Swansea","Wales","1110","1020","26390","21840"
"In post","2022","Unknown","Swindon","South West (England)","60","60","33810","30360"
"In post","2022","Unknown","Telford and Wrekin","West Midlands (England)","250","230","35570","28100"
"In post","2022","Unknown","Thurrock","East of England","50","50","[c]","[c]"
"In post","2022","Unknown","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","London","690","680","46910","41750"
"In post","2022","Unknown","Tyneside","North East (England)","3000","2770","28910","26590"
"In post","2022","Unknown","Unknown","Unknown","2220","2200","37060","32700"
"In post","2022","Unknown","Wakefield","Yorkshire and The Humber","180","170","27310","25070"
"In post","2022","Unknown","Walsall","West Midlands (England)","40","30","[c]","[c]"
"In post","2022","Unknown","Wandsworth","London","170","170","30670","30520"
"In post","2022","Unknown","Warrington","North West (England)","260","250","31230","27850"
"In post","2022","Unknown","Warwickshire CC","West Midlands (England)","80","70","27350","25230"
"In post","2022","Unknown","West Cumbria","North West (England)","280","260","25060","21300"
"In post","2022","Unknown","West Essex","East of England","40","30","[c]","[c]"
"In post","2022","Unknown","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","Scotland","50","50","33590","27750"
"In post","2022","Unknown","West Northamptonshire","East Midlands (England)","120","110","26730","24800"
"In post","2022","Unknown","West Surrey","South East (England)","200","180","33430","29130"
"In post","2022","Unknown","West Sussex (North East)","South East (England)","150","130","28670","25770"
"In post","2022","Unknown","West Sussex (South West)","South East (England)","190","170","31670","27570"
"In post","2022","Unknown","Westminster","London","10600","10420","46720","41500"
"In post","2022","Unknown","Wiltshire","South West (England)","610","590","37710","32790"
"In post","2022","Unknown","Wirral","North West (England)","290","260","26050","22600"
"In post","2022","Unknown","Wolverhampton","West Midlands (England)","110","100","30240","27570"
"In post","2022","Unknown","Worcestershire CC","West Midlands (England)","300","280","27480","24730"
"In post","2022","Unknown","York","Yorkshire and The Humber","400","370","32530","26670"
"In post","2022","White","Aberdeen City and Aberdeenshire","Scotland","1360","1270","37100","31540"
"In post","2022","White","Angus and Dundee City","Scotland","1570","1480","27730","27230"
"In post","2022","White","Antrim and Newtownabbey","Northern Ireland","180","170","25240","20560"
"In post","2022","White","Ards and North Down","Northern Ireland","210","200","27450","21880"
"In post","2022","White","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","London","260","240","31620","31060"
"In post","2022","White","Barnet","London","770","720","42710","37770"
"In post","2022","White","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","2630","2350","27890","27570"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","11160","10670","38380","35430"
"In post","2022","White","Bedford","East of England","560","520","31260","28550"
"In post","2022","White","Belfast","Northern Ireland","2330","2190","31420","27370"
"In post","2022","White","Berkshire","South East (England)","1830","1750","35560","33000"
"In post","2022","White","Bexley and Greenwich","London","980","930","33000","31880"
"In post","2022","White","Birmingham","West Midlands (England)","6000","5600","34460","30420"
"In post","2022","White","Blackburn with Darwen","North West (England)","280","250","28260","27570"
"In post","2022","White","Blackpool","North West (England)","4720","4330","29850","27570"
"In post","2022","White","Bournemouth, Christchurch and Poole","South West (England)","660","590","28280","27570"
"In post","2022","White","Bradford","Yorkshire and The Humber","1270","1110","27570","26820"
"In post","2022","White","Breckland and South Norfolk","East of England","450","420","29680","27250"
"In post","2022","White","Brent","London","160","150","35130","31060"
"In post","2022","White","Bridgend and Neath Port Talbot","Wales","680","600","28040","27570"
"In post","2022","White","Brighton and Hove","South East (England)","570","510","33390","27570"
"In post","2022","White","Bristol, City of","South West (England)","5030","4700","35750","32010"
"In post","2022","White","Bromley","London","290","260","31830","31060"
"In post","2022","White","Buckinghamshire","South East (England)","1270","1210","33480","30700"
"In post","2022","White","Caithness and Sutherland, and Ross and Cromarty","Scotland","170","160","30470","27570"
"In post","2022","White","Calderdale and Kirklees","Yorkshire and The Humber","700","620","29000","27570"
"In post","2022","White","Cambridgeshire CC","East of England","2750","2610","33610","31650"
"In post","2022","White","Camden and City of London","London","950","910","46920","38370"
"In post","2022","White","Cardiff and Vale of Glamorgan","Wales","9330","8750","35440","30820"
"In post","2022","White","Causeway Coast and Glens","Northern Ireland","60","60","22340","20560"
"In post","2022","White","Central Bedfordshire","East of England","350","340","31570","28670"
"In post","2022","White","Central Hampshire","South East (England)","3460","3320","37000","33300"
"In post","2022","White","Central Valleys","Wales","2290","2120","31960","27570"
"In post","2022","White","Cheshire East","North West (England)","940","870","31190","27570"
"In post","2022","White","Cheshire West and Chester","North West (England)","430","400","28740","27570"
"In post","2022","White","Chorley and West Lancashire","North West (England)","1180","1080","30700","27570"
"In post","2022","White","City of Edinburgh","Scotland","9810","9380","40300","36130"
"In post","2022","White","Clackmannanshire and Fife","Scotland","920","850","31100","27570"
"In post","2022","White","Conwy and Denbighshire","Wales","660","620","35620","30210"
"In post","2022","White","Cornwall and Isles of Scilly","South West (England)","1470","1350","27830","26840"
"In post","2022","White","Coventry","West Midlands (England)","1600","1510","38290","36200"
"In post","2022","White","Croydon","London","4740","4510","43100","37930"
"In post","2022","White","Darlington","North East (England)","1080","1030","36880","34290"
"In post","2022","White","Derby","East Midlands (England)","750","670","27470","25120"
"In post","2022","White","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Devon CC","South West (England)","4720","4330","32990","28200"
"In post","2022","White","Dorset","South West (England)","1870","1750","29950","27380"
"In post","2022","White","Dudley","West Midlands (England)","810","690","26010","27570"
"In post","2022","White","Dumfries and Galloway","Scotland","420","400","30380","27570"
"In post","2022","White","Durham","North East (England)","4810","4320","28210","26820"
"In post","2022","White","Ealing","London","120","120","35030","31060"
"In post","2022","White","East Ayrshire and North Ayrshire mainland","Scotland","880","810","27460","27360"
"In post","2022","White","East Cumbria","North West (England)","830","760","28890","25740"
"In post","2022","White","East Derbyshire","East Midlands (England)","370","320","28210","27570"
"In post","2022","White","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","1820","1730","31320","27570"
"In post","2022","White","East Kent","South East (England)","3500","3240","28870","27110"
"In post","2022","White","East Lancashire","North West (England)","390","360","27840","27570"
"In post","2022","White","East Lothian and Midlothian","Scotland","110","90","30650","27570"
"In post","2022","White","East Merseyside","North West (England)","960","860","28870","27570"
"In post","2022","White","East Riding of Yorkshire","Yorkshire and The Humber","1680","1580","29450","26950"
"In post","2022","White","East Surrey","South East (England)","680","630","34400","33890"
"In post","2022","White","East Sussex CC","South East (England)","1620","1460","27600","27570"
"In post","2022","White","Enfield","London","100","90","35170","31060"
"In post","2022","White","Essex Haven Gateway","East of England","760","710","31530","29290"
"In post","2022","White","Essex Thames Gateway","East of England","680","610","28360","29290"
"In post","2022","White","Falkirk","Scotland","1260","1110","28090","27570"
"In post","2022","White","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Flintshire and Wrexham","Wales","1920","1820","28730","27380"
"In post","2022","White","Glasgow City","Scotland","10100","9470","33530","27940"
"In post","2022","White","Gloucestershire CC","South West (England)","1190","1070","30880","27570"
"In post","2022","White","Greater Manchester North East","North West (England)","910","850","28820","27570"
"In post","2022","White","Greater Manchester North West","North West (England)","1730","1570","26120","25120"
"In post","2022","White","Greater Manchester South East","North West (England)","820","740","26090","24090"
"In post","2022","White","Greater Manchester South West","North West (England)","4270","4020","33520","30450"
"In post","2022","White","Gwent Valleys","Wales","900","820","30110","27570"
"In post","2022","White","Gwynedd","Wales","660","610","26540","24360"
"In post","2022","White","Hackney and Newham","London","2480","2350","44670","38030"
"In post","2022","White","Haringey and Islington","London","530","510","34830","32450"
"In post","2022","White","Harrow and Hillingdon","London","1200","1090","32880","30500"
"In post","2022","White","Hartlepool and Stockton-on-Tees","North East (England)","1450","1330","27860","27570"
"In post","2022","White","Heart of Essex","East of England","910","860","32930","29950"
"In post","2022","White","Herefordshire, County of","West Midlands (England)","390","370","29410","27120"
"In post","2022","White","Hertfordshire CC","East of England","1830","1720","36880","31880"
"In post","2022","White","Hounslow and Richmond upon Thames","London","1450","1380","34730","33120"
"In post","2022","White","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","810","730","30770","27570"
"In post","2022","White","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","980","920","30050","27570"
"In post","2022","White","Isle of Anglesey","Wales","220","200","28850","27370"
"In post","2022","White","Isle of Wight","South East (England)","810","740","27700","27120"
"In post","2022","White","Kensington & Chelsea and Hammersmith & Fulham","London","350","330","34420","32140"
"In post","2022","White","Kent Thames Gateway","South East (England)","1210","1140","30610","30700"
"In post","2022","White","Kingston upon Hull, City of","Yorkshire and The Humber","1780","1590","28540","27130"
"In post","2022","White","Lambeth","London","1900","1830","46140","40170"
"In post","2022","White","Lancaster and Wyre","North West (England)","940","870","29010","26850"
"In post","2022","White","Leeds","Yorkshire and The Humber","8530","8010","35820","31990"
"In post","2022","White","Leicester","East Midlands (England)","1210","1110","29390","27130"
"In post","2022","White","Leicestershire CC and Rutland","East Midlands (England)","1520","1420","30300","27380"
"In post","2022","White","Lewisham and Southwark","London","510","490","36370","31060"
"In post","2022","White","Lincolnshire CC","East Midlands (England)","2610","2460","28710","26910"
"In post","2022","White","Lisburn and Castlereagh","Northern Ireland","400","380","28060","24890"
"In post","2022","White","Liverpool","North West (England)","9960","9260","29800","26330"
"In post","2022","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","300","290","29970","27570"
"In post","2022","White","Luton","East of England","280","250","28270","27570"
"In post","2022","White","Manchester","North West (England)","6760","6420","35330","31650"
"In post","2022","White","Medway","South East (England)","1090","1040","31420","29290"
"In post","2022","White","Merton, Kingston upon Thames and Sutton","London","360","340","34550","31060"
"In post","2022","White","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Mid Kent","South East (England)","720","670","31250","29290"
"In post","2022","White","Mid Lancashire","North West (England)","3970","3580","29620","27130"
"In post","2022","White","Mid Ulster","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Milton Keynes","South East (England)","1640","1570","33750","29530"
"In post","2022","White","Monmouthshire and Newport","Wales","4610","4310","35320","30810"
"In post","2022","White","Na h-Eileanan Siar","Scotland","140","130","27720","27320"
"In post","2022","White","Newry, Mourne and Down","Northern Ireland","60","60","23340","20560"
"In post","2022","White","North and North East Lincolnshire","Yorkshire and The Humber","720","640","26960","27570"
"In post","2022","White","North and West Norfolk","East of England","820","760","28370","27570"
"In post","2022","White","North Hampshire","South East (England)","810","760","33970","27570"
"In post","2022","White","North Lanarkshire","Scotland","2090","1830","27620","26590"
"In post","2022","White","North Northamptonshire","East Midlands (England)","410","360","26290","27570"
"In post","2022","White","North Nottinghamshire","East Midlands (England)","890","830","30480","27570"
"In post","2022","White","North Yorkshire CC","Yorkshire and The Humber","1650","1560","31050","27570"
"In post","2022","White","Northumberland","North East (England)","410","370","29860","27570"
"In post","2022","White","Norwich and East Norfolk","East of England","1670","1520","29190","27570"
"In post","2022","White","Nottingham","East Midlands (England)","5780","5410","33690","30450"
"In post","2022","White","Orkney Islands","Scotland","30","30","[c]","[c]"
"In post","2022","White","Overseas","Overseas","2530","2520","50050","49810"
"In post","2022","White","Oxfordshire CC","South East (England)","2090","1960","33600","30700"
"In post","2022","White","Perth and Kinross, and Stirling","Scotland","800","750","32630","30040"
"In post","2022","White","Peterborough","East of England","1160","1060","29770","27130"
"In post","2022","White","Plymouth","South West (England)","2600","2410","32180","27570"
"In post","2022","White","Portsmouth","South East (England)","3020","2820","31930","27570"
"In post","2022","White","Powys","Wales","530","490","30820","27570"
"In post","2022","White","Redbridge and Waltham Forest","London","260","230","30990","30780"
"In post","2022","White","Sandwell","West Midlands (England)","240","210","28770","27570"
"In post","2022","White","Scottish Borders","Scotland","380","350","31330","27570"
"In post","2022","White","Sefton","North West (England)","4190","3860","30980","27570"
"In post","2022","White","Sheffield","Yorkshire and The Humber","5590","5140","34540","30820"
"In post","2022","White","Shetland Islands","Scotland","50","50","30170","27570"
"In post","2022","White","Shropshire","West Midlands (England)","1070","1020","30010","27570"
"In post","2022","White","Solihull","West Midlands (England)","530","490","29930","27570"
"In post","2022","White","Somerset CC","South West (England)","1990","1840","31760","27570"
"In post","2022","White","South and West Derbyshire","East Midlands (England)","980","890","33870","28210"
"In post","2022","White","South Ayrshire","Scotland","250","230","28610","27570"
"In post","2022","White","South Hampshire","South East (England)","3260","2840","31190","27570"
"In post","2022","White","South Lanarkshire","Scotland","2580","2310","32160","27570"
"In post","2022","White","South Nottinghamshire","East Midlands (England)","830","780","32440","28640"
"In post","2022","White","South Teesside","North East (England)","990","890","27260","26620"
"In post","2022","White","South West Wales","Wales","1400","1300","31530","27570"
"In post","2022","White","Southampton","South East (England)","1030","950","33690","27570"
"In post","2022","White","Southend-on-Sea","East of England","780","690","33570","29290"
"In post","2022","White","Staffordshire CC","West Midlands (England)","3460","3250","31070","27570"
"In post","2022","White","Stoke-on-Trent","West Midlands (England)","1040","930","26900","25120"
"In post","2022","White","Suffolk CC","East of England","3490","3250","30010","27570"
"In post","2022","White","Sunderland","North East (England)","3550","3010","26310","22080"
"In post","2022","White","Swansea","Wales","7570","6740","27890","22600"
"In post","2022","White","Swindon","South West (England)","380","350","32770","27570"
"In post","2022","White","Telford and Wrekin","West Midlands (England)","1520","1400","34610","30370"
"In post","2022","White","Thurrock","East of England","230","210","27170","25310"
"In post","2022","White","Torbay","South West (England)","310","260","27430","27570"
"In post","2022","White","Tower Hamlets","London","3250","3140","53810","54070"
"In post","2022","White","Tyneside","North East (England)","14090","12900","31380","27570"
"In post","2022","White","Unknown","Unknown","780","750","34610","30260"
"In post","2022","White","Wakefield","Yorkshire and The Humber","1480","1360","31200","28200"
"In post","2022","White","Walsall","West Midlands (England)","420","360","25880","26120"
"In post","2022","White","Wandsworth","London","410","390","34560","32400"
"In post","2022","White","Warrington","North West (England)","2190","2070","33600","31650"
"In post","2022","White","Warwickshire CC","West Midlands (England)","1020","930","28580","26700"
"In post","2022","White","West Cumbria","North West (England)","960","870","29720","26890"
"In post","2022","White","West Essex","East of England","490","440","30650","29290"
"In post","2022","White","West Kent","South East (England)","240","230","37350","37940"
"In post","2022","White","West Lothian","Scotland","360","340","34290","27570"
"In post","2022","White","West Northamptonshire","East Midlands (England)","790","740","28390","26330"
"In post","2022","White","West Surrey","South East (England)","1700","1590","33880","30650"
"In post","2022","White","West Sussex (North East)","South East (England)","860","770","31850","28070"
"In post","2022","White","West Sussex (South West)","South East (England)","1080","990","31870","27570"
"In post","2022","White","Westminster","London","32360","31430","51130","51830"
"In post","2022","White","Wiltshire","South West (England)","6300","6040","37000","33300"
"In post","2022","White","Wirral","North West (England)","1850","1620","27310","27130"
"In post","2022","White","Wolverhampton","West Midlands (England)","670","590","28340","27570"
"In post","2022","White","Worcestershire CC","West Midlands (England)","1870","1750","29890","27570"
"In post","2022","White","York","Yorkshire and The Humber","2060","1950","34430","31650"
"Leaver CS","2021","Asian","Aberdeen City and Aberdeenshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Barnet","London","40","40","[c]","[c]"
"Leaver CS","2021","Asian","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedford","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Birmingham","West Midlands (England)","60","50","30980","23010"
"Leaver CS","2021","Asian","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Blackpool","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bournemouth and Poole","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bradford","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brighton and Hove","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Buckinghamshire CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Camden and City of London","London","90","80","[c]","[c]"
"Leaver CS","2021","Asian","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Bedfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire West and Chester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chorley and West Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Croydon","London","40","40","[c]","[c]"
"Leaver CS","2021","Asian","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derby","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dudley","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Durham CC","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ealing","London","50","40","[c]","[c]"
"Leaver CS","2021","Asian","East Ayrshire and North Ayrshire mainland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Riding of Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Surrey","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Sussex CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Haven Gateway","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Thames Gateway","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Falkirk","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Flintshire and Wrexham","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
