"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Shropshire CC","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Heterosexual / straight","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Unknown","Southern Scotland","60","50","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Heterosexual / straight","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Unknown","Northumberland and Tyne and Wear","60","50","[c]","[c]"
"Leaver Dept.","2021","Swansea","Heterosexual / straight","West Wales and The Valleys","100","100","27350","23860"
"Leaver Dept.","2021","Swansea","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Heterosexual / straight","Inner London - East","130","130","46850","40480"
"Leaver Dept.","2021","Tower Hamlets","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Unknown","Inner London - East","150","140","49300","48180"
"Leaver Dept.","2021","Tyneside","Heterosexual / straight","Northumberland and Tyne and Wear","150","140","27590","24340"
"Leaver Dept.","2021","Tyneside","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Unknown","Northumberland and Tyne and Wear","200","190","30990","27570"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Unknown","240","230","38120","32000"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","400","33870","32000"
"Leaver Dept.","2021","Wakefield","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Heterosexual / straight","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Heterosexual / straight","Inner London - West","2230","2160","45530","40140"
"Leaver Dept.","2021","Westminster","LGBO","Inner London - West","260","260","43850","38590"
"Leaver Dept.","2021","Westminster","Undeclared","Inner London - West","270","260","47860","46030"
"Leaver Dept.","2021","Westminster","Unknown","Inner London - West","1580","1240","43170","38750"
"Leaver Dept.","2021","Wiltshire","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Heterosexual / straight","North Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2021","York","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","North Yorkshire","60","60","35180","34420"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Heterosexual / straight","Eastern Scotland","70","60","24640","22980"
"Leaver Dept.","2022","Angus and Dundee City","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","Eastern Scotland","90","80","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","Outer London - West and North West","760","700","38920","32820"
"Leaver Dept.","2022","Barnet","LGBO","Outer London - West and North West","50","50","41850","35580"
"Leaver Dept.","2022","Barnet","Undeclared","Outer London - West and North West","100","80","43150","36330"
"Leaver Dept.","2022","Barnet","Unknown","Outer London - West and North West","240","220","51010","42820"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","360","350","35200","32710"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","39300","38980"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","West Midlands","500","460","33740","27570"
"Leaver Dept.","2022","Birmingham","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","West Midlands","50","50","36310","29730"
"Leaver Dept.","2022","Birmingham","Unknown","West Midlands","230","220","35260","27570"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","Lancashire","70","60","33480","31990"
"Leaver Dept.","2022","Blackpool","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","West Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Bradford","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Heterosexual / straight","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","340","320","36240","29160"
"Leaver Dept.","2022","Bristol, City of","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","45220","38160"
"Leaver Dept.","2022","Bromley","Heterosexual / straight","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","West Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","East Anglia","200","180","39060","30760"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","East Anglia","50","40","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","Inner London - West","50","50","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","East Wales","180","180","33000","28090"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","East Wales","[c]","[c]","[c]","[c]"
