"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Department for Work and Pensions","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Glasgow City","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Leeds","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Manchester","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Tyneside","100","90","27470","21260"
"Leaver CS","2022","50-59","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Westminster","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Birmingham","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Cambridgeshire CC","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Lambeth","120","110","48300","40320"
"Leaver CS","2022","50-59","Department of Health and Social Care","Leeds","90","50","33470","29250"
"Leaver CS","2022","50-59","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Lewisham and Southwark","60","60","54990","53220"
"Leaver CS","2022","50-59","Department of Health and Social Care","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Tower Hamlets","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Tyneside","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Westminster","80","40","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Westminster","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Angus and Dundee City","40","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Birmingham","50","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Bradford","30","30","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Cardiff and Vale of Glamorgan","70","50","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","City of Edinburgh","30","30","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Greater Manchester South West","50","50","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Hackney and Newham","70","70","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Leeds","40","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Leicester","60","50","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Liverpool","40","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Mid Lancashire","30","30","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","North Lanarkshire","40","30","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Nottingham","50","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","South Lanarkshire","30","30","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Sunderland","50","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Tyneside","90","70","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Croydon","60","50","42110","33120"
"Leaver CS","2022","50-59","Home Office","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","East Kent","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Harrow and Hillingdon","30","20","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Leeds","[c]","[c]","[c]","[c]"
