"Status","Year","Organisation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","30","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","EO","50","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","60","50","69360","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","100","100","37430","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","AA/AO","110","100","21180","21410"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","EO","80","70","25830","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","G6/G7","60","60","66600","59810"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SEO/HEO","140","140","37990","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","EO","30","30","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","G6/G7","50","50","66940","62810"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO/HEO","90","90","39350","42460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","EO","160","150","27950","26750"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","G6/G7","300","290","61270","60000"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","SCS","50","50","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","210","210","37720","37000"
"In post","2022","Office of Gas and Electricity Markets","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Central Scotland","AA/AO","30","30","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Central Scotland","EO","190","190","24520","23700"
"In post","2022","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","160","150","54320","52730"
"In post","2022","Office of Gas and Electricity Markets","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","190","190","34170","32490"
"In post","2022","Office of Gas and Electricity Markets","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","110","100","53150","49060"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","130","120","35930","37270"
"In post","2022","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Inner London - East","G6/G7","110","100","64480","63580"
"In post","2022","Office of Rail and Road","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Inner London - East","SEO/HEO","60","60","41350","42680"
"In post","2022","Office of Rail and Road","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Derbyshire and Nottinghamshire","AA/AO","200","180","20950","20970"
"In post","2022","Office of the Public Guardian","Derbyshire and Nottinghamshire","EO","140","130","25190","25120"
"In post","2022","Office of the Public Guardian","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Derbyshire and Nottinghamshire","SEO/HEO","60","60","32360","30450"
"In post","2022","Office of the Public Guardian","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","West Midlands","AA/AO","670","600","21020","20970"
"In post","2022","Office of the Public Guardian","West Midlands","EO","240","230","25180","25120"
"In post","2022","Office of the Public Guardian","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","West Midlands","SEO/HEO","100","100","32520","30450"
"In post","2022","Office of the Scottish Charity Regulator","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","G6/G7","40","30","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","150","140","21500","21520"
"In post","2022","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","EO","90","90","26740","26050"
"In post","2022","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","60","50","57310","54940"
"In post","2022","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","140","130","36420","34860"
"In post","2022","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Eastern Scotland","AA/AO","320","300","24830","25050"
"In post","2022","Registers of Scotland","Eastern Scotland","EO","290","280","30670","30840"
"In post","2022","Registers of Scotland","Eastern Scotland","G6/G7","60","50","62990","62000"
"In post","2022","Registers of Scotland","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","Eastern Scotland","SEO/HEO","330","320","40600","37710"
"In post","2022","Registers of Scotland","West Central Scotland","AA/AO","50","50","24310","25050"
"In post","2022","Registers of Scotland","West Central Scotland","EO","60","60","30840","30840"
"In post","2022","Registers of Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Registers of Scotland","West Central Scotland","SEO/HEO","70","70","39930","37710"
