"Status","Year","Region_ITL1","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Yorkshire and The Humber","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","Calderdale and Kirklees","60","50","22980","22040"
"Leaver CS","2022","Yorkshire and The Humber","Property","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Security","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Security","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Security","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Security","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Security","York","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Barnsley, Doncaster and Rotherham","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Bradford","190","160","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","East Riding of Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Leeds","320","270","28420","25100"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","North Yorkshire CC","80","80","28920","22330"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Sheffield","170","150","28530","24890"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Communications","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Digital, Data & Technology","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Digital, Data & Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Finance","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Finance","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Legal","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","Nottingham","60","60","25230","21170"
"Leaver Dept.","2021","East Midlands (England)","No function","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","No function","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Property","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Nottingham","70","70","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Analysis","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Communications","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Digital, Data & Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Digital, Data & Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Finance","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Finance","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Grants Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Grants Management","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Human Resources","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Human Resources","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Legal","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Legal","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Legal","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","No function","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Project Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Project Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Property","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Property","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Security","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Analysis","Tower Hamlets","50","50","[c]","[c]"
"Leaver Dept.","2021","London","Analysis","Westminster","150","150","40620","35010"
"Leaver Dept.","2021","London","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Commercial","Westminster","50","40","[c]","[c]"
"Leaver Dept.","2021","London","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Communications","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Communications","Westminster","150","150","42800","39080"
"Leaver Dept.","2021","London","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Debt","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Digital, Data & Technology","Tower Hamlets","40","40","[c]","[c]"
"Leaver Dept.","2021","London","Digital, Data & Technology","Westminster","70","70","47940","41100"
"Leaver Dept.","2021","London","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Finance","Westminster","90","80","51750","51580"
"Leaver Dept.","2021","London","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Human Resources","Westminster","190","190","42710","35590"
"Leaver Dept.","2021","London","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Legal","Westminster","120","120","45850","50250"
"Leaver Dept.","2021","London","No function","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Camden and City of London","50","40","[c]","[c]"
"Leaver Dept.","2021","London","No function","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Lambeth","40","40","[c]","[c]"
"Leaver Dept.","2021","London","No function","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Tower Hamlets","50","50","[c]","[c]"
"Leaver Dept.","2021","London","No function","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","No function","Westminster","1870","1820","44460","38820"
"Leaver Dept.","2021","London","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Project Delivery","Westminster","140","140","48260","45200"
"Leaver Dept.","2021","London","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Security","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Security","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Camden and City of London","70","60","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Croydon","200","190","40190","34550"
"Leaver Dept.","2021","London","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Harrow and Hillingdon","30","30","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Tower Hamlets","100","100","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Westminster","1460","1100","46000","41140"
"Leaver Dept.","2021","North East (England)","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Communications","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Digital, Data & Technology","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Finance","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Finance","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Grants Management","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Human Resources","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Human Resources","Tyneside","40","40","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Legal","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","No function","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","No function","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","No function","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","No function","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","No function","Tyneside","30","30","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Property","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Property","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Durham CC","90","80","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Sunderland","80","80","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Tyneside","260","250","27410","27570"
"Leaver Dept.","2021","North West (England)","Analysis","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Analysis","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Communications","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Communications","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Communications","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Communications","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Digital, Data & Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Digital, Data & Technology","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Finance","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Finance","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Finance","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Finance","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Grants Management","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Grants Management","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Grants Management","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Legal","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Legal","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Legal","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","No function","Manchester","50","40","[c]","[c]"
