"Status","Year","Region_ITL1","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","East Midlands (England)","Female","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","White","250","240","32120","27570"
"Leaver Dept.","2022","East Midlands (England)","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","White","130","130","33480","27570"
"Leaver Dept.","2022","East of England","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","White","270","250","37070","32150"
"Leaver Dept.","2022","East of England","Male","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","White","160","160","38840","29290"
"Leaver Dept.","2022","London","Female","Asian","820","750","39560","33200"
"Leaver Dept.","2022","London","Female","Black","560","530","36790","32330"
"Leaver Dept.","2022","London","Female","Mixed","240","220","40160","35310"
"Leaver Dept.","2022","London","Female","Other ethnicity","70","60","42290","34800"
"Leaver Dept.","2022","London","Female","Undeclared","250","230","43630","40070"
"Leaver Dept.","2022","London","Female","Unknown","1190","820","40420","33370"
"Leaver Dept.","2022","London","Female","White","2950","2660","46020","40270"
"Leaver Dept.","2022","London","Male","Asian","520","500","41140","35060"
"Leaver Dept.","2022","London","Male","Black","210","200","39320","33350"
"Leaver Dept.","2022","London","Male","Mixed","130","120","41950","38900"
"Leaver Dept.","2022","London","Male","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Male","Undeclared","200","190","49070","43360"
"Leaver Dept.","2022","London","Male","Unknown","1050","730","42790","35060"
"Leaver Dept.","2022","London","Male","White","2040","1870","48200","41970"
"Leaver Dept.","2022","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","Unknown","100","90","28400","26520"
"Leaver Dept.","2022","North East (England)","Female","White","470","440","31220","27570"
"Leaver Dept.","2022","North East (England)","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","White","280","270","32320","27570"
"Leaver Dept.","2022","North West (England)","Female","Asian","90","80","28810","25120"
"Leaver Dept.","2022","North West (England)","Female","Black","50","50","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","Unknown","140","130","28360","27570"
"Leaver Dept.","2022","North West (England)","Female","White","860","810","31820","27570"
"Leaver Dept.","2022","North West (England)","Male","Asian","110","110","27760","27570"
"Leaver Dept.","2022","North West (England)","Male","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","Unknown","110","110","31880","28000"
"Leaver Dept.","2022","North West (England)","Male","White","550","540","34600","27570"
"Leaver Dept.","2022","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Female","Unknown","120","120","32890","27570"
"Leaver Dept.","2022","Scotland","Female","White","570","540","29510","27570"
"Leaver Dept.","2022","Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Male","Unknown","80","80","31990","30450"
"Leaver Dept.","2022","Scotland","Male","White","360","360","29960","27570"
"Leaver Dept.","2022","South East (England)","Female","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Female","White","470","420","38530","31790"
"Leaver Dept.","2022","South East (England)","Male","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Male","White","310","300","43010","38200"
"Leaver Dept.","2022","South West (England)","Female","Asian","70","70","37230","28870"
"Leaver Dept.","2022","South West (England)","Female","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Female","White","1010","950","35070","30170"
"Leaver Dept.","2022","South West (England)","Male","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","Undeclared","70","70","44110","40240"
"Leaver Dept.","2022","South West (England)","Male","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Male","White","660","640","39580","35630"
"Leaver Dept.","2022","Unknown","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Unknown","220","110","35540","32000"
"Leaver Dept.","2022","Unknown","Female","White","160","140","36960","32000"
"Leaver Dept.","2022","Unknown","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Unknown","160","100","37540","32000"
"Leaver Dept.","2022","Unknown","Male","White","130","130","39270","33320"
"Leaver Dept.","2022","Wales","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Wales","Female","White","290","280","32350","27570"
"Leaver Dept.","2022","Wales","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Wales","Male","White","230","230","36240","30710"
"Leaver Dept.","2022","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Female","Asian","160","150","28590","25500"
"Leaver Dept.","2022","West Midlands (England)","Female","Black","70","60","31420","27570"
"Leaver Dept.","2022","West Midlands (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Female","Unknown","90","90","29630","25620"
"Leaver Dept.","2022","West Midlands (England)","Female","White","420","380","35740","29510"
"Leaver Dept.","2022","West Midlands (England)","Male","Asian","140","140","29520","27570"
"Leaver Dept.","2022","West Midlands (England)","Male","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Male","Unknown","80","80","27490","25120"
"Leaver Dept.","2022","West Midlands (England)","Male","White","220","220","35990","29380"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","Asian","80","80","31890","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","Unknown","230","90","33330","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Female","White","540","470","36530","32000"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","Asian","80","80","31830","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","Unknown","210","100","32990","29310"
"Leaver Dept.","2022","Yorkshire and The Humber","Male","White","400","370","39600","33820"
"New entrant CS","2021","East Midlands (England)","Female","Asian","120","110","26260","25560"
"New entrant CS","2021","East Midlands (England)","Female","Black","60","50","25490","27570"
"New entrant CS","2021","East Midlands (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Female","Mixed","40","30","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Female","Unknown","360","350","24610","22850"
"New entrant CS","2021","East Midlands (England)","Female","White","800","780","26180","25960"
"New entrant CS","2021","East Midlands (England)","Male","Asian","120","120","26150","25000"
"New entrant CS","2021","East Midlands (England)","Male","Black","40","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Male","Unknown","290","280","25560","24120"
"New entrant CS","2021","East Midlands (England)","Male","White","580","570","27460","25560"
"New entrant CS","2021","East of England","Female","Asian","110","100","27890","27570"
"New entrant CS","2021","East of England","Female","Black","120","120","27720","28220"
"New entrant CS","2021","East of England","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Female","Mixed","70","70","26640","27570"
"New entrant CS","2021","East of England","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Female","Unknown","350","340","24980","22920"
"New entrant CS","2021","East of England","Female","White","1050","1000","26590","27570"
"New entrant CS","2021","East of England","Male","Asian","80","80","29050","27990"
"New entrant CS","2021","East of England","Male","Black","60","60","28120","29290"
"New entrant CS","2021","East of England","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Male","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Male","Unknown","290","280","26850","25560"
"New entrant CS","2021","East of England","Male","White","770","770","27840","27570"
"New entrant CS","2021","East of England","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Female","Asian","980","950","32810","31060"
"New entrant CS","2021","London","Female","Black","1110","1090","31050","31060"
"New entrant CS","2021","London","Female","Chinese","40","40","[c]","[c]"
"New entrant CS","2021","London","Female","Mixed","420","410","32810","31060"
"New entrant CS","2021","London","Female","Other ethnicity","110","110","34160","31060"
"New entrant CS","2021","London","Female","Undeclared","190","180","31420","31060"
"New entrant CS","2021","London","Female","Unknown","2550","2510","34980","31060"
"New entrant CS","2021","London","Female","White","3290","3190","36110","32330"
"New entrant CS","2021","London","Male","Asian","820","810","34210","31060"
"New entrant CS","2021","London","Male","Black","450","450","32080","31060"
"New entrant CS","2021","London","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Male","Mixed","220","210","35340","31060"
"New entrant CS","2021","London","Male","Other ethnicity","70","70","34120","31060"
"New entrant CS","2021","London","Male","Undeclared","190","180","37170","32330"
"New entrant CS","2021","London","Male","Unknown","2040","2030","38590","32540"
"New entrant CS","2021","London","Male","White","2590","2550","38090","32790"
"New entrant CS","2021","London","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","Asian","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Female","Unknown","540","520","23710","21010"
"New entrant CS","2021","North East (England)","Female","White","1100","1060","24610","21010"
"New entrant CS","2021","North East (England)","Male","Asian","50","50","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Male","Unknown","480","480","23950","21010"
"New entrant CS","2021","North East (England)","Male","White","920","910","24950","21010"
"New entrant CS","2021","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Female","Asian","160","150","25800","25560"
"New entrant CS","2021","North West (England)","Female","Black","80","70","29200","27570"
"New entrant CS","2021","North West (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Female","Mixed","70","70","25420","24240"
"New entrant CS","2021","North West (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Female","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Female","Unknown","900","870","24760","21430"
"New entrant CS","2021","North West (England)","Female","White","1950","1900","26270","24270"
"New entrant CS","2021","North West (England)","Male","Asian","200","200","28010","27570"
"New entrant CS","2021","North West (England)","Male","Black","70","70","27840","27570"
"New entrant CS","2021","North West (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Male","Mixed","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Male","Unknown","870","860","26980","24190"
"New entrant CS","2021","North West (England)","Male","White","1580","1570","27660","24240"
"New entrant CS","2021","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Female","Unknown","80","70","23230","20140"
"New entrant CS","2021","Northern Ireland","Female","White","70","70","25560","20140"
"New entrant CS","2021","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Male","Unknown","110","100","22890","20140"
"New entrant CS","2021","Northern Ireland","Male","White","90","90","24880","20310"
"New entrant CS","2021","Overseas","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Female","Asian","50","40","[c]","[c]"
"New entrant CS","2021","Scotland","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Female","Unknown","940","900","28060","22820"
"New entrant CS","2021","Scotland","Female","White","1410","1360","27090","26160"
"New entrant CS","2021","Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Male","Unknown","810","800","27590","20920"
"New entrant CS","2021","Scotland","Male","White","1100","1090","27260","25000"
"New entrant CS","2021","South East (England)","Female","Asian","140","130","28490","29290"
"New entrant CS","2021","South East (England)","Female","Black","130","130","29060","29290"
"New entrant CS","2021","South East (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Female","Mixed","80","80","27320","27570"
"New entrant CS","2021","South East (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Female","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","South East (England)","Female","Unknown","640","600","26520","24440"
"New entrant CS","2021","South East (England)","Female","White","2040","1950","27210","27570"
"New entrant CS","2021","South East (England)","Male","Asian","120","120","29400","27570"
"New entrant CS","2021","South East (England)","Male","Black","70","70","28020","27850"
"New entrant CS","2021","South East (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Male","Mixed","50","50","[c]","[c]"
"New entrant CS","2021","South East (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Male","Undeclared","70","70","28820","27570"
"New entrant CS","2021","South East (England)","Male","Unknown","660","640","27690","25540"
"New entrant CS","2021","South East (England)","Male","White","1530","1510","29040","27570"
