"Status","Year","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Essex Haven Gateway","100","90","32810","29290"
"In post","2022","Undeclared","Essex Thames Gateway","70","60","26620","25110"
"In post","2022","Undeclared","Falkirk","80","70","28830","27570"
"In post","2022","Undeclared","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Flintshire and Wrexham","410","390","29600","28430"
"In post","2022","Undeclared","Glasgow City","900","830","31990","27570"
"In post","2022","Undeclared","Gloucestershire CC","170","150","31180","27570"
"In post","2022","Undeclared","Greater Manchester North East","120","110","27820","27570"
"In post","2022","Undeclared","Greater Manchester North West","150","130","25350","24340"
"In post","2022","Undeclared","Greater Manchester South East","100","90","25370","24800"
"In post","2022","Undeclared","Greater Manchester South West","490","460","32970","30360"
"In post","2022","Undeclared","Gwent Valleys","80","70","30180","27570"
"In post","2022","Undeclared","Gwynedd","80","70","25910","22080"
"In post","2022","Undeclared","Hackney and Newham","560","530","40330","37610"
"In post","2022","Undeclared","Haringey and Islington","110","110","32170","31060"
"In post","2022","Undeclared","Harrow and Hillingdon","440","390","32880","30410"
"In post","2022","Undeclared","Hartlepool and Stockton-on-Tees","120","110","29870","27570"
"In post","2022","Undeclared","Heart of Essex","90","90","30770","28700"
"In post","2022","Undeclared","Herefordshire, County of","40","30","[c]","[c]"
"In post","2022","Undeclared","Hertfordshire CC","210","200","35100","31880"
"In post","2022","Undeclared","Hounslow and Richmond upon Thames","270","250","34020","31060"
"In post","2022","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","100","90","29530","27370"
"In post","2022","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","80","80","31580","27570"
"In post","2022","Undeclared","Isle of Anglesey","40","40","[c]","[c]"
"In post","2022","Undeclared","Isle of Wight","80","70","28070","27380"
"In post","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","50","50","33550","31980"
"In post","2022","Undeclared","Kent Thames Gateway","100","90","32020","31650"
"In post","2022","Undeclared","Kingston upon Hull, City of","210","190","29410","27570"
"In post","2022","Undeclared","Lambeth","290","280","42730","37000"
"In post","2022","Undeclared","Lancaster and Wyre","80","70","30410","26930"
"In post","2022","Undeclared","Leeds","1100","1030","35840","32000"
"In post","2022","Undeclared","Leicester","230","210","27850","26690"
"In post","2022","Undeclared","Leicestershire CC and Rutland","190","180","31460","27570"
"In post","2022","Undeclared","Lewisham and Southwark","160","150","35280","31060"
"In post","2022","Undeclared","Lincolnshire CC","290","280","29670","27380"
"In post","2022","Undeclared","Lisburn and Castlereagh","40","40","[c]","[c]"
"In post","2022","Undeclared","Liverpool","800","740","29930","26160"
"In post","2022","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Luton","50","40","[c]","[c]"
"In post","2022","Undeclared","Manchester","790","750","34250","30780"
"In post","2022","Undeclared","Medway","110","100","30970","29290"
"In post","2022","Undeclared","Merton, Kingston upon Thames and Sutton","60","60","36170","31060"
"In post","2022","Undeclared","Mid Kent","80","70","33870","31060"
"In post","2022","Undeclared","Mid Lancashire","480","430","28350","26820"
"In post","2022","Undeclared","Milton Keynes","170","160","34660","31280"
"In post","2022","Undeclared","Monmouthshire and Newport","300","290","35840","31320"
"In post","2022","Undeclared","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North and North East Lincolnshire","80","70","25750","26780"
"In post","2022","Undeclared","North and West Norfolk","60","60","31440","31650"
"In post","2022","Undeclared","North Hampshire","140","130","35260","29330"
"In post","2022","Undeclared","North Lanarkshire","210","170","25740","22080"
"In post","2022","Undeclared","North Northamptonshire","40","40","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","70","70","30170","27570"
"In post","2022","Undeclared","North Yorkshire CC","220","210","31130","28200"
"In post","2022","Undeclared","Northumberland","50","50","29980","27570"
"In post","2022","Undeclared","Norwich and East Norfolk","200","180","30520","27570"
"In post","2022","Undeclared","Nottingham","710","660","33430","31740"
"In post","2022","Undeclared","Overseas","350","350","46660","41960"
"In post","2022","Undeclared","Oxfordshire CC","280","260","35640","33300"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","50","50","34870","27570"
"In post","2022","Undeclared","Peterborough","180","160","28560","27130"
"In post","2022","Undeclared","Plymouth","300","270","34080","33000"
"In post","2022","Undeclared","Portsmouth","450","420","33370","30820"
"In post","2022","Undeclared","Powys","70","70","29540","26670"
"In post","2022","Undeclared","Redbridge and Waltham Forest","100","90","28490","30280"
"In post","2022","Undeclared","Sandwell","40","40","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","400","360","31800","27570"
"In post","2022","Undeclared","Sheffield","600","550","33170","30450"
"In post","2022","Undeclared","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","100","90","30600","29670"
"In post","2022","Undeclared","Solihull","90","80","29900","27570"
"In post","2022","Undeclared","Somerset CC","250","230","32090","29290"
"In post","2022","Undeclared","South and West Derbyshire","130","110","37830","31710"
"In post","2022","Undeclared","South Ayrshire","30","30","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","270","240","32310","30760"
"In post","2022","Undeclared","South Lanarkshire","160","150","31540","27570"
"In post","2022","Undeclared","South Nottinghamshire","90","90","31280","29180"
"In post","2022","Undeclared","South Teesside","110","100","26560","27370"
"In post","2022","Undeclared","South West Wales","170","150","32420","29430"
"In post","2022","Undeclared","Southampton","150","140","33450","28070"
"In post","2022","Undeclared","Southend-on-Sea","120","110","34110","33370"
"In post","2022","Undeclared","Staffordshire CC","360","340","32080","27570"
"In post","2022","Undeclared","Stoke-on-Trent","90","80","28070","25120"
"In post","2022","Undeclared","Suffolk CC","400","370","29500","27570"
"In post","2022","Undeclared","Sunderland","310","250","25650","22080"
"In post","2022","Undeclared","Swansea","1610","1350","26510","21840"
"In post","2022","Undeclared","Swindon","50","40","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","200","180","33080","28200"
"In post","2022","Undeclared","Thurrock","50","40","[c]","[c]"
"In post","2022","Undeclared","Torbay","30","30","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","520","500","50750","47980"
"In post","2022","Undeclared","Tyneside","1160","1070","31880","27570"
"In post","2022","Undeclared","Unknown","120","110","33580","29290"
"In post","2022","Undeclared","Wakefield","160","140","31570","31650"
"In post","2022","Undeclared","Walsall","50","40","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","70","70","33270","31060"
"In post","2022","Undeclared","Warrington","190","180","33630","32770"
"In post","2022","Undeclared","Warwickshire CC","130","120","27150","25830"
"In post","2022","Undeclared","West Cumbria","80","80","32490","28050"
"In post","2022","Undeclared","West Essex","70","60","30660","27750"
"In post","2022","Undeclared","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","110","100","28570","26780"
"In post","2022","Undeclared","West Surrey","230","220","36610","32620"
"In post","2022","Undeclared","West Sussex (North East)","180","160","30830","28350"
"In post","2022","Undeclared","West Sussex (South West)","130","120","32510","28800"
"In post","2022","Undeclared","Westminster","5230","5100","48560","45200"
"In post","2022","Undeclared","Wiltshire","600","570","37660","34710"
"In post","2022","Undeclared","Wirral","190","160","27120","27130"
"In post","2022","Undeclared","Wolverhampton","90","80","27230","27570"
"In post","2022","Undeclared","Worcestershire CC","210","200","30710","27570"
"In post","2022","Undeclared","York","230","220","35500","32270"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","570","530","32540","29900"
"In post","2022","Unknown","Angus and Dundee City","490","450","25950","23230"
"In post","2022","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","30","30","[c]","[c]"
"In post","2022","Unknown","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","130","120","31070","31060"
"In post","2022","Unknown","Barnet","340","320","45800","38930"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","550","490","26390","25700"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","1120","1070","35230","32370"
"In post","2022","Unknown","Bedford","150","130","29210","28140"
"In post","2022","Unknown","Belfast","880","830","27820","26590"
"In post","2022","Unknown","Berkshire","600","560","33470","29290"
"In post","2022","Unknown","Bexley and Greenwich","400","380","30570","30460"
"In post","2022","Unknown","Birmingham","3090","2870","30100","26820"
"In post","2022","Unknown","Blackburn with Darwen","100","90","25890","27570"
"In post","2022","Unknown","Blackpool","1160","1050","29830","27570"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","110","90","27480","27570"
"In post","2022","Unknown","Bradford","800","690","24610","21680"
"In post","2022","Unknown","Breckland and South Norfolk","80","70","28280","26750"
"In post","2022","Unknown","Brent","150","130","31970","30600"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","140","120","26530","27570"
"In post","2022","Unknown","Brighton and Hove","110","100","31420","27570"
"In post","2022","Unknown","Bristol, City of","1240","1140","33270","27720"
"In post","2022","Unknown","Bromley","80","70","32360","31060"
"In post","2022","Unknown","Buckinghamshire","190","170","32560","29530"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","70","60","29600","27570"
"In post","2022","Unknown","Calderdale and Kirklees","180","160","27650","27570"
"In post","2022","Unknown","Cambridgeshire CC","510","480","32050","29120"
"In post","2022","Unknown","Camden and City of London","420","410","40150","31060"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","2120","1970","29380","26820"
"In post","2022","Unknown","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","40","30","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","1420","1360","41410","38110"
"In post","2022","Unknown","Central Valleys","430","390","29100","27570"
"In post","2022","Unknown","Cheshire East","210","190","26990","25190"
"In post","2022","Unknown","Cheshire West and Chester","70","60","29630","27020"
"In post","2022","Unknown","Chorley and West Lancashire","290","270","28150","27120"
"In post","2022","Unknown","City of Edinburgh","4240","4010","36060","31540"
"In post","2022","Unknown","Clackmannanshire and Fife","420","380","29450","27230"
"In post","2022","Unknown","Conwy and Denbighshire","60","50","29220","27570"
"In post","2022","Unknown","Cornwall and Isles of Scilly","280","250","26470","24090"
"In post","2022","Unknown","Coventry","560","520","37050","33840"
"In post","2022","Unknown","Croydon","1900","1840","38780","35050"
"In post","2022","Unknown","Darlington","140","130","35940","30200"
"In post","2022","Unknown","Derby","260","230","25670","23540"
"In post","2022","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","690","600","26870","25000"
"In post","2022","Unknown","Dorset","370","340","28870","27130"
"In post","2022","Unknown","Dudley","240","200","24940","26120"
"In post","2022","Unknown","Dumfries and Galloway","240","220","29880","27360"
"In post","2022","Unknown","Durham","1170","1060","26720","24730"
"In post","2022","Unknown","Ealing","110","100","32000","31060"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","170","150","25770","23780"
"In post","2022","Unknown","East Cumbria","170","160","27820","24920"
"In post","2022","Unknown","East Derbyshire","70","60","28400","27570"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","600","570","29650","27230"
"In post","2022","Unknown","East Kent","660","610","27890","24880"
"In post","2022","Unknown","East Lancashire","110","100","26780","27570"
"In post","2022","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","230","200","26990","27570"
"In post","2022","Unknown","East Riding of Yorkshire","280","260","28690","26670"
"In post","2022","Unknown","East Surrey","190","170","31700","31020"
"In post","2022","Unknown","East Sussex CC","310","270","26390","26140"
"In post","2022","Unknown","Enfield","80","70","30730","31060"
"In post","2022","Unknown","Essex Haven Gateway","140","130","30010","28200"
"In post","2022","Unknown","Essex Thames Gateway","190","160","27270","25110"
"In post","2022","Unknown","Falkirk","690","610","28770","27570"
"In post","2022","Unknown","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Flintshire and Wrexham","340","310","27190","24900"
"In post","2022","Unknown","Glasgow City","3410","3190","32220","27570"
"In post","2022","Unknown","Gloucestershire CC","280","240","29310","27130"
"In post","2022","Unknown","Greater Manchester North East","240","210","26590","26760"
"In post","2022","Unknown","Greater Manchester North West","470","410","24900","23170"
"In post","2022","Unknown","Greater Manchester South East","220","200","25150","23170"
"In post","2022","Unknown","Greater Manchester South West","2100","2000","31020","26820"
"In post","2022","Unknown","Gwent Valleys","140","120","25620","26120"
"In post","2022","Unknown","Gwynedd","150","130","23650","21260"
"In post","2022","Unknown","Hackney and Newham","1950","1830","38330","33440"
"In post","2022","Unknown","Haringey and Islington","420","390","31110","31060"
"In post","2022","Unknown","Harrow and Hillingdon","340","310","30740","28650"
"In post","2022","Unknown","Hartlepool and Stockton-on-Tees","280","240","26850","27570"
"In post","2022","Unknown","Heart of Essex","240","220","30250","27260"
"In post","2022","Unknown","Herefordshire, County of","80","80","27270","25370"
"In post","2022","Unknown","Hertfordshire CC","480","450","35990","31880"
"In post","2022","Unknown","Hounslow and Richmond upon Thames","630","600","32430","31020"
"In post","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","300","270","29140","27570"
"In post","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","320","300","31160","27570"
"In post","2022","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Isle of Wight","120","110","28930","27950"
"In post","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","190","180","33240","31060"
"In post","2022","Unknown","Kent Thames Gateway","330","300","29320","29290"
"In post","2022","Unknown","Kingston upon Hull, City of","360","320","27230","26850"
"In post","2022","Unknown","Lambeth","540","510","42460","36200"
"In post","2022","Unknown","Lancaster and Wyre","190","180","27280","26670"
"In post","2022","Unknown","Leeds","3260","3090","33000","27570"
"In post","2022","Unknown","Leicester","560","500","26220","24800"
"In post","2022","Unknown","Leicestershire CC and Rutland","290","260","27620","25610"
"In post","2022","Unknown","Lewisham and Southwark","240","220","35340","31880"
"In post","2022","Unknown","Lincolnshire CC","320","290","28340","27120"
"In post","2022","Unknown","Lisburn and Castlereagh","40","40","[c]","[c]"
"In post","2022","Unknown","Liverpool","2530","2330","28350","24880"
"In post","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","150","140","29360","27360"
"In post","2022","Unknown","Luton","80","70","27090","26850"
"In post","2022","Unknown","Manchester","1860","1760","32910","28200"
"In post","2022","Unknown","Medway","240","220","29740","28140"
"In post","2022","Unknown","Merton, Kingston upon Thames and Sutton","120","110","30630","30700"
"In post","2022","Unknown","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mid Kent","140","130","31010","29290"
"In post","2022","Unknown","Mid Lancashire","1270","1130","26500","22600"
"In post","2022","Unknown","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Milton Keynes","320","310","31530","28140"
"In post","2022","Unknown","Monmouthshire and Newport","1540","1430","34620","30710"
"In post","2022","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and North East Lincolnshire","160","150","25710","26750"
"In post","2022","Unknown","North and West Norfolk","110","100","27740","26680"
"In post","2022","Unknown","North Hampshire","120","110","38270","30330"
"In post","2022","Unknown","North Lanarkshire","820","730","26940","23330"
"In post","2022","Unknown","North Northamptonshire","120","100","24850","24090"
"In post","2022","Unknown","North Nottinghamshire","210","190","27770","27570"
"In post","2022","Unknown","North Yorkshire CC","250","230","29510","27570"
"In post","2022","Unknown","Northumberland","60","60","31370","27570"
"In post","2022","Unknown","Norwich and East Norfolk","330","290","29930","27570"
"In post","2022","Unknown","Nottingham","2040","1920","30150","26820"
"In post","2022","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","660","660","50450","51500"
"In post","2022","Unknown","Oxfordshire CC","430","400","33970","29600"
"In post","2022","Unknown","Perth and Kinross, and Stirling","760","710","31130","30020"
"In post","2022","Unknown","Peterborough","170","150","29400","27130"
"In post","2022","Unknown","Plymouth","640","600","28960","27130"
"In post","2022","Unknown","Portsmouth","570","520","29060","24880"
"In post","2022","Unknown","Powys","40","40","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","280","240","29590","30330"
"In post","2022","Unknown","Sandwell","110","100","26810","27570"
"In post","2022","Unknown","Scottish Borders","220","200","29410","25930"
"In post","2022","Unknown","Sefton","1040","950","28340","26590"
"In post","2022","Unknown","Sheffield","1040","970","34550","28430"
"In post","2022","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire","150","140","30650","27570"
"In post","2022","Unknown","Solihull","140","130","29380","24880"
"In post","2022","Unknown","Somerset CC","400","370","31550","27570"
"In post","2022","Unknown","South and West Derbyshire","200","170","31260","27570"
"In post","2022","Unknown","South Ayrshire","80","80","29690","27570"
"In post","2022","Unknown","South Hampshire","770","650","30510","26840"
"In post","2022","Unknown","South Lanarkshire","1350","1220","28540","23780"
"In post","2022","Unknown","South Nottinghamshire","140","130","32380","27780"
"In post","2022","Unknown","South Teesside","190","170","26420","24880"
"In post","2022","Unknown","South West Wales","180","150","27390","26420"
"In post","2022","Unknown","Southampton","160","150","29700","26830"
"In post","2022","Unknown","Southend-on-Sea","300","270","32770","29290"
"In post","2022","Unknown","Staffordshire CC","630","580","28550","26670"
"In post","2022","Unknown","Stoke-on-Trent","200","180","27450","25000"
"In post","2022","Unknown","Suffolk CC","960","880","30040","27570"
"In post","2022","Unknown","Sunderland","980","830","24790","21850"
"In post","2022","Unknown","Swansea","1410","1270","26580","21840"
"In post","2022","Unknown","Swindon","90","80","33090","28230"
"In post","2022","Unknown","Telford and Wrekin","400","370","35210","27570"
"In post","2022","Unknown","Thurrock","60","60","24740","21680"
"In post","2022","Unknown","Torbay","70","60","25390","21260"
"In post","2022","Unknown","Tower Hamlets","1240","1190","48040","41750"
"In post","2022","Unknown","Tyneside","4630","4150","28670","26130"
"In post","2022","Unknown","Unknown","2260","2230","36800","32700"
"In post","2022","Unknown","Wakefield","290","260","29210","27570"
"In post","2022","Unknown","Walsall","160","130","24720","23320"
"In post","2022","Unknown","Wandsworth","270","250","30390","30520"
"In post","2022","Unknown","Warrington","410","380","30850","28000"
"In post","2022","Unknown","Warwickshire CC","160","140","27370","26350"
"In post","2022","Unknown","West Cumbria","460","410","24960","21300"
"In post","2022","Unknown","West Essex","70","60","33990","29290"
"In post","2022","Unknown","West Kent","150","140","38820","38070"
"In post","2022","Unknown","West Lothian","120","110","31680","27570"
"In post","2022","Unknown","West Northamptonshire","150","140","27460","25210"
"In post","2022","Unknown","West Surrey","310","280","34070","29520"
"In post","2022","Unknown","West Sussex (North East)","190","170","30560","27250"
"In post","2022","Unknown","West Sussex (South West)","340","300","30770","27570"
"In post","2022","Unknown","Westminster","10940","10690","46980","41750"
"In post","2022","Unknown","Wiltshire","2680","2580","40320","38070"
"In post","2022","Unknown","Wirral","590","510","25810","22600"
"In post","2022","Unknown","Wolverhampton","240","210","26660","26390"
"In post","2022","Unknown","Worcestershire CC","430","400","27920","25210"
"In post","2022","Unknown","York","450","420","32220","26750"
"Leaver CS","2021","Heterosexual / straight","Aberdeen City and Aberdeenshire","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Angus and Dundee City","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Barnet","100","90","37690","32330"
"Leaver CS","2021","Heterosexual / straight","Barnsley, Doncaster and Rotherham","110","100","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","360","330","38290","34520"
"Leaver CS","2021","Heterosexual / straight","Bedford","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Berkshire","70","60","35830","29290"
"Leaver CS","2021","Heterosexual / straight","Bexley and Greenwich","60","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Birmingham","250","220","34310","26500"
"Leaver CS","2021","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Blackpool","130","120","27630","21010"
"Leaver CS","2021","Heterosexual / straight","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Breckland and South Norfolk","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Bridgend and Neath Port Talbot","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Bristol, City of","170","160","34450","27570"
"Leaver CS","2021","Heterosexual / straight","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Buckinghamshire CC","110","100","30690","29930"
"Leaver CS","2021","Heterosexual / straight","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Calderdale and Kirklees","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cambridgeshire CC","120","110","40380","31700"
"Leaver CS","2021","Heterosexual / straight","Camden and City of London","100","90","36200","26880"
"Leaver CS","2021","Heterosexual / straight","Cardiff and Vale of Glamorgan","210","180","37580","28850"
"Leaver CS","2021","Heterosexual / straight","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Central Hampshire","150","140","31430","28650"
"Leaver CS","2021","Heterosexual / straight","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cheshire East","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chorley and West Lancashire","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","City of Edinburgh","160","150","41070","33900"
"Leaver CS","2021","Heterosexual / straight","Clackmannanshire and Fife","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cornwall and Isles of Scilly","60","50","27160","22500"
"Leaver CS","2021","Heterosexual / straight","Coventry","50","50","32300","27570"
"Leaver CS","2021","Heterosexual / straight","Croydon","190","170","36150","29080"
"Leaver CS","2021","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Derby","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Devon CC","140","120","23600","21010"
"Leaver CS","2021","Heterosexual / straight","Dorset CC","110","100","29330","27130"
"Leaver CS","2021","Heterosexual / straight","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Durham CC","150","120","25550","21430"
"Leaver CS","2021","Heterosexual / straight","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","70","60","33290","30660"
"Leaver CS","2021","Heterosexual / straight","East Kent","100","90","26720","25210"
"Leaver CS","2021","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Riding of Yorkshire","100","90","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Surrey","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Sussex CC","70","60","25360","21010"
"Leaver CS","2021","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Essex Haven Gateway","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Essex Thames Gateway","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Flintshire and Wrexham","100","90","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Glasgow City","220","190","31020","25670"
"Leaver CS","2021","Heterosexual / straight","Gloucestershire","60","50","29010","26630"
"Leaver CS","2021","Heterosexual / straight","Greater Manchester North East","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Greater Manchester North West","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Greater Manchester South East","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Greater Manchester South West","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Hackney and Newham","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Haringey and Islington","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Harrow and Hillingdon","80","70","32010","29080"
"Leaver CS","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Heart of Essex","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Hertfordshire","100","90","32170","26730"
"Leaver CS","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","90","80","29260","27760"
"Leaver CS","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Isle of Anglesey","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Kent Thames Gateway","50","40","[c]","[c]"
