"Status","Year","Profession_of_post","Organisation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Transport (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Transport (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Work and Pensions (excl. agencies)","Declared disabled","90","90","23620","21260"
"New entrant CS","2022","Other","Department for Work and Pensions (excl. agencies)","Declared non-disabled","490","480","22880","21260"
"New entrant CS","2022","Other","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department for Work and Pensions (excl. agencies)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Other","Department of Health and Social Care (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department of Health and Social Care (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Driver and Vehicle Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Government Actuary's Department","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Government Actuary's Department","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Government Legal Department","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Government Legal Department","Declared non-disabled","90","90","27800","26950"
"New entrant CS","2022","Other","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Government Property Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Government Property Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Crown Prosecution Service Inspectorate","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Crown Prosecution Service Inspectorate","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Revenue and Customs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Home Office","Unknown","60","60","29410","28650"
"New entrant CS","2022","Other","Intellectual Property Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Intellectual Property Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Medicines and Healthcare Products Regulatory Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Medicines and Healthcare Products Regulatory Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Ministry of Defence (excl. agencies)","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Other","Ministry of Defence (excl. agencies)","Declared non-disabled","340","330","25050","21170"
"New entrant CS","2022","Other","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Ministry of Defence (excl. agencies)","Unknown","330","320","24930","21170"
"New entrant CS","2022","Other","National Savings and Investments","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","National Savings and Investments","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office of Gas and Electricity Markets","Declared non-disabled","190","190","36220","28770"
"New entrant CS","2022","Other","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Planning Inspectorate","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Planning Inspectorate","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Royal Fleet Auxiliary","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Royal Fleet Auxiliary","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Royal Fleet Auxiliary","Unknown","150","150","20590","16190"
"New entrant CS","2022","Other","Scottish Prison Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scottish Prison Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scottish Prison Service","Unknown","50","50","24910","21640"
"New entrant CS","2022","Other","Serious Fraud Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Serious Fraud Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","UK Hydrographic Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","UK Hydrographic Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","UK Space Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","UK Space Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Welsh Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Welsh Government (excl. agencies)","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Other","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Department for Levelling Up, Housing and Communities (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Department for Levelling Up, Housing and Communities (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Welsh Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Welsh Government (excl. agencies)","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Planning","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Planning Inspectorate","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Planning Inspectorate","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Companies House","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Companies House","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Crown Office and Procurator Fiscal Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Crown Office and Procurator Fiscal Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Defence Equipment and Support","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Defence Equipment and Support","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Policy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared non-disabled","330","330","38040","33570"
"New entrant CS","2022","Policy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","120","120","38490","33570"
"New entrant CS","2022","Policy","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Digital, Culture, Media and Sport","Declared non-disabled","200","200","35290","34020"
"New entrant CS","2022","Policy","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Education (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Education (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Education (excl. agencies)","Unknown","250","240","32520","29360"
"New entrant CS","2022","Policy","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","120","120","38250","32560"
"New entrant CS","2022","Policy","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","720","710","37050","32690"
"New entrant CS","2022","Policy","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Policy","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","270","260","38090","33820"
"New entrant CS","2022","Policy","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Levelling Up, Housing and Communities (excl. agencies)","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Policy","Department for Levelling Up, Housing and Communities (excl. agencies)","Declared non-disabled","240","240","36250","33210"
"New entrant CS","2022","Policy","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","80","80","34630","33210"
"New entrant CS","2022","Policy","Department for Transport (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Transport (excl. agencies)","Declared non-disabled","100","90","44070","42470"
"New entrant CS","2022","Policy","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Transport (excl. agencies)","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Policy","Department for Work and Pensions (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Work and Pensions (excl. agencies)","Declared non-disabled","70","70","35930","36650"
"New entrant CS","2022","Policy","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department of Health and Social Care (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department of Health and Social Care (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Department of Health and Social Care (excl. agencies)","Unknown","120","90","37360","32790"
"New entrant CS","2022","Policy","Driver and Vehicle Licensing Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Driver and Vehicle Licensing Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Driver and Vehicle Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Education and Skills Funding Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Education and Skills Funding Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Food Standards Agency","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Policy","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Health and Safety Executive","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Health and Safety Executive","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Courts and Tribunals Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Prison and Probation Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Prison and Probation Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Revenue and Customs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Treasury (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","HM Treasury (excl. agencies)","Declared non-disabled","120","120","32850","28500"
"New entrant CS","2022","Policy","HM Treasury (excl. agencies)","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Policy","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Home Office","Unknown","120","120","37680","35050"
"New entrant CS","2022","Policy","Institute for Apprenticeships and Technical Education","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Institute for Apprenticeships and Technical Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Intellectual Property Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Intellectual Property Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Maritime and Coastguard Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Maritime and Coastguard Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Medicines and Healthcare Products Regulatory Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Medicines and Healthcare Products Regulatory Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Defence (excl. agencies)","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Defence (excl. agencies)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Justice (excl. agencies)","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","National Infrastructure Commission","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","National Infrastructure Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scottish Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scottish Courts and Tribunals Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Standards and Testing Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Standards and Testing Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Teaching Regulation Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Teaching Regulation Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Space Agency","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Space Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Welsh Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Welsh Government (excl. agencies)","Declared non-disabled","60","60","36220","39130"
"New entrant CS","2022","Policy","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Welsh Revenue Authority","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Welsh Revenue Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wilton Park","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wilton Park","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
