"Status","Year","Ethnicity","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","EO","Derbyshire and Nottinghamshire","140","140","26960","27570"
"In post","2022","Black","EO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","East Anglia","40","40","[c]","[c]"
"In post","2022","Black","EO","East Wales","40","40","[c]","[c]"
"In post","2022","Black","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Essex","110","100","28910","29290"
"In post","2022","Black","EO","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","25690","26820"
"In post","2022","Black","EO","Greater Manchester","200","200","26850","27370"
"In post","2022","Black","EO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2022","Black","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Inner London - East","1060","1010","31010","31060"
"In post","2022","Black","EO","Inner London - West","1030","1000","29600","29500"
"In post","2022","Black","EO","Kent","90","80","29320","29290"
"In post","2022","Black","EO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Leicestershire, Rutland and Northamptonshire","50","50","[c]","[c]"
"In post","2022","Black","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Merseyside","60","60","26720","27570"
"In post","2022","Black","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Black","EO","Outer London - East and North East","340","330","31220","31060"
"In post","2022","Black","EO","Outer London - South","670","640","30090","30320"
"In post","2022","Black","EO","Outer London - West and North West","440","420","30110","31060"
"In post","2022","Black","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2022","Black","EO","South Yorkshire","60","50","26150","25310"
"In post","2022","Black","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Surrey, East and West Sussex","80","70","28790","27960"
"In post","2022","Black","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","EO","Unknown","30","30","[c]","[c]"
"In post","2022","Black","EO","West Central Scotland","40","40","[c]","[c]"
"In post","2022","Black","EO","West Midlands","380","360","26970","27570"
"In post","2022","Black","EO","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2022","Black","EO","West Yorkshire","140","140","26940","27570"
"In post","2022","Black","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Black","G6/G7","Greater Manchester","50","50","54440","52080"
"In post","2022","Black","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Inner London - East","180","180","59880","59150"
"In post","2022","Black","G6/G7","Inner London - West","760","750","58030","55550"
"In post","2022","Black","G6/G7","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Outer London - South","110","100","62700","60940"
"In post","2022","Black","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","West Midlands","60","60","55210","53900"
"In post","2022","Black","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","West Yorkshire","30","30","[c]","[c]"
"In post","2022","Black","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Inner London - West","60","50","87810","78290"
"In post","2022","Black","SCS","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2022","Black","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","50","50","37850","36740"
"In post","2022","Black","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Derbyshire and Nottinghamshire","80","80","36480","35460"
"In post","2022","Black","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","East Anglia","30","30","[c]","[c]"
"In post","2022","Black","SEO/HEO","East Wales","60","60","35520","33370"
"In post","2022","Black","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Black","SEO/HEO","Essex","40","40","[c]","[c]"
"In post","2022","Black","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","280","270","35620","34850"
"In post","2022","Black","SEO/HEO","Greater Manchester","190","190","34840","33370"
"In post","2022","Black","SEO/HEO","Hampshire and Isle of Wight","60","60","35230","33300"
"In post","2022","Black","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Inner London - East","630","620","39590","38020"
"In post","2022","Black","SEO/HEO","Inner London - West","1610","1590","38060","37350"
"In post","2022","Black","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Merseyside","40","30","[c]","[c]"
"In post","2022","Black","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Black","SEO/HEO","Outer London - East and North East","50","50","38970","37130"
"In post","2022","Black","SEO/HEO","Outer London - South","510","500","39100","37930"
"In post","2022","Black","SEO/HEO","Outer London - West and North West","130","130","38030","37560"
"In post","2022","Black","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Black","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2022","Black","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","West Midlands","250","240","34840","33370"
"In post","2022","Black","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","West Yorkshire","90","90","35280","33400"
"In post","2022","Black","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2022","Black","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Black","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2022","Black","Unknown","Greater Manchester","40","40","[c]","[c]"
"In post","2022","Black","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Inner London - East","290","290","33180","32090"
"In post","2022","Black","Unknown","Inner London - West","70","70","33580","30200"
"In post","2022","Black","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Outer London - East and North East","110","100","34350","34100"
"In post","2022","Black","Unknown","Outer London - South","100","90","33020","32090"
"In post","2022","Black","Unknown","Outer London - West and North West","100","90","33750","30200"
"In post","2022","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","West Midlands","160","150","29220","28200"
"In post","2022","Black","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2022","Mixed","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","70","60","25120","23650"
"In post","2022","Mixed","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Derbyshire and Nottinghamshire","80","80","22630","21260"
"In post","2022","Mixed","AA/AO","Devon","30","30","[c]","[c]"
"In post","2022","Mixed","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","East Anglia","70","70","24260","22210"
"In post","2022","Mixed","AA/AO","East Wales","70","60","22070","21260"
"In post","2022","Mixed","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Mixed","AA/AO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","21920","21260"
"In post","2022","Mixed","AA/AO","Greater Manchester","90","80","21550","21260"
"In post","2022","Mixed","AA/AO","Hampshire and Isle of Wight","50","50","22360","21170"
"In post","2022","Mixed","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Inner London - East","90","80","26640","25170"
"In post","2022","Mixed","AA/AO","Inner London - West","160","150","26520","25110"
"In post","2022","Mixed","AA/AO","Kent","50","50","[c]","[c]"
"In post","2022","Mixed","AA/AO","Lancashire","60","60","22590","21260"
"In post","2022","Mixed","AA/AO","Leicestershire, Rutland and Northamptonshire","60","50","22380","21260"
"In post","2022","Mixed","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Merseyside","110","100","21580","21260"
"In post","2022","Mixed","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Northumberland, and Tyne and Wear","70","60","21220","21260"
"In post","2022","Mixed","AA/AO","Outer London - East and North East","40","40","[c]","[c]"
"In post","2022","Mixed","AA/AO","Outer London - South","60","50","24880","25330"
"In post","2022","Mixed","AA/AO","Outer London - West and North West","60","60","25700","25110"
"In post","2022","Mixed","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Shropshire and Staffordshire","60","50","23500","22600"
"In post","2022","Mixed","AA/AO","South Yorkshire","30","30","[c]","[c]"
"In post","2022","Mixed","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Surrey, East and West Sussex","80","80","26300","24370"
"In post","2022","Mixed","AA/AO","Tees Valley and Durham","40","30","[c]","[c]"
"In post","2022","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","West Central Scotland","40","30","[c]","[c]"
"In post","2022","Mixed","AA/AO","West Midlands","120","110","21400","21260"
"In post","2022","Mixed","AA/AO","West Wales and The Valleys","50","50","21780","21840"
"In post","2022","Mixed","AA/AO","West Yorkshire","80","70","22420","21260"
"In post","2022","Mixed","EO","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"In post","2022","Mixed","EO","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"In post","2022","Mixed","EO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Derbyshire and Nottinghamshire","70","70","26820","26820"
"In post","2022","Mixed","EO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","East Anglia","60","50","27340","27570"
"In post","2022","Mixed","EO","East Wales","70","70","26870","26820"
"In post","2022","Mixed","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Mixed","EO","Essex","30","30","[c]","[c]"
"In post","2022","Mixed","EO","Gloucestershire, Wiltshire and Bath/Bristol area","90","80","26720","26920"
"In post","2022","Mixed","EO","Greater Manchester","120","110","26580","26820"
"In post","2022","Mixed","EO","Hampshire and Isle of Wight","50","50","[c]","[c]"
"In post","2022","Mixed","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Inner London - East","190","190","30630","31060"
"In post","2022","Mixed","EO","Inner London - West","270","260","29130","28670"
"In post","2022","Mixed","EO","Kent","50","50","28620","29290"
"In post","2022","Mixed","EO","Lancashire","40","40","[c]","[c]"
"In post","2022","Mixed","EO","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2022","Mixed","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Merseyside","90","80","26400","26590"
"In post","2022","Mixed","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"In post","2022","Mixed","EO","Outer London - East and North East","40","40","[c]","[c]"
"In post","2022","Mixed","EO","Outer London - South","130","120","29920","30110"
"In post","2022","Mixed","EO","Outer London - West and North West","130","120","30300","31060"
"In post","2022","Mixed","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2022","Mixed","EO","South Yorkshire","60","50","26560","27470"
"In post","2022","Mixed","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Surrey, East and West Sussex","80","70","28560","27570"
"In post","2022","Mixed","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","West Central Scotland","30","30","[c]","[c]"
"In post","2022","Mixed","EO","West Midlands","160","150","27490","27570"
"In post","2022","Mixed","EO","West Wales and The Valleys","50","50","[c]","[c]"
"In post","2022","Mixed","EO","West Yorkshire","90","90","27310","27570"
"In post","2022","Mixed","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","East Wales","40","40","[c]","[c]"
"In post","2022","Mixed","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","55700","54540"
"In post","2022","Mixed","G6/G7","Greater Manchester","50","40","[c]","[c]"
"In post","2022","Mixed","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Inner London - East","110","110","61390","60790"
"In post","2022","Mixed","G6/G7","Inner London - West","740","720","58600","57430"
"In post","2022","Mixed","G6/G7","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Outer London - South","60","50","62250","61050"
"In post","2022","Mixed","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Overseas","40","40","[c]","[c]"
"In post","2022","Mixed","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","West Midlands","30","30","[c]","[c]"
"In post","2022","Mixed","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","G6/G7","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Mixed","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
