"Status","Year","Sexual_orientation","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
