"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","60","60","18590","18330"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","80","80","23170","23490"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","60","60","56180","52150"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","240","230","36180","36460"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","G6/G7","60","50","55070","52610"
"Leaver CS","2022","Science and Engineering","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","SEO/HEO","120","100","36240","36330"
"Leaver CS","2022","Science and Engineering","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Kent","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","90","90","29100","26610"
"Leaver CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Security","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","50","50","30260","28890"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","AA/AO","50","40","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Central Scotland","AA/AO","60","60","33210","39070"
"Leaver CS","2022","Security","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands","EO","[c]","[c]","[c]","[c]"
