"Status","Year","Function_of_post","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Grants Management","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Norwich and East Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Nottingham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Nottingham","Declared non-disabled","60","60","25260","25100"
"In post","2021","Grants Management","Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Peterborough","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Shropshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Shropshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Tyneside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Tyneside","Declared non-disabled","230","210","25330","21050"
"In post","2021","Grants Management","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Cumbria","Declared disabled","50","40","[c]","[c]"
"In post","2021","Grants Management","West Cumbria","Declared non-disabled","360","320","23220","21050"
"In post","2021","Grants Management","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Westminster","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Westminster","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Wiltshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Worcestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Worcestershire","Declared non-disabled","130","110","25050","24920"
"In post","2021","Grants Management","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","York","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","York","Declared non-disabled","120","120","26320","24920"
"In post","2021","Grants Management","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Aberdeen City and Aberdeenshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Antrim and Newtownabbey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Antrim and Newtownabbey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Barnet","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Barnsley, Doncaster and Rotherham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Barnsley, Doncaster and Rotherham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","80","70","36790","33030"
"In post","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","430","390","36170","31970"
"In post","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","90","90","30450","28840"
"In post","2021","Human Resources","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedford","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Belfast","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Belfast","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bexley and Greenwich","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","Declared non-disabled","80","80","43710","40530"
"In post","2021","Human Resources","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackburn with Darwen","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bournemouth and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bournemouth and Poole","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bridgend and Neath Port Talbot","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","Declared non-disabled","120","110","42010","39850"
"In post","2021","Human Resources","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Calderdale and Kirklees","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","Declared non-disabled","130","120","35920","30660"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","Unknown","30","30","[c]","[c]"
"In post","2021","Human Resources","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Bedfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire West and Chester","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","Declared non-disabled","130","130","36610","34150"
"In post","2021","Human Resources","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","Unknown","60","50","33990","31870"
"In post","2021","Human Resources","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","Declared non-disabled","70","70","53310","52740"
"In post","2021","Human Resources","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derby","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon CC","Declared non-disabled","80","70","37210","33090"
"In post","2021","Human Resources","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dudley","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Durham CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Durham CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ealing","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Riding of Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Sussex CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Falkirk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Falkirk","Unknown","40","40","[c]","[c]"
"In post","2021","Human Resources","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Flintshire and Wrexham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Glasgow City","Declared disabled","50","50","24030","21580"
"In post","2021","Human Resources","Glasgow City","Declared non-disabled","320","300","25000","21580"
"In post","2021","Human Resources","Glasgow City","Undeclared","30","30","[c]","[c]"
"In post","2021","Human Resources","Glasgow City","Unknown","70","60","25790","21580"
"In post","2021","Human Resources","Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South East","Declared non-disabled","130","120","25690","21130"
"In post","2021","Human Resources","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South West","Declared disabled","30","30","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South West","Declared non-disabled","170","170","37900","37300"
"In post","2021","Human Resources","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South West","Unknown","60","50","31820","27240"
"In post","2021","Human Resources","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Haringey and Islington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Harrow and Hillingdon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hartlepool and Stockton-on-Tees","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Heart of Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, County of","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hounslow and Richmond upon Thames","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kingston upon Hull, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lambeth","Declared non-disabled","100","100","44440","40070"
"In post","2021","Human Resources","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lambeth","Unknown","40","40","[c]","[c]"
"In post","2021","Human Resources","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancaster and Wyre","Declared non-disabled","100","90","25460","26670"
"In post","2021","Human Resources","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancaster and Wyre","Unknown","50","40","[c]","[c]"
"In post","2021","Human Resources","Leeds","Declared disabled","40","30","[c]","[c]"
"In post","2021","Human Resources","Leeds","Declared non-disabled","120","110","40330","38420"
"In post","2021","Human Resources","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leeds","Unknown","40","40","[c]","[c]"
"In post","2021","Human Resources","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicester","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire CC and Rutland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lewisham and Southwark","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Liverpool","Declared non-disabled","90","80","31650","27160"
"In post","2021","Human Resources","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Liverpool","Unknown","40","30","[c]","[c]"
"In post","2021","Human Resources","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
