"Status","Year","Age","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Inner London - East","60","50","31640","31060"
"Leaver CS","2022","20-29","Undeclared","Inner London - West","220","100","32570","32170"
"Leaver CS","2022","20-29","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","West Yorkshire","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","100","90","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Derbyshire and Nottinghamshire","90","80","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Devon","40","30","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Anglia","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Wales","180","180","23510","20970"
"Leaver CS","2022","20-29","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Eastern Scotland","200","190","25700","23780"
"Leaver CS","2022","20-29","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","190","190","23590","21260"
"Leaver CS","2022","20-29","Unknown","Greater Manchester","200","190","24230","21260"
"Leaver CS","2022","20-29","Unknown","Hampshire and Isle of Wight","100","90","24390","22590"
"Leaver CS","2022","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Inner London - East","150","150","28840","25750"
"Leaver CS","2022","20-29","Unknown","Inner London - West","700","610","30690","28650"
"Leaver CS","2022","20-29","Unknown","Kent","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Lancashire","80","80","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","80","80","21590","20970"
"Leaver CS","2022","20-29","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Merseyside","110","110","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Northumberland, and Tyne and Wear","190","190","24780","21260"
"Leaver CS","2022","20-29","Unknown","Outer London - East and North East","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outer London - South","80","80","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outer London - West and North West","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Shropshire and Staffordshire","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","South Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Southern Scotland","70","70","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Surrey, East and West Sussex","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Tees Valley and Durham","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","170","170","26200","21840"
"Leaver CS","2022","20-29","Unknown","West Central Scotland","110","100","25250","24400"
"Leaver CS","2022","20-29","Unknown","West Midlands","170","170","24110","21260"
"Leaver CS","2022","20-29","Unknown","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","West Yorkshire","210","200","22930","21260"
"Leaver CS","2022","30-39","Heterosexual / straight","Bedfordshire and Hertfordshire","90","90","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","170","160","29300","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Cheshire","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Derbyshire and Nottinghamshire","100","100","29440","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Devon","70","70","29090","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Dorset and Somerset","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","East Anglia","180","160","29050","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","East Wales","140","130","30890","28850"
"Leaver CS","2022","30-39","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Eastern Scotland","80","70","31590","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Essex","60","60","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","320","300","34580","33230"
"Leaver CS","2022","30-39","Heterosexual / straight","Greater Manchester","140","130","30850","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Hampshire and Isle of Wight","130","120","31240","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Inner London - East","390","370","41870","38200"
"Leaver CS","2022","30-39","Heterosexual / straight","Inner London - West","600","560","46570","49200"
"Leaver CS","2022","30-39","Heterosexual / straight","Kent","90","80","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Lancashire","90","90","23750","21260"
"Leaver CS","2022","30-39","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","100","90","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Merseyside","110","100","25940","24890"
"Leaver CS","2022","30-39","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","North Yorkshire","40","30","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Northumberland, and Tyne and Wear","120","110","28730","23950"
"Leaver CS","2022","30-39","Heterosexual / straight","Outer London - East and North East","70","60","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Outer London - South","70","60","35210","31060"
"Leaver CS","2022","30-39","Heterosexual / straight","Outer London - West and North West","120","110","32360","31060"
"Leaver CS","2022","30-39","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Shropshire and Staffordshire","80","70","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","South Yorkshire","100","90","34070","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Surrey, East and West Sussex","100","90","31560","27570"
"Leaver CS","2022","30-39","Heterosexual / straight","Tees Valley and Durham","70","60","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","Unknown","100","80","30710","26470"
"Leaver CS","2022","30-39","Heterosexual / straight","West Central Scotland","70","70","29290","26900"
"Leaver CS","2022","30-39","Heterosexual / straight","West Midlands","150","140","32710","28490"
"Leaver CS","2022","30-39","Heterosexual / straight","West Wales and The Valleys","60","60","[c]","[c]"
"Leaver CS","2022","30-39","Heterosexual / straight","West Yorkshire","170","150","30800","27570"
"Leaver CS","2022","30-39","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Inner London - West","80","70","44030","40050"
"Leaver CS","2022","30-39","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Inner London - East","60","60","43780","40070"
"Leaver CS","2022","30-39","Undeclared","Inner London - West","150","80","45230","46000"
"Leaver CS","2022","30-39","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","West Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","70","70","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Derbyshire and Nottinghamshire","60","50","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Devon","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Anglia","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Wales","120","110","31490","29540"
"Leaver CS","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Eastern Scotland","140","130","29640","27570"
"Leaver CS","2022","30-39","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","33250","33020"
"Leaver CS","2022","30-39","Unknown","Greater Manchester","110","100","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inner London - East","150","140","42160","37850"
"Leaver CS","2022","30-39","Unknown","Inner London - West","330","290","46360","42890"
"Leaver CS","2022","30-39","Unknown","Kent","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lancashire","60","50","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Merseyside","70","70","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northumberland, and Tyne and Wear","130","120","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - South","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Shropshire and Staffordshire","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Southern Scotland","60","50","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","150","140","32590","29290"
"Leaver CS","2022","30-39","Unknown","West Central Scotland","70","70","28420","24640"
"Leaver CS","2022","30-39","Unknown","West Midlands","100","90","33410","27570"
"Leaver CS","2022","30-39","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Yorkshire","150","140","33290","27570"
"Leaver CS","2022","40-49","Heterosexual / straight","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","140","130","32730","29290"
"Leaver CS","2022","40-49","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Derbyshire and Nottinghamshire","70","60","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Devon","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Dorset and Somerset","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","East Anglia","150","130","33220","27570"
"Leaver CS","2022","40-49","Heterosexual / straight","East Wales","90","90","34380","27120"
"Leaver CS","2022","40-49","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Eastern Scotland","80","80","32660","28460"
"Leaver CS","2022","40-49","Heterosexual / straight","Essex","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","220","210","39070","37170"
"Leaver CS","2022","40-49","Heterosexual / straight","Greater Manchester","110","100","35300","27570"
"Leaver CS","2022","40-49","Heterosexual / straight","Hampshire and Isle of Wight","130","120","32750","27570"
"Leaver CS","2022","40-49","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Inner London - East","310","290","51630","47130"
"Leaver CS","2022","40-49","Heterosexual / straight","Inner London - West","330","300","54420","54700"
"Leaver CS","2022","40-49","Heterosexual / straight","Kent","70","60","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Lancashire","80","70","25650","21260"
"Leaver CS","2022","40-49","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","70","70","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","Merseyside","80","80","32620","27570"
"Leaver CS","2022","40-49","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
