"Status","Year","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Digital, Data & Technology","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office for Standards in Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Housing, Communities and Local Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Inner London - West","90","90","43630","34620"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office for Standards in Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
