"Status","Year","Disability","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department for Work and Pensions (excl. agencies)","190","150","27160","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HM Courts and Tribunals Service","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HM Prison and Probation Service","60","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Home Office","60","50","31550","29060"
"Leaver CS","2022","Declared non-disabled","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Ministry of Defence (excl. agencies)","70","60","31600","29670"
"Leaver CS","2022","Declared non-disabled","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Defence Science and Technology Laboratory","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Department for Work and Pensions (excl. agencies)","140","110","27890","23460"
"Leaver CS","2022","Declared non-disabled","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HM Prison and Probation Service","100","90","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","HM Revenue and Customs (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Rural Payments Agency","80","70","23030","21300"
"Leaver CS","2022","Declared non-disabled","Unknown","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Animal and Plant Health Agency","180","160","30030","25100"
"Leaver CS","2022","Declared non-disabled","White","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Cabinet Office (excl. agencies)","240","230","49900","43560"
"Leaver CS","2022","Declared non-disabled","White","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Companies House","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Competition and Markets Authority","60","60","56330","55430"
"Leaver CS","2022","Declared non-disabled","White","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Crown Office and Procurator Fiscal Service","90","70","33920","23230"
"Leaver CS","2022","Declared non-disabled","White","Crown Prosecution Service","170","150","44880","48830"
"Leaver CS","2022","Declared non-disabled","White","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Defence Equipment and Support","500","470","34100","30420"
"Leaver CS","2022","Declared non-disabled","White","Defence Science and Technology Laboratory","190","180","37440","38070"
"Leaver CS","2022","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","160","160","47630","48570"
"Leaver CS","2022","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","80","80","41750","35510"
"Leaver CS","2022","Declared non-disabled","White","Department for Education (excl. agencies)","110","110","46700","42470"
"Leaver CS","2022","Declared non-disabled","White","Department for Environment, Food and Rural Affairs (excl. agencies)","180","170","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Department for International Trade","60","60","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Department for Levelling Up, Housing and Communities (excl. agencies)","90","80","47680","42900"
"Leaver CS","2022","Declared non-disabled","White","Department for Transport (excl. agencies)","90","90","52050","54110"
"Leaver CS","2022","Declared non-disabled","White","Department for Work and Pensions (excl. agencies)","4620","4000","26930","27570"
"Leaver CS","2022","Declared non-disabled","White","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Driver and Vehicle Licensing Agency","240","190","24830","21840"
"Leaver CS","2022","Declared non-disabled","White","Driver and Vehicle Standards Agency","210","180","29150","26780"
"Leaver CS","2022","Declared non-disabled","White","Education and Skills Funding Agency","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","FCDO Services","50","50","47270","40660"
"Leaver CS","2022","Declared non-disabled","White","Food Standards Agency","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Foreign, Commonwealth and Development Office (excl. agencies)","140","60","53170","53610"
"Leaver CS","2022","Declared non-disabled","White","Forestry and Land Scotland","100","90","30180","27360"
"Leaver CS","2022","Declared non-disabled","White","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Government Legal Department","110","100","53000","51250"
"Leaver CS","2022","Declared non-disabled","White","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Health and Safety Executive","110","100","40510","35910"
"Leaver CS","2022","Declared non-disabled","White","HM Courts and Tribunals Service","880","740","24910","20970"
"Leaver CS","2022","Declared non-disabled","White","HM Land Registry","170","130","34930","33840"
"Leaver CS","2022","Declared non-disabled","White","HM Prison and Probation Service","3560","3310","31790","27790"
"Leaver CS","2022","Declared non-disabled","White","HM Revenue and Customs (excl. agencies)","2050","1690","34040","28920"
"Leaver CS","2022","Declared non-disabled","White","HM Treasury (excl. agencies)","80","70","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Home Office","1120","940","32160","26160"
"Leaver CS","2022","Declared non-disabled","White","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Maritime and Coastguard Agency","80","70","38900","32180"
"Leaver CS","2022","Declared non-disabled","White","Medicines and Healthcare Products Regulatory Agency","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Met Office","90","80","35970","36160"
"Leaver CS","2022","Declared non-disabled","White","Ministry of Defence (excl. agencies)","1880","1770","31600","26930"
"Leaver CS","2022","Declared non-disabled","White","Ministry of Justice (excl. agencies)","180","170","47240","42120"
"Leaver CS","2022","Declared non-disabled","White","National Crime Agency","80","70","45730","41350"
"Leaver CS","2022","Declared non-disabled","White","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office for Standards in Education, Children's Services and Skills","130","120","57070","51360"
"Leaver CS","2022","Declared non-disabled","White","Office of Gas and Electricity Markets","150","140","43680","36980"
"Leaver CS","2022","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Planning Inspectorate","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Public Health England","860","780","42480","38200"
"Leaver CS","2022","Declared non-disabled","White","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Rural Payments Agency","70","60","27000","25510"
"Leaver CS","2022","Declared non-disabled","White","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Scottish Government (excl. agencies)","170","150","47370","39660"
"Leaver CS","2022","Declared non-disabled","White","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Submarine Delivery Agency","90","90","37130","39250"
"Leaver CS","2022","Declared non-disabled","White","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","The Insolvency Service","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","The National Archives","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","UK Health Security Agency","300","280","37690","32330"
"Leaver CS","2022","Declared non-disabled","White","UK Hydrographic Office","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","UK Statistics Authority","190","150","30520","23880"
"Leaver CS","2022","Declared non-disabled","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Valuation Office Agency","110","90","30780","26030"
"Leaver CS","2022","Declared non-disabled","White","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Welsh Government (excl. agencies)","190","170","42790","37410"
"Leaver CS","2022","Declared non-disabled","White","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","UK Health Security Agency","[c]","[c]","[c]","[c]"
