"Status","Year","Organisation","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Merseyside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Cheshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Cheshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Cheshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Cheshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Cheshire","No function","80","80","32860","32770"
"New entrant CS","2022","National Crime Agency","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Devon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East Anglia","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Essex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","No function","30","30","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Inner London - East","No function","120","110","40240","37560"
"New entrant CS","2022","National Crime Agency","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Inner London - East","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outer London - South","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands","No function","40","30","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Records of Scotland","Eastern Scotland","Unknown","70","70","36430","31540"
"New entrant CS","2022","National Savings and Investments","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Lancashire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Tees Valley and Durham","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","West Central Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cumbria","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Devon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Essex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outer London - South","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","East Wales","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","East Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","East Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","East Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","Analysis","50","40","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","No function","150","150","36340","28000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outer London - East and North East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","No function","140","140","27540","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands","No function","40","40","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Greater Manchester","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Inner London - East","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Derbyshire and Nottinghamshire","No function","60","60","22250","20970"
"New entrant CS","2022","Office of the Public Guardian","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","West Midlands","No function","150","140","22160","20970"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","East Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Devon","No function","[c]","[c]","[c]","[c]"
