"Status","Year","Parent_department","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Operational Delivery","120","100","26480","26990"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Operational Delivery","80","70","25710","27570"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Operational Delivery","260","230","24330","21260"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","Operational Delivery","160","140","28390","29290"
"Leaver CS","2022","Department for Work and Pensions","Essex","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","180","150","26520","27570"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Operational Delivery","320","280","25120","27570"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Other","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Unknown","80","80","27610","21260"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Operational Delivery","120","100","27430","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","80","70","26440","27570"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Operational Delivery","230","210","30590","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Operational Delivery","90","90","31190","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Unknown","60","60","33470","25110"
"Leaver CS","2022","Department for Work and Pensions","Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kent","Operational Delivery","130","120","28740","29290"
"Leaver CS","2022","Department for Work and Pensions","Kent","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Operational Delivery","430","370","23320","21260"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Unknown","80","80","25410","21260"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Operational Delivery","130","120","25770","27570"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Operational Delivery","260","220","26770","26120"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Unknown","60","50","24900","27570"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Digital, Data and Technology","70","60","44580","40670"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Operational Delivery","480","420","23430","21260"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Other","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Unknown","100","90","25480","21260"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Operational Delivery","140","130","29870","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Operational Delivery","100","90","30320","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Operational Delivery","190","180","30660","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Operational Delivery","130","110","26110","27570"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Operational Delivery","130","110","25650","27570"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Unknown","80","80","23950","21260"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Operational Delivery","80","70","26910","27570"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Operational Delivery","260","230","26350","27570"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Operational Delivery","120","100","25640","21260"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Operational Delivery","250","210","24750","21260"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Operational Delivery","270","220","26600","27570"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Unknown","80","70","24710","27570"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Operational Delivery","190","160","25040","21260"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Digital, Data and Technology","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Operational Delivery","240","220","26900","27570"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Unknown","100","90","27720","27570"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Devon","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Knowledge and Information Management","50","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Operational Delivery","60","50","40790","36760"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","110","110","30360","23390"
