"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Female","Heterosexual / straight","80","70","29710","24800"
"Leaver Dept.","2021","Liverpool","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Female","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Female","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Manchester","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Medway","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Male","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Female","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Female","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Sefton","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Female","Heterosexual / straight","50","50","33930","31210"
"Leaver Dept.","2021","Sheffield","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Female","Unknown","[c]","[c]","[c]","[c]"
