"Status","Year","Disability","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Male","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Westminster","180","170","37810","33500"
"New entrant CS","2022","Declared disabled","Male","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Aberdeen City and Aberdeenshire","80","80","28530","27230"
"New entrant CS","2022","Declared non-disabled","Female","Angus and Dundee City","210","200","25260","23810"
"New entrant CS","2022","Declared non-disabled","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Barking & Dagenham and Havering","50","50","31840","31060"
"New entrant CS","2022","Declared non-disabled","Female","Barnet","200","180","31310","27060"
"New entrant CS","2022","Declared non-disabled","Female","Barnsley, Doncaster and Rotherham","130","130","25250","23170"
"New entrant CS","2022","Declared non-disabled","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","300","290","29270","26350"
"New entrant CS","2022","Declared non-disabled","Female","Bedford","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Belfast","120","120","28790","26590"
"New entrant CS","2022","Declared non-disabled","Female","Berkshire","120","120","28990","29290"
"New entrant CS","2022","Declared non-disabled","Female","Bexley and Greenwich","80","70","29330","30120"
"New entrant CS","2022","Declared non-disabled","Female","Birmingham","750","720","28210","26590"
"New entrant CS","2022","Declared non-disabled","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Blackpool","250","240","25280","21260"
"New entrant CS","2022","Declared non-disabled","Female","Bournemouth, Christchurch and Poole","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Bradford","170","160","23740","21250"
"New entrant CS","2022","Declared non-disabled","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Brent","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Bridgend and Neath Port Talbot","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Brighton and Hove","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Bristol, City of","370","350","30750","28590"
"New entrant CS","2022","Declared non-disabled","Female","Bromley","60","50","30470","30200"
"New entrant CS","2022","Declared non-disabled","Female","Buckinghamshire","80","70","27250","27700"
"New entrant CS","2022","Declared non-disabled","Female","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Calderdale and Kirklees","80","70","28260","27570"
"New entrant CS","2022","Declared non-disabled","Female","Cambridgeshire CC","150","150","28470","26140"
"New entrant CS","2022","Declared non-disabled","Female","Camden and City of London","60","60","36470","31060"
"New entrant CS","2022","Declared non-disabled","Female","Cardiff and Vale of Glamorgan","380","360","27990","24630"
"New entrant CS","2022","Declared non-disabled","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Central Hampshire","150","150","28760","26350"
"New entrant CS","2022","Declared non-disabled","Female","Central Valleys","110","100","26720","27570"
"New entrant CS","2022","Declared non-disabled","Female","Cheshire East","80","80","24480","21300"
"New entrant CS","2022","Declared non-disabled","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Chorley and West Lancashire","70","70","25190","23140"
"New entrant CS","2022","Declared non-disabled","Female","City of Edinburgh","620","610","30680","27230"
"New entrant CS","2022","Declared non-disabled","Female","Clackmannanshire and Fife","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Conwy and Denbighshire","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Cornwall and Isles of Scilly","100","90","26040","21260"
"New entrant CS","2022","Declared non-disabled","Female","Coventry","80","80","32320","28200"
"New entrant CS","2022","Declared non-disabled","Female","Croydon","160","150","33110","30750"
"New entrant CS","2022","Declared non-disabled","Female","Darlington","80","70","31970","29340"
"New entrant CS","2022","Declared non-disabled","Female","Derby","70","60","24070","22880"
"New entrant CS","2022","Declared non-disabled","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Devon CC","200","190","28200","23170"
"New entrant CS","2022","Declared non-disabled","Female","Dorset","80","70","25710","23140"
"New entrant CS","2022","Declared non-disabled","Female","Dudley","60","50","25510","21260"
"New entrant CS","2022","Declared non-disabled","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Durham","200","200","24580","23140"
"New entrant CS","2022","Declared non-disabled","Female","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","East Ayrshire and North Ayrshire mainland","50","50","24300","21260"
"New entrant CS","2022","Declared non-disabled","Female","East Cumbria","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","East Kent","100","100","26530","24250"
"New entrant CS","2022","Declared non-disabled","Female","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","East Merseyside","70","60","29430","27570"
"New entrant CS","2022","Declared non-disabled","Female","East Riding of Yorkshire","80","70","23460","23140"
"New entrant CS","2022","Declared non-disabled","Female","East Surrey","80","80","28970","29290"
"New entrant CS","2022","Declared non-disabled","Female","East Sussex CC","110","110","24900","21260"
"New entrant CS","2022","Declared non-disabled","Female","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Essex Haven Gateway","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Essex Thames Gateway","80","80","25030","24250"
"New entrant CS","2022","Declared non-disabled","Female","Falkirk","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Flintshire and Wrexham","110","110","23930","21730"
"New entrant CS","2022","Declared non-disabled","Female","Glasgow City","810","790","29880","27230"
"New entrant CS","2022","Declared non-disabled","Female","Gloucestershire CC","70","60","26820","25120"
"New entrant CS","2022","Declared non-disabled","Female","Greater Manchester North East","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Greater Manchester North West","110","110","24190","23140"
"New entrant CS","2022","Declared non-disabled","Female","Greater Manchester South East","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Greater Manchester South West","380","360","26500","23170"
"New entrant CS","2022","Declared non-disabled","Female","Gwent Valleys","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Gwynedd","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Hackney and Newham","170","170","34210","31060"
"New entrant CS","2022","Declared non-disabled","Female","Haringey and Islington","90","90","31590","30520"
"New entrant CS","2022","Declared non-disabled","Female","Harrow and Hillingdon","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Hartlepool and Stockton-on-Tees","110","100","25240","23170"
"New entrant CS","2022","Declared non-disabled","Female","Heart of Essex","100","100","29210","26140"
"New entrant CS","2022","Declared non-disabled","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Hertfordshire CC","150","140","30070","29290"
"New entrant CS","2022","Declared non-disabled","Female","Hounslow and Richmond upon Thames","110","110","31760","31020"
"New entrant CS","2022","Declared non-disabled","Female","Inverclyde, East Renfrewshire, and Renfrewshire","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Kensington & Chelsea and Hammersmith & Fulham","60","60","31700","30520"
"New entrant CS","2022","Declared non-disabled","Female","Kent Thames Gateway","60","50","25490","24840"
"New entrant CS","2022","Declared non-disabled","Female","Kingston upon Hull, City of","90","90","25280","23170"
"New entrant CS","2022","Declared non-disabled","Female","Lambeth","280","270","38030","32330"
"New entrant CS","2022","Declared non-disabled","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Leeds","590","570","30640","27570"
"New entrant CS","2022","Declared non-disabled","Female","Leicester","160","160","23940","22600"
"New entrant CS","2022","Declared non-disabled","Female","Leicestershire CC and Rutland","90","90","24400","22170"
"New entrant CS","2022","Declared non-disabled","Female","Lewisham and Southwark","130","120","38230","32330"
"New entrant CS","2022","Declared non-disabled","Female","Lincolnshire CC","160","150","27250","23890"
"New entrant CS","2022","Declared non-disabled","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Liverpool","560","540","24990","21250"
"New entrant CS","2022","Declared non-disabled","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Manchester","360","350","29900","26590"
"New entrant CS","2022","Declared non-disabled","Female","Medway","70","70","26910","27560"
"New entrant CS","2022","Declared non-disabled","Female","Merton, Kingston upon Thames and Sutton","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Mid Kent","60","50","27890","24800"
"New entrant CS","2022","Declared non-disabled","Female","Mid Lancashire","170","160","26670","23140"
"New entrant CS","2022","Declared non-disabled","Female","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Milton Keynes","70","70","26810","28140"
"New entrant CS","2022","Declared non-disabled","Female","Monmouthshire and Newport","300","280","29980","30410"
"New entrant CS","2022","Declared non-disabled","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","North Hampshire","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","North Lanarkshire","100","90","24080","21260"
"New entrant CS","2022","Declared non-disabled","Female","North Northamptonshire","50","50","23550","21260"
"New entrant CS","2022","Declared non-disabled","Female","North Nottinghamshire","60","60","25670","24620"
"New entrant CS","2022","Declared non-disabled","Female","North Yorkshire CC","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Northumberland","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Norwich and East Norfolk","150","140","24600","23140"
"New entrant CS","2022","Declared non-disabled","Female","Nottingham","380","370","27060","26130"
"New entrant CS","2022","Declared non-disabled","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Oxfordshire CC","140","130","28820","26350"
"New entrant CS","2022","Declared non-disabled","Female","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Peterborough","50","50","27580","26980"
"New entrant CS","2022","Declared non-disabled","Female","Plymouth","90","80","27140","24000"
"New entrant CS","2022","Declared non-disabled","Female","Portsmouth","80","70","27250","24400"
"New entrant CS","2022","Declared non-disabled","Female","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Redbridge and Waltham Forest","110","100","28930","27060"
"New entrant CS","2022","Declared non-disabled","Female","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Sefton","160","160","26530","26370"
"New entrant CS","2022","Declared non-disabled","Female","Sheffield","170","160","28170","27570"
"New entrant CS","2022","Declared non-disabled","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Shropshire","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Solihull","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Somerset CC","90","90","26860","23170"
"New entrant CS","2022","Declared non-disabled","Female","South and West Derbyshire","60","60","27560","23140"
"New entrant CS","2022","Declared non-disabled","Female","South Ayrshire","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","South Hampshire","170","150","26830","23880"
"New entrant CS","2022","Declared non-disabled","Female","South Lanarkshire","160","150","25070","21260"
"New entrant CS","2022","Declared non-disabled","Female","South Nottinghamshire","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","South Teesside","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","South West Wales","70","60","27850","23170"
"New entrant CS","2022","Declared non-disabled","Female","Southampton","50","50","29770","27570"
"New entrant CS","2022","Declared non-disabled","Female","Southend-on-Sea","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Staffordshire CC","210","210","26690","23140"
"New entrant CS","2022","Declared non-disabled","Female","Stoke-on-Trent","80","80","25620","22200"
"New entrant CS","2022","Declared non-disabled","Female","Suffolk CC","190","170","26360","24620"
"New entrant CS","2022","Declared non-disabled","Female","Sunderland","160","150","23660","21260"
"New entrant CS","2022","Declared non-disabled","Female","Swansea","250","240","23740","21840"
"New entrant CS","2022","Declared non-disabled","Female","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Telford and Wrekin","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Tower Hamlets","300","300","38930","34260"
"New entrant CS","2022","Declared non-disabled","Female","Tyneside","860","830","25670","21300"
"New entrant CS","2022","Declared non-disabled","Female","Unknown","150","140","30630","28690"
"New entrant CS","2022","Declared non-disabled","Female","Wakefield","100","100","26600","23170"
"New entrant CS","2022","Declared non-disabled","Female","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Wandsworth","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Warrington","60","50","29230","25250"
"New entrant CS","2022","Declared non-disabled","Female","Warwickshire CC","70","60","27090","27570"
"New entrant CS","2022","Declared non-disabled","Female","West Cumbria","90","90","22840","21300"
"New entrant CS","2022","Declared non-disabled","Female","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","West Northamptonshire","60","50","27310","23170"
"New entrant CS","2022","Declared non-disabled","Female","West Surrey","170","160","29890","28140"
"New entrant CS","2022","Declared non-disabled","Female","West Sussex (North East)","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","West Sussex (South West)","50","50","27430","26350"
"New entrant CS","2022","Declared non-disabled","Female","Westminster","1850","1820","37560","34020"
"New entrant CS","2022","Declared non-disabled","Female","Wiltshire","380","360","28550","26140"
"New entrant CS","2022","Declared non-disabled","Female","Wirral","100","90","24160","21260"
"New entrant CS","2022","Declared non-disabled","Female","Wolverhampton","90","90","28150","27570"
"New entrant CS","2022","Declared non-disabled","Female","Worcestershire CC","140","140","26580","23140"
"New entrant CS","2022","Declared non-disabled","Female","York","170","170","30200","26370"
"New entrant CS","2022","Declared non-disabled","Male","Aberdeen City and Aberdeenshire","60","60","37670","27570"
"New entrant CS","2022","Declared non-disabled","Male","Angus and Dundee City","150","150","25110","22140"
"New entrant CS","2022","Declared non-disabled","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Barnet","90","70","30850","26880"
"New entrant CS","2022","Declared non-disabled","Male","Barnsley, Doncaster and Rotherham","70","70","27120","23140"
"New entrant CS","2022","Declared non-disabled","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","420","410","33840","29440"
"New entrant CS","2022","Declared non-disabled","Male","Bedford","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Belfast","120","120","29280","26590"
"New entrant CS","2022","Declared non-disabled","Male","Berkshire","80","80","32260","29290"
"New entrant CS","2022","Declared non-disabled","Male","Bexley and Greenwich","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Birmingham","570","560","29810","26740"
"New entrant CS","2022","Declared non-disabled","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Blackpool","210","210","27070","21260"
"New entrant CS","2022","Declared non-disabled","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Bradford","140","130","22990","21250"
"New entrant CS","2022","Declared non-disabled","Male","Breckland and South Norfolk","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Bristol, City of","250","250","33740","30730"
"New entrant CS","2022","Declared non-disabled","Male","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Buckinghamshire","60","60","32070","28140"
"New entrant CS","2022","Declared non-disabled","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Calderdale and Kirklees","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Cambridgeshire CC","120","120","29140","26140"
"New entrant CS","2022","Declared non-disabled","Male","Camden and City of London","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Cardiff and Vale of Glamorgan","360","360","30310","26590"
"New entrant CS","2022","Declared non-disabled","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Central Hampshire","210","200","31850","28140"
"New entrant CS","2022","Declared non-disabled","Male","Central Valleys","90","90","28210","27570"
"New entrant CS","2022","Declared non-disabled","Male","Cheshire East","60","60","26130","22170"
"New entrant CS","2022","Declared non-disabled","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Chorley and West Lancashire","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","City of Edinburgh","450","440","31670","27230"
"New entrant CS","2022","Declared non-disabled","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Cornwall and Isles of Scilly","60","50","23990","21260"
"New entrant CS","2022","Declared non-disabled","Male","Coventry","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Croydon","120","110","34060","30750"
"New entrant CS","2022","Declared non-disabled","Male","Darlington","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Derby","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Devon CC","220","220","27180","24310"
"New entrant CS","2022","Declared non-disabled","Male","Dorset","70","70","26160","26140"
"New entrant CS","2022","Declared non-disabled","Male","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Durham","110","110","25290","23140"
"New entrant CS","2022","Declared non-disabled","Male","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","East Ayrshire and North Ayrshire mainland","50","50","24140","21260"
"New entrant CS","2022","Declared non-disabled","Male","East Cumbria","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","70","60","28600","23540"
"New entrant CS","2022","Declared non-disabled","Male","East Kent","60","60","25740","24250"
"New entrant CS","2022","Declared non-disabled","Male","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","East Riding of Yorkshire","80","80","24970","23140"
"New entrant CS","2022","Declared non-disabled","Male","East Surrey","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","East Sussex CC","70","70","26300","25120"
"New entrant CS","2022","Declared non-disabled","Male","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Falkirk","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Flintshire and Wrexham","90","90","23990","23140"
"New entrant CS","2022","Declared non-disabled","Male","Glasgow City","570","560","30740","27230"
"New entrant CS","2022","Declared non-disabled","Male","Gloucestershire CC","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Greater Manchester North East","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Greater Manchester North West","60","60","23950","23140"
"New entrant CS","2022","Declared non-disabled","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Greater Manchester South West","330","320","27970","26590"
"New entrant CS","2022","Declared non-disabled","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Hackney and Newham","150","150","36130","37610"
"New entrant CS","2022","Declared non-disabled","Male","Haringey and Islington","60","60","32340","31060"
"New entrant CS","2022","Declared non-disabled","Male","Harrow and Hillingdon","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Hartlepool and Stockton-on-Tees","70","70","24570","23140"
"New entrant CS","2022","Declared non-disabled","Male","Heart of Essex","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Hertfordshire CC","100","100","30780","29290"
"New entrant CS","2022","Declared non-disabled","Male","Hounslow and Richmond upon Thames","80","80","33210","31020"
"New entrant CS","2022","Declared non-disabled","Male","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Kensington & Chelsea and Hammersmith & Fulham","50","50","30810","30520"
"New entrant CS","2022","Declared non-disabled","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Kingston upon Hull, City of","50","50","25810","23140"
"New entrant CS","2022","Declared non-disabled","Male","Lambeth","160","150","38370","32330"
"New entrant CS","2022","Declared non-disabled","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Leeds","490","490","31170","27570"
"New entrant CS","2022","Declared non-disabled","Male","Leicester","80","80","25590","22870"
"New entrant CS","2022","Declared non-disabled","Male","Leicestershire CC and Rutland","70","70","26380","23140"
"New entrant CS","2022","Declared non-disabled","Male","Lewisham and Southwark","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Lincolnshire CC","140","140","26920","25710"
"New entrant CS","2022","Declared non-disabled","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Liverpool","340","330","25770","25120"
"New entrant CS","2022","Declared non-disabled","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Manchester","370","370","31880","27570"
