"Status","Year","Responsibility_level","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Westminster","2150","2120","38000","38670"
"In post","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","York","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Westminster","630","630","37120","34020"
"In post","2021","SEO/HEO","Department for Education","Bristol, City of","120","110","35060","36500"
"In post","2021","SEO/HEO","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Coventry","640","620","34490","36500"
"In post","2021","SEO/HEO","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Darlington","390","370","34490","36500"
"In post","2021","SEO/HEO","Department for Education","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Leeds","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Manchester","570","560","34500","36500"
"In post","2021","SEO/HEO","Department for Education","Nottingham","150","140","35260","36500"
"In post","2021","SEO/HEO","Department for Education","Sheffield","750","720","34530","36500"
"In post","2021","SEO/HEO","Department for Education","Tyneside","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Westminster","910","890","38850","40230"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Berkshire","140","130","34720","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Bristol, City of","430","400","33860","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Cheshire East","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Devon CC","160","150","34720","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Dorset CC","80","70","32650","30220"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Cumbria","110","100","34690","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Gloucestershire","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Leeds","50","50","35170","36520"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Mid Lancashire","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","North Yorkshire CC","80","80","33750","32320"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Nottingham","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Peterborough","50","50","33550","32100"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","South West Wales","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Suffolk","280","260","33380","31070"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Tyneside","180","170","33930","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Warrington","60","50","33480","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Cumbria","70","70","32930","31240"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Surrey","280","260","37280","38240"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Westminster","1160","1130","36360","35330"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Worcestershire","170","160","34200","32160"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","York","330","320","33440","32160"
"In post","2021","SEO/HEO","Department for International Trade","Berkshire","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Overseas","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Westminster","1010","1010","35390","34980"
"In post","2021","SEO/HEO","Department for Transport","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Birmingham","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bristol, City of","200","190","37340","37260"
"In post","2021","SEO/HEO","Department for Transport","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Derby","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Sussex CC","60","60","35460","33350"
"In post","2021","SEO/HEO","Department for Transport","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Leeds","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Leicestershire CC and Rutland","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Luton","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Medway","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Nottingham","160","160","37540","39040"
"In post","2021","SEO/HEO","Department for Transport","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","South Hampshire","60","60","38080","36180"
"In post","2021","SEO/HEO","Department for Transport","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Southampton","250","240","38020","39040"
"In post","2021","SEO/HEO","Department for Transport","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Swansea","1090","1050","37060","34800"
"In post","2021","SEO/HEO","Department for Transport","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Tyneside","60","60","35550","33350"
"In post","2021","SEO/HEO","Department for Transport","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Westminster","1280","1270","38940","37660"
"In post","2021","SEO/HEO","Department for Transport","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","York","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Aberdeen City and Aberdeenshire","90","90","73730","87850"
"In post","2021","SEO/HEO","Department for Work and Pensions","Angus and Dundee City","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Barking & Dagenham and Havering","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","100","90","33060","32250"
"In post","2021","SEO/HEO","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Bedford","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Berkshire","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Birmingham","260","250","35730","33360"
"In post","2021","SEO/HEO","Department for Work and Pensions","Blackburn with Darwen","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Blackpool","960","910","34330","33980"
"In post","2021","SEO/HEO","Department for Work and Pensions","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Bradford","60","50","33150","32400"
"In post","2021","SEO/HEO","Department for Work and Pensions","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Brent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Bridgend and Neath Port Talbot","40","40","[c]","[c]"
