"Status","Year","Function_of_post","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Leeds","120","70","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Leicester","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Liverpool","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Nottingham","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","70","70","37470","36960"
"Leaver CS","2021","Unknown","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Sefton","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Sheffield","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Lanarkshire","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Sunderland","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Tower Hamlets","90","80","46690","40010"
"Leaver CS","2021","Unknown","Unknown","Tyneside","170","140","23180","21010"
"Leaver CS","2021","Unknown","Unknown","Unknown","520","520","34340","32060"
"Leaver CS","2021","Unknown","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Lothian","80","60","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Northamptonshire","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Westminster","270","140","39900","31580"
"Leaver CS","2021","Unknown","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wolverhampton","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared disabled","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Tower Hamlets","40","40","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","Westminster","110","100","37430","34170"
"Leaver CS","2022","Analysis","Declared non-disabled","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Declared non-disabled","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Westminster","60","40","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared disabled","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Declared non-disabled","Somerset CC","[c]","[c]","[c]","[c]"
