"Status","Year","Parent_department","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","57500","55000"
"New entrant CS","2021","Ministry of Defence","G6/G7","Hampshire and Isle of Wight","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","60","50","37000","35650"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","East Anglia","60","50","34820","33300"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","520","510","35230","33300"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Hampshire and Isle of Wight","180","180","35300","33300"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Inner London - West","90","80","38990","37000"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Lincolnshire","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","140","140","34470","27770"
"New entrant CS","2021","Ministry of Defence","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Inner London - West","90","90","34930","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Bedfordshire and Hertfordshire","160","150","23790","22850"
"New entrant CS","2021","Ministry of Justice","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","220","210","24190","24520"
"New entrant CS","2021","Ministry of Justice","AA/AO","Cheshire","110","110","21760","22850"
"New entrant CS","2021","Ministry of Justice","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Derbyshire and Nottinghamshire","240","230","21140","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Devon","170","160","21810","22850"
"New entrant CS","2021","Ministry of Justice","AA/AO","Dorset and Somerset","70","70","22440","22850"
"New entrant CS","2021","Ministry of Justice","AA/AO","East Anglia","360","360","22550","21500"
"New entrant CS","2021","Ministry of Justice","AA/AO","East Wales","270","270","21010","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","East Yorkshire and Northern Lincolnshire","110","110","21290","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Essex","80","80","22760","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","20910","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Greater Manchester","190","180","20320","19930"
"New entrant CS","2021","Ministry of Justice","AA/AO","Hampshire and Isle of Wight","120","120","21750","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Herefordshire, Worcestershire and Warwickshire","140","140","21820","22850"
"New entrant CS","2021","Ministry of Justice","AA/AO","Inner London - East","270","270","25130","22680"
"New entrant CS","2021","Ministry of Justice","AA/AO","Inner London - West","450","450","24750","22680"
"New entrant CS","2021","Ministry of Justice","AA/AO","Kent","270","270","23980","25140"
"New entrant CS","2021","Ministry of Justice","AA/AO","Lancashire","170","160","21250","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Leicestershire, Rutland and Northamptonshire","220","210","20700","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Lincolnshire","70","70","21090","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Merseyside","70","70","19730","19930"
"New entrant CS","2021","Ministry of Justice","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Outer London - East and North East","170","160","25700","28720"
"New entrant CS","2021","Ministry of Justice","AA/AO","Outer London - South","90","80","21030","21300"
"New entrant CS","2021","Ministry of Justice","AA/AO","Outer London - West and North West","140","130","24350","22680"
"New entrant CS","2021","Ministry of Justice","AA/AO","Shropshire and Staffordshire","370","360","20660","18880"
"New entrant CS","2021","Ministry of Justice","AA/AO","South Yorkshire","130","130","21470","20600"
"New entrant CS","2021","Ministry of Justice","AA/AO","Surrey, East and West Sussex","260","250","24590","25790"
"New entrant CS","2021","Ministry of Justice","AA/AO","Tees Valley and Durham","180","180","21860","22850"
"New entrant CS","2021","Ministry of Justice","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","West Midlands","130","120","19960","19930"
"New entrant CS","2021","Ministry of Justice","AA/AO","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","West Yorkshire","230","230","20750","20600"
"New entrant CS","2021","Ministry of Justice","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Inner London - West","110","110","26640","26410"
"New entrant CS","2021","Ministry of Justice","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","West Yorkshire","60","60","22160","21170"
"New entrant CS","2021","Ministry of Justice","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Inner London - West","80","80","59970","57180"
"New entrant CS","2021","Ministry of Justice","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Greater Manchester","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Inner London - East","130","130","35960","33930"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Inner London - West","270","270","35670","36800"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
