"Status","Year","Sexual_orientation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","80","70","40120","38200"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Inner London - West","330","320","51380","47270"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Overseas","200","190","50170","53140"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Derbyshire and Nottinghamshire","60","50","30830","27130"
"In post","2022","Undeclared","HM Land Registry","Devon","90","80","37000","38450"
"In post","2022","Undeclared","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","East Anglia","50","40","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Lancashire","30","30","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Merseyside","50","40","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Outer London - South","40","40","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Shropshire and Staffordshire","50","40","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Tees Valley and Durham","70","60","31020","27130"
"In post","2022","Undeclared","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","West Wales and The Valleys","60","50","32580","27130"
"In post","2022","Undeclared","HM Revenue and Customs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Derbyshire and Nottinghamshire","290","270","36450","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","East Anglia","70","70","32760","33370"
"In post","2022","Undeclared","HM Revenue and Customs","East Wales","280","260","31490","26850"
"In post","2022","Undeclared","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Eastern Scotland","140","130","33790","28920"
"In post","2022","Undeclared","HM Revenue and Customs","Essex","110","100","35910","34220"
"In post","2022","Undeclared","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","38920","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Greater Manchester","410","380","35430","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Hampshire and Isle of Wight","120","110","32970","29240"
"In post","2022","Undeclared","HM Revenue and Customs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Inner London - East","450","430","44910","39050"
"In post","2022","Undeclared","HM Revenue and Customs","Inner London - West","110","100","58450","62120"
"In post","2022","Undeclared","HM Revenue and Customs","Kent","30","30","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Lancashire","170","150","29090","26820"
"In post","2022","Undeclared","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Merseyside","330","300","33620","33080"
"In post","2022","Undeclared","HM Revenue and Customs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Northern Ireland","110","100","32300","33080"
"In post","2022","Undeclared","HM Revenue and Customs","Northumberland, and Tyne and Wear","610","540","30430","26820"
"In post","2022","Undeclared","HM Revenue and Customs","Outer London - South","270","250","41160","37930"
"In post","2022","Undeclared","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Shropshire and Staffordshire","80","70","40760","40520"
"In post","2022","Undeclared","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Southern Scotland","110","90","28370","26820"
"In post","2022","Undeclared","HM Revenue and Customs","Surrey, East and West Sussex","80","70","35780","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Tees Valley and Durham","40","30","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","West Central Scotland","230","200","31010","26820"
"In post","2022","Undeclared","HM Revenue and Customs","West Midlands","270","250","33260","33080"
"In post","2022","Undeclared","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","West Yorkshire","370","340","33430","33080"
"In post","2022","Undeclared","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Inner London - West","240","230","46090","43160"
"In post","2022","Undeclared","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","East Anglia","110","90","26440","24920"
"In post","2022","Undeclared","Home Office","East Wales","40","40","[c]","[c]"
"In post","2022","Undeclared","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Essex","110","100","28730","27370"
"In post","2022","Undeclared","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2022","Undeclared","Home Office","Greater Manchester","170","160","31420","27370"
"In post","2022","Undeclared","Home Office","Hampshire and Isle of Wight","100","90","30340","27370"
"In post","2022","Undeclared","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Inner London - East","50","50","34440","30460"
"In post","2022","Undeclared","Home Office","Inner London - West","450","440","47680","42410"
"In post","2022","Undeclared","Home Office","Kent","370","330","28580","27370"
"In post","2022","Undeclared","Home Office","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2022","Undeclared","Home Office","Merseyside","420","380","26730","24890"
"In post","2022","Undeclared","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Northern Ireland","40","30","[c]","[c]"
"In post","2022","Undeclared","Home Office","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","Undeclared","Home Office","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Outer London - South","620","590","39290","35200"
"In post","2022","Undeclared","Home Office","Outer London - West and North West","430","380","33130","30410"
"In post","2022","Undeclared","Home Office","Overseas","70","60","[c]","[c]"
"In post","2022","Undeclared","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","South Yorkshire","210","200","28660","25040"
"In post","2022","Undeclared","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Surrey, East and West Sussex","150","130","29860","28350"
"In post","2022","Undeclared","Home Office","Tees Valley and Durham","90","80","24850","24880"
"In post","2022","Undeclared","Home Office","West Central Scotland","70","60","29500","27320"
"In post","2022","Undeclared","Home Office","West Midlands","90","80","30410","27370"
"In post","2022","Undeclared","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","West Yorkshire","70","70","30280","27370"
"In post","2022","Undeclared","Ministry of Defence","Bedfordshire and Hertfordshire","80","80","35430","35620"
"In post","2022","Undeclared","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","290","290","35000","35200"
"In post","2022","Undeclared","Ministry of Defence","Cheshire","40","40","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Cornwall and Isles of Scilly","70","60","26590","22750"
"In post","2022","Undeclared","Ministry of Defence","Cumbria","40","40","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Devon","160","150","32150","29200"
"In post","2022","Undeclared","Ministry of Defence","Dorset and Somerset","250","240","32740","33000"
"In post","2022","Undeclared","Ministry of Defence","East Anglia","320","310","32020","33000"
"In post","2022","Undeclared","Ministry of Defence","East Wales","310","300","28920","29470"
"In post","2022","Undeclared","Ministry of Defence","East Yorkshire and Northern Lincolnshire","70","60","28050","26930"
"In post","2022","Undeclared","Ministry of Defence","Eastern Scotland","90","80","33850","33300"
"In post","2022","Undeclared","Ministry of Defence","Essex","40","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","1720","1650","40170","39740"
"In post","2022","Undeclared","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Hampshire and Isle of Wight","660","640","35100","33300"
"In post","2022","Undeclared","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","50","50","28410","23260"
"In post","2022","Undeclared","Ministry of Defence","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Inner London - West","390","380","47190","44500"
"In post","2022","Undeclared","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Lancashire","40","40","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Lincolnshire","130","120","29190","26670"
"In post","2022","Undeclared","Ministry of Defence","Merseyside","40","40","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","North Yorkshire","170","160","30820","27340"
"In post","2022","Undeclared","Ministry of Defence","Northern Ireland","60","60","24150","22130"
"In post","2022","Undeclared","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Outer London - West and North West","60","60","32100","29250"
"In post","2022","Undeclared","Ministry of Defence","Overseas","70","70","42190","36500"
"In post","2022","Undeclared","Ministry of Defence","Shropshire and Staffordshire","210","200","32640","29670"
"In post","2022","Undeclared","Ministry of Defence","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Southern Scotland","30","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","West Central Scotland","240","230","31420","28520"
"In post","2022","Undeclared","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","Bedfordshire and Hertfordshire","100","90","29760","28140"
"In post","2022","Undeclared","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","240","230","31170","30700"
"In post","2022","Undeclared","Ministry of Justice","Cheshire","130","120","30560","31120"
"In post","2022","Undeclared","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","Cumbria","40","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","Derbyshire and Nottinghamshire","310","280","28920","25700"
"In post","2022","Undeclared","Ministry of Justice","Devon","140","120","31830","28760"
"In post","2022","Undeclared","Ministry of Justice","Dorset and Somerset","120","110","29650","28200"
"In post","2022","Undeclared","Ministry of Justice","East Anglia","360","340","30500","30450"
"In post","2022","Undeclared","Ministry of Justice","East Wales","190","180","31440","28080"
"In post","2022","Undeclared","Ministry of Justice","East Yorkshire and Northern Lincolnshire","180","160","29510","31290"
"In post","2022","Undeclared","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","Essex","70","60","28080","25120"
"In post","2022","Undeclared","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","210","190","29880","26810"
"In post","2022","Undeclared","Ministry of Justice","Greater Manchester","340","310","28360","25120"
"In post","2022","Undeclared","Ministry of Justice","Hampshire and Isle of Wight","170","160","28820","27010"
"In post","2022","Undeclared","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","150","140","30720","28280"
"In post","2022","Undeclared","Ministry of Justice","Inner London - East","330","320","38410","34260"
"In post","2022","Undeclared","Ministry of Justice","Inner London - West","570","540","41290","35560"
"In post","2022","Undeclared","Ministry of Justice","Kent","190","180","32230","31650"
"In post","2022","Undeclared","Ministry of Justice","Lancashire","210","190","30630","30450"
"In post","2022","Undeclared","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","290","270","28630","25700"
"In post","2022","Undeclared","Ministry of Justice","Lincolnshire","80","80","33030","31180"
"In post","2022","Undeclared","Ministry of Justice","Merseyside","150","140","28910","25660"
"In post","2022","Undeclared","Ministry of Justice","North Yorkshire","40","30","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","Northumberland, and Tyne and Wear","90","80","28530","25120"
"In post","2022","Undeclared","Ministry of Justice","Outer London - East and North East","120","110","31820","31890"
"In post","2022","Undeclared","Ministry of Justice","Outer London - South","130","130","36660","33900"
"In post","2022","Undeclared","Ministry of Justice","Outer London - West and North West","130","120","33760","33890"
"In post","2022","Undeclared","Ministry of Justice","Shropshire and Staffordshire","230","220","30050","27380"
"In post","2022","Undeclared","Ministry of Justice","South Yorkshire","180","170","31580","31650"
"In post","2022","Undeclared","Ministry of Justice","Surrey, East and West Sussex","230","220","31970","31020"
"In post","2022","Undeclared","Ministry of Justice","Tees Valley and Durham","250","220","31380","31610"
"In post","2022","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Justice","West Central Scotland","60","50","25830","21490"
"In post","2022","Undeclared","Ministry of Justice","West Midlands","330","300","26880","24260"
"In post","2022","Undeclared","Ministry of Justice","West Wales and The Valleys","90","80","30020","28200"
"In post","2022","Undeclared","Ministry of Justice","West Yorkshire","340","310","31200","30210"
"In post","2022","Undeclared","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Cheshire","80","80","36320","35930"
"In post","2022","Undeclared","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Inner London - East","100","100","43450","39840"
"In post","2022","Undeclared","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","West Midlands","30","30","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Inner London - East","40","40","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Eastern Scotland","500","480","42270","37960"
"In post","2022","Undeclared","Scottish Government","Highlands and Islands","40","30","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","North Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Southern Scotland","50","50","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","West Central Scotland","260","240","40280","36130"
"In post","2022","Undeclared","The National Archives","Outer London - West and North West","60","60","35260","30830"
"In post","2022","Undeclared","UK Export Finance","Inner London - West","30","30","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","East Wales","120","120","37040","33280"
"In post","2022","Undeclared","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Hampshire and Isle of Wight","100","80","28840","23880"
"In post","2022","Undeclared","UK Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","East Wales","400","380","45100","40480"
"In post","2022","Undeclared","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","West Wales and The Valleys","290","270","40110","38160"
"In post","2022","Unknown","Attorney General's Departments","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Derbyshire and Nottinghamshire","60","50","42230","48080"
"In post","2022","Unknown","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","East Wales","70","60","43320","48830"
"In post","2022","Unknown","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Essex","40","30","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Greater Manchester","50","40","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","Hampshire and Isle of Wight","30","30","[c]","[c]"
