"Status","Year","Age","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Central Hampshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Hampshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Hampshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Hampshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Hampshire","Ministry of Defence","140","120","35960","33300"
"In post","2022","65+","Central Hampshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Central Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire East","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire East","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire East","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire West and Chester","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire West and Chester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire West and Chester","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire West and Chester","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire West and Chester","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cheshire West and Chester","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chorley and West Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chorley and West Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chorley and West Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chorley and West Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","City of Edinburgh","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","City of Edinburgh","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","City of Edinburgh","HM Revenue and Customs","50","40","31570","28920"
"In post","2022","65+","City of Edinburgh","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","City of Edinburgh","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","City of Edinburgh","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","City of Edinburgh","Scottish Government","190","160","36720","31540"
"In post","2022","65+","Clackmannanshire and Fife","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Clackmannanshire and Fife","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Clackmannanshire and Fife","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Clackmannanshire and Fife","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Conwy and Denbighshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Conwy and Denbighshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Conwy and Denbighshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Conwy and Denbighshire","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Department for Work and Pensions","30","20","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Coventry","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Coventry","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Coventry","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Coventry","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Coventry","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Coventry","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","Croydon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Croydon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Croydon","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Croydon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Croydon","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Croydon","HM Revenue and Customs","100","70","38490","33440"
"In post","2022","65+","Croydon","Home Office","180","160","30210","25630"
"In post","2022","65+","Croydon","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Croydon","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Darlington","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Darlington","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Darlington","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Darlington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Darlington","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derby","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derby","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derby","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Derry City and Strabane","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","Department for Business, Energy and Industrial Strategy","30","20","[c]","[c]"
"In post","2022","65+","Devon CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","Department for Work and Pensions","60","40","24600","21260"
"In post","2022","65+","Devon CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Devon CC","Ministry of Justice","40","20","[c]","[c]"
"In post","2022","65+","Devon CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dorset","Ministry of Defence","40","30","[c]","[c]"
"In post","2022","65+","Dorset","Ministry of Justice","30","20","[c]","[c]"
"In post","2022","65+","Dudley","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dudley","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dudley","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dudley","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dumfries and Galloway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dumfries and Galloway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dumfries and Galloway","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Dumfries and Galloway","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Durham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Durham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Durham","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Durham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Durham","Home Office","40","20","[c]","[c]"
"In post","2022","65+","Durham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Durham","Ministry of Justice","40","30","[c]","[c]"
"In post","2022","65+","Ealing","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ealing","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ealing","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ealing","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Ayrshire and North Ayrshire mainland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Ayrshire and North Ayrshire mainland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Ayrshire and North Ayrshire mainland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Cumbria","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Derbyshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Derbyshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","Home Office","40","30","[c]","[c]"
"In post","2022","65+","East Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Kent","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Lothian and Midlothian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Lothian and Midlothian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Merseyside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Merseyside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Riding of Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Riding of Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Riding of Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Riding of Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Surrey","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Surrey","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Surrey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Surrey","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Surrey","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Sussex CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Sussex CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Sussex CC","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2022","65+","East Sussex CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Sussex CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Sussex CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Sussex CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Sussex CC","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Enfield","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Enfield","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Enfield","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Haven Gateway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Haven Gateway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Haven Gateway","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Haven Gateway","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Haven Gateway","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Haven Gateway","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Thames Gateway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Essex Thames Gateway","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2022","65+","Essex Thames Gateway","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Falkirk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Falkirk","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Fermanagh and Omagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Flintshire and Wrexham","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","Department for Work and Pensions","90","60","23500","21260"
"In post","2022","65+","Glasgow City","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","HM Revenue and Customs","40","30","[c]","[c]"
"In post","2022","65+","Glasgow City","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Glasgow City","Scottish Government","70","50","35260","30040"
"In post","2022","65+","Gloucestershire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire CC","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gloucestershire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North East","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North East","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North West","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South East","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","HM Revenue and Customs","60","40","30710","28920"
"In post","2022","65+","Greater Manchester South West","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Greater Manchester South West","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwent Valleys","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwent Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwent Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwent Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwent Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwynedd","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwynedd","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwynedd","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwynedd","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwynedd","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Gwynedd","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hackney and Newham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hackney and Newham","Department for Work and Pensions","60","50","26610","25110"
"In post","2022","65+","Hackney and Newham","HM Revenue and Customs","170","130","38750","33440"
"In post","2022","65+","Hackney and Newham","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hackney and Newham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hackney and Newham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Haringey and Islington","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Haringey and Islington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Haringey and Islington","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Haringey and Islington","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Haringey and Islington","Ministry of Justice","40","30","[c]","[c]"
"In post","2022","65+","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","65+","Harrow and Hillingdon","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Harrow and Hillingdon","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Harrow and Hillingdon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Harrow and Hillingdon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","65+","Harrow and Hillingdon","Home Office","110","70","30560","30290"
"In post","2022","65+","Harrow and Hillingdon","Ministry of Defence","40","40","[c]","[c]"
"In post","2022","65+","Harrow and Hillingdon","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hartlepool and Stockton-on-Tees","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hartlepool and Stockton-on-Tees","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Heart of Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Heart of Essex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Heart of Essex","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Heart of Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Heart of Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Heart of Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, County of","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, County of","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Herefordshire, County of","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hertfordshire CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","Ministry of Justice","40","30","[c]","[c]"
"In post","2022","65+","Hounslow and Richmond upon Thames","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverclyde, East Renfrewshire, and Renfrewshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverclyde, East Renfrewshire, and Renfrewshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverclyde, East Renfrewshire, and Renfrewshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverclyde, East Renfrewshire, and Renfrewshire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","65+","Isle of Anglesey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
