"Status","Year","Region_ITL2","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Yorkshire","40-49","Female","140","110","32930","27570"
"Leaver CS","2022","West Yorkshire","40-49","Male","110","100","38700","28220"
"Leaver CS","2022","West Yorkshire","50-59","Female","240","190","32370","27570"
"Leaver CS","2022","West Yorkshire","50-59","Male","140","120","34500","27570"
"Leaver CS","2022","West Yorkshire","60-64","Female","150","110","31480","27570"
"Leaver CS","2022","West Yorkshire","60-64","Male","90","70","35970","27570"
"Leaver CS","2022","West Yorkshire","65+","Female","110","70","27420","27570"
"Leaver CS","2022","West Yorkshire","65+","Male","80","60","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","20-29","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","30-39","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","20-29","Female","80","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","20-29","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","East Wales","30-39","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","30-39","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","40-49","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","30-39","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","Female","110","100","26790","26910"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","Male","130","130","27150","27540"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","Female","100","90","35970","34240"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","Male","90","90","36030","35600"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","Female","70","60","45050","39880"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","Male","60","60","47130","46080"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","20-29","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","20-29","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","30-39","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","30-39","Male","80","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","40-49","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","40-49","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","50-59","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","20-29","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","20-29","Female","90","90","35520","33930"
"Leaver Dept.","2021","Inner London - East","20-29","Male","80","80","35390","31060"
"Leaver Dept.","2021","Inner London - East","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","30-39","Female","60","60","44580","40600"
"Leaver Dept.","2021","Inner London - East","30-39","Male","70","70","48410","49500"
"Leaver Dept.","2021","Inner London - East","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","40-49","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","40-49","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","50-59","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","20-29","Female","1060","980","35770","33550"
"Leaver Dept.","2021","Inner London - West","20-29","Male","830","750","36260","33610"
"Leaver Dept.","2021","Inner London - West","30-39","Female","760","690","47870","50700"
"Leaver Dept.","2021","Inner London - West","30-39","Male","700","640","47240","49600"
"Leaver Dept.","2021","Inner London - West","40-49","Female","410","370","57760","56370"
"Leaver Dept.","2021","Inner London - West","40-49","Male","270","250","57660","56210"
"Leaver Dept.","2021","Inner London - West","50-59","Female","190","180","52460","45370"
"Leaver Dept.","2021","Inner London - West","50-59","Male","140","130","56350","53870"
"Leaver Dept.","2021","Inner London - West","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","40-49","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancashire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","20-29","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Merseyside","20-29","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Merseyside","30-39","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Merseyside","30-39","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","Merseyside","40-49","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Merseyside","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","50-59","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Merseyside","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","30-39","Female","[c]","[c]","[c]","[c]"
