"Status","Year","Region_ITL3","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Harrow and Hillingdon","50-59","Outer London - West and North West","1090","990","32210","30500"
"In post","2021","Harrow and Hillingdon","60-64","Outer London - West and North West","350","270","30400","30370"
"In post","2021","Harrow and Hillingdon","65+","Outer London - West and North West","170","120","30060","29080"
"In post","2021","Hartlepool and Stockton-on-Tees","20-29","Tees Valley and Durham","170","160","24680","24440"
"In post","2021","Hartlepool and Stockton-on-Tees","30-39","Tees Valley and Durham","330","310","26730","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","40-49","Tees Valley and Durham","340","310","28140","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","50-59","Tees Valley and Durham","550","500","28070","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","60-64","Tees Valley and Durham","130","100","26330","26350"
"In post","2021","Hartlepool and Stockton-on-Tees","65+","Tees Valley and Durham","40","30","[c]","[c]"
"In post","2021","Heart of Essex","16-19","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Heart of Essex","20-29","Essex","220","220","28030","28610"
"In post","2021","Heart of Essex","30-39","Essex","230","210","31380","30210"
"In post","2021","Heart of Essex","40-49","Essex","270","250","33910","29570"
"In post","2021","Heart of Essex","50-59","Essex","300","280","34400","30110"
"In post","2021","Heart of Essex","60-64","Essex","70","60","31470","29090"
"In post","2021","Heart of Essex","65+","Essex","30","20","[c]","[c]"
"In post","2021","Herefordshire, County of","20-29","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2021","Herefordshire, County of","30-39","Herefordshire, Worcestershire and Warwickshire","70","70","27980","27570"
"In post","2021","Herefordshire, County of","40-49","Herefordshire, Worcestershire and Warwickshire","100","90","28020","26670"
"In post","2021","Herefordshire, County of","50-59","Herefordshire, Worcestershire and Warwickshire","180","170","29010","27570"
"In post","2021","Herefordshire, County of","60-64","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2021","Herefordshire, County of","65+","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Hertfordshire","16-19","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Hertfordshire","20-29","Bedfordshire and Hertfordshire","410","400","30020","29290"
"In post","2021","Hertfordshire","30-39","Bedfordshire and Hertfordshire","570","550","35080","31810"
"In post","2021","Hertfordshire","40-49","Bedfordshire and Hertfordshire","620","580","37630","32690"
"In post","2021","Hertfordshire","50-59","Bedfordshire and Hertfordshire","790","740","35740","31880"
"In post","2021","Hertfordshire","60-64","Bedfordshire and Hertfordshire","230","200","33380","29800"
"In post","2021","Hertfordshire","65+","Bedfordshire and Hertfordshire","90","70","31140","29290"
"In post","2021","Hounslow and Richmond upon Thames","16-19","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Hounslow and Richmond upon Thames","20-29","Outer London - West and North West","550","550","29550","29250"
"In post","2021","Hounslow and Richmond upon Thames","30-39","Outer London - West and North West","620","600","32490","31060"
"In post","2021","Hounslow and Richmond upon Thames","40-49","Outer London - West and North West","630","590","34390","31800"
"In post","2021","Hounslow and Richmond upon Thames","50-59","Outer London - West and North West","720","680","34590","31870"
"In post","2021","Hounslow and Richmond upon Thames","60-64","Outer London - West and North West","240","210","31090","29080"
"In post","2021","Hounslow and Richmond upon Thames","65+","Outer London - West and North West","90","70","29330","25760"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","16-19","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","20-29","West Central Scotland","100","100","26200","25430"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","30-39","West Central Scotland","170","160","30480","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","40-49","West Central Scotland","220","200","31090","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","50-59","West Central Scotland","410","380","29590","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","60-64","West Central Scotland","120","80","28620","27370"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","65+","West Central Scotland","30","20","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","16-19","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","20-29","Highlands and Islands","100","100","25080","22920"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","30-39","Highlands and Islands","190","180","29190","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","40-49","Highlands and Islands","260","250","31420","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","50-59","Highlands and Islands","420","400","29210","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","60-64","Highlands and Islands","140","120","27780","27250"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","65+","Highlands and Islands","30","30","[c]","[c]"
"In post","2021","Isle of Anglesey","20-29","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","30-39","West Wales and The Valleys","60","50","27460","26670"
"In post","2021","Isle of Anglesey","40-49","West Wales and The Valleys","70","70","28240","26670"
"In post","2021","Isle of Anglesey","50-59","West Wales and The Valleys","80","80","27300","27150"
"In post","2021","Isle of Anglesey","60-64","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","65+","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","20-29","Hampshire and Isle of Wight","100","100","24670","25300"
"In post","2021","Isle of Wight","30-39","Hampshire and Isle of Wight","160","150","26480","25830"
"In post","2021","Isle of Wight","40-49","Hampshire and Isle of Wight","180","170","28090","27570"
"In post","2021","Isle of Wight","50-59","Hampshire and Isle of Wight","340","310","28900","27570"
"In post","2021","Isle of Wight","60-64","Hampshire and Isle of Wight","100","80","26830","27380"
"In post","2021","Isle of Wight","65+","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","20-29","Inner London - West","190","190","30820","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","30-39","Inner London - West","210","200","32770","32520"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","40-49","Inner London - West","170","160","33900","31550"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","50-59","Inner London - West","200","200","33550","31880"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","60-64","Inner London - West","50","50","31740","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","65+","Inner London - West","30","30","[c]","[c]"
"In post","2021","Kent Thames Gateway","16-19","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Kent Thames Gateway","20-29","Kent","270","270","28870","29920"
"In post","2021","Kent Thames Gateway","30-39","Kent","400","380","30010","30400"
"In post","2021","Kent Thames Gateway","40-49","Kent","350","340","31680","31240"
"In post","2021","Kent Thames Gateway","50-59","Kent","410","390","30800","31180"
"In post","2021","Kent Thames Gateway","60-64","Kent","130","110","28300","28860"
"In post","2021","Kent Thames Gateway","65+","Kent","40","30","[c]","[c]"
"In post","2021","Kingston upon Hull, City of","16-19","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Kingston upon Hull, City of","20-29","East Yorkshire and Northern Lincolnshire","260","260","24350","24220"
"In post","2021","Kingston upon Hull, City of","30-39","East Yorkshire and Northern Lincolnshire","330","300","27580","26550"
"In post","2021","Kingston upon Hull, City of","40-49","East Yorkshire and Northern Lincolnshire","440","400","28540","27570"
"In post","2021","Kingston upon Hull, City of","50-59","East Yorkshire and Northern Lincolnshire","760","680","29050","27570"
"In post","2021","Kingston upon Hull, City of","60-64","East Yorkshire and Northern Lincolnshire","170","120","28600","27570"
"In post","2021","Kingston upon Hull, City of","65+","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"In post","2021","Lambeth","16-19","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Lambeth","20-29","Inner London - East","840","820","33230","32260"
"In post","2021","Lambeth","30-39","Inner London - East","1090","1040","42270","40070"
"In post","2021","Lambeth","40-49","Inner London - East","1030","960","47040","43630"
"In post","2021","Lambeth","50-59","Inner London - East","1060","1010","48550","41310"
"In post","2021","Lambeth","60-64","Inner London - East","240","220","49620","40170"
"In post","2021","Lambeth","65+","Inner London - East","110","90","46030","35700"
"In post","2021","Lancaster and Wyre","16-19","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Lancaster and Wyre","20-29","Lancashire","150","150","24020","24120"
"In post","2021","Lancaster and Wyre","30-39","Lancashire","190","180","26220","26670"
"In post","2021","Lancaster and Wyre","40-49","Lancashire","240","220","30570","27570"
"In post","2021","Lancaster and Wyre","50-59","Lancashire","370","340","29930","27570"
"In post","2021","Lancaster and Wyre","60-64","Lancashire","80","60","29940","26000"
"In post","2021","Lancaster and Wyre","65+","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Leeds","16-19","West Yorkshire","50","50","[c]","[c]"
"In post","2021","Leeds","20-29","West Yorkshire","2410","2380","27060","25560"
"In post","2021","Leeds","30-39","West Yorkshire","2510","2380","32520","29750"
"In post","2021","Leeds","40-49","West Yorkshire","2720","2560","36140","31810"
"In post","2021","Leeds","50-59","West Yorkshire","2880","2720","36410","31810"
"In post","2021","Leeds","60-64","West Yorkshire","650","510","32320","27570"
"In post","2021","Leeds","65+","West Yorkshire","180","130","30320","27570"
"In post","2021","Leicester","16-19","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Leicester","20-29","Leicestershire, Rutland and Northamptonshire","340","330","24170","22350"
"In post","2021","Leicester","30-39","Leicestershire, Rutland and Northamptonshire","510","470","26880","25440"
"In post","2021","Leicester","40-49","Leicestershire, Rutland and Northamptonshire","670","590","27790","27130"
"In post","2021","Leicester","50-59","Leicestershire, Rutland and Northamptonshire","830","750","27540","27130"
"In post","2021","Leicester","60-64","Leicestershire, Rutland and Northamptonshire","220","180","26130","22350"
"In post","2021","Leicester","65+","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"In post","2021","Leicestershire CC and Rutland","16-19","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire CC and Rutland","20-29","Leicestershire, Rutland and Northamptonshire","270","270","24320","24620"
"In post","2021","Leicestershire CC and Rutland","30-39","Leicestershire, Rutland and Northamptonshire","500","470","28540","27370"
"In post","2021","Leicestershire CC and Rutland","40-49","Leicestershire, Rutland and Northamptonshire","460","430","31700","27650"
"In post","2021","Leicestershire CC and Rutland","50-59","Leicestershire, Rutland and Northamptonshire","580","550","30260","27380"
"In post","2021","Leicestershire CC and Rutland","60-64","Leicestershire, Rutland and Northamptonshire","170","140","27890","26470"
"In post","2021","Leicestershire CC and Rutland","65+","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"In post","2021","Lewisham and Southwark","16-19","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Lewisham and Southwark","20-29","Inner London - East","210","210","28310","28760"
"In post","2021","Lewisham and Southwark","30-39","Inner London - East","330","330","32000","31060"
"In post","2021","Lewisham and Southwark","40-49","Inner London - East","300","290","35280","31060"
"In post","2021","Lewisham and Southwark","50-59","Inner London - East","380","370","36910","31130"
"In post","2021","Lewisham and Southwark","60-64","Inner London - East","110","100","36060","31060"
"In post","2021","Lewisham and Southwark","65+","Inner London - East","50","40","[c]","[c]"
"In post","2021","Lincolnshire","16-19","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","20-29","Lincolnshire","280","280","25570","26300"
"In post","2021","Lincolnshire","30-39","Lincolnshire","450","430","27710","26670"
"In post","2021","Lincolnshire","40-49","Lincolnshire","580","550","28950","27380"
"In post","2021","Lincolnshire","50-59","Lincolnshire","1080","1030","28930","27570"
"In post","2021","Lincolnshire","60-64","Lincolnshire","340","300","27520","25610"
"In post","2021","Lincolnshire","65+","Lincolnshire","100","80","25830","22080"
"In post","2021","Lisburn and Castlereagh","20-29","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","30-39","Northern Ireland","40","30","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","40-49","Northern Ireland","110","110","27160","25150"
"In post","2021","Lisburn and Castlereagh","50-59","Northern Ireland","180","170","28440","25310"
"In post","2021","Lisburn and Castlereagh","60-64","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","16-19","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","20-29","Merseyside","1580","1530","24890","24890"
"In post","2021","Liverpool","30-39","Merseyside","2540","2380","28700","25310"
"In post","2021","Liverpool","40-49","Merseyside","2430","2270","30930","26560"
"In post","2021","Liverpool","50-59","Merseyside","2700","2510","31100","26550"
"In post","2021","Liverpool","60-64","Merseyside","720","570","26990","22860"
"In post","2021","Liverpool","65+","Merseyside","240","180","26780","21570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","16-19","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","20-29","Highlands and Islands","30","30","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","30-39","Highlands and Islands","60","50","28870","27360"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","40-49","Highlands and Islands","80","80","29230","28120"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","50-59","Highlands and Islands","120","120","29270","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","60-64","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","65+","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Luton","20-29","Bedfordshire and Hertfordshire","100","90","23950","22920"
"In post","2021","Luton","30-39","Bedfordshire and Hertfordshire","100","100","25790","25160"
"In post","2021","Luton","40-49","Bedfordshire and Hertfordshire","130","110","26290","27200"
"In post","2021","Luton","50-59","Bedfordshire and Hertfordshire","170","150","27600","27370"
"In post","2021","Luton","60-64","Bedfordshire and Hertfordshire","50","30","[c]","[c]"
"In post","2021","Luton","65+","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","16-19","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","20-29","Greater Manchester","1540","1520","28110","26550"
"In post","2021","Manchester","30-39","Greater Manchester","2100","2030","33260","30900"
"In post","2021","Manchester","40-49","Greater Manchester","2140","2040","36300","31810"
"In post","2021","Manchester","50-59","Greater Manchester","2480","2360","35900","31650"
"In post","2021","Manchester","60-64","Greater Manchester","540","440","33570","28590"
"In post","2021","Manchester","65+","Greater Manchester","160","120","31370","27570"
"In post","2021","Manchester","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Medway","16-19","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Medway","20-29","Kent","250","250","28240","29630"
"In post","2021","Medway","30-39","Kent","310","290","30750","30400"
"In post","2021","Medway","40-49","Kent","310","300","32100","29500"
"In post","2021","Medway","50-59","Kent","400","390","33170","30450"
"In post","2021","Medway","60-64","Kent","110","90","28790","26330"
"In post","2021","Medway","65+","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","20-29","Outer London - South","100","100","29300","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","30-39","Outer London - South","110","110","30170","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","40-49","Outer London - South","130","120","32390","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","50-59","Outer London - South","240","230","32370","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","60-64","Outer London - South","40","40","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","65+","Outer London - South","40","30","[c]","[c]"
"In post","2021","Mid and East Antrim","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","16-19","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","20-29","Kent","110","110","26270","27150"
"In post","2021","Mid Kent","30-39","Kent","160","160","30400","29290"
"In post","2021","Mid Kent","40-49","Kent","180","170","31460","29290"
"In post","2021","Mid Kent","50-59","Kent","310","290","31810","31050"
"In post","2021","Mid Kent","60-64","Kent","90","70","28540","28600"
"In post","2021","Mid Kent","65+","Kent","30","20","[c]","[c]"
"In post","2021","Mid Lancashire","16-19","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","20-29","Lancashire","530","500","23150","21010"
"In post","2021","Mid Lancashire","30-39","Lancashire","870","800","25460","22350"
"In post","2021","Mid Lancashire","40-49","Lancashire","1640","1480","28340","25560"
"In post","2021","Mid Lancashire","50-59","Lancashire","1950","1780","28930","27130"
"In post","2021","Mid Lancashire","60-64","Lancashire","460","360","27270","23980"
"In post","2021","Mid Lancashire","65+","Lancashire","150","100","26470","21440"
"In post","2021","Milton Keynes","16-19","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","20-29","Berkshire, Buckinghamshire and Oxfordshire","430","430","26560","26560"
"In post","2021","Milton Keynes","30-39","Berkshire, Buckinghamshire and Oxfordshire","430","420","31360","30400"
"In post","2021","Milton Keynes","40-49","Berkshire, Buckinghamshire and Oxfordshire","460","440","34610","30620"
"In post","2021","Milton Keynes","50-59","Berkshire, Buckinghamshire and Oxfordshire","610","590","35480","32610"
"In post","2021","Milton Keynes","60-64","Berkshire, Buckinghamshire and Oxfordshire","180","160","33030","28540"
"In post","2021","Milton Keynes","65+","Berkshire, Buckinghamshire and Oxfordshire","80","60","35480","29530"
"In post","2021","Monmouthshire and Newport","16-19","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","20-29","East Wales","1130","1110","28670","28220"
"In post","2021","Monmouthshire and Newport","30-39","East Wales","1520","1430","33590","30130"
"In post","2021","Monmouthshire and Newport","40-49","East Wales","1340","1260","37840","36030"
"In post","2021","Monmouthshire and Newport","50-59","East Wales","1200","1130","35290","31090"
"In post","2021","Monmouthshire and Newport","60-64","East Wales","300","240","31540","27570"
"In post","2021","Monmouthshire and Newport","65+","East Wales","100","60","31020","26780"
"In post","2021","Na h-Eileanan Siar","16-19","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","30-39","Highlands and Islands","30","30","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","40-49","Highlands and Islands","50","40","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","50-59","Highlands and Islands","60","50","28110","27570"
"In post","2021","Na h-Eileanan Siar","60-64","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","65+","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","20-29","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","60-64","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","16-19","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","20-29","East Yorkshire and Northern Lincolnshire","100","100","22860","21430"
"In post","2021","North and North East Lincolnshire","30-39","East Yorkshire and Northern Lincolnshire","160","140","25380","25040"
"In post","2021","North and North East Lincolnshire","40-49","East Yorkshire and Northern Lincolnshire","190","170","26830","27570"
"In post","2021","North and North East Lincolnshire","50-59","East Yorkshire and Northern Lincolnshire","260","240","26200","27370"
"In post","2021","North and North East Lincolnshire","60-64","East Yorkshire and Northern Lincolnshire","80","60","26760","27570"
"In post","2021","North and North East Lincolnshire","65+","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","North and West Norfolk","20-29","East Anglia","60","60","24350","24620"
"In post","2021","North and West Norfolk","30-39","East Anglia","150","140","26900","26810"
"In post","2021","North and West Norfolk","40-49","East Anglia","200","190","29140","27570"
"In post","2021","North and West Norfolk","50-59","East Anglia","370","350","28480","27570"
"In post","2021","North and West Norfolk","60-64","East Anglia","110","90","28560","27040"
"In post","2021","North and West Norfolk","65+","East Anglia","40","30","[c]","[c]"
"In post","2021","North Hampshire","16-19","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","North Hampshire","20-29","Hampshire and Isle of Wight","90","80","25650","23310"
"In post","2021","North Hampshire","30-39","Hampshire and Isle of Wight","170","160","31560","27570"
"In post","2021","North Hampshire","40-49","Hampshire and Isle of Wight","230","220","35740","30680"
"In post","2021","North Hampshire","50-59","Hampshire and Isle of Wight","370","360","33970","27570"
"In post","2021","North Hampshire","60-64","Hampshire and Isle of Wight","120","110","30830","26780"
"In post","2021","North Hampshire","65+","Hampshire and Isle of Wight","50","40","[c]","[c]"
"In post","2021","North Lanarkshire","16-19","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","North Lanarkshire","20-29","West Central Scotland","360","340","22800","20140"
"In post","2021","North Lanarkshire","30-39","West Central Scotland","520","480","25960","25560"
"In post","2021","North Lanarkshire","40-49","West Central Scotland","510","470","27370","25560"
"In post","2021","North Lanarkshire","50-59","West Central Scotland","1020","870","27170","25560"
"In post","2021","North Lanarkshire","60-64","West Central Scotland","310","220","25990","21440"
"In post","2021","North Lanarkshire","65+","West Central Scotland","70","50","24010","21440"
"In post","2021","North Northamptonshire","20-29","Leicestershire, Rutland and Northamptonshire","60","60","24370","22920"
"In post","2021","North Northamptonshire","30-39","Leicestershire, Rutland and Northamptonshire","100","80","24530","22920"
"In post","2021","North Northamptonshire","40-49","Leicestershire, Rutland and Northamptonshire","120","110","26230","27570"
"In post","2021","North Northamptonshire","50-59","Leicestershire, Rutland and Northamptonshire","170","150","26330","27570"
"In post","2021","North Northamptonshire","60-64","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"In post","2021","North Northamptonshire","65+","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","16-19","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","20-29","Derbyshire and Nottinghamshire","170","160","25610","26300"
"In post","2021","North Nottinghamshire","30-39","Derbyshire and Nottinghamshire","210","200","29310","27570"
"In post","2021","North Nottinghamshire","40-49","Derbyshire and Nottinghamshire","210","200","30460","27570"
"In post","2021","North Nottinghamshire","50-59","Derbyshire and Nottinghamshire","310","290","29490","27570"
"In post","2021","North Nottinghamshire","60-64","Derbyshire and Nottinghamshire","70","50","28400","27570"
"In post","2021","North Nottinghamshire","65+","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","20-29","North Yorkshire","140","140","25650","25680"
"In post","2021","North Yorkshire CC","30-39","North Yorkshire","270","250","30180","27720"
"In post","2021","North Yorkshire CC","40-49","North Yorkshire","430","410","31060","27570"
"In post","2021","North Yorkshire CC","50-59","North Yorkshire","790","760","30100","27570"
"In post","2021","North Yorkshire CC","60-64","North Yorkshire","230","210","27290","22570"
"In post","2021","North Yorkshire CC","65+","North Yorkshire","80","60","28820","25400"
"In post","2021","North Yorkshire CC","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","20-29","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","30-39","Northumberland and Tyne and Wear","70","60","27620","27570"
"In post","2021","Northumberland","40-49","Northumberland and Tyne and Wear","100","90","29430","27570"
"In post","2021","Northumberland","50-59","Northumberland and Tyne and Wear","150","130","28000","27570"
"In post","2021","Northumberland","60-64","Northumberland and Tyne and Wear","50","30","[c]","[c]"
"In post","2021","Northumberland","65+","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","16-19","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","20-29","East Anglia","220","210","25100","23970"
"In post","2021","Norwich and East Norfolk","30-39","East Anglia","340","310","28930","26810"
"In post","2021","Norwich and East Norfolk","40-49","East Anglia","460","420","31340","27570"
"In post","2021","Norwich and East Norfolk","50-59","East Anglia","560","520","30530","27570"
"In post","2021","Norwich and East Norfolk","60-64","East Anglia","160","130","28680","27570"
"In post","2021","Norwich and East Norfolk","65+","East Anglia","50","30","29320","27570"
"In post","2021","Nottingham","16-19","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","20-29","Derbyshire and Nottinghamshire","1350","1320","26170","25560"
"In post","2021","Nottingham","30-39","Derbyshire and Nottinghamshire","1630","1540","30710","27570"
"In post","2021","Nottingham","40-49","Derbyshire and Nottinghamshire","1900","1780","33920","31810"
"In post","2021","Nottingham","50-59","Derbyshire and Nottinghamshire","2400","2260","34350","31650"
"In post","2021","Nottingham","60-64","Derbyshire and Nottinghamshire","510","410","30630","27570"
"In post","2021","Nottingham","65+","Derbyshire and Nottinghamshire","140","100","30940","27570"
"In post","2021","Orkney Islands","16-19","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","30-39","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","40-49","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","50-59","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","60-64","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","65+","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","20-29","Overseas","310","310","37350","34220"
"In post","2021","Overseas","30-39","Overseas","1060","1060","47130","50940"
"In post","2021","Overseas","40-49","Overseas","1180","1170","52150","54030"
"In post","2021","Overseas","50-59","Overseas","990","980","53290","52400"
"In post","2021","Overseas","60-64","Overseas","190","190","56220","54540"
"In post","2021","Overseas","65+","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","16-19","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","20-29","Berkshire, Buckinghamshire and Oxfordshire","370","360","27060","27570"
"In post","2021","Oxfordshire","30-39","Berkshire, Buckinghamshire and Oxfordshire","470","440","30980","30400"
"In post","2021","Oxfordshire","40-49","Berkshire, Buckinghamshire and Oxfordshire","590","570","34480","31810"
