"Status","Year","Region_ITL3","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Essex Haven Gateway","Ministry of Defence (excl. agencies)","AA/AO","120","110","24620","21520"
"In post","2022","Essex Haven Gateway","Ministry of Defence (excl. agencies)","EO","70","70","30700","27570"
"In post","2022","Essex Haven Gateway","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Ministry of Defence (excl. agencies)","SEO/HEO","60","60","38880","35430"
"In post","2022","Essex Haven Gateway","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Valuation Office Agency","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Essex Thames Gateway","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","AA/AO","350","320","24180","24250"
"In post","2022","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","EO","340","310","29930","29290"
"In post","2022","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Essex Thames Gateway","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","HM Courts and Tribunals Service","AA/AO","30","30","[c]","[c]"
"In post","2022","Essex Thames Gateway","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","HM Prison and Probation Service","Unknown","110","100","27750","24090"
"In post","2022","Essex Thames Gateway","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Home Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","The Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","UK Health Security Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Crown Office and Procurator Fiscal Service","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Department for Work and Pensions (excl. agencies)","AA/AO","560","460","21140","21260"
"In post","2022","Falkirk","Department for Work and Pensions (excl. agencies)","EO","450","390","27460","27570"
"In post","2022","Falkirk","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Department for Work and Pensions (excl. agencies)","SEO/HEO","70","70","33290","32250"
"In post","2022","Falkirk","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Forestry and Land Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Home Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Courts and Tribunals Service","AA/AO","60","50","22720","22000"
"In post","2022","Falkirk","Scottish Courts and Tribunals Service","EO","40","40","[c]","[c]"
"In post","2022","Falkirk","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Prison Service","AA/AO","180","170","24220","23330"
"In post","2022","Falkirk","Scottish Prison Service","EO","240","220","34590","35000"
"In post","2022","Falkirk","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Scottish Prison Service","SEO/HEO","100","90","41220","40290"
"In post","2022","Falkirk","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Crown Prosecution Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Crown Prosecution Service","G6/G7","40","30","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Defence Electronics and Components Agency","AA/AO","80","80","21010","21770"
"In post","2022","Flintshire and Wrexham","Defence Electronics and Components Agency","EO","220","210","29280","29470"
"In post","2022","Flintshire and Wrexham","Defence Electronics and Components Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Defence Electronics and Components Agency","SEO/HEO","70","70","37710","34000"
"In post","2022","Flintshire and Wrexham","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","AA/AO","330","290","21120","21260"
"In post","2022","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","EO","280","250","27470","27570"
"In post","2022","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Driver and Vehicle Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Forestry and Land Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","HM Courts and Tribunals Service","AA/AO","50","40","[c]","[c]"
"In post","2022","Flintshire and Wrexham","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","HM Prison and Probation Service","AA/AO","470","460","24110","24260"
"In post","2022","Flintshire and Wrexham","HM Prison and Probation Service","EO","110","100","29320","30140"
"In post","2022","Flintshire and Wrexham","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","HM Prison and Probation Service","SEO/HEO","90","90","39430","38160"
"In post","2022","Flintshire and Wrexham","HM Prison and Probation Service","Unknown","140","130","28920","28200"
"In post","2022","Flintshire and Wrexham","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Valuation Office Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Valuation Office Agency","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Accountant in Bankruptcy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Advisory, Conciliation and Arbitration Service","EO","30","30","[c]","[c]"
"In post","2022","Glasgow City","Advisory, Conciliation and Arbitration Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Advisory, Conciliation and Arbitration Service","SEO/HEO","60","50","34590","31640"
"In post","2022","Glasgow City","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Cabinet Office (excl. agencies)","EO","40","30","[c]","[c]"
"In post","2022","Glasgow City","Cabinet Office (excl. agencies)","G6/G7","70","70","57930","53320"
"In post","2022","Glasgow City","Cabinet Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Cabinet Office (excl. agencies)","SEO/HEO","120","120","33070","32000"
"In post","2022","Glasgow City","Companies House","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Criminal Injuries Compensation Authority","AA/AO","120","110","21010","20970"
"In post","2022","Glasgow City","Criminal Injuries Compensation Authority","EO","80","80","25360","25120"
"In post","2022","Glasgow City","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Criminal Injuries Compensation Authority","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Criminal Injuries Compensation Authority","SEO/HEO","100","100","31630","30450"
"In post","2022","Glasgow City","Crown Office and Procurator Fiscal Service","AA/AO","200","180","22690","23230"
"In post","2022","Glasgow City","Crown Office and Procurator Fiscal Service","EO","100","100","28390","27230"
"In post","2022","Glasgow City","Crown Office and Procurator Fiscal Service","G6/G7","70","70","68840","69780"
"In post","2022","Glasgow City","Crown Office and Procurator Fiscal Service","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Crown Office and Procurator Fiscal Service","SEO/HEO","270","250","41720","36130"
"In post","2022","Glasgow City","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Defence Equipment and Support","SEO/HEO","80","70","35610","33050"
"In post","2022","Glasgow City","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Digital, Culture, Media and Sport","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Work and Pensions (excl. agencies)","AA/AO","1210","1070","20960","21260"
"In post","2022","Glasgow City","Department for Work and Pensions (excl. agencies)","EO","1170","1040","27410","27570"
"In post","2022","Glasgow City","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Department for Work and Pensions (excl. agencies)","SEO/HEO","200","180","33110","32170"
"In post","2022","Glasgow City","Disclosure Scotland","AA/AO","220","200","22650","23230"
"In post","2022","Glasgow City","Disclosure Scotland","EO","60","60","30030","30040"
"In post","2022","Glasgow City","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Disclosure Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Disclosure Scotland","SEO/HEO","60","60","39410","37070"
"In post","2022","Glasgow City","Driver and Vehicle Licensing Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Education Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Education Scotland","G6/G7","130","120","68900","70480"
"In post","2022","Glasgow City","Education Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Education Scotland","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Glasgow City","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Government Internal Audit Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Health and Safety Executive","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Health and Safety Executive","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Glasgow City","HM Courts and Tribunals Service","AA/AO","140","130","20990","20970"
"In post","2022","Glasgow City","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","HM Courts and Tribunals Service","SEO/HEO","40","30","[c]","[c]"
"In post","2022","Glasgow City","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","HM Revenue and Customs (excl. agencies)","AA/AO","410","360","21450","21250"
"In post","2022","Glasgow City","HM Revenue and Customs (excl. agencies)","EO","400","370","26580","26820"
"In post","2022","Glasgow City","HM Revenue and Customs (excl. agencies)","G6/G7","200","190","58050","55210"
"In post","2022","Glasgow City","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","HM Revenue and Customs (excl. agencies)","SEO/HEO","760","730","35170","33370"
"In post","2022","Glasgow City","Home Office","AA/AO","220","200","21420","21680"
"In post","2022","Glasgow City","Home Office","EO","310","290","25200","24890"
"In post","2022","Glasgow City","Home Office","G6/G7","30","30","[c]","[c]"
"In post","2022","Glasgow City","Home Office","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Home Office","SEO/HEO","160","150","33900","31590"
"In post","2022","Glasgow City","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Ministry of Defence (excl. agencies)","AA/AO","480","440","21370","21380"
"In post","2022","Glasgow City","Ministry of Defence (excl. agencies)","EO","150","150","26940","26670"
"In post","2022","Glasgow City","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Ministry of Defence (excl. agencies)","SEO/HEO","180","170","36170","33460"
"In post","2022","Glasgow City","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Office of Gas and Electricity Markets","AA/AO","30","30","[c]","[c]"
"In post","2022","Glasgow City","Office of Gas and Electricity Markets","EO","190","190","24520","23700"
"In post","2022","Glasgow City","Office of Gas and Electricity Markets","G6/G7","160","150","54320","52730"
"In post","2022","Glasgow City","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Office of Gas and Electricity Markets","SEO/HEO","190","190","34170","32490"
"In post","2022","Glasgow City","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Office of Rail and Road","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Registers of Scotland","AA/AO","50","50","24310","25050"
"In post","2022","Glasgow City","Registers of Scotland","EO","60","60","30840","30840"
"In post","2022","Glasgow City","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Registers of Scotland","SEO/HEO","70","70","39930","37710"
"In post","2022","Glasgow City","Scottish Courts and Tribunals Service","AA/AO","140","120","22130","22000"
"In post","2022","Glasgow City","Scottish Courts and Tribunals Service","EO","60","60","29410","30450"
"In post","2022","Glasgow City","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Government (excl. agencies)","AA/AO","80","80","23000","23230"
"In post","2022","Glasgow City","Scottish Government (excl. agencies)","EO","170","160","28210","27230"
"In post","2022","Glasgow City","Scottish Government (excl. agencies)","G6/G7","470","450","61750","62170"
"In post","2022","Glasgow City","Scottish Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Government (excl. agencies)","SEO/HEO","940","910","39410","39660"
"In post","2022","Glasgow City","Scottish Housing Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Housing Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Housing Regulator","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Prison Service","AA/AO","220","210","24380","23330"
"In post","2022","Glasgow City","Scottish Prison Service","EO","330","310","34210","35000"
"In post","2022","Glasgow City","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Scottish Prison Service","SEO/HEO","80","70","41530","40290"
"In post","2022","Glasgow City","Social Security Scotland","AA/AO","400","390","21880","21050"
"In post","2022","Glasgow City","Social Security Scotland","EO","390","380","27750","27230"
"In post","2022","Glasgow City","Social Security Scotland","G6/G7","150","140","61940","62170"
"In post","2022","Glasgow City","Social Security Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Social Security Scotland","SEO/HEO","430","420","36630","34600"
"In post","2022","Glasgow City","Transport Scotland","AA/AO","50","50","23830","24400"
"In post","2022","Glasgow City","Transport Scotland","EO","40","30","[c]","[c]"
"In post","2022","Glasgow City","Transport Scotland","G6/G7","120","110","64040","62170"
"In post","2022","Glasgow City","Transport Scotland","SCS","[c]","[c]","[c]","[c]"
