"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office (excl. agencies)","London","30","30","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Companies House","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Defence Equipment and Support","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","50","50","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Companies House","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Defence Equipment and Support","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Development","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Companies House","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Defence Equipment and Support","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
