"Status","Year","Disability","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Greater Manchester South West","North West (England)","330","310","33180","30830"
"In post","2022","Undeclared","Gwent Valleys","Wales","40","40","[c]","[c]"
"In post","2022","Undeclared","Gwynedd","Wales","40","40","[c]","[c]"
"In post","2022","Undeclared","Hackney and Newham","London","330","310","42430","37930"
"In post","2022","Undeclared","Haringey and Islington","London","150","140","32550","33570"
"In post","2022","Undeclared","Harrow and Hillingdon","London","200","190","33000","30410"
"In post","2022","Undeclared","Hartlepool and Stockton-on-Tees","North East (England)","150","140","29160","30020"
"In post","2022","Undeclared","Heart of Essex","East of England","80","70","31630","29290"
"In post","2022","Undeclared","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Hertfordshire CC","East of England","140","130","35260","31320"
"In post","2022","Undeclared","Hounslow and Richmond upon Thames","London","190","180","34690","33290"
"In post","2022","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","30","30","[c]","[c]"
"In post","2022","Undeclared","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Isle of Wight","South East (England)","190","170","29510","31650"
"In post","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","90","80","35280","33550"
"In post","2022","Undeclared","Kent Thames Gateway","South East (England)","210","190","30820","31650"
"In post","2022","Undeclared","Kingston upon Hull, City of","Yorkshire and The Humber","160","150","31260","31650"
"In post","2022","Undeclared","Lambeth","London","120","110","35980","32350"
"In post","2022","Undeclared","Lancaster and Wyre","North West (England)","100","90","28510","26930"
"In post","2022","Undeclared","Leeds","Yorkshire and The Humber","590","550","34010","31650"
"In post","2022","Undeclared","Leicester","East Midlands (England)","140","130","28210","27570"
"In post","2022","Undeclared","Leicestershire CC and Rutland","East Midlands (England)","190","180","30530","31180"
"In post","2022","Undeclared","Lewisham and Southwark","London","90","90","33360","31060"
"In post","2022","Undeclared","Lincolnshire CC","East Midlands (England)","270","260","29470","27570"
"In post","2022","Undeclared","Lisburn and Castlereagh","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Undeclared","Liverpool","North West (England)","550","510","29910","27120"
"In post","2022","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Luton","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Manchester","North West (England)","550","520","33610","31650"
"In post","2022","Undeclared","Medway","South East (England)","120","110","30730","31650"
"In post","2022","Undeclared","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mid Kent","South East (England)","70","60","33540","31650"
"In post","2022","Undeclared","Mid Lancashire","North West (England)","400","360","28820","26820"
"In post","2022","Undeclared","Mid Ulster","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Milton Keynes","South East (England)","130","120","33950","32690"
"In post","2022","Undeclared","Monmouthshire and Newport","Wales","130","130","33470","30530"
"In post","2022","Undeclared","Na h-Eileanan Siar","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North and North East Lincolnshire","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2022","Undeclared","North and West Norfolk","East of England","50","40","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","South East (England)","70","70","35960","28700"
"In post","2022","Undeclared","North Lanarkshire","Scotland","90","70","27050","22080"
"In post","2022","Undeclared","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","East Midlands (England)","100","90","29820","31210"
"In post","2022","Undeclared","North Yorkshire CC","Yorkshire and The Humber","150","140","30640","27570"
"In post","2022","Undeclared","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","East of England","90","80","30550","27570"
"In post","2022","Undeclared","Nottingham","East Midlands (England)","450","420","33130","30470"
"In post","2022","Undeclared","Overseas","Overseas","160","160","46740","41820"
"In post","2022","Undeclared","Oxfordshire CC","South East (England)","230","220","33000","33300"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","East of England","100","90","30340","27130"
"In post","2022","Undeclared","Plymouth","South West (England)","190","190","32730","31740"
"In post","2022","Undeclared","Portsmouth","South East (England)","260","240","32780","29060"
"In post","2022","Undeclared","Powys","Wales","40","40","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","London","50","50","29380","30780"
"In post","2022","Undeclared","Sandwell","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","North West (England)","220","210","33540","28920"
"In post","2022","Undeclared","Sheffield","Yorkshire and The Humber","330","310","34260","30980"
"In post","2022","Undeclared","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","West Midlands (England)","100","90","30510","29670"
"In post","2022","Undeclared","Solihull","West Midlands (England)","50","40","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","South West (England)","160","150","32140","29290"
"In post","2022","Undeclared","South and West Derbyshire","East Midlands (England)","120","110","32990","31650"
"In post","2022","Undeclared","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","South East (England)","170","150","29180","26900"
"In post","2022","Undeclared","South Lanarkshire","Scotland","110","100","31560","26820"
"In post","2022","Undeclared","South Nottinghamshire","East Midlands (England)","60","60","29960","29730"
"In post","2022","Undeclared","South Teesside","North East (England)","60","50","25590","25120"
"In post","2022","Undeclared","South West Wales","Wales","80","80","30450","27570"
"In post","2022","Undeclared","Southampton","South East (England)","70","70","33750","27570"
"In post","2022","Undeclared","Southend-on-Sea","East of England","80","70","33520","29290"
"In post","2022","Undeclared","Staffordshire CC","West Midlands (England)","370","350","31130","28150"
"In post","2022","Undeclared","Stoke-on-Trent","West Midlands (England)","60","50","24910","21260"
"In post","2022","Undeclared","Suffolk CC","East of England","350","320","30000","28920"
"In post","2022","Undeclared","Sunderland","North East (England)","180","150","26260","22080"
"In post","2022","Undeclared","Swansea","Wales","640","570","28540","24730"
"In post","2022","Undeclared","Swindon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","West Midlands (England)","110","100","33100","28560"
"In post","2022","Undeclared","Thurrock","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","London","250","240","47290","42910"
"In post","2022","Undeclared","Tyneside","North East (England)","820","760","31680","27570"
"In post","2022","Undeclared","Unknown","Unknown","60","50","35620","31060"
"In post","2022","Undeclared","Wakefield","Yorkshire and The Humber","200","180","31450","31650"
"In post","2022","Undeclared","Walsall","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","London","120","110","33800","35240"
"In post","2022","Undeclared","Warrington","North West (England)","170","160","31450","31650"
"In post","2022","Undeclared","Warwickshire CC","West Midlands (England)","70","70","27590","24970"
"In post","2022","Undeclared","West Cumbria","North West (England)","70","60","31140","27570"
"In post","2022","Undeclared","West Essex","East of England","40","30","[c]","[c]"
"In post","2022","Undeclared","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","East Midlands (England)","80","80","27840","27570"
"In post","2022","Undeclared","West Surrey","South East (England)","160","150","35760","33520"
"In post","2022","Undeclared","West Sussex (North East)","South East (England)","70","60","30630","28350"
"In post","2022","Undeclared","West Sussex (South West)","South East (England)","110","100","32380","28920"
"In post","2022","Undeclared","Westminster","London","2670","2610","48270","44900"
"In post","2022","Undeclared","Wiltshire","South West (England)","280","270","34790","33300"
"In post","2022","Undeclared","Wirral","North West (England)","90","80","28060","27570"
"In post","2022","Undeclared","Wolverhampton","West Midlands (England)","60","50","27850","27570"
"In post","2022","Undeclared","Worcestershire CC","West Midlands (England)","290","280","30990","31650"
"In post","2022","Undeclared","York","Yorkshire and The Humber","150","140","33060","32000"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Scotland","630","590","33140","30680"
"In post","2022","Unknown","Angus and Dundee City","Scotland","440","420","28180","24400"
"In post","2022","Unknown","Antrim and Newtownabbey","Northern Ireland","40","30","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","Northern Ireland","50","50","24770","21920"
"In post","2022","Unknown","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","London","40","40","[c]","[c]"
"In post","2022","Unknown","Barnet","London","460","430","47510","41630"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","250","240","26190","24430"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","1670","1610","37240","34140"
"In post","2022","Unknown","Bedford","East of England","130","120","29020","28140"
"In post","2022","Unknown","Belfast","Northern Ireland","920","870","28910","26590"
"In post","2022","Unknown","Berkshire","South East (England)","620","600","35090","32310"
"In post","2022","Unknown","Bexley and Greenwich","London","260","260","30250","30460"
"In post","2022","Unknown","Birmingham","West Midlands (England)","2740","2620","31470","27570"
"In post","2022","Unknown","Blackburn with Darwen","North West (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Blackpool","North West (England)","250","250","33410","27570"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","South West (England)","70","60","27990","24840"
"In post","2022","Unknown","Bradford","Yorkshire and The Humber","530","480","24400","21250"
"In post","2022","Unknown","Breckland and South Norfolk","East of England","40","40","[c]","[c]"
"In post","2022","Unknown","Brent","London","80","80","32150","30610"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Wales","90","90","32470","32770"
"In post","2022","Unknown","Brighton and Hove","South East (England)","90","80","32330","27570"
"In post","2022","Unknown","Bristol, City of","South West (England)","1170","1110","35290","31420"
"In post","2022","Unknown","Bromley","London","40","40","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","South East (England)","170","160","33370","28670"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Yorkshire and The Humber","80","80","28530","27570"
"In post","2022","Unknown","Cambridgeshire CC","East of England","460","440","35320","31000"
"In post","2022","Unknown","Camden and City of London","London","380","380","43640","34790"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Wales","2120","1980","29750","26820"
"In post","2022","Unknown","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","East of England","50","50","32900","29670"
"In post","2022","Unknown","Central Hampshire","South East (England)","380","370","37230","33000"
"In post","2022","Unknown","Central Valleys","Wales","200","190","33690","27570"
"In post","2022","Unknown","Cheshire East","North West (England)","130","130","28640","24800"
"In post","2022","Unknown","Cheshire West and Chester","North West (England)","50","40","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","North West (England)","200","190","28340","26310"
"In post","2022","Unknown","City of Edinburgh","Scotland","4790","4560","37330","33370"
"In post","2022","Unknown","Clackmannanshire and Fife","Scotland","480","440","31190","30450"
"In post","2022","Unknown","Conwy and Denbighshire","Wales","50","50","32080","29430"
"In post","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","170","160","28790","24090"
"In post","2022","Unknown","Coventry","West Midlands (England)","510","490","36380","33340"
"In post","2022","Unknown","Croydon","London","1860","1810","39090","35050"
"In post","2022","Unknown","Darlington","North East (England)","250","240","35320","30320"
"In post","2022","Unknown","Derby","East Midlands (England)","120","110","27760","26700"
"In post","2022","Unknown","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","South West (England)","420","390","28700","24620"
"In post","2022","Unknown","Dorset","South West (England)","280","270","29510","25000"
"In post","2022","Unknown","Dudley","West Midlands (England)","60","50","24740","21260"
"In post","2022","Unknown","Dumfries and Galloway","Scotland","190","170","30730","30040"
"In post","2022","Unknown","Durham","North East (England)","760","720","25430","22600"
"In post","2022","Unknown","Ealing","London","40","40","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","Scotland","140","130","28130","26290"
"In post","2022","Unknown","East Cumbria","North West (England)","70","70","28750","26350"
"In post","2022","Unknown","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","770","750","31070","31300"
"In post","2022","Unknown","East Kent","South East (England)","620","590","27790","24880"
"In post","2022","Unknown","East Lancashire","North West (England)","50","40","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","North West (England)","110","100","30650","27570"
"In post","2022","Unknown","East Riding of Yorkshire","Yorkshire and The Humber","230","220","27810","26240"
"In post","2022","Unknown","East Surrey","South East (England)","120","120","32080","31020"
"In post","2022","Unknown","East Sussex CC","South East (England)","120","110","28190","26140"
"In post","2022","Unknown","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex Haven Gateway","East of England","110","100","31240","26130"
"In post","2022","Unknown","Essex Thames Gateway","East of England","50","50","25260","24250"
"In post","2022","Unknown","Falkirk","Scotland","590","540","31850","32170"
"In post","2022","Unknown","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Flintshire and Wrexham","Wales","190","180","27540","25210"
"In post","2022","Unknown","Glasgow City","Scotland","3410","3240","34390","30950"
"In post","2022","Unknown","Gloucestershire CC","South West (England)","240","230","31100","27130"
"In post","2022","Unknown","Greater Manchester North East","North West (England)","110","110","27050","26700"
"In post","2022","Unknown","Greater Manchester North West","North West (England)","130","120","26690","26120"
"In post","2022","Unknown","Greater Manchester South East","North West (England)","60","60","28260","27200"
"In post","2022","Unknown","Greater Manchester South West","North West (England)","1960","1880","31430","26820"
"In post","2022","Unknown","Gwent Valleys","Wales","60","50","26670","27570"
"In post","2022","Unknown","Gwynedd","Wales","30","30","[c]","[c]"
"In post","2022","Unknown","Hackney and Newham","London","1460","1380","40260","37930"
"In post","2022","Unknown","Haringey and Islington","London","260","240","30770","31060"
"In post","2022","Unknown","Harrow and Hillingdon","London","300","290","30620","28650"
"In post","2022","Unknown","Hartlepool and Stockton-on-Tees","North East (England)","100","90","27780","27570"
"In post","2022","Unknown","Heart of Essex","East of England","210","200","29300","26390"
"In post","2022","Unknown","Herefordshire, County of","West Midlands (England)","90","90","29670","24240"
"In post","2022","Unknown","Hertfordshire CC","East of England","510","500","37700","33170"
"In post","2022","Unknown","Hounslow and Richmond upon Thames","London","510","500","31660","30540"
"In post","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","340","310","32110","32170"
"In post","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","240","230","30720","27940"
"In post","2022","Unknown","Isle of Anglesey","Wales","40","30","[c]","[c]"
"In post","2022","Unknown","Isle of Wight","South East (England)","40","30","[c]","[c]"
"In post","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","100","100","32390","30630"
"In post","2022","Unknown","Kent Thames Gateway","South East (England)","190","180","28390","28140"
"In post","2022","Unknown","Kingston upon Hull, City of","Yorkshire and The Humber","200","190","26010","24800"
"In post","2022","Unknown","Lambeth","London","1300","1270","44110","40170"
"In post","2022","Unknown","Lancaster and Wyre","North West (England)","150","140","26070","25700"
"In post","2022","Unknown","Leeds","Yorkshire and The Humber","3190","3090","34070","28970"
"In post","2022","Unknown","Leicester","East Midlands (England)","330","310","26280","22600"
"In post","2022","Unknown","Leicestershire CC and Rutland","East Midlands (England)","240","230","28030","24880"
"In post","2022","Unknown","Lewisham and Southwark","London","210","190","37830","33390"
"In post","2022","Unknown","Lincolnshire CC","East Midlands (England)","230","220","28760","26110"
"In post","2022","Unknown","Lisburn and Castlereagh","Northern Ireland","80","80","27810","24880"
"In post","2022","Unknown","Liverpool","North West (England)","2350","2220","29330","24890"
"In post","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","50","40","[c]","[c]"
"In post","2022","Unknown","Luton","East of England","60","50","27690","27000"
"In post","2022","Unknown","Manchester","North West (England)","1820","1760","33040","29360"
"In post","2022","Unknown","Medway","South East (England)","220","210","32130","28710"
"In post","2022","Unknown","Merton, Kingston upon Thames and Sutton","London","140","140","35310","36200"
"In post","2022","Unknown","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mid Kent","South East (England)","90","90","32510","28760"
"In post","2022","Unknown","Mid Lancashire","North West (England)","800","720","27270","22600"
"In post","2022","Unknown","Mid Ulster","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Milton Keynes","South East (England)","220","210","30040","27570"
"In post","2022","Unknown","Monmouthshire and Newport","Wales","1710","1640","33970","30710"
"In post","2022","Unknown","Na h-Eileanan Siar","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and North East Lincolnshire","Yorkshire and The Humber","90","80","25290","22840"
"In post","2022","Unknown","North and West Norfolk","East of England","80","80","25900","24430"
"In post","2022","Unknown","North Hampshire","South East (England)","150","140","37590","30450"
"In post","2022","Unknown","North Lanarkshire","Scotland","720","660","28430","26900"
"In post","2022","Unknown","North Northamptonshire","East Midlands (England)","60","60","25390","23630"
"In post","2022","Unknown","North Nottinghamshire","East Midlands (England)","130","120","26790","24960"
"In post","2022","Unknown","North Yorkshire CC","Yorkshire and The Humber","270","260","31000","27570"
"In post","2022","Unknown","Northumberland","North East (England)","40","40","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","East of England","250","240","33640","28200"
"In post","2022","Unknown","Nottingham","East Midlands (England)","1830","1760","31050","26820"
"In post","2022","Unknown","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","940","930","51580","51500"
"In post","2022","Unknown","Oxfordshire CC","South East (England)","460","430","37220","31410"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Scotland","800","750","31880","31270"
"In post","2022","Unknown","Peterborough","East of England","140","140","29540","24800"
"In post","2022","Unknown","Plymouth","South West (England)","600","570","29280","26350"
"In post","2022","Unknown","Portsmouth","South East (England)","610","570","30550","26350"
"In post","2022","Unknown","Powys","Wales","60","50","27760","22200"
"In post","2022","Unknown","Redbridge and Waltham Forest","London","100","90","30590","31060"
"In post","2022","Unknown","Sandwell","West Midlands (England)","50","50","25890","27470"
"In post","2022","Unknown","Scottish Borders","Scotland","190","170","28330","25930"
"In post","2022","Unknown","Sefton","North West (England)","850","800","28010","25000"
"In post","2022","Unknown","Sheffield","Yorkshire and The Humber","1090","1060","34230","29360"
"In post","2022","Unknown","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire","West Midlands (England)","120","110","31340","26670"
"In post","2022","Unknown","Solihull","West Midlands (England)","150","140","29470","24880"
"In post","2022","Unknown","Somerset CC","South West (England)","380","360","32570","29290"
"In post","2022","Unknown","South and West Derbyshire","East Midlands (England)","60","50","29710","26760"
"In post","2022","Unknown","South Ayrshire","Scotland","60","50","30640","27570"
"In post","2022","Unknown","South Hampshire","South East (England)","1180","1000","29420","25310"
"In post","2022","Unknown","South Lanarkshire","Scotland","1230","1120","29040","23780"
"In post","2022","Unknown","South Nottinghamshire","East Midlands (England)","120","110","34190","29080"
"In post","2022","Unknown","South Teesside","North East (England)","80","70","26460","24880"
"In post","2022","Unknown","South West Wales","Wales","120","110","29460","26550"
"In post","2022","Unknown","Southampton","South East (England)","160","160","31560","26780"
"In post","2022","Unknown","Southend-on-Sea","East of England","230","200","33090","30210"
"In post","2022","Unknown","Staffordshire CC","West Midlands (England)","470","450","30670","26310"
"In post","2022","Unknown","Stoke-on-Trent","West Midlands (England)","120","110","27030","22920"
"In post","2022","Unknown","Suffolk CC","East of England","660","610","29960","26820"
"In post","2022","Unknown","Sunderland","North East (England)","790","680","25440","22080"
"In post","2022","Unknown","Swansea","Wales","1210","1120","26230","21840"
"In post","2022","Unknown","Swindon","South West (England)","80","70","35660","30360"
"In post","2022","Unknown","Telford and Wrekin","West Midlands (England)","340","320","36280","28100"
"In post","2022","Unknown","Thurrock","East of England","60","50","24740","21680"
"In post","2022","Unknown","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","London","1130","1100","47750","41250"
"In post","2022","Unknown","Tyneside","North East (England)","3440","3160","29690","26590"
"In post","2022","Unknown","Unknown","Unknown","2260","2240","37180","32700"
"In post","2022","Unknown","Wakefield","Yorkshire and The Humber","250","240","30640","28200"
"In post","2022","Unknown","Walsall","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wandsworth","London","180","170","30540","30520"
"In post","2022","Unknown","Warrington","North West (England)","960","940","34790","33820"
"In post","2022","Unknown","Warwickshire CC","West Midlands (England)","100","100","28880","26350"
"In post","2022","Unknown","West Cumbria","North West (England)","80","80","33380","29180"
"In post","2022","Unknown","West Essex","East of England","90","80","35350","27210"
"In post","2022","Unknown","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","Scotland","80","80","37820","30450"
"In post","2022","Unknown","West Northamptonshire","East Midlands (England)","110","110","27390","25210"
"In post","2022","Unknown","West Surrey","South East (England)","240","230","34380","28780"
"In post","2022","Unknown","West Sussex (North East)","South East (England)","230","210","32880","26780"
"In post","2022","Unknown","West Sussex (South West)","South East (England)","200","190","32010","27930"
"In post","2022","Unknown","Westminster","London","13310","13080","46670","41550"
"In post","2022","Unknown","Wiltshire","South West (England)","720","690","40140","35960"
"In post","2022","Unknown","Wirral","North West (England)","230","220","27510","22600"
"In post","2022","Unknown","Wolverhampton","West Midlands (England)","100","90","31050","27570"
"In post","2022","Unknown","Worcestershire CC","West Midlands (England)","170","150","28570","24090"
"In post","2022","Unknown","York","Yorkshire and The Humber","360","340","34180","29180"
"Leaver CS","2021","Declared disabled","Aberdeen City and Aberdeenshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","70","60","30330","31370"
"Leaver CS","2021","Declared disabled","Bedford","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Birmingham","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackpool","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bournemouth and Poole","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bradford","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","London","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Wales","70","60","[c]","[c]"
"Leaver CS","2021","Declared disabled","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Scotland","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Coventry","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Croydon","London","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derby","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon CC","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dudley","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
