"Status","Year","Region_ITL2","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Hampshire and Isle of Wight","Declared non-disabled","UK Statistics Authority","200","170","26320","23880"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Department for Transport","80","80","31750","26840"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Home Office","30","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Ministry of Defence","140","140","30600","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Ministry of Justice","130","110","27470","26310"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","UK Statistics Authority","150","110","23840","19860"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Department for Environment, Food and Rural Affairs","80","80","25310","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Department for Work and Pensions","80","80","27160","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Ministry of Justice","170","160","26430","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Ministry of Justice","120","110","23880","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Declared non-disabled","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Ministry of Justice","90","90","35230","33700"
"New entrant CS","2022","Inner London - East","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Cabinet Office","80","80","45380","52200"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Competition and Markets Authority","110","110","45780","36000"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Department for Work and Pensions","190","190","30770","31060"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Department of Health and Social Care","370","350","39450","32330"
"New entrant CS","2022","Inner London - East","Declared non-disabled","HM Revenue and Customs","240","240","36570","37610"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Ministry of Justice","440","430","36000","32040"
"New entrant CS","2022","Inner London - East","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Office of Gas and Electricity Markets","210","210","40120","32320"
"New entrant CS","2022","Inner London - East","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Cabinet Office","70","70","43750","28000"
"New entrant CS","2022","Inner London - East","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Department of Health and Social Care","90","80","44250","32640"
"New entrant CS","2022","Inner London - East","Unknown","HM Revenue and Customs","150","140","36290","30880"
"New entrant CS","2022","Inner London - East","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Ministry of Justice","320","300","32760","30520"
"New entrant CS","2022","Inner London - East","Unknown","National Crime Agency","140","140","41780","37560"
"New entrant CS","2022","Inner London - East","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Attorney General's Departments","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for Environment, Food and Rural Affairs","80","70","40080","32560"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for Levelling Up, Housing and Communities","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Ministry of Justice","60","60","33510","30200"
"New entrant CS","2022","Inner London - West","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Attorney General's Departments","420","410","38190","31540"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Cabinet Office","220","220","39230","34550"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for Business, Energy and Industrial Strategy","320","320","38290","33570"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for Digital, Culture, Media and Sport","250","250","35290","34020"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for Environment, Food and Rural Affairs","460","450","38350","32560"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for International Trade","180","180","36360","31800"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for Levelling Up, Housing and Communities","210","210","37640","33210"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for Transport","250","250","45030","42470"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department for Work and Pensions","230","220","35320","35000"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Department of Health and Social Care","100","90","43070","32790"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","HM Treasury","180","180","34640","28500"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Ministry of Defence","110","110","37760","37000"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Ministry of Justice","360","350","33550","30520"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","UK Export Finance","100","100","43050","37000"
"New entrant CS","2022","Inner London - West","Declared non-disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","HM Treasury","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Attorney General's Departments","50","50","35290","26970"
"New entrant CS","2022","Inner London - West","Unknown","Cabinet Office","530","530","35900","28000"
"New entrant CS","2022","Inner London - West","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Department for Business, Energy and Industrial Strategy","130","120","37790","33570"
"New entrant CS","2022","Inner London - West","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Department for Education","150","150","36690","32940"
"New entrant CS","2022","Inner London - West","Unknown","Department for Environment, Food and Rural Affairs","210","210","38080","33240"
"New entrant CS","2022","Inner London - West","Unknown","Department for International Trade","190","190","36420","31800"
"New entrant CS","2022","Inner London - West","Unknown","Department for Levelling Up, Housing and Communities","90","80","36140","33210"
"New entrant CS","2022","Inner London - West","Unknown","Department for Transport","200","200","42500","42470"
"New entrant CS","2022","Inner London - West","Unknown","Department for Work and Pensions","60","60","37790","36650"
"New entrant CS","2022","Inner London - West","Unknown","Department of Health and Social Care","880","690","41140","32790"
"New entrant CS","2022","Inner London - West","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Home Office","280","270","35640","33650"
"New entrant CS","2022","Inner London - West","Unknown","Ministry of Defence","110","110","37990","37000"
"New entrant CS","2022","Inner London - West","Unknown","Ministry of Justice","390","380","31640","30520"
"New entrant CS","2022","Inner London - West","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
