"Status","Year","Region_ITL2","Sexual_orientation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Highlands and Islands","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Scottish Government","40","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Competition and Markets Authority","70","60","50710","46140"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Department for Work and Pensions","70","70","30540","25110"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Department of Health and Social Care","160","150","43140","38200"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Ministry of Justice","110","110","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","National Crime Agency","40","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Department for Work and Pensions","60","50","32070","31060"
"Leaver CS","2021","Inner London - East","Unknown","Department of Health and Social Care","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","HM Revenue and Customs","120","110","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Ministry of Justice","90","90","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Attorney General's Departments","120","120","50320","51250"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Cabinet Office","70","70","51060","41360"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","120","120","48680","43080"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department for Education","90","80","50180","46160"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department for International Trade","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department for Transport","50","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department for Work and Pensions","70","70","35630","31060"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Department of Health and Social Care","40","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","HM Treasury","60","60","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Home Office","160","150","43110","36180"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Ministry of Defence","70","60","48710","42590"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Ministry of Housing, Communities and Local Government","50","50","44270","40750"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Ministry of Justice","220","210","36770","26410"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Attorney General's Departments","50","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Cabinet Office","60","60","52740","54700"
"Leaver CS","2021","Inner London - West","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Department for Business, Energy and Industrial Strategy","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Department for Education","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Department for Environment, Food and Rural Affairs","150","140","38380","33120"
"Leaver CS","2021","Inner London - West","Unknown","Department for International Trade","90","90","29430","18200"
"Leaver CS","2021","Inner London - West","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Department for Work and Pensions","50","50","43640","31880"
"Leaver CS","2021","Inner London - West","Unknown","Department of Health and Social Care","110","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Foreign, Commonwealth and Development Office","100","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","HM Revenue and Customs","340","300","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Home Office","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Ministry of Justice","190","180","32100","26410"
"Leaver CS","2021","Inner London - West","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Home Office","40","40","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Ministry of Defence","50","40","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Ministry of Justice","120","110","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","HM Revenue and Customs","100","80","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Ministry of Justice","70","70","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Department for Work and Pensions","170","150","26800","21010"
"Leaver CS","2021","Lancashire","Heterosexual / straight","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Ministry of Justice","110","100","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Department for Work and Pensions","150","130","24240","21010"
"Leaver CS","2021","Lancashire","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","HM Revenue and Customs","90","70","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Ministry of Justice","70","60","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Ministry of Justice","150","130","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
