"Status","Year","Responsibility_level","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","AA/AO","Gloucestershire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gloucestershire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gloucestershire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gloucestershire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gloucestershire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester North East","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester North West","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester North West","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester South East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester South East","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester South East","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester South West","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester South West","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Greater Manchester South West","Unknown","80","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Gwent Valleys","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gwynedd","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hackney and Newham","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Haringey and Islington","Operational Delivery","60","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Haringey and Islington","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Harrow and Hillingdon","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Harrow and Hillingdon","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Harrow and Hillingdon","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Harrow and Hillingdon","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hartlepool and Stockton-on-Tees","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Hartlepool and Stockton-on-Tees","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hartlepool and Stockton-on-Tees","Unknown","130","100","[c]","[c]"
"Leaver CS","2021","AA/AO","Heart of Essex","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Herefordshire, County of","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Herefordshire, County of","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Herefordshire, County of","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Herefordshire, County of","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Herefordshire, County of","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hertfordshire","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Hertfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hertfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hertfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hertfordshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Hounslow and Richmond upon Thames","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hounslow and Richmond upon Thames","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hounslow and Richmond upon Thames","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hounslow and Richmond upon Thames","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Hounslow and Richmond upon Thames","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hounslow and Richmond upon Thames","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverclyde, East Renfrewshire and Renfrewshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverclyde, East Renfrewshire and Renfrewshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Isle of Anglesey","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Isle of Anglesey","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Isle of Anglesey","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Isle of Wight","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Kent Thames Gateway","Operational Delivery","70","70","[c]","[c]"
"Leaver CS","2021","AA/AO","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Kingston upon Hull, City of","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Kingston upon Hull, City of","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Kingston upon Hull, City of","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Kingston upon Hull, City of","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Lambeth","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lambeth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lambeth","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lambeth","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Lambeth","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lancaster and Wyre","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lancaster and Wyre","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lancaster and Wyre","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leeds","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leeds","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leeds","Operational Delivery","160","140","19750","19830"
"Leaver CS","2021","AA/AO","Leeds","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leeds","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leeds","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicester","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicester","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicestershire CC and Rutland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicestershire CC and Rutland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicestershire CC and Rutland","Operational Delivery","90","80","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicestershire CC and Rutland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicestershire CC and Rutland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lewisham and Southwark","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lewisham and Southwark","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lewisham and Southwark","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lincolnshire","Operational Delivery","70","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Lincolnshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lincolnshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Lisburn and Castlereagh","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lisburn and Castlereagh","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lisburn and Castlereagh","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lisburn and Castlereagh","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Liverpool","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Liverpool","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Liverpool","Operational Delivery","100","70","20810","21430"
"Leaver CS","2021","AA/AO","Liverpool","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Liverpool","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Liverpool","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Luton","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Manchester","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Manchester","Operational Delivery","100","90","20030","20320"
"Leaver CS","2021","AA/AO","Manchester","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Manchester","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Medway","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Medway","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Medway","Operational Delivery","70","70","[c]","[c]"
"Leaver CS","2021","AA/AO","Medway","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Medway","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Merton, Kingston upon Thames and Sutton","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Mid Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Mid Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Mid Kent","Unknown","50","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Mid Lancashire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Mid Lancashire","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Mid Lancashire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Mid Lancashire","Unknown","110","80","[c]","[c]"
"Leaver CS","2021","AA/AO","Milton Keynes","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Milton Keynes","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Milton Keynes","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Milton Keynes","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Monmouthshire and Newport","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Monmouthshire and Newport","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Monmouthshire and Newport","Operational Delivery","60","50","20330","19520"
"Leaver CS","2021","AA/AO","Monmouthshire and Newport","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Monmouthshire and Newport","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Monmouthshire and Newport","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Newry, Mourne and Down","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Newry, Mourne and Down","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North and North East Lincolnshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North and North East Lincolnshire","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","AA/AO","North and West Norfolk","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North and West Norfolk","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North and West Norfolk","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North and West Norfolk","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Hampshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Hampshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Hampshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Hampshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Hampshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Lanarkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Lanarkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Lanarkshire","Unknown","50","30","[c]","[c]"
"Leaver CS","2021","AA/AO","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Nottinghamshire","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2021","AA/AO","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northumberland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northumberland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northumberland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northumberland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northumberland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Norwich and East Norfolk","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Norwich and East Norfolk","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Norwich and East Norfolk","Operational Delivery","70","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Nottingham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Nottingham","Operational Delivery","100","90","19700","18890"
"Leaver CS","2021","AA/AO","Nottingham","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Nottingham","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Nottingham","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Orkney Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Operational Delivery","70","70","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Perth and Kinross and Stirling","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Perth and Kinross and Stirling","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Perth and Kinross and Stirling","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Perth and Kinross and Stirling","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Peterborough","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Peterborough","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Peterborough","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Peterborough","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Peterborough","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Powys","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Powys","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Powys","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Powys","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Redbridge and Waltham Forest","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Scottish Borders","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sefton","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sefton","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sefton","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sefton","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sefton","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sefton","Unknown","100","80","[c]","[c]"
"Leaver CS","2021","AA/AO","Sheffield","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sheffield","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sheffield","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Sheffield","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sheffield","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Sheffield","Unknown","120","90","20760","21010"
"Leaver CS","2021","AA/AO","Shetland Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shropshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shropshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shropshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shropshire CC","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shropshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shropshire CC","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Solihull","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Solihull","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Somerset","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Somerset","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Somerset","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","South and West Derbyshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","South Ayrshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","South Hampshire","Communications","[c]","[c]","[c]","[c]"
