"Status","Year","Sex","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Female","South West (England)","SEO/HEO","170","170","33140","32940"
"Leaver Dept.","2021","Female","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","SEO/HEO","320","320","31870","32000"
"Leaver Dept.","2021","Female","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Wales","AA/AO","120","110","20540","21010"
"Leaver Dept.","2021","Female","Wales","EO","80","80","26450","26980"
"Leaver Dept.","2021","Female","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Wales","SEO/HEO","90","90","35260","33360"
"Leaver Dept.","2021","Female","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands (England)","AA/AO","130","120","20220","20020"
"Leaver Dept.","2021","Female","West Midlands (England)","EO","90","90","25260","25720"
"Leaver Dept.","2021","Female","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands (England)","SEO/HEO","60","60","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Yorkshire and The Humber","AA/AO","80","70","[c]","[c]"
"Leaver Dept.","2021","Female","Yorkshire and The Humber","EO","100","90","26430","27570"
"Leaver Dept.","2021","Female","Yorkshire and The Humber","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Yorkshire and The Humber","SEO/HEO","130","120","34830","34450"
"Leaver Dept.","2021","Female","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Midlands (England)","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","East Midlands (England)","EO","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East of England","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","London","AA/AO","90","80","24200","23720"
"Leaver Dept.","2021","Male","London","EO","330","310","28480","28000"
"Leaver Dept.","2021","Male","London","G6/G7","750","690","57710","55650"
"Leaver Dept.","2021","Male","London","SCS","100","90","91430","84830"
"Leaver Dept.","2021","Male","London","SEO/HEO","1070","990","36650","35200"
"Leaver Dept.","2021","Male","London","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","Male","North East (England)","AA/AO","100","90","20840","21010"
"Leaver Dept.","2021","Male","North East (England)","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North East (England)","SEO/HEO","70","70","[c]","[c]"
"Leaver Dept.","2021","Male","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North West (England)","AA/AO","190","180","20790","21010"
"Leaver Dept.","2021","Male","North West (England)","EO","160","160","26170","27570"
"Leaver Dept.","2021","Male","North West (England)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North West (England)","SEO/HEO","100","90","35080","33970"
"Leaver Dept.","2021","Male","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland","AA/AO","100","100","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland","EO","80","80","26500","27570"
"Leaver Dept.","2021","Male","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","EO","90","90","24750","25940"
"Leaver Dept.","2021","Male","South West (England)","G6/G7","70","70","53600","52240"
"Leaver Dept.","2021","Male","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","SEO/HEO","190","190","33520","32930"
"Leaver Dept.","2021","Male","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","SEO/HEO","250","250","31770","32000"
"Leaver Dept.","2021","Male","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","AA/AO","90","90","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","EO","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","SEO/HEO","80","80","36330","36390"
"Leaver Dept.","2021","Male","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","AA/AO","90","90","20420","20020"
"Leaver Dept.","2021","Male","West Midlands (England)","EO","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","EO","70","70","26310","26670"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","G6/G7","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","SEO/HEO","100","90","35040","34750"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","AA/AO","100","90","20490","20970"
"Leaver Dept.","2022","Female","East Midlands (England)","EO","120","110","25810","26370"
"Leaver Dept.","2022","Female","East Midlands (England)","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","SEO/HEO","150","140","34490","34170"
"Leaver Dept.","2022","Female","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","AA/AO","70","70","21740","21820"
"Leaver Dept.","2022","Female","East of England","EO","100","90","26800","26570"
"Leaver Dept.","2022","Female","East of England","G6/G7","50","50","56220","51940"
"Leaver Dept.","2022","Female","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","SEO/HEO","160","150","35790","36200"
"Leaver Dept.","2022","Female","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","AA/AO","340","290","23320","23720"
"Leaver Dept.","2022","Female","London","EO","1040","910","28550","28170"
"Leaver Dept.","2022","Female","London","G6/G7","1630","1380","58560","55000"
"Leaver Dept.","2022","Female","London","SCS","290","230","97000","93110"
"Leaver Dept.","2022","Female","London","SEO/HEO","2710","2400","36520","35300"
"Leaver Dept.","2022","Female","London","Unknown","80","50","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","AA/AO","220","200","21130","21260"
"Leaver Dept.","2022","Female","North East (England)","EO","170","160","26910","27570"
"Leaver Dept.","2022","Female","North East (England)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","SEO/HEO","160","150","34160","32960"
"Leaver Dept.","2022","Female","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","AA/AO","300","270","20810","21010"
"Leaver Dept.","2022","Female","North West (England)","EO","410","390","26160","27220"
"Leaver Dept.","2022","Female","North West (England)","G6/G7","120","110","54460","50630"
"Leaver Dept.","2022","Female","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","SEO/HEO","350","330","34740","34290"
"Leaver Dept.","2022","Female","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","AA/AO","250","230","21580","21260"
"Leaver Dept.","2022","Female","Scotland","EO","320","310","27030","27570"
"Leaver Dept.","2022","Female","Scotland","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","SEO/HEO","130","130","36180","33970"
"Leaver Dept.","2022","Female","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","AA/AO","110","90","21400","21820"
"Leaver Dept.","2022","Female","South East (England)","EO","150","140","27140","27570"
"Leaver Dept.","2022","Female","South East (England)","G6/G7","120","110","57540","54540"
"Leaver Dept.","2022","Female","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","SEO/HEO","210","190","36090","37320"
"Leaver Dept.","2022","Female","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","AA/AO","200","190","20870","20680"
"Leaver Dept.","2022","Female","South West (England)","EO","240","230","25160","24620"
"Leaver Dept.","2022","Female","South West (England)","G6/G7","200","190","55560","52610"
"Leaver Dept.","2022","Female","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","SEO/HEO","580","540","34430","34530"
"Leaver Dept.","2022","Female","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","EO","70","40","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","G6/G7","70","50","58220","54930"
"Leaver Dept.","2022","Female","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","SEO/HEO","210","150","33590","32000"
"Leaver Dept.","2022","Female","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","AA/AO","90","80","21360","21300"
"Leaver Dept.","2022","Female","Wales","EO","140","140","26680","27570"
"Leaver Dept.","2022","Female","Wales","G6/G7","60","50","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","SEO/HEO","120","110","34250","32660"
"Leaver Dept.","2022","Female","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","AA/AO","200","180","20630","20970"
"Leaver Dept.","2022","Female","West Midlands (England)","EO","260","250","25950","27570"
"Leaver Dept.","2022","Female","West Midlands (England)","G6/G7","90","80","57840","51590"
"Leaver Dept.","2022","Female","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","SEO/HEO","220","210","35160","35610"
"Leaver Dept.","2022","Female","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","AA/AO","120","110","20780","20970"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","EO","200","180","26540","27570"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","G6/G7","180","120","55950","52610"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","SEO/HEO","380","270","34770","34340"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","EO","60","60","25990","27570"
"Leaver Dept.","2022","Male","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","SEO/HEO","70","70","33600","32400"
"Leaver Dept.","2022","Male","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","EO","80","70","27080","27570"
"Leaver Dept.","2022","Male","East of England","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","SEO/HEO","70","70","36500","36820"
"Leaver Dept.","2022","Male","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","AA/AO","170","150","23490","23780"
"Leaver Dept.","2022","Male","London","EO","580","530","28720","28320"
"Leaver Dept.","2022","Male","London","G6/G7","1290","1080","59230","56340"
"Leaver Dept.","2022","Male","London","SCS","270","210","93820","88790"
"Leaver Dept.","2022","Male","London","SEO/HEO","1830","1640","36830","35590"
"Leaver Dept.","2022","Male","London","Unknown","60","40","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","AA/AO","140","130","21230","21260"
"Leaver Dept.","2022","Male","North East (England)","EO","110","100","26910","27570"
"Leaver Dept.","2022","Male","North East (England)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","SEO/HEO","100","100","34850","34290"
"Leaver Dept.","2022","Male","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North West (England)","AA/AO","210","210","21070","21260"
"Leaver Dept.","2022","Male","North West (England)","EO","280","270","26410","27500"
"Leaver Dept.","2022","Male","North West (England)","G6/G7","100","100","57220","54250"
"Leaver Dept.","2022","Male","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North West (England)","SEO/HEO","240","230","34600","35310"
"Leaver Dept.","2022","Male","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","AA/AO","180","170","21730","21260"
"Leaver Dept.","2022","Male","Scotland","EO","180","180","26810","27570"
"Leaver Dept.","2022","Male","Scotland","G6/G7","40","30","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","SEO/HEO","110","110","35910","33930"
"Leaver Dept.","2022","Male","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","AA/AO","80","80","22490","21640"
"Leaver Dept.","2022","Male","South East (England)","EO","100","100","27280","27570"
"Leaver Dept.","2022","Male","South East (England)","G6/G7","90","90","58890","55000"
"Leaver Dept.","2022","Male","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","SEO/HEO","160","160","36910","38070"
"Leaver Dept.","2022","Male","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West (England)","AA/AO","110","100","20580","20390"
"Leaver Dept.","2022","Male","South West (England)","EO","160","160","25030","26070"
"Leaver Dept.","2022","Male","South West (England)","G6/G7","200","190","58010","55620"
"Leaver Dept.","2022","Male","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West (England)","SEO/HEO","370","360","35650","36330"
"Leaver Dept.","2022","Male","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","G6/G7","60","40","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","SEO/HEO","170","140","33710","32000"
"Leaver Dept.","2022","Male","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","EO","100","100","26880","27570"
"Leaver Dept.","2022","Male","Wales","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","SEO/HEO","120","120","34920","33160"
"Leaver Dept.","2022","Male","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Midlands (England)","AA/AO","110","110","20710","20970"
"Leaver Dept.","2022","Male","West Midlands (England)","EO","170","170","26320","27570"
"Leaver Dept.","2022","Male","West Midlands (England)","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Male","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Midlands (England)","SEO/HEO","150","150","34590","33300"
"Leaver Dept.","2022","Male","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","AA/AO","100","90","21310","21100"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","EO","170","150","26570","27570"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","G6/G7","160","110","56290","53360"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","SEO/HEO","280","210","34850","34290"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","AA/AO","570","540","20570","20600"
"New entrant CS","2021","Female","East Midlands (England)","EO","550","540","26900","27570"
"New entrant CS","2021","Female","East Midlands (England)","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","SEO/HEO","150","140","33790","31810"
"New entrant CS","2021","Female","East Midlands (England)","Unknown","90","80","22390","22920"
"New entrant CS","2021","Female","East of England","AA/AO","650","630","21850","21300"
"New entrant CS","2021","Female","East of England","EO","740","710","28020","27570"
"New entrant CS","2021","Female","East of England","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Female","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East of England","SEO/HEO","170","150","34190","33000"
"New entrant CS","2021","Female","East of England","Unknown","160","150","21820","22920"
"New entrant CS","2021","Female","London","AA/AO","1420","1390","23910","24120"
"New entrant CS","2021","Female","London","EO","3110","3030","29540","31060"
"New entrant CS","2021","Female","London","G6/G7","910","880","57890","55000"
"New entrant CS","2021","Female","London","SCS","150","130","88390","80000"
"New entrant CS","2021","Female","London","SEO/HEO","2910","2840","35390","34310"
"New entrant CS","2021","Female","London","Unknown","200","200","26310","26810"
"New entrant CS","2021","Female","North East (England)","AA/AO","990","960","20750","21010"
"New entrant CS","2021","Female","North East (England)","EO","470","460","26450","27370"
"New entrant CS","2021","Female","North East (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","SEO/HEO","170","160","33680","31990"
"New entrant CS","2021","Female","North East (England)","Unknown","70","60","21980","22920"
"New entrant CS","2021","Female","North West (England)","AA/AO","1520","1490","20720","21010"
"New entrant CS","2021","Female","North West (England)","EO","1050","1020","26910","27570"
"New entrant CS","2021","Female","North West (England)","G6/G7","120","110","54610","52580"
"New entrant CS","2021","Female","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North West (England)","SEO/HEO","410","390","33530","31810"
"New entrant CS","2021","Female","North West (England)","Unknown","100","80","23020","22920"
"New entrant CS","2021","Female","Northern Ireland","AA/AO","100","100","20200","20140"
"New entrant CS","2021","Female","Northern Ireland","EO","30","30","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","AA/AO","1160","1110","20600","20140"
"New entrant CS","2021","Female","Scotland","EO","680","660","26740","27570"
"New entrant CS","2021","Female","Scotland","G6/G7","160","150","55130","52480"
"New entrant CS","2021","Female","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","SEO/HEO","460","450","34450","32900"
"New entrant CS","2021","Female","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","South East (England)","AA/AO","1130","1090","22060","21010"
"New entrant CS","2021","Female","South East (England)","EO","1340","1290","27710","27570"
"New entrant CS","2021","Female","South East (England)","G6/G7","90","80","58020","53500"
"New entrant CS","2021","Female","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","South East (England)","SEO/HEO","360","340","33940","33000"
"New entrant CS","2021","Female","South East (England)","Unknown","180","160","23480","22920"
"New entrant CS","2021","Female","South West (England)","AA/AO","920","880","20790","20920"
"New entrant CS","2021","Female","South West (England)","EO","870","820","26300","27570"
"New entrant CS","2021","Female","South West (England)","G6/G7","120","110","56730","53500"
"New entrant CS","2021","Female","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","South West (England)","SEO/HEO","550","510","34180","33090"
"New entrant CS","2021","Female","South West (England)","Unknown","140","120","26860","22920"
"New entrant CS","2021","Female","Unknown","AA/AO","60","60","21420","21010"
"New entrant CS","2021","Female","Unknown","EO","120","120","27570","27570"
"New entrant CS","2021","Female","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","SEO/HEO","100","100","31390","28000"
"New entrant CS","2021","Female","Unknown","Unknown","210","210","[c]","[c]"
"New entrant CS","2021","Female","Wales","AA/AO","830","780","20390","20500"
