"Status","Year","Age","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Redbridge and Waltham Forest","Unknown","50","50","26640","29830"
"In post","2021","20-29","Sandwell","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","20-29","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Borders","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","20-29","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Sefton","Heterosexual / straight","490","470","24570","24880"
"In post","2021","20-29","Sefton","LGBO","50","50","24840","25560"
"In post","2021","20-29","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Sefton","Unknown","240","230","23600","21340"
"In post","2021","20-29","Sheffield","Heterosexual / straight","690","680","27650","25000"
"In post","2021","20-29","Sheffield","LGBO","70","70","29240","27570"
"In post","2021","20-29","Sheffield","Undeclared","60","60","27880","24950"
"In post","2021","20-29","Sheffield","Unknown","170","170","27450","25000"
"In post","2021","20-29","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Shropshire CC","Heterosexual / straight","70","70","24730","25110"
"In post","2021","20-29","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Solihull","Heterosexual / straight","120","120","25480","24890"
"In post","2021","20-29","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Somerset","Heterosexual / straight","160","160","26550","26740"
"In post","2021","20-29","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Somerset","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","South and West Derbyshire","Heterosexual / straight","100","90","25200","25790"
"In post","2021","20-29","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Hampshire","Heterosexual / straight","350","340","27730","27570"
"In post","2021","20-29","South Hampshire","LGBO","40","40","[c]","[c]"
"In post","2021","20-29","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Hampshire","Unknown","150","140","27450","26970"
"In post","2021","20-29","South Lanarkshire","Heterosexual / straight","200","200","27790","25560"
"In post","2021","20-29","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Lanarkshire","Unknown","250","240","24550","20140"
"In post","2021","20-29","South Nottinghamshire","Heterosexual / straight","60","60","25800","26300"
"In post","2021","20-29","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Teesside","Heterosexual / straight","80","80","22550","21010"
"In post","2021","20-29","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South West Wales","Heterosexual / straight","100","90","24050","23830"
"In post","2021","20-29","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Southampton","Heterosexual / straight","110","110","27520","27570"
"In post","2021","20-29","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Southampton","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Southend-on-Sea","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","20-29","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Southend-on-Sea","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","Staffordshire CC","Heterosexual / straight","420","410","25790","25790"
"In post","2021","20-29","Staffordshire CC","LGBO","50","50","[c]","[c]"
"In post","2021","20-29","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Staffordshire CC","Unknown","120","120","24180","23970"
"In post","2021","20-29","Stoke-on-Trent","Heterosexual / straight","130","130","21900","18890"
"In post","2021","20-29","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Stoke-on-Trent","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","Suffolk","Heterosexual / straight","310","300","25800","25560"
"In post","2021","20-29","Suffolk","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Suffolk","Unknown","140","140","24860","24920"
"In post","2021","20-29","Sunderland","Heterosexual / straight","220","210","24570","25560"
"In post","2021","20-29","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Sunderland","Unknown","150","140","22510","20140"
"In post","2021","20-29","Swansea","Heterosexual / straight","740","710","23660","21590"
"In post","2021","20-29","Swansea","LGBO","60","60","23770","21590"
"In post","2021","20-29","Swansea","Undeclared","40","40","[c]","[c]"
"In post","2021","20-29","Swansea","Unknown","300","290","22780","21590"
"In post","2021","20-29","Swindon","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","20-29","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Telford and Wrekin","Heterosexual / straight","120","120","27280","27130"
"In post","2021","20-29","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Telford and Wrekin","Unknown","70","70","26720","25560"
"In post","2021","20-29","Thurrock","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","20-29","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Tower Hamlets","Heterosexual / straight","840","830","35920","33610"
"In post","2021","20-29","Tower Hamlets","LGBO","90","90","37020","34550"
"In post","2021","20-29","Tower Hamlets","Undeclared","90","90","36220","33120"
"In post","2021","20-29","Tower Hamlets","Unknown","330","330","34680","32870"
"In post","2021","20-29","Tyneside","Heterosexual / straight","1260","1240","25810","25560"
"In post","2021","20-29","Tyneside","LGBO","170","170","25280","22920"
"In post","2021","20-29","Tyneside","Undeclared","60","60","27340","25560"
"In post","2021","20-29","Tyneside","Unknown","760","750","25010","25560"
"In post","2021","20-29","Unknown","Heterosexual / straight","160","160","30220","27570"
"In post","2021","20-29","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","700","700","29800","29250"
"In post","2021","20-29","Wakefield","Heterosexual / straight","140","130","25170","25300"
"In post","2021","20-29","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wakefield","Unknown","50","50","23780","23910"
"In post","2021","20-29","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wandsworth","Heterosexual / straight","100","100","31850","32680"
"In post","2021","20-29","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wandsworth","Unknown","70","70","29530","30220"
"In post","2021","20-29","Warrington","Heterosexual / straight","320","320","28610","28840"
"In post","2021","20-29","Warrington","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Warrington","Unknown","60","60","25570","24440"
"In post","2021","20-29","Warwickshire","Heterosexual / straight","100","100","22940","21010"
"In post","2021","20-29","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Cumbria","Heterosexual / straight","70","70","25410","24920"
"In post","2021","20-29","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Cumbria","Unknown","70","70","22190","21050"
"In post","2021","20-29","West Essex","Heterosexual / straight","70","60","26040","25040"
"In post","2021","20-29","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Kent","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","20-29","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Northamptonshire","Heterosexual / straight","120","120","23400","22920"
"In post","2021","20-29","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Northamptonshire","Unknown","50","50","22060","22850"
"In post","2021","20-29","West Surrey","Heterosexual / straight","220","220","28230","28080"
"In post","2021","20-29","West Surrey","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Surrey","Unknown","60","50","26160","25830"
"In post","2021","20-29","West Sussex (North East)","Heterosexual / straight","110","110","26160","25990"
"In post","2021","20-29","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Sussex (South West)","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","20-29","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Sussex (South West)","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","Westminster","Heterosexual / straight","8900","8870","38050","35010"
"In post","2021","20-29","Westminster","LGBO","1330","1320","39140","35070"
"In post","2021","20-29","Westminster","Undeclared","930","930","38610","35060"
"In post","2021","20-29","Westminster","Unknown","4360","4350","36490","32790"
"In post","2021","20-29","Wiltshire","Heterosexual / straight","870","860","27880","28590"
"In post","2021","20-29","Wiltshire","LGBO","90","90","27300","27270"
"In post","2021","20-29","Wiltshire","Undeclared","70","70","27390","27220"
"In post","2021","20-29","Wiltshire","Unknown","180","180","28340","28650"
"In post","2021","20-29","Wirral","Heterosexual / straight","100","100","24530","23070"
"In post","2021","20-29","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wirral","Unknown","70","70","23850","22350"
"In post","2021","20-29","Wolverhampton","Heterosexual / straight","50","50","23660","21010"
"In post","2021","20-29","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Worcestershire","Heterosexual / straight","240","230","23800","23970"
"In post","2021","20-29","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Worcestershire","Unknown","70","70","23680","23990"
"In post","2021","20-29","York","Heterosexual / straight","240","240","26920","26370"
"In post","2021","20-29","York","LGBO","40","40","[c]","[c]"
"In post","2021","20-29","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","York","Unknown","100","100","24490","21050"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","Heterosexual / straight","240","230","34800","30680"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","Undeclared","50","40","[c]","[c]"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","Unknown","120","110","31550","30930"
"In post","2021","30-39","Angus and Dundee City","Heterosexual / straight","290","270","26730","23730"
"In post","2021","30-39","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Angus and Dundee City","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Angus and Dundee City","Unknown","90","90","23980","21010"
"In post","2021","30-39","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barking & Dagenham and Havering","Heterosexual / straight","70","60","29970","31060"
"In post","2021","30-39","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barnet","Heterosexual / straight","270","260","38320","33330"
"In post","2021","30-39","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barnet","Unknown","40","30","[c]","[c]"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","Heterosexual / straight","380","340","27000","26810"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","LGBO","40","40","[c]","[c]"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","Unknown","110","100","25460","24440"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","2490","2370","36500","34850"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","130","120","33900","33300"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","260","250","36460","36520"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","280","260","36850","35630"
"In post","2021","30-39","Bedford","Heterosexual / straight","110","110","29070","27570"
"In post","2021","30-39","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bedford","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Belfast","Heterosexual / straight","460","440","29510","25560"
"In post","2021","30-39","Belfast","LGBO","40","30","[c]","[c]"
"In post","2021","30-39","Belfast","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Belfast","Unknown","210","200","26090","25560"
"In post","2021","30-39","Berkshire","Heterosexual / straight","420","410","34680","31670"
"In post","2021","30-39","Berkshire","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Berkshire","Undeclared","40","40","[c]","[c]"
"In post","2021","30-39","Berkshire","Unknown","120","110","35030","33120"
"In post","2021","30-39","Bexley and Greenwich","Heterosexual / straight","270","260","32440","32600"
"In post","2021","30-39","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bexley and Greenwich","Unknown","80","80","30760","31060"
"In post","2021","30-39","Birmingham","Heterosexual / straight","1840","1740","29860","27570"
"In post","2021","30-39","Birmingham","LGBO","100","100","32690","31040"
"In post","2021","30-39","Birmingham","Undeclared","170","160","31180","27570"
"In post","2021","30-39","Birmingham","Unknown","640","600","29480","26530"
"In post","2021","30-39","Blackburn with Darwen","Heterosexual / straight","70","60","26580","27570"
"In post","2021","30-39","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Blackburn with Darwen","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Blackpool","Heterosexual / straight","470","440","27690","27570"
"In post","2021","30-39","Blackpool","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Blackpool","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Blackpool","Unknown","160","150","27510","27570"
"In post","2021","30-39","Bournemouth and Poole","Heterosexual / straight","70","70","25880","27420"
"In post","2021","30-39","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bradford","Heterosexual / straight","350","320","27070","25560"
"In post","2021","30-39","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bradford","Undeclared","40","30","[c]","[c]"
"In post","2021","30-39","Bradford","Unknown","200","180","25870","25560"
"In post","2021","30-39","Breckland and South Norfolk","Heterosexual / straight","90","80","28540","26810"
"In post","2021","30-39","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Brent","Heterosexual / straight","60","60","29670","31060"
"In post","2021","30-39","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bridgend and Neath Port Talbot","Heterosexual / straight","90","90","26660","27570"
"In post","2021","30-39","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bridgend and Neath Port Talbot","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Brighton and Hove","Heterosexual / straight","60","50","30040","27570"
"In post","2021","30-39","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bristol, City of","Heterosexual / straight","1050","990","35830","31940"
"In post","2021","30-39","Bristol, City of","LGBO","90","90","35980","31990"
"In post","2021","30-39","Bristol, City of","Undeclared","110","100","33980","31810"
"In post","2021","30-39","Bristol, City of","Unknown","310","290","33220","30220"
"In post","2021","30-39","Bromley","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","30-39","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Buckinghamshire CC","Heterosexual / straight","260","250","31670","30400"
"In post","2021","30-39","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Buckinghamshire CC","Unknown","50","40","[c]","[c]"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Calderdale and Kirklees","Heterosexual / straight","130","120","27120","27570"
"In post","2021","30-39","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Calderdale and Kirklees","Unknown","60","50","26200","27570"
"In post","2021","30-39","Cambridgeshire CC","Heterosexual / straight","490","470","32970","31220"
"In post","2021","30-39","Cambridgeshire CC","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Cambridgeshire CC","Undeclared","60","60","36380","31900"
"In post","2021","30-39","Cambridgeshire CC","Unknown","90","90","29860","28790"
"In post","2021","30-39","Camden and City of London","Heterosexual / straight","500","480","39470","35070"
"In post","2021","30-39","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Camden and City of London","Undeclared","50","50","[c]","[c]"
"In post","2021","30-39","Camden and City of London","Unknown","170","160","37930","36000"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","Heterosexual / straight","1950","1840","32810","29410"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","LGBO","190","190","31580","27570"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","Undeclared","190","180","34270","31810"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","Unknown","600","570","28390","25560"
"In post","2021","30-39","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Bedfordshire","Heterosexual / straight","50","50","30360","27570"
"In post","2021","30-39","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Hampshire","Heterosexual / straight","560","540","36020","33300"
"In post","2021","30-39","Central Hampshire","LGBO","40","40","[c]","[c]"
"In post","2021","30-39","Central Hampshire","Undeclared","70","70","38600","40000"
"In post","2021","30-39","Central Hampshire","Unknown","120","120","39500","37320"
"In post","2021","30-39","Central Valleys","Heterosexual / straight","250","240","31790","28850"
"In post","2021","30-39","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Valleys","Unknown","40","40","[c]","[c]"
"In post","2021","30-39","Cheshire East","Heterosexual / straight","80","70","30560","27570"
"In post","2021","30-39","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cheshire East","Unknown","50","40","[c]","[c]"
"In post","2021","30-39","Cheshire West and Chester","Heterosexual / straight","50","50","27380","27570"
"In post","2021","30-39","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chorley and West Lancashire","Heterosexual / straight","220","210","29570","27380"
"In post","2021","30-39","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chorley and West Lancashire","Unknown","80","70","28850","26810"
"In post","2021","30-39","City of Edinburgh","Heterosexual / straight","1780","1710","38600","34830"
"In post","2021","30-39","City of Edinburgh","LGBO","180","180","38110","33650"
"In post","2021","30-39","City of Edinburgh","Undeclared","330","310","32970","29350"
"In post","2021","30-39","City of Edinburgh","Unknown","780","750","34220","31810"
"In post","2021","30-39","Clackmannanshire and Fife","Heterosexual / straight","110","110","30400","27570"
"In post","2021","30-39","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Clackmannanshire and Fife","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Clackmannanshire and Fife","Unknown","60","60","27970","27060"
"In post","2021","30-39","Conwy and Denbighshire","Heterosexual / straight","90","90","32110","29530"
"In post","2021","30-39","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
