"Status","Year","Region_ITL3","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","Unknown","White","150","120","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Heterosexual / straight","White","30","30","[c]","[c]"
"Leaver CS","2021","Heart of Essex","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Heterosexual / straight","White","70","70","33610","29700"
"Leaver CS","2021","Hertfordshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Hertfordshire","Unknown","White","70","60","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","White","50","40","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Heterosexual / straight","White","40","30","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Heterosexual / straight","White","40","40","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Heterosexual / straight","White","50","40","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Unknown","White","100","80","[c]","[c]"
"Leaver CS","2021","Lambeth","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Heterosexual / straight","White","120","110","46660","39840"
"Leaver CS","2021","Lambeth","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Lambeth","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Heterosexual / straight","White","30","30","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Heterosexual / straight","White","210","180","30900","27570"
"Leaver CS","2021","Leeds","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Unknown","Undeclared","[c]","[c]","[c]","[c]"
