"Status","Year","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Chinese","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Heterosexual / straight","370","360","28780","26810"
"New entrant CS","2021","Mixed","No function","LGBO","60","60","29860","28500"
"New entrant CS","2021","Mixed","No function","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Heterosexual / straight","620","610","27800","27570"
"New entrant CS","2021","Mixed","Unknown","LGBO","100","100","28290","27570"
"New entrant CS","2021","Mixed","Unknown","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Heterosexual / straight","90","90","30140","26880"
"New entrant CS","2021","Other ethnicity","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Heterosexual / straight","170","160","28660","27570"
"New entrant CS","2021","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Heterosexual / straight","70","70","29310","26330"
"New entrant CS","2021","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Undeclared","260","240","32430","28590"
"New entrant CS","2021","Undeclared","No function","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Heterosexual / straight","120","120","27790","27570"
"New entrant CS","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Undeclared","240","230","28200","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","300","300","35710","32540"
"New entrant CS","2021","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","340","340","63830","68000"
"New entrant CS","2021","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","650","650","29810","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","80","80","28690","25560"
"New entrant CS","2021","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Unknown","650","640","20420","20140"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","640","640","39800","36040"
"New entrant CS","2021","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","230","220","33500","32790"
"New entrant CS","2021","Unknown","Grants Management","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","180","170","32480","28000"
"New entrant CS","2021","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Undeclared","80","70","22760","20850"
"New entrant CS","2021","Unknown","Legal","Unknown","270","260","34160","28540"
"New entrant CS","2021","Unknown","No function","Heterosexual / straight","100","90","31470","26840"
"New entrant CS","2021","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","7510","7280","26250","22850"
"New entrant CS","2021","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","380","380","33020","30000"
"New entrant CS","2021","Unknown","Property","Unknown","200","200","27900","24500"
"New entrant CS","2021","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","310","310","27730","24620"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","60","60","29540","27570"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","4650","4520","30710","27570"
"New entrant CS","2021","White","Analysis","Heterosexual / straight","560","550","34030","32350"
"New entrant CS","2021","White","Analysis","LGBO","80","80","31910","31750"
"New entrant CS","2021","White","Analysis","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","White","Analysis","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","White","Commercial","Heterosexual / straight","270","260","35660","33000"
"New entrant CS","2021","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Heterosexual / straight","410","400","31390","25560"
"New entrant CS","2021","White","Communications","LGBO","60","60","31570","25560"
"New entrant CS","2021","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Heterosexual / straight","80","80","32410","29570"
"New entrant CS","2021","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Heterosexual / straight","190","190","20500","20140"
"New entrant CS","2021","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Heterosexual / straight","670","660","40700","37300"
"New entrant CS","2021","White","Digital, Data & Technology","LGBO","70","70","37330","35730"
"New entrant CS","2021","White","Digital, Data & Technology","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","80","80","34250","32060"
"New entrant CS","2021","White","Finance","Heterosexual / straight","330","320","35890","30920"
"New entrant CS","2021","White","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Heterosexual / straight","440","420","32700","28000"
"New entrant CS","2021","White","Human Resources","LGBO","60","60","32310","28840"
"New entrant CS","2021","White","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Heterosexual / straight","650","630","37470","38000"
"New entrant CS","2021","White","Legal","LGBO","70","60","31770","26950"
"New entrant CS","2021","White","Legal","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","No function","Heterosexual / straight","8800","8480","29030","24920"
"New entrant CS","2021","White","No function","LGBO","1100","1080","27950","24920"
"New entrant CS","2021","White","No function","Undeclared","560","530","31720","27700"
"New entrant CS","2021","White","No function","Unknown","250","240","29460","24120"
"New entrant CS","2021","White","Project Delivery","Heterosexual / straight","1040","1020","37260","34000"
"New entrant CS","2021","White","Project Delivery","LGBO","80","80","32580","30850"
"New entrant CS","2021","White","Project Delivery","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","White","Property","Heterosexual / straight","400","400","31730","29180"
"New entrant CS","2021","White","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Unknown","50","50","26800","25140"
"New entrant CS","2021","White","Security","Heterosexual / straight","420","420","26630","23540"
"New entrant CS","2021","White","Security","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Heterosexual / straight","11200","10950","26850","27570"
"New entrant CS","2021","White","Unknown","LGBO","1340","1330","26710","27570"
"New entrant CS","2021","White","Unknown","Undeclared","540","530","28300","27570"
"New entrant CS","2021","White","Unknown","Unknown","100","90","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Heterosexual / straight","120","110","32650","30710"
"New entrant CS","2022","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Heterosexual / straight","60","60","36240","34140"
"New entrant CS","2022","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Heterosexual / straight","150","150","27270","26590"
"New entrant CS","2022","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Heterosexual / straight","160","160","27020","26590"
"New entrant CS","2022","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Heterosexual / straight","150","140","21510","21250"
"New entrant CS","2022","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Heterosexual / straight","260","260","38820","35900"
"New entrant CS","2022","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Heterosexual / straight","110","110","33190","31060"
"New entrant CS","2022","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Heterosexual / straight","90","90","31090","27570"
"New entrant CS","2022","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
