"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Internal Audit","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","SEO/HEO","70","60","33600","32120"
"New entrant CS","2021","International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","EO","50","50","29110","29280"
"New entrant CS","2021","Legal","London","G6/G7","210","200","55380","52500"
"New entrant CS","2021","Legal","London","SEO/HEO","140","140","38220","38620"
"New entrant CS","2021","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","SCS","30","20","[c]","[c]"
"New entrant CS","2021","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","AA/AO","660","650","21060","20600"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","EO","110","100","25390","24620"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","SEO/HEO","70","70","32530","31810"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","Unknown","110","100","22270","22920"
"New entrant CS","2021","Operational Delivery","East of England","AA/AO","780","760","22570","21500"
"New entrant CS","2021","Operational Delivery","East of England","EO","130","120","25670","24880"
"New entrant CS","2021","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East of England","SEO/HEO","70","60","33760","31810"
"New entrant CS","2021","Operational Delivery","East of England","Unknown","190","170","21820","22920"
"New entrant CS","2021","Operational Delivery","London","AA/AO","1400","1380","24310","22680"
"New entrant CS","2021","Operational Delivery","London","EO","770","740","28550","27660"
"New entrant CS","2021","Operational Delivery","London","G6/G7","220","210","58230","55920"
"New entrant CS","2021","Operational Delivery","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","SEO/HEO","830","790","36550","36340"
"New entrant CS","2021","Operational Delivery","London","Unknown","260","250","26280","26810"
"New entrant CS","2021","Operational Delivery","North East (England)","AA/AO","410","400","21280","20880"
"New entrant CS","2021","Operational Delivery","North East (England)","EO","90","90","25510","24880"
"New entrant CS","2021","Operational Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North East (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North East (England)","Unknown","70","70","22510","22920"
"New entrant CS","2021","Operational Delivery","North West (England)","AA/AO","960","940","20850","20800"
"New entrant CS","2021","Operational Delivery","North West (England)","EO","350","350","26890","24890"
"New entrant CS","2021","Operational Delivery","North West (England)","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North West (England)","SEO/HEO","120","120","35100","33900"
"New entrant CS","2021","Operational Delivery","North West (England)","Unknown","120","100","21450","22920"
"New entrant CS","2021","Operational Delivery","Northern Ireland","AA/AO","90","90","20310","20140"
"New entrant CS","2021","Operational Delivery","Northern Ireland","EO","50","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scotland","AA/AO","550","530","20650","20810"
"New entrant CS","2021","Operational Delivery","Scotland","EO","120","120","25630","25410"
"New entrant CS","2021","Operational Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scotland","SEO/HEO","50","50","34720","31810"
"New entrant CS","2021","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South East (England)","AA/AO","1190","1140","23250","21570"
"New entrant CS","2021","Operational Delivery","South East (England)","EO","360","350","26390","24880"
"New entrant CS","2021","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South East (England)","SEO/HEO","200","180","33480","31660"
"New entrant CS","2021","Operational Delivery","South East (England)","Unknown","230","210","22980","22920"
"New entrant CS","2021","Operational Delivery","South West (England)","AA/AO","840","800","21230","20880"
"New entrant CS","2021","Operational Delivery","South West (England)","EO","190","190","26650","24920"
"New entrant CS","2021","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South West (England)","SEO/HEO","180","160","34470","33290"
"New entrant CS","2021","Operational Delivery","South West (England)","Unknown","110","100","22020","22920"
"New entrant CS","2021","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wales","AA/AO","870","820","20520","20600"
"New entrant CS","2021","Operational Delivery","Wales","EO","180","180","24410","23320"
"New entrant CS","2021","Operational Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Wales","SEO/HEO","110","100","33470","30950"
"New entrant CS","2021","Operational Delivery","Wales","Unknown","70","70","22160","22920"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","AA/AO","870","840","20880","20600"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","EO","210","200","25820","24620"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","SEO/HEO","160","160","34690","33000"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","Unknown","170","150","22310","22920"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","AA/AO","800","790","21190","21430"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","EO","180","180","25660","24880"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","SEO/HEO","130","120","33390","31810"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","Unknown","110","100","22460","22920"
"New entrant CS","2021","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","SEO/HEO","60","60","35750","36160"
"New entrant CS","2021","Operational Research","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","AA/AO","70","70","20590","20920"
"New entrant CS","2021","Other","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","AA/AO","100","100","22670","22210"
"New entrant CS","2021","Other","London","EO","270","270","27410","27400"
"New entrant CS","2021","Other","London","G6/G7","70","60","61340","57460"
"New entrant CS","2021","Other","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","SEO/HEO","160","160","36920","35770"
"New entrant CS","2021","Other","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","AA/AO","110","100","20510","18990"
"New entrant CS","2021","Other","Scotland","EO","90","90","23660","23450"
"New entrant CS","2021","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","AA/AO","130","120","20580","20920"
"New entrant CS","2021","Other","South East (England)","EO","70","70","26430","26350"
"New entrant CS","2021","Other","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","AA/AO","120","120","20210","20920"
"New entrant CS","2021","Other","South West (England)","EO","90","90","21170","19040"
"New entrant CS","2021","Other","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","SEO/HEO","60","60","31810","33000"
"New entrant CS","2021","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","EO","40","40","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","AA/AO","60","50","20410","20920"
"New entrant CS","2021","Other","Yorkshire and The Humber","EO","30","30","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
