"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","30","30","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office (incl. agencies)","Heterosexual / straight","180","160","32230","28670"
"In post","2021","Other ethnicity","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Undeclared","40","30","[c]","[c]"
"In post","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Heterosexual / straight","120","120","33540","26670"
"In post","2021","Other ethnicity","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice (excl. agencies)","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Public Health England","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Other ethnicity","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
