"Status","Year","Sex","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","South Ayrshire","50","50","[c]","[c]"
"New entrant CS","2021","Female","Unknown","South Hampshire","50","50","[c]","[c]"
"New entrant CS","2021","Female","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","South Teesside","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Southampton","40","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Southend-on-Sea","60","60","27840","29290"
"New entrant CS","2021","Female","Unknown","Staffordshire CC","80","80","25980","27570"
"New entrant CS","2021","Female","Unknown","Stoke-on-Trent","60","60","27050","27570"
"New entrant CS","2021","Female","Unknown","Suffolk","120","110","26430","27570"
"New entrant CS","2021","Female","Unknown","Sunderland","110","110","26730","27570"
"New entrant CS","2021","Female","Unknown","Swansea","50","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Swindon","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Telford and Wrekin","40","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Tower Hamlets","200","200","36660","31060"
"New entrant CS","2021","Female","Unknown","Tyneside","530","520","23820","21010"
"New entrant CS","2021","Female","Unknown","Unknown","500","490","30810","27570"
"New entrant CS","2021","Female","Unknown","Wakefield","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Warrington","80","80","27570","27570"
"New entrant CS","2021","Female","Unknown","Warwickshire","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","West Lothian","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","West Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","West Surrey","70","70","30520","29290"
"New entrant CS","2021","Female","Unknown","West Sussex (North East)","90","80","26820","27570"
"New entrant CS","2021","Female","Unknown","West Sussex (South West)","50","50","26920","27570"
"New entrant CS","2021","Female","Unknown","Westminster","800","790","36660","31060"
"New entrant CS","2021","Female","Unknown","Wiltshire","70","70","27160","27570"
"New entrant CS","2021","Female","Unknown","Wirral","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Wolverhampton","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Worcestershire","40","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","York","50","40","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Veterinarian","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Westminster","40","40","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Commercial","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","Westminster","100","100","39740","36660"
"New entrant CS","2021","Male","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Communications","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
