"Status","Year","Region_ITL1","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","East Midlands (England)","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","EO","White","50","50","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","SEO/HEO","White","40","40","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","AA/AO","White","30","30","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","EO","White","40","30","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","SEO/HEO","White","50","50","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","Black","40","40","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","London","AA/AO","White","70","60","[c]","[c]"
"Leaver Dept.","2021","London","EO","Asian","140","130","28770","28530"
"Leaver Dept.","2021","London","EO","Black","80","70","28570","28450"
"Leaver Dept.","2021","London","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","EO","Mixed","40","40","[c]","[c]"
"Leaver Dept.","2021","London","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","EO","Unknown","190","160","28540","28170"
"Leaver Dept.","2021","London","EO","White","320","300","28370","27760"
"Leaver Dept.","2021","London","G6/G7","Asian","100","90","58280","56340"
"Leaver Dept.","2021","London","G6/G7","Black","40","40","[c]","[c]"
"Leaver Dept.","2021","London","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","G6/G7","Mixed","70","70","57730","56150"
"Leaver Dept.","2021","London","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","G6/G7","Undeclared","60","50","[c]","[c]"
"Leaver Dept.","2021","London","G6/G7","Unknown","460","390","56720","54700"
"Leaver Dept.","2021","London","G6/G7","White","880","830","58030","56130"
"Leaver Dept.","2021","London","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SCS","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SCS","Unknown","60","40","[c]","[c]"
"Leaver Dept.","2021","London","SCS","White","180","170","90890","80800"
"Leaver Dept.","2021","London","SEO/HEO","Asian","240","230","37230","35570"
"Leaver Dept.","2021","London","SEO/HEO","Black","150","140","36830","36650"
"Leaver Dept.","2021","London","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SEO/HEO","Mixed","80","80","36090","34700"
"Leaver Dept.","2021","London","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","SEO/HEO","Undeclared","80","80","37460","36800"
"Leaver Dept.","2021","London","SEO/HEO","Unknown","660","580","36200","34700"
"Leaver Dept.","2021","London","SEO/HEO","White","1060","980","36880","35590"
"Leaver Dept.","2021","London","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","White","30","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","North East (England)","AA/AO","White","200","190","20870","21010"
"Leaver Dept.","2021","North East (England)","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","EO","White","130","120","26400","27570"
"Leaver Dept.","2021","North East (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SCS","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SCS","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","North East (England)","SEO/HEO","White","90","80","33320","32180"
"Leaver Dept.","2021","North East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","Asian","60","60","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","Unknown","110","100","[c]","[c]"
"Leaver Dept.","2021","North West (England)","AA/AO","White","200","180","20950","21010"
"Leaver Dept.","2021","North West (England)","EO","Asian","30","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","EO","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","North West (England)","EO","White","210","200","25890","26000"
"Leaver Dept.","2021","North West (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","G6/G7","White","60","60","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SCS","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SCS","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","North West (England)","SEO/HEO","White","160","150","34440","33130"
"Leaver Dept.","2021","North West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Scotland","AA/AO","White","150","140","20660","20920"
"Leaver Dept.","2021","Scotland","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Scotland","EO","White","140","130","26480","27570"
"Leaver Dept.","2021","Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","G6/G7","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SCS","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","SEO/HEO","White","90","90","35520","34190"
"Leaver Dept.","2021","Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","White","[c]","[c]","[c]","[c]"
