"Status","Year","Profession_of_post","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Delivery","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","East Sussex CC","60","50","28000","26860"
"In post","2022","Operational Delivery","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Essex Haven Gateway","140","130","26310","25220"
"In post","2022","Operational Delivery","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Glasgow City","560","520","26000","24880"
"In post","2022","Operational Delivery","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Greater Manchester South West","520","490","28330","25310"
"In post","2022","Operational Delivery","Unknown","Gwent Valleys","90","80","34010","29430"
"In post","2022","Operational Delivery","Unknown","Gwynedd","80","80","29200","24630"
"In post","2022","Operational Delivery","Unknown","Hackney and Newham","110","100","31150","30460"
"In post","2022","Operational Delivery","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Harrow and Hillingdon","1880","1710","31080","29050"
"In post","2022","Operational Delivery","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Hounslow and Richmond upon Thames","540","510","31220","28990"
"In post","2022","Operational Delivery","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","140","130","28850","27370"
"In post","2022","Operational Delivery","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Isle of Anglesey","60","50","26620","25040"
"In post","2022","Operational Delivery","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Kingston upon Hull, City of","100","100","26510","25040"
"In post","2022","Operational Delivery","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Leeds","730","680","28200","25310"
"In post","2022","Operational Delivery","Unknown","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Leicestershire CC and Rutland","170","160","28000","26160"
"In post","2022","Operational Delivery","Unknown","Lewisham and Southwark","170","170","32500","29030"
"In post","2022","Operational Delivery","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Lisburn and Castlereagh","100","100","27490","25260"
"In post","2022","Operational Delivery","Unknown","Liverpool","3360","3110","25790","24890"
"In post","2022","Operational Delivery","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Luton","150","130","29330","27370"
"In post","2022","Operational Delivery","Unknown","Manchester","550","520","28650","26380"
"In post","2022","Operational Delivery","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Monmouthshire and Newport","170","150","25230","22960"
"In post","2022","Operational Delivery","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","North and North East Lincolnshire","140","130","25550","24890"
"In post","2022","Operational Delivery","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Overseas","130","130","29850","27370"
"In post","2022","Operational Delivery","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Peterborough","430","370","23770","21680"
"In post","2022","Operational Delivery","Unknown","Plymouth","90","80","28600","25310"
"In post","2022","Operational Delivery","Unknown","Portsmouth","410","400","29920","26410"
"In post","2022","Operational Delivery","Unknown","Powys","120","110","33480","29430"
"In post","2022","Operational Delivery","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Sefton","1290","1190","24330","21680"
"In post","2022","Operational Delivery","Unknown","Sheffield","2020","1850","25870","24880"
"In post","2022","Operational Delivery","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Solihull","700","650","27590","25310"
"In post","2022","Operational Delivery","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","South Teesside","100","100","26640","25220"
"In post","2022","Operational Delivery","Unknown","South West Wales","320","300","31980","29430"
"In post","2022","Operational Delivery","Unknown","Southampton","80","80","27680","25310"
"In post","2022","Operational Delivery","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Suffolk CC","200","190","26230","25220"
"In post","2022","Operational Delivery","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Swansea","90","90","38740","38160"
"In post","2022","Operational Delivery","Unknown","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Thurrock","250","240","25700","24970"
"In post","2022","Operational Delivery","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Tyneside","370","350","28030","25220"
"In post","2022","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Warwickshire CC","90","80","24630","21680"
"In post","2022","Operational Delivery","Unknown","West Essex","400","350","29740","27370"
"In post","2022","Operational Delivery","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","West Surrey","80","80","36050","32560"
"In post","2022","Operational Delivery","Unknown","West Sussex (North East)","760","670","28940","26990"
"In post","2022","Operational Delivery","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Westminster","510","470","40830","35050"
"In post","2022","Operational Delivery","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Unknown","York","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Central Hampshire","260","250","43170","47010"
"In post","2022","Operational Research","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Manchester","40","40","[c]","[c]"
"In post","2022","Operational Research","Analysis","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Tower Hamlets","100","90","50000","47100"
"In post","2022","Operational Research","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Westminster","140","130","52450","54170"
"In post","2022","Operational Research","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Analysis","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Communications","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Digital, Data & Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Digital, Data & Technology","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Digital, Data & Technology","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Digital, Data & Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Central Hampshire","160","150","44360","47010"
"In post","2022","Operational Research","No function","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","No function","Wiltshire","60","60","46410","47010"
"In post","2022","Operational Research","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Unknown","Croydon","40","40","[c]","[c]"
"In post","2022","Operational Research","Unknown","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Unknown","Westminster","40","30","[c]","[c]"
"In post","2022","Other","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","Camden and City of London","180","160","69360","65470"
"In post","2022","Other","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Other","Analysis","Tower Hamlets","90","90","44220","37070"
"In post","2022","Other","Analysis","Westminster","70","70","48980","49060"
"In post","2022","Other","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","80","70","41680","40110"
"In post","2022","Other","Commercial","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Other","Commercial","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Commercial","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Commercial","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Other","Commercial","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Other","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Other","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","City of Edinburgh","30","30","[c]","[c]"
"In post","2022","Other","Counter Fraud","Croydon","40","40","[c]","[c]"
"In post","2022","Other","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Hackney and Newham","30","30","[c]","[c]"
"In post","2022","Other","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Other","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Barnsley, Doncaster and Rotherham","260","220","22600","21260"
"In post","2022","Other","Debt","Birmingham","80","60","21990","20430"
"In post","2022","Other","Debt","Blackpool","40","40","[c]","[c]"
"In post","2022","Other","Debt","Bradford","290","240","22510","21260"
"In post","2022","Other","Debt","Central Valleys","70","60","22100","21260"
"In post","2022","Other","Debt","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Dudley","140","130","22220","21260"
"In post","2022","Other","Debt","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Glasgow City","50","40","22280","21260"
"In post","2022","Other","Debt","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Greater Manchester South West","250","220","22430","21260"
"In post","2022","Other","Debt","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Hertfordshire CC","80","60","26470","25110"
"In post","2022","Other","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","30","[c]","[c]"
"In post","2022","Other","Debt","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Na h-Eileanan Siar","70","60","22240","21260"
"In post","2022","Other","Debt","North Northamptonshire","220","180","22330","21260"
"In post","2022","Other","Debt","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Somerset CC","130","110","21990","21260"
"In post","2022","Other","Debt","Sunderland","440","380","22370","21260"
"In post","2022","Other","Debt","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Other","Debt","Unknown","70","60","25610","25110"
"In post","2022","Other","Debt","Warwickshire CC","220","180","22130","21260"
"In post","2022","Other","Debt","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Other","Digital, Data & Technology","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Finance","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Other","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Other","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","40","30","[c]","[c]"
"In post","2022","Other","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Human Resources","Falkirk","40","40","[c]","[c]"
"In post","2022","Other","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Other","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Other","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Other","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Other","Internal Audit","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Internal Audit","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Other","Internal Audit","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Other","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Other","Internal Audit","York","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Croydon","40","40","[c]","[c]"
"In post","2022","Other","Legal","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Other","Legal","Westminster","350","340","31860","27580"
"In post","2022","Other","Legal","York","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Aberdeen City and Aberdeenshire","70","60","26920","27570"
"In post","2022","Other","No function","Angus and Dundee City","60","60","24680","21260"
"In post","2022","Other","No function","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Barnsley, Doncaster and Rotherham","40","40","[c]","[c]"
"In post","2022","Other","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","50","50","32350","27570"
"In post","2022","Other","No function","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Bexley and Greenwich","40","30","[c]","[c]"
"In post","2022","Other","No function","Birmingham","120","110","29230","27570"
"In post","2022","Other","No function","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Blackpool","180","170","27850","27570"
"In post","2022","Other","No function","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Bradford","30","30","[c]","[c]"
"In post","2022","Other","No function","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Bridgend and Neath Port Talbot","50","50","26900","27570"
"In post","2022","Other","No function","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Bristol, City of","200","190","32100","27570"
"In post","2022","Other","No function","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Other","No function","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
