"Status","Year","Region_ITL1","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","London","Merton, Kingston upon Thames and Sutton","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","Department for Work and Pensions (excl. agencies)","140","130","27760","25110"
"New entrant CS","2022","London","Redbridge and Waltham Forest","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","HM Prison and Probation Service","80","80","33760","32090"
"New entrant CS","2022","London","Redbridge and Waltham Forest","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Redbridge and Waltham Forest","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","Cabinet Office (excl. agencies)","160","160","42050","34550"
"New entrant CS","2022","London","Tower Hamlets","Competition and Markets Authority","130","130","45020","35850"
"New entrant CS","2022","London","Tower Hamlets","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","Medicines and Healthcare Products Regulatory Agency","40","40","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","Ministry of Justice (excl. agencies)","170","160","38940","34260"
"New entrant CS","2022","London","Tower Hamlets","Office of Gas and Electricity Markets","240","240","39200","32160"
"New entrant CS","2022","London","Tower Hamlets","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Tower Hamlets","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Wandsworth","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","London","Wandsworth","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Wandsworth","HM Prison and Probation Service","130","120","29760","30520"
"New entrant CS","2022","London","Wandsworth","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Wandsworth","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Wandsworth","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Wandsworth","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Cabinet Office (excl. agencies)","780","770","36670","28000"
"New entrant CS","2022","London","Westminster","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Crown Prosecution Service","180","180","33770","26970"
"New entrant CS","2022","London","Westminster","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Department for Business, Energy and Industrial Strategy (excl. agencies)","480","470","37690","33570"
"New entrant CS","2022","London","Westminster","Department for Digital, Culture, Media and Sport","320","320","35230","34020"
"New entrant CS","2022","London","Westminster","Department for Education (excl. agencies)","150","150","36830","32940"
"New entrant CS","2022","London","Westminster","Department for Environment, Food and Rural Affairs (excl. agencies)","770","760","38590","32880"
"New entrant CS","2022","London","Westminster","Department for International Trade","390","390","36030","31800"
"New entrant CS","2022","London","Westminster","Department for Levelling Up, Housing and Communities (excl. agencies)","350","350","36620","33210"
"New entrant CS","2022","London","Westminster","Department for Transport (excl. agencies)","510","500","43820","42470"
"New entrant CS","2022","London","Westminster","Department for Work and Pensions (excl. agencies)","270","260","37170","36650"
"New entrant CS","2022","London","Westminster","Department of Health and Social Care (excl. agencies)","640","450","37440","32790"
"New entrant CS","2022","London","Westminster","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Government Legal Department","300","290","40210","43920"
"New entrant CS","2022","London","Westminster","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","HM Courts and Tribunals Service","170","170","32860","34260"
"New entrant CS","2022","London","Westminster","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","London","Westminster","HM Revenue and Customs (excl. agencies)","60","60","42470","37610"
"New entrant CS","2022","London","Westminster","HM Treasury (excl. agencies)","220","210","32620","28500"
"New entrant CS","2022","London","Westminster","Home Office","280","280","35670","33650"
"New entrant CS","2022","London","Westminster","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Ministry of Defence (excl. agencies)","230","230","37790","37000"
"New entrant CS","2022","London","Westminster","Ministry of Justice (excl. agencies)","250","240","37000","34260"
"New entrant CS","2022","London","Westminster","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","Serious Fraud Office","40","40","[c]","[c]"
"New entrant CS","2022","London","Westminster","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","UK Export Finance","120","120","43100","37000"
"New entrant CS","2022","London","Westminster","UK Health Security Agency","360","350","46060","40070"
"New entrant CS","2022","London","Westminster","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Westminster","UK Statistics Authority","40","40","[c]","[c]"
"New entrant CS","2022","London","Westminster","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Department for Education (excl. agencies)","80","80","31680","29360"
"New entrant CS","2022","North East (England)","Darlington","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","HM Treasury (excl. agencies)","60","60","35090","29320"
"New entrant CS","2022","North East (England)","Darlington","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Darlington","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","HM Land Registry","50","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","HM Prison and Probation Service","320","320","24330","23140"
"New entrant CS","2022","North East (England)","Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Durham","Valuation Office Agency","150","150","22320","22010"
"New entrant CS","2022","North East (England)","Hartlepool and Stockton-on-Tees","Department for Work and Pensions (excl. agencies)","60","60","25360","27570"
"New entrant CS","2022","North East (England)","Hartlepool and Stockton-on-Tees","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Hartlepool and Stockton-on-Tees","HM Prison and Probation Service","190","180","26490","23170"
"New entrant CS","2022","North East (England)","Hartlepool and Stockton-on-Tees","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Hartlepool and Stockton-on-Tees","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","HM Prison and Probation Service","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Northumberland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","HM Prison and Probation Service","50","50","[c]","[c]"
"New entrant CS","2022","North East (England)","South Teesside","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Department for Work and Pensions (excl. agencies)","180","180","23490","21260"
"New entrant CS","2022","North East (England)","Sunderland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","HM Prison and Probation Service","50","50","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","HM Revenue and Customs (excl. agencies)","170","160","22220","21250"
"New entrant CS","2022","North East (England)","Sunderland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Sunderland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Cabinet Office (excl. agencies)","80","80","23470","21050"
"New entrant CS","2022","North East (England)","Tyneside","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Department for Environment, Food and Rural Affairs (excl. agencies)","90","80","36090","35900"
"New entrant CS","2022","North East (England)","Tyneside","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Department for Work and Pensions (excl. agencies)","830","810","25490","21260"
"New entrant CS","2022","North East (England)","Tyneside","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Driver and Vehicle Standards Agency","60","50","23850","21840"
"New entrant CS","2022","North East (England)","Tyneside","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","HM Prison and Probation Service","190","180","27720","25890"
"New entrant CS","2022","North East (England)","Tyneside","HM Revenue and Customs (excl. agencies)","840","830","26310","26590"
"New entrant CS","2022","North East (England)","Tyneside","Home Office","70","60","26140","24880"
"New entrant CS","2022","North East (England)","Tyneside","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Rural Payments Agency","140","140","21990","21300"
"New entrant CS","2022","North East (England)","Tyneside","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tyneside","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackburn with Darwen","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Department for Work and Pensions (excl. agencies)","640","630","25500","21260"
"New entrant CS","2022","North West (England)","Blackpool","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Blackpool","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire East","HM Prison and Probation Service","100","90","24880","23140"
"New entrant CS","2022","North West (England)","Cheshire East","Ministry of Defence (excl. agencies)","60","50","22960","21170"
"New entrant CS","2022","North West (England)","Cheshire East","Rural Payments Agency","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","HM Prison and Probation Service","50","50","25470","24800"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire West and Chester","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","HM Prison and Probation Service","190","190","23700","23140"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chorley and West Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Animal and Plant Health Agency","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Cumbria","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","HM Prison and Probation Service","60","60","27120","24800"
"New entrant CS","2022","North West (England)","East Lancashire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Department for Work and Pensions (excl. agencies)","50","50","25800","27570"
"New entrant CS","2022","North West (England)","East Merseyside","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","HM Prison and Probation Service","110","100","29130","24950"
"New entrant CS","2022","North West (England)","East Merseyside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","East Merseyside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","HM Prison and Probation Service","120","120","25070","23170"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","100","100","23190","21260"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","HM Prison and Probation Service","150","140","26320","23170"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester North West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Department for Work and Pensions (excl. agencies)","60","60","22560","21260"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","HM Prison and Probation Service","50","50","27120","24800"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South East","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Cabinet Office (excl. agencies)","50","50","[c]","[c]"
