"Status","Year","Responsibility_level","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","White","110","110","35420","28000"
"New entrant CS","2021","Unknown","Bedford","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","White","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","White","[c]","[c]","[c]","[c]"
