"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Unknown","60","40","[c]","[c]"
"Leaver CS","2021","65+","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Project Delivery","60","50","37430","34160"
"Leaver CS","2021","65+","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Property","80","70","31760","32220"
"Leaver CS","2021","65+","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Security","60","50","24090","20060"
"Leaver CS","2021","65+","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Operational Delivery","110","80","25820","24890"
"Leaver CS","2021","65+","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other","210","190","26540","21580"
"Leaver CS","2021","65+","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","1620","1090","26760","26120"
"Leaver CS","2021","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Operational Delivery","100","90","20810","21010"
"Leaver CS","2022","16-19","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Economics","120","110","26900","22770"
"Leaver CS","2022","20-29","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Statistics","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Commercial","80","50","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Communications","110","100","30100","28980"
"Leaver CS","2022","20-29","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Other","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","280","260","31020","30010"
"Leaver CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Finance","90","60","28130","25780"
"Leaver CS","2022","20-29","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Human Resources","130","110","27000","24780"
"Leaver CS","2022","20-29","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Legal","60","60","40010","40000"
"Leaver CS","2022","20-29","Legal","Operational Delivery","70","70","22730","22200"
"Leaver CS","2022","20-29","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","International Trade","50","40","[c]","[c]"
"Leaver CS","2022","20-29","No function","Knowledge and Information Management","50","50","[c]","[c]"
"Leaver CS","2022","20-29","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Operational Delivery","5010","4860","24760","22680"
"Leaver CS","2022","20-29","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Other","200","190","25680","24250"
"Leaver CS","2022","20-29","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Policy","500","430","34090","33210"
"Leaver CS","2022","20-29","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Psychology","40","40","[c]","[c]"
"Leaver CS","2022","20-29","No function","Science and Engineering","270","260","26250","26880"
"Leaver CS","2022","20-29","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Unknown","290","290","31840","30270"
"Leaver CS","2022","20-29","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Other","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Project Delivery","130","120","30100","28640"
"Leaver CS","2022","20-29","Project Delivery","Science and Engineering","60","60","26550","26250"
"Leaver CS","2022","20-29","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Property","60","60","26370","25000"
"Leaver CS","2022","20-29","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Security","100","100","26060","25680"
"Leaver CS","2022","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Medicine","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Operational Delivery","220","210","24320","24880"
"Leaver CS","2022","20-29","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Other","230","230","24690","22460"
"Leaver CS","2022","20-29","Unknown","Policy","60","50","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Science and Engineering","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","1650","1470","25280","23230"
"Leaver CS","2022","30-39","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Economics","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Commercial","60","40","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Communications","100","80","39970","37910"
"Leaver CS","2022","30-39","Communications","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","290","280","40890","37450"
"Leaver CS","2022","30-39","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Digital, Data & Technology","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Finance","80","50","42410","39290"
"Leaver CS","2022","30-39","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Human Resources","110","100","34660","31500"
"Leaver CS","2022","30-39","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Legal","130","130","52090","52390"
"Leaver CS","2022","30-39","Legal","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Knowledge and Information Management","80","80","34880","33330"
"Leaver CS","2022","30-39","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Operational Delivery","3620","3390","29120","27570"
"Leaver CS","2022","30-39","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Other","140","130","31530","27830"
"Leaver CS","2022","30-39","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Policy","300","250","45240","42000"
"Leaver CS","2022","30-39","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Psychology","40","40","[c]","[c]"
"Leaver CS","2022","30-39","No function","Science and Engineering","190","170","38890","38070"
"Leaver CS","2022","30-39","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","No function","Unknown","240","230","48260","44030"
"Leaver CS","2022","30-39","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Project Delivery","120","120","40750","38600"
"Leaver CS","2022","30-39","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Science and Engineering","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Property","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Security","90","90","30060","27210"
"Leaver CS","2022","30-39","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Medicine","70","60","36630","34170"
"Leaver CS","2022","30-39","Unknown","Operational Delivery","230","210","25270","24890"
"Leaver CS","2022","30-39","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Other","190","180","29320","26670"
"Leaver CS","2022","30-39","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Policy","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","1050","930","29040","27570"
"Leaver CS","2022","30-39","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Commercial","60","40","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
