"Status","Year","Sexual_orientation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","100","90","26590","26350"
"New entrant CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","90","90","29190","27570"
"New entrant CS","2021","LGBO","Greater Manchester","Female","100","100","26910","27570"
"New entrant CS","2021","LGBO","Greater Manchester","Male","100","100","26910","27570"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Female","70","60","26360","27570"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Male","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - East","Female","110","110","32170","31060"
"New entrant CS","2021","LGBO","Inner London - East","Male","100","100","34790","31060"
"New entrant CS","2021","LGBO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Inner London - West","Female","270","270","34440","32540"
"New entrant CS","2021","LGBO","Inner London - West","Male","290","290","37700","33570"
"New entrant CS","2021","LGBO","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Kent","Male","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","Female","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Lancashire","Male","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Male","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Female","70","70","24800","21010"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Male","70","70","24660","21010"
"New entrant CS","2021","LGBO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Female","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Male","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Female","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Male","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Female","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Female","60","60","26140","27570"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Male","60","60","26290","27570"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Female","50","50","27730","24880"
"New entrant CS","2021","LGBO","West Central Scotland","Male","60","60","25320","23450"
"New entrant CS","2021","LGBO","West Midlands","Female","50","50","27970","27570"
"New entrant CS","2021","LGBO","West Midlands","Male","50","50","27100","27280"
"New entrant CS","2021","LGBO","West Wales and The Valleys","Female","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","West Wales and The Valleys","Male","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","West Yorkshire","Female","100","100","26930","27570"
"New entrant CS","2021","LGBO","West Yorkshire","Male","70","70","27290","27570"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Female","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Female","80","70","24540","20850"
"New entrant CS","2021","Undeclared","Eastern Scotland","Male","60","60","28860","23340"
"New entrant CS","2021","Undeclared","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","110","100","28320","27570"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","70","70","36730","27570"
"New entrant CS","2021","Undeclared","Greater Manchester","Female","70","60","29420","25710"
"New entrant CS","2021","Undeclared","Greater Manchester","Male","50","50","30040","27570"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Female","50","50","27320","26240"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Female","170","160","35320","31060"
"New entrant CS","2021","Undeclared","Inner London - East","Male","110","110","41550","32260"
"New entrant CS","2021","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Female","240","240","35880","32790"
"New entrant CS","2021","Undeclared","Inner London - West","Male","200","200","38800","34020"
"New entrant CS","2021","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Female","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Male","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Female","60","60","31530","31060"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Male","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","Female","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Female","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Female","50","50","29620","27570"
"New entrant CS","2021","Undeclared","West Yorkshire","Male","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Female","110","100","24320","22920"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Male","70","70","26840","27570"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","160","150","28330","26670"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","170","160","28350","26350"
"New entrant CS","2021","Unknown","Cheshire","Female","60","60","26470","22850"
"New entrant CS","2021","Unknown","Cheshire","Male","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Female","220","210","25580","24250"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Male","160","160","26680","25560"
"New entrant CS","2021","Unknown","Devon","Female","150","140","28200","25270"
"New entrant CS","2021","Unknown","Devon","Male","190","190","29310","26640"
"New entrant CS","2021","Unknown","Dorset and Somerset","Female","60","60","27600","22850"
"New entrant CS","2021","Unknown","Dorset and Somerset","Male","70","70","26030","22850"
"New entrant CS","2021","Unknown","East Anglia","Female","150","140","24720","22390"
"New entrant CS","2021","Unknown","East Anglia","Male","130","130","26760","25460"
"New entrant CS","2021","Unknown","East Wales","Female","350","340","25220","22920"
"New entrant CS","2021","Unknown","East Wales","Male","380","370","26260","23050"
"New entrant CS","2021","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","70","60","23650","21430"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","80","80","24070","22350"
"New entrant CS","2021","Unknown","Eastern Scotland","Female","520","490","30490","26160"
"New entrant CS","2021","Unknown","Eastern Scotland","Male","450","450","29520","24340"
"New entrant CS","2021","Unknown","Essex","Female","110","100","26070","24180"
"New entrant CS","2021","Unknown","Essex","Male","90","90","27980","25560"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","280","270","28880","26130"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","330","320","29710","26350"
"New entrant CS","2021","Unknown","Greater Manchester","Female","430","420","25070","22570"
"New entrant CS","2021","Unknown","Greater Manchester","Male","470","460","28350","25560"
"New entrant CS","2021","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Female","190","180","28100","23050"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Male","220","220","29560","26240"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Female","330","320","33870","30850"
"New entrant CS","2021","Unknown","Inner London - East","Male","270","270","36290","31060"
"New entrant CS","2021","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Female","1730","1710","36790","32560"
"New entrant CS","2021","Unknown","Inner London - West","Male","1350","1340","40650","33120"
"New entrant CS","2021","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","Female","160","150","24490","24000"
"New entrant CS","2021","Unknown","Kent","Male","160","160","24940","24880"
"New entrant CS","2021","Unknown","Lancashire","Female","140","130","22580","21010"
"New entrant CS","2021","Unknown","Lancashire","Male","130","130","23150","21010"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","140","130","23000","21590"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","110","110","23710","22850"
"New entrant CS","2021","Unknown","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Female","270","260","24690","21430"
"New entrant CS","2021","Unknown","Merseyside","Male","220","210","25720","21430"
"New entrant CS","2021","Unknown","North Eastern Scotland","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","Female","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","Male","50","50","26040","23540"
"New entrant CS","2021","Unknown","Northern Ireland","Female","80","70","23680","20140"
"New entrant CS","2021","Unknown","Northern Ireland","Male","110","110","22770","20140"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Female","450","440","23770","21010"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Male","410","410","24020","21010"
"New entrant CS","2021","Unknown","Outer London - East and North East","Female","120","120","27260","28720"
"New entrant CS","2021","Unknown","Outer London - East and North East","Male","80","80","28360","30150"
"New entrant CS","2021","Unknown","Outer London - South","Female","250","240","32220","28650"
"New entrant CS","2021","Unknown","Outer London - South","Male","240","240","36480","31960"
"New entrant CS","2021","Unknown","Outer London - West and North West","Female","180","180","27370","28650"
"New entrant CS","2021","Unknown","Outer London - West and North West","Male","140","140","29690","28660"
"New entrant CS","2021","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Female","150","140","24770","22350"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Male","130","130","25660","22850"
"New entrant CS","2021","Unknown","South Yorkshire","Female","160","150","25730","22850"
"New entrant CS","2021","Unknown","South Yorkshire","Male","150","140","28980","22850"
"New entrant CS","2021","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Female","110","110","22380","20140"
"New entrant CS","2021","Unknown","Southern Scotland","Male","110","100","21560","20140"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Female","150","140","25400","24370"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Male","130","120","26810","25850"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Female","100","100","23490","21010"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Male","80","80","24190","22850"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","330","320","34090","28000"
"New entrant CS","2021","Unknown","Unknown","Male","210","210","39600","28000"
"New entrant CS","2021","Unknown","West Central Scotland","Female","250","240","26690","23450"
"New entrant CS","2021","Unknown","West Central Scotland","Male","240","240","27580","23540"
"New entrant CS","2021","Unknown","West Midlands","Female","330","320","27110","22570"
"New entrant CS","2021","Unknown","West Midlands","Male","260","260","28750","22570"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Female","160","150","21880","21590"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Male","120","110","24880","21590"
"New entrant CS","2021","Unknown","West Yorkshire","Female","490","470","28690","24880"
"New entrant CS","2021","Unknown","West Yorkshire","Male","490","480","27820","23440"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Female","280","270","28920","28140"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Male","190","190","30230","28140"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Female","460","430","29010","27570"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Male","330","330","30640","28140"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Female","200","190","27630","24920"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Male","140","140","31780","28840"
"New entrant CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Female","110","100","26110","21260"
"New entrant CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Male","80","70","25370","21260"
"New entrant CS","2022","Heterosexual / straight","Cumbria","Female","100","90","27350","23960"
"New entrant CS","2022","Heterosexual / straight","Cumbria","Male","80","70","30630","27570"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Female","730","690","27240","25480"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Male","540","530","27600","26590"
"New entrant CS","2022","Heterosexual / straight","Devon","Female","290","270","28180","24140"
"New entrant CS","2022","Heterosexual / straight","Devon","Male","280","280","27810","24400"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Female","230","220","26940","24090"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Male","200","200","27640","25000"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Female","600","560","26720","24800"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Male","510","500","26850","24920"
"New entrant CS","2022","Heterosexual / straight","East Wales","Female","870","830","28170","24330"
"New entrant CS","2022","Heterosexual / straight","East Wales","Male","730","720","30200","26350"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Female","210","200","25740","23170"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Male","160","160","25900","23140"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Female","940","910","29380","27230"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Male","690","680","29760","27230"
"New entrant CS","2022","Heterosexual / straight","Essex","Female","300","280","28670","24800"
"New entrant CS","2022","Heterosexual / straight","Essex","Male","150","150","29410","26140"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1140","1070","30100","26710"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1070","1060","33090","29230"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Female","1010","980","28240","26410"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Male","840","830","29880","26590"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Female","560","510","27330","24430"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Male","520","490","30650","26350"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Female","230","210","27410","26350"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Male","150","150","27580","24520"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Female","60","60","27400","27230"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Male","50","50","27900","26130"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Female","1060","1030","37220","32260"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Male","760","750","38500","32330"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Female","2320","2260","37220","33570"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Male","1640","1630","39170","34020"
"New entrant CS","2022","Heterosexual / straight","Kent","Female","340","320","26930","24270"
"New entrant CS","2022","Heterosexual / straight","Kent","Male","220","220","27180","26140"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Female","600","580","26070","23140"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Male","440","430","26070","23140"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Female","410","390","25030","22510"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Male","250","250","25760","23140"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Female","190","180","27220","24800"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Male","160","150","27490","26130"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Female","980","940","25930","24440"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Male","590","580","26820","24880"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Female","90","80","27820","27230"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Male","60","60","35710","27400"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Female","220","210","31470","29100"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Male","180","180","32990","29640"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Female","150","140","29240","26590"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Male","140","140","30370","26590"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Female","1050","1010","25770","22430"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Male","730","720","27820","26310"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Female","290","280","30180","30460"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Male","150","150","31520","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Female","330","320","32290","30750"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Male","200","200","35300","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Female","450","420","31030","31020"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Male","260","250","31770","31020"
"New entrant CS","2022","Heterosexual / straight","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Female","430","410","26910","23170"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Male","270","260","29050","24800"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Female","410","390","27760","25000"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Male","300","300","30700","27570"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Female","260","240","25040","22000"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Male","150","150","24340","21260"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Female","500","480","28370","26330"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Male","300","290","29560","27570"
