"Status","Year","Responsibility_level","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","G6/G7","Surrey, East and West Sussex","East Sussex CC","60","60","58040","58060"
"In post","2022","G6/G7","Surrey, East and West Sussex","West Surrey","250","240","59900","56560"
"In post","2022","G6/G7","Surrey, East and West Sussex","West Sussex (North East)","60","60","58680","56590"
"In post","2022","G6/G7","Surrey, East and West Sussex","West Sussex (South West)","120","120","58020","55210"
"In post","2022","G6/G7","Tees Valley and Durham","Darlington","310","300","54050","50420"
"In post","2022","G6/G7","Tees Valley and Durham","Durham","170","170","59440","57060"
"In post","2022","G6/G7","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Tees Valley and Durham","South Teesside","50","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","Unknown","170","160","57420","54700"
"In post","2022","G6/G7","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60","50","64070","65500"
"In post","2022","G6/G7","West Central Scotland","Glasgow City","1610","1560","60820","61000"
"In post","2022","G6/G7","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","40","40","[c]","[c]"
"In post","2022","G6/G7","West Central Scotland","North Lanarkshire","80","70","58730","55210"
"In post","2022","G6/G7","West Midlands","Birmingham","1280","1230","57460","55210"
"In post","2022","G6/G7","West Midlands","Coventry","600","590","54270","50630"
"In post","2022","G6/G7","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","West Midlands","Solihull","50","50","[c]","[c]"
"In post","2022","G6/G7","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","West Midlands","Wolverhampton","60","60","52620","48200"
"In post","2022","G6/G7","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","West Wales and The Valleys","Central Valleys","170","160","62900","61440"
"In post","2022","G6/G7","West Wales and The Valleys","Conwy and Denbighshire","80","80","61500","61440"
"In post","2022","G6/G7","West Wales and The Valleys","Gwent Valleys","40","40","[c]","[c]"
"In post","2022","G6/G7","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","West Wales and The Valleys","South West Wales","90","90","61340","61440"
"In post","2022","G6/G7","West Wales and The Valleys","Swansea","500","480","60980","57340"
"In post","2022","G6/G7","West Yorkshire","Bradford","70","60","57740","55210"
"In post","2022","G6/G7","West Yorkshire","Calderdale and Kirklees","40","40","[c]","[c]"
"In post","2022","G6/G7","West Yorkshire","Leeds","2270","2180","56390","55210"
"In post","2022","G6/G7","West Yorkshire","Wakefield","60","60","65660","64510"
"In post","2022","SCS","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Bedfordshire and Hertfordshire","Hertfordshire CC","30","30","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","Nottingham","60","60","92810","83370"
"In post","2022","SCS","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Anglia","Cambridgeshire CC","40","30","[c]","[c]"
"In post","2022","SCS","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Wales","Cardiff and Vale of Glamorgan","210","210","87970","81120"
"In post","2022","SCS","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Wales","Monmouthshire and Newport","60","60","78980","74190"
"In post","2022","SCS","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Eastern Scotland","City of Edinburgh","240","230","89890","83230"
"In post","2022","SCS","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","150","150","99230","91340"
"In post","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","90","90","94210","85850"
"In post","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","50","50","[c]","[c]"
"In post","2022","SCS","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Greater Manchester","Greater Manchester South West","50","50","[c]","[c]"
"In post","2022","SCS","Greater Manchester","Manchester","90","90","89540","84890"
"In post","2022","SCS","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Hampshire and Isle of Wight","South Hampshire","30","30","[c]","[c]"
"In post","2022","SCS","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Inner London - East","Hackney and Newham","80","80","86150","82340"
"In post","2022","SCS","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Inner London - East","Lambeth","100","90","104680","96250"
"In post","2022","SCS","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Inner London - East","Tower Hamlets","400","380","97550","94560"
"In post","2022","SCS","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Inner London - West","Westminster","3690","3570","89680","80000"
"In post","2022","SCS","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Merseyside","Liverpool","50","50","[c]","[c]"
"In post","2022","SCS","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","SCS","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Northumberland, and Tyne and Wear","Tyneside","100","90","87390","78300"
"In post","2022","SCS","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Outer London - South","Croydon","100","100","88730","82290"
"In post","2022","SCS","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Outer London - West and North West","Barnet","50","40","[c]","[c]"
"In post","2022","SCS","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Overseas","Overseas","290","290","85420","76600"
"In post","2022","SCS","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","SCS","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","South Yorkshire","Sheffield","90","80","80540","75020"
"In post","2022","SCS","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Central Scotland","Glasgow City","90","80","85680","81760"
"In post","2022","SCS","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Midlands","Birmingham","110","100","101880","96100"
"In post","2022","SCS","West Midlands","Coventry","40","40","[c]","[c]"
"In post","2022","SCS","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","SCS","West Yorkshire","Leeds","160","160","85990","78220"
"In post","2022","SCS","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Bedfordshire and Hertfordshire","Bedford","150","150","38490","37400"
"In post","2022","SEO/HEO","Bedfordshire and Hertfordshire","Central Bedfordshire","160","160","37320","36300"
"In post","2022","SEO/HEO","Bedfordshire and Hertfordshire","Hertfordshire CC","680","660","39600","38510"
"In post","2022","SEO/HEO","Bedfordshire and Hertfordshire","Luton","50","50","34610","32590"
"In post","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","670","640","38820","38200"
"In post","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","480","460","38770","37280"
"In post","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","560","540","39430","38200"
"In post","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","710","690","37290","36700"
"In post","2022","SEO/HEO","Cheshire","Cheshire East","260","250","36850","34360"
"In post","2022","SEO/HEO","Cheshire","Cheshire West and Chester","50","40","[c]","[c]"
"In post","2022","SEO/HEO","Cheshire","Warrington","760","740","39730","38540"
"In post","2022","SEO/HEO","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","270","260","35550","33820"
"In post","2022","SEO/HEO","Cumbria","East Cumbria","190","180","34530","32710"
"In post","2022","SEO/HEO","Cumbria","West Cumbria","150","140","34730","33300"
"In post","2022","SEO/HEO","Derbyshire and Nottinghamshire","Derby","60","60","36200","34290"
"In post","2022","SEO/HEO","Derbyshire and Nottinghamshire","East Derbyshire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Derbyshire and Nottinghamshire","North Nottinghamshire","160","160","39900","38160"
"In post","2022","SEO/HEO","Derbyshire and Nottinghamshire","Nottingham","2970","2830","35570","33370"
"In post","2022","SEO/HEO","Derbyshire and Nottinghamshire","South and West Derbyshire","320","300","38040","36480"
"In post","2022","SEO/HEO","Derbyshire and Nottinghamshire","South Nottinghamshire","300","280","38250","37640"
"In post","2022","SEO/HEO","Devon","Devon CC","1560","1470","37210","37420"
"In post","2022","SEO/HEO","Devon","Plymouth","910","860","38430","38450"
"In post","2022","SEO/HEO","Devon","Torbay","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Dorset and Somerset","Bournemouth, Christchurch and Poole","90","80","36130","33900"
"In post","2022","SEO/HEO","Dorset and Somerset","Dorset","500","480","37240","36360"
"In post","2022","SEO/HEO","Dorset and Somerset","Somerset CC","930","890","37050","34660"
"In post","2022","SEO/HEO","East Anglia","Breckland and South Norfolk","90","90","39570","38160"
"In post","2022","SEO/HEO","East Anglia","Cambridgeshire CC","1120","1080","37310","35630"
"In post","2022","SEO/HEO","East Anglia","North and West Norfolk","180","170","35940","33790"
"In post","2022","SEO/HEO","East Anglia","Norwich and East Norfolk","370","350","36430","34440"
"In post","2022","SEO/HEO","East Anglia","Peterborough","360","330","35460","33840"
"In post","2022","SEO/HEO","East Anglia","Suffolk CC","1020","970","35640","33900"
"In post","2022","SEO/HEO","East Wales","Cardiff and Vale of Glamorgan","3880","3720","37550","37480"
"In post","2022","SEO/HEO","East Wales","Flintshire and Wrexham","330","320","38020","36440"
"In post","2022","SEO/HEO","East Wales","Monmouthshire and Newport","2350","2260","35680","36840"
"In post","2022","SEO/HEO","East Wales","Powys","150","140","38930","38160"
"In post","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","260","250","38980","36970"
"In post","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","290","270","36060","33840"
"In post","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","80","80","33740","32550"
"In post","2022","SEO/HEO","Eastern Scotland","Angus and Dundee City","310","300","37020","34600"
"In post","2022","SEO/HEO","Eastern Scotland","City of Edinburgh","5100","4890","39200","39520"
"In post","2022","SEO/HEO","Eastern Scotland","Clackmannanshire and Fife","270","250","38130","37240"
"In post","2022","SEO/HEO","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Eastern Scotland","Falkirk","220","200","38520","38220"
"In post","2022","SEO/HEO","Eastern Scotland","Perth and Kinross, and Stirling","290","270","39910","40290"
"In post","2022","SEO/HEO","Eastern Scotland","West Lothian","90","80","39460","39660"
"In post","2022","SEO/HEO","Essex","Essex Haven Gateway","180","170","38620","36460"
"In post","2022","SEO/HEO","Essex","Essex Thames Gateway","80","70","37210","36670"
"In post","2022","SEO/HEO","Essex","Heart of Essex","200","190","38270","37280"
"In post","2022","SEO/HEO","Essex","Southend-on-Sea","390","360","37110","35980"
"In post","2022","SEO/HEO","Essex","Thurrock","50","40","[c]","[c]"
"In post","2022","SEO/HEO","Essex","West Essex","160","150","34540","32310"
"In post","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","6690","6430","36330","36410"
"In post","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","2370","2260","35550","34290"
"In post","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","320","300","35930","33840"
"In post","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","90","90","36240","36740"
"In post","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","3350","3230","35860","36330"
"In post","2022","SEO/HEO","Greater Manchester","Greater Manchester North East","140","130","36580","34540"
"In post","2022","SEO/HEO","Greater Manchester","Greater Manchester North West","160","150","36850","34290"
"In post","2022","SEO/HEO","Greater Manchester","Greater Manchester South East","70","60","36290","34290"
"In post","2022","SEO/HEO","Greater Manchester","Greater Manchester South West","2490","2420","35200","33370"
"In post","2022","SEO/HEO","Greater Manchester","Manchester","3330","3210","35390","34000"
"In post","2022","SEO/HEO","Hampshire and Isle of Wight","Central Hampshire","1800","1750","36240","36460"
"In post","2022","SEO/HEO","Hampshire and Isle of Wight","Isle of Wight","90","90","37990","36410"
"In post","2022","SEO/HEO","Hampshire and Isle of Wight","North Hampshire","300","290","37510","34290"
"In post","2022","SEO/HEO","Hampshire and Isle of Wight","Portsmouth","1080","1030","36920","33850"
"In post","2022","SEO/HEO","Hampshire and Isle of Wight","South Hampshire","1230","1170","34800","33730"
"In post","2022","SEO/HEO","Hampshire and Isle of Wight","Southampton","370","350","37240","38650"
"In post","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","60","60","36000","33300"
"In post","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","250","240","36300","34500"
"In post","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","410","390","36880","35900"
"In post","2022","SEO/HEO","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","270","260","38660","37730"
"In post","2022","SEO/HEO","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50","50","[c]","[c]"
"In post","2022","SEO/HEO","Highlands and Islands","Na h-Eileanan Siar","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Inner London - East","Hackney and Newham","2360","2290","40230","38000"
"In post","2022","SEO/HEO","Inner London - East","Haringey and Islington","180","170","41130","39000"
"In post","2022","SEO/HEO","Inner London - East","Lambeth","1150","1120","42560","41970"
"In post","2022","SEO/HEO","Inner London - East","Lewisham and Southwark","150","140","38780","37020"
"In post","2022","SEO/HEO","Inner London - East","Tower Hamlets","2010","1970","39140","39050"
"In post","2022","SEO/HEO","Inner London - West","Camden and City of London","480","460","39970","38080"
"In post","2022","SEO/HEO","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","100","90","43380","41540"
"In post","2022","SEO/HEO","Inner London - West","Wandsworth","100","100","43350","43240"
"In post","2022","SEO/HEO","Inner London - West","Westminster","22220","21850","38090","38020"
"In post","2022","SEO/HEO","Kent","East Kent","750","720","35050","33900"
"In post","2022","SEO/HEO","Kent","Kent Thames Gateway","200","190","39000","38160"
"In post","2022","SEO/HEO","Kent","Medway","280","270","40220","38160"
"In post","2022","SEO/HEO","Kent","Mid Kent","150","140","38100","37280"
"In post","2022","SEO/HEO","Kent","West Kent","100","90","36850","38070"
"In post","2022","SEO/HEO","Lancashire","Blackburn with Darwen","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Lancashire","Blackpool","1150","1090","35050","34290"
"In post","2022","SEO/HEO","Lancashire","Chorley and West Lancashire","240","230","39020","38160"
"In post","2022","SEO/HEO","Lancashire","East Lancashire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Lancashire","Lancaster and Wyre","160","150","37430","36330"
"In post","2022","SEO/HEO","Lancashire","Mid Lancashire","990","920","36710","34480"
"In post","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Leicester","360","340","36070","33840"
"In post","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","400","380","38370","37260"
"In post","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","130","120","37250","36050"
"In post","2022","SEO/HEO","Lincolnshire","Lincolnshire CC","620","600","36860","35630"
"In post","2022","SEO/HEO","Merseyside","East Merseyside","140","130","35800","34290"
"In post","2022","SEO/HEO","Merseyside","Liverpool","3060","2960","34950","33370"
"In post","2022","SEO/HEO","Merseyside","Sefton","1440","1380","36300","33680"
"In post","2022","SEO/HEO","Merseyside","Wirral","310","290","35690","33840"
"In post","2022","SEO/HEO","North Eastern Scotland","Aberdeen City and Aberdeenshire","630","600","46020","39660"
"In post","2022","SEO/HEO","North Yorkshire","North Yorkshire CC","460","450","36320","35300"
"In post","2022","SEO/HEO","North Yorkshire","York","970","930","35020","34710"
"In post","2022","SEO/HEO","Northern Ireland","Antrim and Newtownabbey","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Ards and North Down","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Belfast","990","960","35620","33370"
"In post","2022","SEO/HEO","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Lisburn and Castlereagh","110","110","36400","36230"
"In post","2022","SEO/HEO","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Northumberland, and Tyne and Wear","Northumberland","80","70","36150","35310"
"In post","2022","SEO/HEO","Northumberland, and Tyne and Wear","Sunderland","500","470","35420","33370"
"In post","2022","SEO/HEO","Northumberland, and Tyne and Wear","Tyneside","5180","4960","35470","33370"
"In post","2022","SEO/HEO","Outer London - East and North East","Barking & Dagenham and Havering","70","70","39140","37480"
"In post","2022","SEO/HEO","Outer London - East and North East","Bexley and Greenwich","220","210","41510","40070"
