"Status","Year","Region_ITL3","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Plymouth","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","G6/G7","HM Land Registry","60","60","60670","57860"
"In post","2021","Plymouth","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","G6/G7","Ministry of Defence","50","40","[c]","[c]"
"In post","2021","Plymouth","G6/G7","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Department for Work and Pensions","70","60","36620","33180"
"In post","2021","Plymouth","SEO/HEO","HM Land Registry","430","400","39890","38450"
"In post","2021","Plymouth","SEO/HEO","HM Revenue and Customs","50","40","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Ministry of Defence","220","210","38530","38490"
"In post","2021","Plymouth","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Unknown","Ministry of Defence","110","110","38940","39150"
"In post","2021","Plymouth","Unknown","Ministry of Justice","90","80","30310","28200"
"In post","2021","Portsmouth","AA/AO","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","Portsmouth","AA/AO","Department for Work and Pensions","120","90","20600","21010"
"In post","2021","Portsmouth","AA/AO","HM Revenue and Customs","450","380","20550","20140"
"In post","2021","Portsmouth","AA/AO","Home Office","40","30","[c]","[c]"
"In post","2021","Portsmouth","AA/AO","Ministry of Defence","640","620","24730","20920"
"In post","2021","Portsmouth","AA/AO","Ministry of Justice","80","60","19710","20650"
"In post","2021","Portsmouth","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","EO","Department for Work and Pensions","200","180","27520","27570"
"In post","2021","Portsmouth","EO","HM Revenue and Customs","250","220","26510","25560"
"In post","2021","Portsmouth","EO","Home Office","310","290","27250","25310"
"In post","2021","Portsmouth","EO","Ministry of Defence","350","350","27930","26670"
"In post","2021","Portsmouth","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","G6/G7","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","Portsmouth","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","G6/G7","HM Revenue and Customs","60","60","55930","52680"
"In post","2021","Portsmouth","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","G6/G7","Ministry of Defence","130","120","61270","54550"
"In post","2021","Portsmouth","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","SEO/HEO","HM Revenue and Customs","240","220","34040","32100"
"In post","2021","Portsmouth","SEO/HEO","Home Office","90","90","34850","33900"
"In post","2021","Portsmouth","SEO/HEO","Ministry of Defence","660","640","37250","35290"
"In post","2021","Portsmouth","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","Unknown","Ministry of Justice","50","40","30120","28200"
"In post","2021","Powys","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Powys","AA/AO","Ministry of Defence","150","150","20420","20720"
"In post","2021","Powys","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Powys","AA/AO","Welsh Government","50","40","[c]","[c]"
"In post","2021","Powys","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Powys","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Powys","EO","Department for Work and Pensions","60","50","27490","27570"
"In post","2021","Powys","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Powys","EO","Ministry of Defence","40","30","[c]","[c]"
"In post","2021","Powys","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Powys","EO","Welsh Government","60","50","28870","28850"
"In post","2021","Powys","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Powys","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Powys","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Powys","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Powys","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Powys","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Powys","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Powys","SEO/HEO","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","Powys","SEO/HEO","Welsh Government","70","60","40750","37410"
"In post","2021","Powys","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","AA/AO","Department for Work and Pensions","290","260","24570","25110"
"In post","2021","Redbridge and Waltham Forest","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","AA/AO","Ministry of Justice","60","50","20020","19170"
"In post","2021","Redbridge and Waltham Forest","EO","Department for Transport","40","40","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","EO","Department for Work and Pensions","470","430","31020","31060"
"In post","2021","Redbridge and Waltham Forest","EO","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","SEO/HEO","Department for Work and Pensions","50","50","37830","36790"
"In post","2021","Redbridge and Waltham Forest","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Unknown","Ministry of Justice","80","70","32370","32090"
"In post","2021","Sandwell","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","AA/AO","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","Sandwell","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","EO","Department for Work and Pensions","260","230","27310","27570"
"In post","2021","Sandwell","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","SEO/HEO","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Sandwell","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Unknown","Ministry of Justice","60","60","26430","23840"
"In post","2021","Scottish Borders","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","AA/AO","Scottish Government","170","150","23900","24110"
"In post","2021","Scottish Borders","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","EO","Department for Work and Pensions","60","50","27540","27570"
"In post","2021","Scottish Borders","EO","Scottish Government","120","110","28460","29190"
"In post","2021","Scottish Borders","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","SEO/HEO","Scottish Government","80","70","36520","35110"
"In post","2021","Sefton","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","AA/AO","Department for Work and Pensions","320","270","21130","21010"
"In post","2021","Sefton","AA/AO","HM Revenue and Customs","1210","1040","20540","20140"
"In post","2021","Sefton","AA/AO","Home Office","660","570","20470","21430"
"In post","2021","Sefton","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","EO","Charity Commission","90","90","24640","24440"
"In post","2021","Sefton","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","EO","Department for Work and Pensions","800","740","27570","27570"
"In post","2021","Sefton","EO","HM Revenue and Customs","640","580","25690","25560"
"In post","2021","Sefton","EO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","EO","Home Office","330","310","25300","24890"
"In post","2021","Sefton","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","G6/G7","Charity Commission","30","30","[c]","[c]"
"In post","2021","Sefton","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","G6/G7","Department for Work and Pensions","200","190","58790","56210"
"In post","2021","Sefton","G6/G7","HM Revenue and Customs","180","170","54300","52580"
"In post","2021","Sefton","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","G6/G7","Home Office","40","30","[c]","[c]"
"In post","2021","Sefton","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SCS","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SEO/HEO","Charity Commission","170","160","32880","29550"
"In post","2021","Sefton","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SEO/HEO","Department for Work and Pensions","450","420","39300","35910"
"In post","2021","Sefton","SEO/HEO","HM Revenue and Customs","580","550","34060","31810"
"In post","2021","Sefton","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SEO/HEO","Home Office","190","190","34230","31280"
"In post","2021","Sefton","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Unknown","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","Sheffield","AA/AO","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","Sheffield","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","AA/AO","Department for Work and Pensions","340","290","20830","21010"
"In post","2021","Sheffield","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","AA/AO","Home Office","1000","890","21250","21430"
"In post","2021","Sheffield","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","AA/AO","Ministry of Justice","140","120","18960","19250"
"In post","2021","Sheffield","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","Attorney General's Departments","40","30","[c]","[c]"
"In post","2021","Sheffield","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","Department for Education","170","160","25610","25000"
"In post","2021","Sheffield","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","Department for Work and Pensions","600","520","27530","27570"
"In post","2021","Sheffield","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","Home Office","810","750","25340","25220"
"In post","2021","Sheffield","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","EO","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","Sheffield","EO","National Crime Agency","60","60","32190","32770"
"In post","2021","Sheffield","G6/G7","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","Sheffield","G6/G7","Cabinet Office","50","40","[c]","[c]"
"In post","2021","Sheffield","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","G6/G7","Department for Education","440","420","54350","50630"
"In post","2021","Sheffield","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","G6/G7","Department for Work and Pensions","320","310","55660","52150"
"In post","2021","Sheffield","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","G6/G7","Home Office","170","160","56540","52340"
"In post","2021","Sheffield","G6/G7","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","G6/G7","Ministry of Justice","80","80","57360","56000"
"In post","2021","Sheffield","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","Department for Education","30","30","[c]","[c]"
"In post","2021","Sheffield","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","Cabinet Office","40","40","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","Department for Education","750","720","34530","36500"
"In post","2021","Sheffield","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","Department for Work and Pensions","700","660","35300","34290"
"In post","2021","Sheffield","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","HM Revenue and Customs","40","30","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","Home Office","520","500","34050","31610"
"In post","2021","Sheffield","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","SEO/HEO","Ministry of Justice","60","60","33160","31290"
"In post","2021","Sheffield","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Unknown","Ministry of Justice","130","110","28740","28200"
"In post","2021","Shetland Islands","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","EO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","AA/AO","Ministry of Defence","180","170","20810","20920"
"In post","2021","Shropshire CC","AA/AO","Ministry of Justice","260","240","25650","25790"
"In post","2021","Shropshire CC","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","EO","Department for Work and Pensions","110","100","27540","27570"
"In post","2021","Shropshire CC","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","EO","Ministry of Defence","220","220","28900","29670"
"In post","2021","Shropshire CC","EO","Ministry of Justice","50","50","[c]","[c]"
"In post","2021","Shropshire CC","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","SEO/HEO","Ministry of Defence","80","80","37480","36300"
"In post","2021","Shropshire CC","SEO/HEO","Ministry of Justice","60","50","40330","38150"
"In post","2021","Shropshire CC","Unknown","Ministry of Defence","50","50","[c]","[c]"
"In post","2021","Shropshire CC","Unknown","Ministry of Justice","40","30","[c]","[c]"
"In post","2021","Solihull","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","AA/AO","Home Office","190","170","21140","21430"
"In post","2021","Solihull","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","EO","Department for Work and Pensions","100","90","27460","27570"
"In post","2021","Solihull","EO","HM Revenue and Customs","70","60","25910","25560"
"In post","2021","Solihull","EO","Home Office","350","320","25940","25310"
"In post","2021","Solihull","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","SEO/HEO","HM Revenue and Customs","60","60","34910","31810"
"In post","2021","Solihull","SEO/HEO","Home Office","210","200","33880","32740"
"In post","2021","Solihull","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","AA/AO","Department for Work and Pensions","160","130","20950","21010"
"In post","2021","Somerset","AA/AO","Ministry of Defence","290","270","20410","20170"
"In post","2021","Somerset","AA/AO","Ministry of Justice","60","50","18850","18890"
"In post","2021","Somerset","EO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","EO","Department for Work and Pensions","330","280","27540","27570"
"In post","2021","Somerset","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","EO","Ministry of Defence","340","310","26560","26740"
"In post","2021","Somerset","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","G6/G7","Ministry of Defence","90","90","58200","54180"
"In post","2021","Somerset","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SEO/HEO","Department for Work and Pensions","50","50","33360","33380"
"In post","2021","Somerset","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","SEO/HEO","Ministry of Defence","770","740","36900","34510"
"In post","2021","Somerset","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Unknown","Ministry of Justice","70","60","27800","28200"
"In post","2021","South and West Derbyshire","AA/AO","Department for Work and Pensions","60","50","21370","21010"
"In post","2021","South and West Derbyshire","AA/AO","Ministry of Justice","290","260","25180","24470"
"In post","2021","South and West Derbyshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","EO","Department for Work and Pensions","290","260","27460","27570"
"In post","2021","South and West Derbyshire","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","EO","Ministry of Justice","60","60","30220","30220"
"In post","2021","South and West Derbyshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","G6/G7","Department for Work and Pensions","90","80","59760","57510"
