"Status","Year","Age","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Midlands (England)","Tax","90","90","27530","26590"
"New entrant CS","2022","20-29","East Midlands (England)","Unknown","70","70","24760","23850"
"New entrant CS","2022","20-29","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Operational Delivery","850","840","24340","24250"
"New entrant CS","2022","20-29","East of England","Other","40","40","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Commercial","100","90","32870","31800"
"New entrant CS","2022","20-29","London","Communications","230","220","32470","32560"
"New entrant CS","2022","20-29","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Counter Fraud","60","60","27000","25110"
"New entrant CS","2022","20-29","London","Digital, Data and Technology","250","240","34500","32790"
"New entrant CS","2022","20-29","London","Economics","220","220","32110","31800"
"New entrant CS","2022","20-29","London","Finance","100","100","35660","32790"
"New entrant CS","2022","20-29","London","Human Resources","180","170","29860","27880"
"New entrant CS","2022","20-29","London","Intelligence Analysis","50","50","31420","28700"
"New entrant CS","2022","20-29","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","International Trade","110","110","31780","31800"
"New entrant CS","2022","20-29","London","Knowledge and Information Management","30","30","[c]","[c]"
"New entrant CS","2022","20-29","London","Legal","160","160","36120","34260"
"New entrant CS","2022","20-29","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Operational Delivery","2070","2020","29490","28650"
"New entrant CS","2022","20-29","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Other","290","290","28950","26950"
"New entrant CS","2022","20-29","London","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Policy","1530","1510","34360","33210"
"New entrant CS","2022","20-29","London","Project Delivery","160","160","34550","34260"
"New entrant CS","2022","20-29","London","Property","60","60","31930","29000"
"New entrant CS","2022","20-29","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","London","Science and Engineering","80","80","30950","32330"
"New entrant CS","2022","20-29","London","Security","40","40","[c]","[c]"
"New entrant CS","2022","20-29","London","Social Research","70","70","34190","33650"
"New entrant CS","2022","20-29","London","Statistics","130","130","29660","28310"
"New entrant CS","2022","20-29","London","Tax","100","100","33990","30750"
"New entrant CS","2022","20-29","London","Unknown","900","890","30840","28000"
"New entrant CS","2022","20-29","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Counter Fraud","40","30","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Digital, Data and Technology","60","60","32660","33080"
"New entrant CS","2022","20-29","North East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Operational Delivery","980","970","22930","21300"
"New entrant CS","2022","20-29","North East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Other","50","50","21770","21260"
"New entrant CS","2022","20-29","North East (England)","Policy","50","50","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North East (England)","Tax","110","100","25460","26590"
"New entrant CS","2022","20-29","North East (England)","Unknown","160","160","24220","21260"
"New entrant CS","2022","20-29","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Digital, Data and Technology","160","160","31810","30130"
"New entrant CS","2022","20-29","North West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Finance","50","50","28490","27570"
"New entrant CS","2022","20-29","North West (England)","Human Resources","60","50","24260","23320"
"New entrant CS","2022","20-29","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Legal","30","30","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Operational Delivery","2180","2140","23180","21680"
"New entrant CS","2022","20-29","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Other","60","60","23300","21260"
"New entrant CS","2022","20-29","North West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Policy","130","130","30570","30360"
"New entrant CS","2022","20-29","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Property","40","40","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","Tax","270","260","25690","26590"
"New entrant CS","2022","20-29","North West (England)","Unknown","260","260","26150","26590"
"New entrant CS","2022","20-29","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Operational Delivery","70","70","22660","21250"
"New entrant CS","2022","20-29","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Tax","110","110","25570","26590"
"New entrant CS","2022","20-29","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Legal","50","50","34890","41750"
"New entrant CS","2022","20-29","Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Operational Delivery","1000","980","22890","21300"
"New entrant CS","2022","20-29","Scotland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Other","110","110","23680","21640"
"New entrant CS","2022","20-29","Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Security","60","60","24060","23540"
"New entrant CS","2022","20-29","Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","Tax","140","140","26130","26590"
"New entrant CS","2022","20-29","Scotland","Unknown","1190","1170","27410","27230"
"New entrant CS","2022","20-29","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Finance","40","30","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Operational Delivery","1250","1230","24740","24270"
"New entrant CS","2022","20-29","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Other","70","70","22580","21220"
"New entrant CS","2022","20-29","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Science and Engineering","160","160","27260","26030"
"New entrant CS","2022","20-29","South East (England)","Security","60","60","24930","25540"
"New entrant CS","2022","20-29","South East (England)","Social Research","30","30","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Commercial","80","80","25430","24070"
"New entrant CS","2022","20-29","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Digital, Data and Technology","150","150","25550","24480"
"New entrant CS","2022","20-29","South West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Finance","60","60","24970","25000"
"New entrant CS","2022","20-29","South West (England)","Geography","50","50","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Human Resources","50","50","25230","21740"
"New entrant CS","2022","20-29","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Operational Delivery","800","790","23360","22600"
"New entrant CS","2022","20-29","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Other","170","170","22290","21200"
"New entrant CS","2022","20-29","South West (England)","Policy","110","110","30910","29270"
"New entrant CS","2022","20-29","South West (England)","Project Delivery","120","120","27800","24750"
"New entrant CS","2022","20-29","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Science and Engineering","360","360","25850","26030"
"New entrant CS","2022","20-29","South West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","90","90","24900","23140"
"New entrant CS","2022","20-29","Unknown","Other","80","80","20110","16190"
"New entrant CS","2022","20-29","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","140","140","29480","28000"
"New entrant CS","2022","20-29","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Digital, Data and Technology","80","80","27890","26130"
"New entrant CS","2022","20-29","Wales","Economics","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Operational Delivery","1010","990","22400","21680"
"New entrant CS","2022","20-29","Wales","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Other","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Policy","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Social Research","70","60","31130","30710"
"New entrant CS","2022","20-29","Wales","Statistics","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Wales","Tax","60","60","26370","23920"
"New entrant CS","2022","20-29","Wales","Unknown","80","80","25360","26220"
"New entrant CS","2022","20-29","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Digital, Data and Technology","60","60","31640","30450"
"New entrant CS","2022","20-29","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Finance","30","30","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Operational Delivery","1330","1300","23370","23140"
"New entrant CS","2022","20-29","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Other","30","30","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Policy","100","90","28380","26750"
"New entrant CS","2022","20-29","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","West Midlands (England)","Tax","100","100","28230","26590"
"New entrant CS","2022","20-29","West Midlands (England)","Unknown","140","140","26400","26590"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Commercial","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Digital, Data and Technology","80","70","31540","30000"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Finance","70","60","28680","27570"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Operational Delivery","1390","1370","23940","23140"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Other","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Policy","120","110","29690","29180"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Property","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Science and Engineering","60","60","26780","26370"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Tax","140","130","26010","26590"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Unknown","220","210","25600","23850"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Operational Delivery","540","510","24880","23390"
"New entrant CS","2022","30-39","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Other","40","30","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Tax","70","70","26710","26590"
"New entrant CS","2022","30-39","East Midlands (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
