"Status","Year","Sexual_orientation","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","East Surrey","South East (England)","720","680","34010","32950"
"In post","2022","Heterosexual / straight","East Sussex CC","South East (England)","1400","1270","27700","27570"
"In post","2022","Heterosexual / straight","Enfield","London","220","200","32570","31060"
"In post","2022","Heterosexual / straight","Essex Haven Gateway","East of England","680","640","31830","29290"
"In post","2022","Heterosexual / straight","Essex Thames Gateway","East of England","670","610","28270","29140"
"In post","2022","Heterosexual / straight","Falkirk","Scotland","1060","930","28170","27570"
"In post","2022","Heterosexual / straight","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Flintshire and Wrexham","Wales","1410","1340","28660","26750"
"In post","2022","Heterosexual / straight","Glasgow City","Scotland","8520","8020","33720","28990"
"In post","2022","Heterosexual / straight","Gloucestershire CC","South West (England)","1020","930","31110","27570"
"In post","2022","Heterosexual / straight","Greater Manchester North East","North West (England)","830","780","28850","27570"
"In post","2022","Heterosexual / straight","Greater Manchester North West","North West (England)","1450","1320","26480","25700"
"In post","2022","Heterosexual / straight","Greater Manchester South East","North West (England)","700","640","26470","25060"
"In post","2022","Heterosexual / straight","Greater Manchester South West","North West (England)","4300","4070","33190","30360"
"In post","2022","Heterosexual / straight","Gwent Valleys","Wales","740","680","30500","27570"
"In post","2022","Heterosexual / straight","Gwynedd","Wales","530","490","27030","24630"
"In post","2022","Heterosexual / straight","Hackney and Newham","London","3810","3620","40530","37610"
"In post","2022","Heterosexual / straight","Haringey and Islington","London","980","950","32600","31060"
"In post","2022","Heterosexual / straight","Harrow and Hillingdon","London","2420","2230","31540","29170"
"In post","2022","Heterosexual / straight","Hartlepool and Stockton-on-Tees","North East (England)","1200","1110","27900","27570"
"In post","2022","Heterosexual / straight","Heart of Essex","East of England","860","810","33140","30110"
"In post","2022","Heterosexual / straight","Herefordshire, County of","West Midlands (England)","340","330","29080","27020"
"In post","2022","Heterosexual / straight","Hertfordshire CC","East of England","2040","1940","35980","31260"
"In post","2022","Heterosexual / straight","Hounslow and Richmond upon Thames","London","1910","1810","33220","31060"
"In post","2022","Heterosexual / straight","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","680","610","31770","27570"
"In post","2022","Heterosexual / straight","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","770","720","29620","27570"
"In post","2022","Heterosexual / straight","Isle of Anglesey","Wales","190","180","28910","27370"
"In post","2022","Heterosexual / straight","Isle of Wight","South East (England)","660","610","27570","26610"
"In post","2022","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","London","600","580","32920","31060"
"In post","2022","Heterosexual / straight","Kent Thames Gateway","South East (England)","1110","1050","30490","30610"
"In post","2022","Heterosexual / straight","Kingston upon Hull, City of","Yorkshire and The Humber","1450","1310","28620","27130"
"In post","2022","Heterosexual / straight","Lambeth","London","2410","2320","42870","39840"
"In post","2022","Heterosexual / straight","Lancaster and Wyre","North West (England)","800","730","29410","26780"
"In post","2022","Heterosexual / straight","Leeds","Yorkshire and The Humber","8540","8050","35100","31420"
"In post","2022","Heterosexual / straight","Leicester","East Midlands (England)","1730","1580","28050","26610"
"In post","2022","Heterosexual / straight","Leicestershire CC and Rutland","East Midlands (England)","1430","1330","30040","27370"
"In post","2022","Heterosexual / straight","Lewisham and Southwark","London","940","910","33990","31060"
"In post","2022","Heterosexual / straight","Lincolnshire CC","East Midlands (England)","2310","2180","28870","26930"
"In post","2022","Heterosexual / straight","Lisburn and Castlereagh","Northern Ireland","370","350","28090","24890"
"In post","2022","Heterosexual / straight","Liverpool","North West (England)","8660","8090","29930","26160"
"In post","2022","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","170","160","29700","27570"
"In post","2022","Heterosexual / straight","Luton","East of England","410","380","27790","27570"
"In post","2022","Heterosexual / straight","Manchester","North West (England)","6590","6280","35020","31420"
"In post","2022","Heterosexual / straight","Medway","South East (England)","1040","990","31510","29290"
"In post","2022","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","London","480","460","33780","31060"
"In post","2022","Heterosexual / straight","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Mid Kent","South East (England)","660","620","30710","29290"
"In post","2022","Heterosexual / straight","Mid Lancashire","North West (England)","3730","3380","29490","26820"
"In post","2022","Heterosexual / straight","Mid Ulster","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Milton Keynes","South East (England)","1650","1570","33390","28990"
"In post","2022","Heterosexual / straight","Monmouthshire and Newport","Wales","3950","3710","35270","30770"
"In post","2022","Heterosexual / straight","Na h-Eileanan Siar","Scotland","120","120","28000","27570"
"In post","2022","Heterosexual / straight","Newry, Mourne and Down","Northern Ireland","60","60","23360","20560"
"In post","2022","Heterosexual / straight","North and North East Lincolnshire","Yorkshire and The Humber","570","510","27250","27570"
"In post","2022","Heterosexual / straight","North and West Norfolk","East of England","740","680","28270","27570"
"In post","2022","Heterosexual / straight","North Hampshire","South East (England)","770","720","33430","27570"
"In post","2022","Heterosexual / straight","North Lanarkshire","Scotland","1690","1490","28140","26820"
"In post","2022","Heterosexual / straight","North Northamptonshire","East Midlands (England)","380","340","26580","26780"
"In post","2022","Heterosexual / straight","North Nottinghamshire","East Midlands (England)","780","730","30560","27570"
"In post","2022","Heterosexual / straight","North Yorkshire CC","Yorkshire and The Humber","1470","1390","31360","27570"
"In post","2022","Heterosexual / straight","Northumberland","North East (England)","350","320","30160","27570"
"In post","2022","Heterosexual / straight","Norwich and East Norfolk","East of England","1390","1270","29460","27570"
"In post","2022","Heterosexual / straight","Nottingham","East Midlands (England)","5650","5300","33500","29610"
"In post","2022","Heterosexual / straight","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Overseas","Overseas","2490","2480","49420","47870"
"In post","2022","Heterosexual / straight","Oxfordshire CC","South East (England)","1860","1750","32640","29530"
"In post","2022","Heterosexual / straight","Perth and Kinross, and Stirling","Scotland","610","570","32700","30040"
"In post","2022","Heterosexual / straight","Peterborough","East of England","1240","1130","29060","26350"
"In post","2022","Heterosexual / straight","Plymouth","South West (England)","2230","2080","32170","27570"
"In post","2022","Heterosexual / straight","Portsmouth","South East (England)","2680","2510","32090","27760"
"In post","2022","Heterosexual / straight","Powys","Wales","470","440","30970","27570"
"In post","2022","Heterosexual / straight","Redbridge and Waltham Forest","London","810","760","30460","31060"
"In post","2022","Heterosexual / straight","Sandwell","West Midlands (England)","330","300","28200","27570"
"In post","2022","Heterosexual / straight","Scottish Borders","Scotland","280","260","31440","27570"
"In post","2022","Heterosexual / straight","Sefton","North West (England)","3660","3400","31430","27570"
"In post","2022","Heterosexual / straight","Sheffield","Yorkshire and The Humber","5390","4970","34100","30320"
"In post","2022","Heterosexual / straight","Shetland Islands","Scotland","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Shropshire","West Midlands (England)","960","910","29860","27570"
"In post","2022","Heterosexual / straight","Solihull","West Midlands (England)","800","740","28750","27370"
"In post","2022","Heterosexual / straight","Somerset CC","South West (England)","1740","1630","32050","28080"
"In post","2022","Heterosexual / straight","South and West Derbyshire","East Midlands (England)","830","760","34240","28210"
"In post","2022","Heterosexual / straight","South Ayrshire","Scotland","200","190","28320","27570"
"In post","2022","Heterosexual / straight","South Hampshire","South East (England)","2950","2560","30890","27570"
"In post","2022","Heterosexual / straight","South Lanarkshire","Scotland","2170","1960","32760","27570"
"In post","2022","Heterosexual / straight","South Nottinghamshire","East Midlands (England)","780","730","32550","28550"
"In post","2022","Heterosexual / straight","South Teesside","North East (England)","820","740","27370","26120"
"In post","2022","Heterosexual / straight","South West Wales","Wales","1200","1120","31630","27570"
"In post","2022","Heterosexual / straight","Southampton","South East (England)","950","880","34140","27690"
"In post","2022","Heterosexual / straight","Southend-on-Sea","East of England","630","570","34090","31880"
"In post","2022","Heterosexual / straight","Staffordshire CC","West Midlands (England)","3170","2990","31410","27570"
"In post","2022","Heterosexual / straight","Stoke-on-Trent","West Midlands (England)","970","880","26700","24800"
"In post","2022","Heterosexual / straight","Suffolk CC","East of England","2840","2660","29750","27570"
"In post","2022","Heterosexual / straight","Sunderland","North East (England)","2920","2500","26580","24880"
"In post","2022","Heterosexual / straight","Swansea","Wales","5910","5370","28500","24800"
"In post","2022","Heterosexual / straight","Swindon","South West (England)","350","330","32860","27570"
"In post","2022","Heterosexual / straight","Telford and Wrekin","West Midlands (England)","1340","1250","35060","31990"
"In post","2022","Heterosexual / straight","Thurrock","East of England","260","240","27700","26780"
"In post","2022","Heterosexual / straight","Torbay","South West (England)","230","190","27480","27570"
"In post","2022","Heterosexual / straight","Tower Hamlets","London","3960","3830","49340","44370"
"In post","2022","Heterosexual / straight","Tyneside","North East (England)","11870","10970","31800","27570"
"In post","2022","Heterosexual / straight","Unknown","Unknown","870","820","34210","30650"
"In post","2022","Heterosexual / straight","Wakefield","Yorkshire and The Humber","1260","1170","31350","28200"
"In post","2022","Heterosexual / straight","Walsall","West Midlands (England)","430","380","26390","27570"
"In post","2022","Heterosexual / straight","Wandsworth","London","600","580","33250","31880"
"In post","2022","Heterosexual / straight","Warrington","North West (England)","1930","1840","33980","31990"
"In post","2022","Heterosexual / straight","Warwickshire CC","West Midlands (England)","1010","930","28550","26780"
"In post","2022","Heterosexual / straight","West Cumbria","North West (England)","720","660","30940","27570"
"In post","2022","Heterosexual / straight","West Essex","East of England","530","480","31370","29290"
"In post","2022","Heterosexual / straight","West Kent","South East (England)","150","140","36440","30460"
"In post","2022","Heterosexual / straight","West Lothian","Scotland","270","260","35670","27930"
"In post","2022","Heterosexual / straight","West Northamptonshire","East Midlands (England)","800","740","28050","25720"
"In post","2022","Heterosexual / straight","West Surrey","South East (England)","1630","1530","33560","29920"
"In post","2022","Heterosexual / straight","West Sussex (North East)","South East (England)","880","790","31180","27570"
"In post","2022","Heterosexual / straight","West Sussex (South West)","South East (England)","840","770","32440","27570"
"In post","2022","Heterosexual / straight","Westminster","London","36910","35880","48960","45200"
"In post","2022","Heterosexual / straight","Wiltshire","South West (England)","4200","4030","35270","33300"
"In post","2022","Heterosexual / straight","Wirral","North West (England)","1430","1270","27590","27130"
"In post","2022","Heterosexual / straight","Wolverhampton","West Midlands (England)","780","700","28020","27570"
"In post","2022","Heterosexual / straight","Worcestershire CC","West Midlands (England)","1630","1530","29980","27380"
"In post","2022","Heterosexual / straight","York","Yorkshire and The Humber","1830","1740","34690","31710"
"In post","2022","LGBO","Aberdeen City and Aberdeenshire","Scotland","80","80","34400","30200"
"In post","2022","LGBO","Angus and Dundee City","Scotland","110","110","25570","22140"
"In post","2022","LGBO","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Barnet","London","70","70","39530","32330"
"In post","2022","LGBO","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","130","120","28760","27570"
"In post","2022","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","470","460","33560","31600"
"In post","2022","LGBO","Bedford","East of England","40","40","[c]","[c]"
"In post","2022","LGBO","Belfast","Northern Ireland","110","100","28930","26590"
"In post","2022","LGBO","Berkshire","South East (England)","100","100","33730","29290"
"In post","2022","LGBO","Bexley and Greenwich","London","70","60","32550","31890"
"In post","2022","LGBO","Birmingham","West Midlands (England)","450","440","32100","27570"
"In post","2022","LGBO","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Blackpool","North West (England)","230","220","27570","27570"
"In post","2022","LGBO","Bournemouth, Christchurch and Poole","South West (England)","40","40","[c]","[c]"
"In post","2022","LGBO","Bradford","Yorkshire and The Humber","90","80","25550","23050"
"In post","2022","LGBO","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Brighton and Hove","South East (England)","100","90","31950","27570"
"In post","2022","LGBO","Bristol, City of","South West (England)","370","360","34860","31860"
"In post","2022","LGBO","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Buckinghamshire","South East (England)","70","70","31260","28140"
"In post","2022","LGBO","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Calderdale and Kirklees","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","LGBO","Cambridgeshire CC","East of England","120","110","30480","27570"
"In post","2022","LGBO","Camden and City of London","London","90","80","41890","37510"
"In post","2022","LGBO","Cardiff and Vale of Glamorgan","Wales","620","610","33100","27570"
"In post","2022","LGBO","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Central Bedfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Central Hampshire","South East (England)","130","130","32860","31350"
"In post","2022","LGBO","Central Valleys","Wales","120","120","30700","27570"
"In post","2022","LGBO","Cheshire East","North West (England)","80","70","31110","27570"
"In post","2022","LGBO","Cheshire West and Chester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Chorley and West Lancashire","North West (England)","60","60","29230","27120"
"In post","2022","LGBO","City of Edinburgh","Scotland","750","740","37220","33070"
"In post","2022","LGBO","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Cornwall and Isles of Scilly","South West (England)","60","60","27430","27570"
"In post","2022","LGBO","Coventry","West Midlands (England)","90","90","36030","31200"
"In post","2022","LGBO","Croydon","London","300","290","42360","37540"
"In post","2022","LGBO","Darlington","North East (England)","70","70","35980","34550"
"In post","2022","LGBO","Derby","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","LGBO","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Devon CC","South West (England)","260","240","30500","27570"
"In post","2022","LGBO","Dorset","South West (England)","80","70","29690","27570"
"In post","2022","LGBO","Dudley","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","LGBO","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Durham","North East (England)","200","190","28290","25700"
"In post","2022","LGBO","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Ayrshire and North Ayrshire mainland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Cumbria","North West (England)","40","40","[c]","[c]"
"In post","2022","LGBO","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","50","50","29610","27070"
"In post","2022","LGBO","East Kent","South East (England)","160","150","28690","26840"
"In post","2022","LGBO","East Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East Riding of Yorkshire","Yorkshire and The Humber","70","60","27610","26930"
"In post","2022","LGBO","East Surrey","South East (England)","60","60","33770","33840"
"In post","2022","LGBO","East Sussex CC","South East (England)","110","110","26600","26730"
"In post","2022","LGBO","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Essex Haven Gateway","East of England","30","30","[c]","[c]"
"In post","2022","LGBO","Essex Thames Gateway","East of England","40","40","[c]","[c]"
"In post","2022","LGBO","Falkirk","Scotland","60","50","27790","27570"
"In post","2022","LGBO","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Flintshire and Wrexham","Wales","100","90","26790","24730"
"In post","2022","LGBO","Glasgow City","Scotland","690","670","31910","27570"
"In post","2022","LGBO","Gloucestershire CC","South West (England)","60","60","28700","27570"
"In post","2022","LGBO","Greater Manchester North East","North West (England)","60","60","29880","27570"
"In post","2022","LGBO","Greater Manchester North West","North West (England)","80","70","25780","23170"
"In post","2022","LGBO","Greater Manchester South East","North West (England)","50","40","[c]","[c]"
"In post","2022","LGBO","Greater Manchester South West","North West (England)","370","360","31580","27570"
"In post","2022","LGBO","Gwent Valleys","Wales","50","50","29550","27570"
"In post","2022","LGBO","Gwynedd","Wales","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hackney and Newham","London","240","240","43400","37930"
"In post","2022","LGBO","Haringey and Islington","London","80","80","35370","32220"
"In post","2022","LGBO","Harrow and Hillingdon","London","70","60","29560","29080"
"In post","2022","LGBO","Hartlepool and Stockton-on-Tees","North East (England)","70","70","26920","27570"
"In post","2022","LGBO","Heart of Essex","East of England","60","60","32770","29360"
"In post","2022","LGBO","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Hertfordshire CC","East of England","110","100","34340","30710"
"In post","2022","LGBO","Hounslow and Richmond upon Thames","London","140","130","32010","31060"
"In post","2022","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","30","30","[c]","[c]"
"In post","2022","LGBO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Isle of Wight","South East (England)","50","50","26560","26100"
"In post","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","London","40","40","[c]","[c]"
"In post","2022","LGBO","Kent Thames Gateway","South East (England)","70","70","31790","30700"
"In post","2022","LGBO","Kingston upon Hull, City of","Yorkshire and The Humber","90","80","27540","26520"
"In post","2022","LGBO","Lambeth","London","190","180","40900","36200"
"In post","2022","LGBO","Lancaster and Wyre","North West (England)","40","40","[c]","[c]"
"In post","2022","LGBO","Leeds","Yorkshire and The Humber","620","600","34450","31000"
"In post","2022","LGBO","Leicester","East Midlands (England)","100","90","28090","27130"
"In post","2022","LGBO","Leicestershire CC and Rutland","East Midlands (England)","90","80","27840","26470"
"In post","2022","LGBO","Lewisham and Southwark","London","70","60","35550","31060"
"In post","2022","LGBO","Lincolnshire CC","East Midlands (England)","90","90","28160","27570"
"In post","2022","LGBO","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Liverpool","North West (England)","500","480","29280","26590"
"In post","2022","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Luton","East of England","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Manchester","North West (England)","650","640","33620","30090"
"In post","2022","LGBO","Medway","South East (England)","70","70","31850","29290"
"In post","2022","LGBO","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Mid Kent","South East (England)","50","40","[c]","[c]"
"In post","2022","LGBO","Mid Lancashire","North West (England)","180","170","28540","26700"
"In post","2022","LGBO","Mid Ulster","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Milton Keynes","South East (England)","100","100","29250","27570"
"In post","2022","LGBO","Monmouthshire and Newport","Wales","290","280","33760","30710"
"In post","2022","LGBO","Na h-Eileanan Siar","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North and North East Lincolnshire","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","LGBO","North and West Norfolk","East of England","30","30","[c]","[c]"
"In post","2022","LGBO","North Hampshire","South East (England)","30","30","[c]","[c]"
"In post","2022","LGBO","North Lanarkshire","Scotland","70","70","27030","26820"
"In post","2022","LGBO","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North Nottinghamshire","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","LGBO","North Yorkshire CC","Yorkshire and The Humber","60","60","33020","27570"
"In post","2022","LGBO","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Norwich and East Norfolk","East of England","100","90","28070","24330"
"In post","2022","LGBO","Nottingham","East Midlands (England)","420","410","31470","27570"
"In post","2022","LGBO","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Overseas","180","180","50930","52430"
"In post","2022","LGBO","Oxfordshire CC","South East (England)","100","100","35090","33100"
"In post","2022","LGBO","Perth and Kinross, and Stirling","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Peterborough","East of England","40","40","[c]","[c]"
"In post","2022","LGBO","Plymouth","South West (England)","110","110","29180","27570"
"In post","2022","LGBO","Portsmouth","South East (England)","110","110","30130","27570"
"In post","2022","LGBO","Powys","Wales","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Redbridge and Waltham Forest","London","30","30","[c]","[c]"
"In post","2022","LGBO","Sandwell","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Sefton","North West (England)","180","170","29870","27470"
"In post","2022","LGBO","Sheffield","Yorkshire and The Humber","330","320","33820","30820"
"In post","2022","LGBO","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Shropshire","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","LGBO","Solihull","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Somerset CC","South West (England)","80","80","28550","27570"
"In post","2022","LGBO","South and West Derbyshire","East Midlands (England)","50","50","30960","28850"
"In post","2022","LGBO","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South Hampshire","South East (England)","140","130","30580","30210"
"In post","2022","LGBO","South Lanarkshire","Scotland","120","110","31110","26820"
"In post","2022","LGBO","South Nottinghamshire","East Midlands (England)","40","30","[c]","[c]"
"In post","2022","LGBO","South Teesside","North East (England)","40","30","[c]","[c]"
"In post","2022","LGBO","South West Wales","Wales","50","50","32050","27570"
"In post","2022","LGBO","Southampton","South East (England)","70","70","31520","27570"
"In post","2022","LGBO","Southend-on-Sea","East of England","40","40","[c]","[c]"
"In post","2022","LGBO","Staffordshire CC","West Midlands (England)","190","180","28270","26670"
"In post","2022","LGBO","Stoke-on-Trent","West Midlands (England)","50","50","25810","22030"
"In post","2022","LGBO","Suffolk CC","East of England","140","130","28670","27570"
"In post","2022","LGBO","Sunderland","North East (England)","120","110","26470","22080"
"In post","2022","LGBO","Swansea","Wales","280","260","26520","21840"
"In post","2022","LGBO","Swindon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Telford and Wrekin","West Midlands (England)","70","70","31350","27570"
"In post","2022","LGBO","Thurrock","East of England","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Tower Hamlets","London","350","350","48290","44860"
"In post","2022","LGBO","Tyneside","North East (England)","790","760","30460","27570"
"In post","2022","LGBO","Unknown","Unknown","70","70","34170","30130"
"In post","2022","LGBO","Wakefield","Yorkshire and The Humber","100","90","29240","27570"
"In post","2022","LGBO","Walsall","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wandsworth","London","50","50","34100","32830"
"In post","2022","LGBO","Warrington","North West (England)","120","110","33380","31470"
"In post","2022","LGBO","Warwickshire CC","West Midlands (England)","50","50","28620","25120"
"In post","2022","LGBO","West Cumbria","North West (England)","40","40","[c]","[c]"
"In post","2022","LGBO","West Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Northamptonshire","East Midlands (England)","50","50","[c]","[c]"
"In post","2022","LGBO","West Surrey","South East (England)","120","110","31050","29200"
"In post","2022","LGBO","West Sussex (North East)","South East (England)","40","40","[c]","[c]"
"In post","2022","LGBO","West Sussex (South West)","South East (England)","60","60","30190","27570"
"In post","2022","LGBO","Westminster","London","3710","3670","47940","44480"
"In post","2022","LGBO","Wiltshire","South West (England)","200","190","33210","29230"
"In post","2022","LGBO","Wirral","North West (England)","80","80","26600","22600"
"In post","2022","LGBO","Wolverhampton","West Midlands (England)","50","50","30380","27570"
"In post","2022","LGBO","Worcestershire CC","West Midlands (England)","100","100","28490","25210"
"In post","2022","LGBO","York","Yorkshire and The Humber","150","150","31540","29180"
"In post","2022","Undeclared","Aberdeen City and Aberdeenshire","Scotland","130","130","40630","32670"
"In post","2022","Undeclared","Angus and Dundee City","Scotland","110","100","24650","21260"
"In post","2022","Undeclared","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barking & Dagenham and Havering","London","40","40","[c]","[c]"
"In post","2022","Undeclared","Barnet","London","170","150","40280","33110"
"In post","2022","Undeclared","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","250","220","28920","27570"
"In post","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","1440","1360","40410","39650"
"In post","2022","Undeclared","Bedford","East of England","80","80","32700","29530"
"In post","2022","Undeclared","Belfast","Northern Ireland","150","140","31790","28920"
"In post","2022","Undeclared","Berkshire","South East (England)","270","260","35160","33330"
"In post","2022","Undeclared","Bexley and Greenwich","London","140","130","33410","31880"
"In post","2022","Undeclared","Birmingham","West Midlands (England)","970","890","31940","27570"
"In post","2022","Undeclared","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Blackpool","North West (England)","400","370","30170","27570"
"In post","2022","Undeclared","Bournemouth, Christchurch and Poole","South West (England)","80","70","27730","27470"
"In post","2022","Undeclared","Bradford","Yorkshire and The Humber","200","170","26130","22080"
"In post","2022","Undeclared","Breckland and South Norfolk","East of England","30","30","[c]","[c]"
"In post","2022","Undeclared","Brent","London","70","70","34410","31060"
"In post","2022","Undeclared","Bridgend and Neath Port Talbot","Wales","40","30","[c]","[c]"
"In post","2022","Undeclared","Brighton and Hove","South East (England)","70","60","29940","27570"
"In post","2022","Undeclared","Bristol, City of","South West (England)","600","560","35520","32180"
"In post","2022","Undeclared","Bromley","London","50","50","33410","31060"
"In post","2022","Undeclared","Buckinghamshire","South East (England)","160","150","32460","32280"
"In post","2022","Undeclared","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Calderdale and Kirklees","Yorkshire and The Humber","100","90","27520","27570"
"In post","2022","Undeclared","Cambridgeshire CC","East of England","390","380","35070","33100"
"In post","2022","Undeclared","Camden and City of London","London","240","220","38090","31070"
"In post","2022","Undeclared","Cardiff and Vale of Glamorgan","Wales","970","900","37130","33080"
"In post","2022","Undeclared","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
