"Status","Year","Region_ITL1","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North East (England)","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Ministry of Justice","Unknown","100","80","[c]","[c]"
"Leaver CS","2022","North East (England)","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Attorney General's Departments","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Education","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Environment, Food and Rural Affairs","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department for Work and Pensions","Heterosexual / straight","990","880","26780","26120"
"Leaver CS","2022","North West (England)","Department for Work and Pensions","LGBO","90","80","26380","27570"
"Leaver CS","2022","North West (England)","Department for Work and Pensions","Undeclared","110","90","28100","26120"
"Leaver CS","2022","North West (England)","Department for Work and Pensions","Unknown","400","350","26830","25670"
"Leaver CS","2022","North West (England)","Department of Health and Social Care","Heterosexual / straight","80","70","41760","38590"
"Leaver CS","2022","North West (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Land Registry","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Revenue and Customs","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Revenue and Customs","Unknown","800","680","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Home Office","Heterosexual / straight","320","260","27070","24890"
"Leaver CS","2022","North West (England)","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Home Office","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Home Office","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Ministry of Defence","Heterosexual / straight","120","110","28990","25470"
"Leaver CS","2022","North West (England)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Ministry of Justice","Heterosexual / straight","580","510","26710","20970"
"Leaver CS","2022","North West (England)","Ministry of Justice","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Ministry of Justice","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Ministry of Justice","Unknown","300","270","22170","20970"
"Leaver CS","2022","North West (England)","National Crime Agency","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HM Revenue and Customs","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Home Office","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Ministry of Defence","Heterosexual / straight","50","50","26100","22130"
"Leaver CS","2022","Northern Ireland","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Work and Pensions","Heterosexual / straight","520","450","25470","27570"
"Leaver CS","2022","Scotland","Department for Work and Pensions","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Department for Work and Pensions","Undeclared","70","50","25510","21260"
"Leaver CS","2022","Scotland","Department for Work and Pensions","Unknown","190","160","24560","21260"
"Leaver CS","2022","Scotland","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","HM Revenue and Customs","Unknown","780","660","[c]","[c]"
"Leaver CS","2022","Scotland","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Home Office","Heterosexual / straight","50","40","27300","24890"
"Leaver CS","2022","Scotland","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Ministry of Defence","Heterosexual / straight","250","240","31690","30410"
"Leaver CS","2022","Scotland","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Ministry of Defence","Undeclared","50","50","33500","32800"
"Leaver CS","2022","Scotland","Ministry of Defence","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of Gas and Electricity Markets","Heterosexual / straight","50","50","35490","34950"
"Leaver CS","2022","Scotland","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Scottish Government","Heterosexual / straight","520","470","39160","35000"
"Leaver CS","2022","Scotland","Scottish Government","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Scottish Government","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Scotland","Scottish Government","Unknown","820","730","33220","30020"
"Leaver CS","2022","Scotland","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","80","80","35250","26520"
"Leaver CS","2022","South East (England)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Environment, Food and Rural Affairs","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Transport","Heterosexual / straight","100","90","37420","30890"
"Leaver CS","2022","South East (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Transport","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Department for Work and Pensions","Heterosexual / straight","550","480","27490","27570"
"Leaver CS","2022","South East (England)","Department for Work and Pensions","LGBO","60","60","26850","27570"
"Leaver CS","2022","South East (England)","Department for Work and Pensions","Undeclared","50","50","28890","27570"
"Leaver CS","2022","South East (England)","Department for Work and Pensions","Unknown","120","100","26300","27570"
"Leaver CS","2022","South East (England)","Department of Health and Social Care","Heterosexual / straight","70","50","46750","40060"
"Leaver CS","2022","South East (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Foreign, Commonwealth and Development Office","Heterosexual / straight","60","50","40390","32590"
"Leaver CS","2022","South East (England)","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","HM Revenue and Customs","Unknown","170","140","[c]","[c]"
"Leaver CS","2022","South East (England)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Home Office","Heterosexual / straight","110","90","30260","27370"
"Leaver CS","2022","South East (England)","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Home Office","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Ministry of Defence","Heterosexual / straight","710","670","30630","26670"
"Leaver CS","2022","South East (England)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Ministry of Defence","Undeclared","100","90","30470","26640"
"Leaver CS","2022","South East (England)","Ministry of Defence","Unknown","160","150","32450","27680"
"Leaver CS","2022","South East (England)","Ministry of Justice","Heterosexual / straight","920","860","25180","21170"
"Leaver CS","2022","South East (England)","Ministry of Justice","LGBO","90","90","[c]","[c]"
"Leaver CS","2022","South East (England)","Ministry of Justice","Undeclared","100","90","[c]","[c]"
"Leaver CS","2022","South East (England)","Ministry of Justice","Unknown","390","360","22190","20970"
"Leaver CS","2022","South East (England)","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","UK Statistics Authority","Heterosexual / straight","210","150","24410","20350"
"Leaver CS","2022","South East (England)","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","UK Statistics Authority","Unknown","80","60","26900","22610"
"Leaver CS","2022","South West (England)","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
