"Status","Year","Region_ITL3","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Redbridge and Waltham Forest","Male","London","50","40","[c]","[c]"
"Leaver CS","2022","Sandwell","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Female","North West (England)","220","180","28250","25310"
"Leaver CS","2022","Sefton","Male","North West (England)","160","140","32270","27570"
"Leaver CS","2022","Sheffield","Female","Yorkshire and The Humber","240","210","30440","27370"
"Leaver CS","2022","Sheffield","Male","Yorkshire and The Humber","200","180","33480","27570"
"Leaver CS","2022","Shetland Islands","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Female","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","Shropshire","Male","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Solihull","Female","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Solihull","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Female","South West (England)","110","90","28390","26410"
"Leaver CS","2022","Somerset CC","Male","South West (England)","120","110","32740","32250"
"Leaver CS","2022","South and West Derbyshire","Female","East Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Male","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Female","South East (England)","220","170","26750","23050"
"Leaver CS","2022","South Hampshire","Male","South East (England)","250","200","27120","23470"
"Leaver CS","2022","South Hampshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Female","Scotland","200","150","30830","27570"
"Leaver CS","2022","South Lanarkshire","Male","Scotland","130","120","35580","33930"
"Leaver CS","2022","South Nottinghamshire","Female","East Midlands (England)","60","60","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Male","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","South Teesside","Female","North East (England)","50","40","[c]","[c]"
"Leaver CS","2022","South Teesside","Male","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","South West Wales","Female","Wales","70","60","27300","21300"
"Leaver CS","2022","South West Wales","Male","Wales","50","40","[c]","[c]"
"Leaver CS","2022","Southampton","Female","South East (England)","80","70","28170","26780"
"Leaver CS","2022","Southampton","Male","South East (England)","70","70","38520","31040"
"Leaver CS","2022","Southend-on-Sea","Female","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Male","East of England","60","50","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Female","West Midlands (England)","190","170","29730","27570"
"Leaver CS","2022","Staffordshire CC","Male","West Midlands (England)","200","200","33630","27570"
"Leaver CS","2022","Stoke-on-Trent","Female","West Midlands (England)","100","80","23610","20970"
"Leaver CS","2022","Stoke-on-Trent","Male","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Female","East of England","210","190","25830","21510"
"Leaver CS","2022","Suffolk CC","Male","East of England","250","230","29160","26850"
"Leaver CS","2022","Sunderland","Female","North East (England)","260","190","25740","27570"
"Leaver CS","2022","Sunderland","Male","North East (England)","110","90","[c]","[c]"
"Leaver CS","2022","Swansea","Female","Wales","90","70","27080","22280"
"Leaver CS","2022","Swansea","Male","Wales","90","80","33280","27130"
"Leaver CS","2022","Swindon","Female","South West (England)","50","50","[c]","[c]"
"Leaver CS","2022","Swindon","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Female","West Midlands (England)","80","60","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Male","West Midlands (England)","60","60","[c]","[c]"
"Leaver CS","2022","Thurrock","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Female","London","430","410","45700","39010"
"Leaver CS","2022","Tower Hamlets","Male","London","400","390","51600","49700"
"Leaver CS","2022","Tyneside","Female","North East (England)","860","710","28420","21280"
"Leaver CS","2022","Tyneside","Male","North East (England)","580","540","28690","21260"
"Leaver CS","2022","Unknown","Female","Unknown","620","470","27360","21840"
"Leaver CS","2022","Unknown","Male","Unknown","610","540","34420","30730"
"Leaver CS","2022","Wakefield","Female","Yorkshire and The Humber","80","70","[c]","[c]"
"Leaver CS","2022","Wakefield","Male","Yorkshire and The Humber","90","80","[c]","[c]"
"Leaver CS","2022","Walsall","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Female","London","70","70","[c]","[c]"
"Leaver CS","2022","Wandsworth","Male","London","60","60","[c]","[c]"
"Leaver CS","2022","Warrington","Female","North West (England)","80","70","[c]","[c]"
"Leaver CS","2022","Warrington","Male","North West (England)","100","90","37810","33570"
"Leaver CS","2022","Warwickshire CC","Female","West Midlands (England)","80","60","24090","21740"
"Leaver CS","2022","Warwickshire CC","Male","West Midlands (England)","80","70","25210","25390"
"Leaver CS","2022","West Cumbria","Female","North West (England)","60","50","[c]","[c]"
"Leaver CS","2022","West Cumbria","Male","North West (England)","60","50","[c]","[c]"
"Leaver CS","2022","West Essex","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Male","East of England","40","30","[c]","[c]"
"Leaver CS","2022","West Kent","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Male","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","West Lothian","Female","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","West Lothian","Male","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Female","East Midlands (England)","110","100","25200","21260"
"Leaver CS","2022","West Northamptonshire","Male","East Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2022","West Surrey","Female","South East (England)","150","130","30590","28120"
"Leaver CS","2022","West Surrey","Male","South East (England)","120","110","35820","29290"
"Leaver CS","2022","West Sussex (North East)","Female","South East (England)","60","50","29070","27570"
"Leaver CS","2022","West Sussex (North East)","Male","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Female","South East (England)","60","50","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Male","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Westminster","Female","London","2370","1970","42980","37510"
"Leaver CS","2022","Westminster","Male","London","2110","1810","47750","42470"
"Leaver CS","2022","Westminster","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Female","South West (England)","330","300","31700","27570"
"Leaver CS","2022","Wiltshire","Male","South West (England)","430","410","33900","32650"
"Leaver CS","2022","Wirral","Female","North West (England)","100","80","25760","22600"
"Leaver CS","2022","Wirral","Male","North West (England)","70","70","26680","21260"
"Leaver CS","2022","Wolverhampton","Female","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Female","West Midlands (England)","120","100","27640","26520"
"Leaver CS","2022","Worcestershire CC","Male","West Midlands (England)","130","130","[c]","[c]"
"Leaver CS","2022","York","Female","Yorkshire and The Humber","110","90","30010","26320"
"Leaver CS","2022","York","Male","Yorkshire and The Humber","100","100","35850","27570"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","South West (England)","190","180","34880","32000"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","South West (England)","240","240","35500","32550"
"Leaver Dept.","2021","Bedford","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Female","West Midlands (England)","150","140","26730","22570"
"Leaver Dept.","2021","Birmingham","Male","West Midlands (England)","130","130","28870","23900"
"Leaver Dept.","2021","Blackburn with Darwen","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Female","South West (England)","90","90","34770","30210"
"Leaver Dept.","2021","Bristol, City of","Male","South West (England)","60","60","35430","30440"
"Leaver Dept.","2021","Bromley","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Female","London","60","60","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Male","London","60","60","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Female","Wales","130","130","29510","27570"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Male","Wales","110","110","36880","30970"
"Leaver Dept.","2021","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Female","Scotland","70","70","34330","29190"
"Leaver Dept.","2021","City of Edinburgh","Male","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Female","London","120","120","39590","34840"
"Leaver Dept.","2021","Croydon","Male","London","110","100","39630","34250"
"Leaver Dept.","2021","Darlington","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Female","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Female","North East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Male","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Ealing","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Female","Scotland","140","130","27690","26210"
"Leaver Dept.","2021","Glasgow City","Male","Scotland","110","100","28190","26890"
"Leaver Dept.","2021","Gloucestershire","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Female","North West (England)","80","80","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Male","North West (England)","90","90","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Female","London","50","50","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Male","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Female","Yorkshire and The Humber","150","130","32910","27570"
"Leaver Dept.","2021","Leeds","Male","Yorkshire and The Humber","120","100","34830","31860"
"Leaver Dept.","2021","Leicester","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Female","North West (England)","110","100","29470","24890"
"Leaver Dept.","2021","Liverpool","Male","North West (England)","80","80","27090","24310"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Female","North West (England)","120","110","32320","29700"
"Leaver Dept.","2021","Manchester","Male","North West (England)","90","90","31930","27570"
"Leaver Dept.","2021","Medway","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Female","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Male","North West (England)","60","60","[c]","[c]"
