"Status","Year","Age","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Croydon","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Female","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Devon CC","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Female","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Durham","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Kent","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Glasgow City","60","50","30570","25050"
"Leaver CS","2022","50-59","Female","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Greater Manchester South West","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Hackney and Newham","60","50","[c]","[c]"
"Leaver CS","2022","50-59","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Hertfordshire CC","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Lambeth","100","90","45180","40060"
"Leaver CS","2022","50-59","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Leeds","160","120","34710","27570"
"Leaver CS","2022","50-59","Female","Leicester","60","50","[c]","[c]"
"Leaver CS","2022","50-59","Female","Leicestershire CC and Rutland","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Female","Lewisham and Southwark","60","50","55810","53220"
"Leaver CS","2022","50-59","Female","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Liverpool","90","80","32260","27410"
"Leaver CS","2022","50-59","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Manchester","70","70","41700","36990"
"Leaver CS","2022","50-59","Female","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Mid Lancashire","70","50","[c]","[c]"
"Leaver CS","2022","50-59","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","North Lanarkshire","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Nottingham","60","60","[c]","[c]"
"Leaver CS","2022","50-59","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Oxfordshire CC","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Female","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Portsmouth","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Female","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Sefton","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Female","Sheffield","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Female","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","South Hampshire","50","40","30170","23630"
"Leaver CS","2022","50-59","Female","South Lanarkshire","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Suffolk CC","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Female","Sunderland","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Female","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Tower Hamlets","60","50","53750","46200"
"Leaver CS","2022","50-59","Female","Tyneside","180","150","31800","24380"
"Leaver CS","2022","50-59","Female","Unknown","90","70","[c]","[c]"
"Leaver CS","2022","50-59","Female","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Westminster","260","220","54400","52590"
"Leaver CS","2022","50-59","Female","Wiltshire","50","50","36820","33150"
"Leaver CS","2022","50-59","Female","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Female","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","110","100","41740","40160"
"Leaver CS","2022","50-59","Male","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Berkshire","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Birmingham","70","60","[c]","[c]"
"Leaver CS","2022","50-59","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Blackpool","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Bristol, City of","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Cambridgeshire CC","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Cardiff and Vale of Glamorgan","70","60","[c]","[c]"
"Leaver CS","2022","50-59","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Central Hampshire","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Male","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","City of Edinburgh","80","80","42300","36130"
"Leaver CS","2022","50-59","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Croydon","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Male","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Devon CC","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Male","Dorset","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Durham","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Kent","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Glasgow City","70","70","35140","27570"
"Leaver CS","2022","50-59","Male","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Harrow and Hillingdon","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Hertfordshire CC","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Lambeth","50","50","54850","50910"
"Leaver CS","2022","50-59","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Leeds","90","80","[c]","[c]"
"Leaver CS","2022","50-59","Male","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Lincolnshire CC","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Liverpool","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Manchester","80","70","39170","29270"
"Leaver CS","2022","50-59","Male","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Nottingham","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Oxfordshire CC","80","80","24500","20970"
"Leaver CS","2022","50-59","Male","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Plymouth","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Portsmouth","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Male","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Sheffield","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Male","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","South Hampshire","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Suffolk CC","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Male","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Tower Hamlets","60","50","[c]","[c]"
"Leaver CS","2022","50-59","Male","Tyneside","80","80","[c]","[c]"
"Leaver CS","2022","50-59","Male","Unknown","90","80","44120","36850"
"Leaver CS","2022","50-59","Male","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Westminster","280","240","59010","57430"
"Leaver CS","2022","50-59","Male","Wiltshire","70","60","39820","35420"
"Leaver CS","2022","50-59","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Male","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","60","50","38930","34940"
"Leaver CS","2022","60-64","Female","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Female","Berkshire","[c]","[c]","[c]","[c]"
