"Status","Year","Region_ITL1","Responsibility_level","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","EO","Unknown","100","100","25770","25040"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","No function","170","120","56900","53120"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Commercial","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Digital, Data & Technology","50","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Finance","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","No function","360","280","34520","33160"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO/HEO","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Debt","40","30","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","No function","650","640","21100","20600"
"New entrant CS","2021","East Midlands (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","AA/AO","Unknown","260","250","20940","21010"
"New entrant CS","2021","East Midlands (England)","EO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Communications","110","110","25430","25560"
"New entrant CS","2021","East Midlands (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","No function","110","110","25200","24620"
"New entrant CS","2021","East Midlands (England)","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","EO","Unknown","660","650","27480","27570"
"New entrant CS","2021","East Midlands (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","No function","130","120","32990","31810"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Unknown","No function","110","100","21970","22920"
"New entrant CS","2021","East Midlands (England)","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Legal","30","30","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","No function","690","670","22800","21590"
"New entrant CS","2021","East of England","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Security","40","40","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Unknown","390","390","22290","21430"
"New entrant CS","2021","East of England","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","No function","110","110","25560","24920"
"New entrant CS","2021","East of England","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","EO","Unknown","1060","1040","28340","27570"
"New entrant CS","2021","East of England","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","No function","110","100","33480","31370"
"New entrant CS","2021","East of England","SEO/HEO","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","No function","190","170","21820","22920"
"New entrant CS","2021","London","AA/AO","Analysis","60","60","23210","23720"
"New entrant CS","2021","London","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Communications","40","40","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Debt","40","40","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Legal","90","90","21160","20120"
"New entrant CS","2021","London","AA/AO","No function","1420","1400","24240","22680"
"New entrant CS","2021","London","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Security","50","40","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Unknown","690","690","24790","25110"
"New entrant CS","2021","London","EO","Analysis","110","110","28260","27680"
"New entrant CS","2021","London","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Communications","100","100","26800","27270"
"New entrant CS","2021","London","EO","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2021","London","EO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Digital, Data & Technology","60","60","28140","27500"
"New entrant CS","2021","London","EO","Finance","50","50","[c]","[c]"
"New entrant CS","2021","London","EO","Human Resources","100","100","27310","27270"
"New entrant CS","2021","London","EO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Legal","140","140","27620","26970"
"New entrant CS","2021","London","EO","No function","1260","1230","27780","27270"
"New entrant CS","2021","London","EO","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","London","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Security","30","30","[c]","[c]"
"New entrant CS","2021","London","EO","Unknown","2990","2930","30710","31060"
"New entrant CS","2021","London","G6/G7","Analysis","90","90","59320","56000"
"New entrant CS","2021","London","G6/G7","Commercial","70","70","71430","66240"
"New entrant CS","2021","London","G6/G7","Communications","60","60","59310","57670"
"New entrant CS","2021","London","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Digital, Data & Technology","230","220","59280","56560"
"New entrant CS","2021","London","G6/G7","Finance","40","40","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Human Resources","50","40","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Legal","210","200","55380","52500"
"New entrant CS","2021","London","G6/G7","No function","730","710","57470","54110"
"New entrant CS","2021","London","G6/G7","Project Delivery","80","80","58610","54850"
"New entrant CS","2021","London","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Unknown","250","240","60070","57430"
"New entrant CS","2021","London","SCS","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Commercial","110","110","82940","71000"
"New entrant CS","2021","London","SCS","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","No function","120","100","94740","85580"
"New entrant CS","2021","London","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","London","SEO/HEO","Analysis","460","450","34780","33570"
"New entrant CS","2021","London","SEO/HEO","Commercial","90","90","40660","40650"
"New entrant CS","2021","London","SEO/HEO","Communications","170","170","37230","36660"
"New entrant CS","2021","London","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO/HEO","Digital, Data & Technology","280","270","38240","38160"
"New entrant CS","2021","London","SEO/HEO","Finance","160","160","37130","34260"
"New entrant CS","2021","London","SEO/HEO","Human Resources","120","120","35390","34550"
"New entrant CS","2021","London","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO/HEO","Legal","150","140","38150","38050"
"New entrant CS","2021","London","SEO/HEO","No function","2890","2820","34340","33570"
"New entrant CS","2021","London","SEO/HEO","Project Delivery","220","210","36500","34710"
"New entrant CS","2021","London","SEO/HEO","Property","30","30","[c]","[c]"
"New entrant CS","2021","London","SEO/HEO","Security","40","40","[c]","[c]"
"New entrant CS","2021","London","SEO/HEO","Unknown","580","570","37600","36650"
"New entrant CS","2021","London","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","No function","260","250","26310","26810"
"New entrant CS","2021","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","AA/AO","Debt","310","300","20140","20140"
"New entrant CS","2021","North East (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","AA/AO","No function","500","480","20920","20140"
"New entrant CS","2021","North East (England)","AA/AO","Property","60","60","20880","20880"
"New entrant CS","2021","North East (England)","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","AA/AO","Unknown","1000","990","21010","21010"
"New entrant CS","2021","North East (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Communications","290","280","25560","25560"
"New entrant CS","2021","North East (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","No function","100","100","25590","25000"
"New entrant CS","2021","North East (England)","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Unknown","400","390","27310","27570"
"New entrant CS","2021","North East (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Communications","50","50","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","No function","70","70","33460","31810"
"New entrant CS","2021","North East (England)","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Unknown","70","70","34920","33520"
"New entrant CS","2021","North East (England)","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","No function","80","70","22510","22920"
"New entrant CS","2021","North West (England)","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Debt","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Human Resources","60","50","20790","20920"
"New entrant CS","2021","North West (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","No function","1250","1220","20570","20140"
"New entrant CS","2021","North West (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Security","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Unknown","1400","1390","21000","21010"
"New entrant CS","2021","North West (England)","EO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Communications","140","140","25530","25560"
"New entrant CS","2021","North West (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","No function","370","370","26750","25560"
"New entrant CS","2021","North West (England)","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","EO","Unknown","1270","1250","27290","27570"
"New entrant CS","2021","North West (England)","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Digital, Data & Technology","40","30","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Legal","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","No function","60","60","55380","52580"
"New entrant CS","2021","North West (England)","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Unknown","100","100","57850","56440"
"New entrant CS","2021","North West (England)","SCS","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Analysis","50","50","32440","31810"
"New entrant CS","2021","North West (England)","SEO/HEO","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Communications","50","40","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Digital, Data & Technology","70","70","34850","35900"
"New entrant CS","2021","North West (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
