"Status","Year","Region_ITL1","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","AA/AO","Ministry of Justice","40","40","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Department for Work and Pensions","70","60","27450","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Home Office","40","40","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Department for Work and Pensions","70","60","35020","35310"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","Ministry of Justice","80","80","20000","20370"
"Leaver Dept.","2022","East Midlands (England)","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Department for Work and Pensions","70","70","27500","27570"
"Leaver Dept.","2022","East Midlands (England)","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Ministry of Justice","40","40","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Department of Health and Social Care","30","30","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Department of Health and Social Care","90","80","34060","35610"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Department of Health and Social Care","70","60","21780","21820"
"Leaver Dept.","2022","East of England","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Department for Work and Pensions","60","60","28710","29290"
"Leaver Dept.","2022","East of England","EO","Department of Health and Social Care","50","40","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Department of Health and Social Care","70","60","57480","52330"
"Leaver Dept.","2022","East of England","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS","Department of Health and Social Care","30","30","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Department of Health and Social Care","150","130","36380","36690"
"Leaver Dept.","2022","East of England","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Ministry of Defence","40","40","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Department of Health and Social Care","230","180","23050","23780"
"Leaver Dept.","2022","London","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Ministry of Justice","120","120","22670","23040"
"Leaver Dept.","2022","London","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Attorney General's Departments","40","40","[c]","[c]"
"Leaver Dept.","2022","London","EO","Cabinet Office","140","130","27680","27500"
"Leaver Dept.","2022","London","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for Levelling Up, Housing and Communities","40","40","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for Transport","50","50","[c]","[c]"
"Leaver Dept.","2022","London","EO","Department for Work and Pensions","300","300","31070","31060"
"Leaver Dept.","2022","London","EO","Department of Health and Social Care","530","390","27120","26880"
"Leaver Dept.","2022","London","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Home Office","140","140","29260","28670"
"Leaver Dept.","2022","London","EO","Ministry of Defence","30","30","[c]","[c]"
"Leaver Dept.","2022","London","EO","Ministry of Justice","90","90","27730","28310"
"Leaver Dept.","2022","London","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Attorney General's Departments","90","80","59930","59130"
"Leaver Dept.","2022","London","G6/G7","Cabinet Office","390","380","58500","54710"
"Leaver Dept.","2022","London","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Department for Business, Energy and Industrial Strategy","190","170","56290","53600"
"Leaver Dept.","2022","London","G6/G7","Department for Digital, Culture, Media and Sport","80","80","56440","55690"
"Leaver Dept.","2022","London","G6/G7","Department for Education","80","70","57980","54400"
"Leaver Dept.","2022","London","G6/G7","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Department for International Trade","60","60","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Department for Levelling Up, Housing and Communities","80","80","56700","53130"
"Leaver Dept.","2022","London","G6/G7","Department for Transport","80","80","57620","54760"
"Leaver Dept.","2022","London","G6/G7","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Department of Health and Social Care","1190","870","59220","55130"
"Leaver Dept.","2022","London","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Foreign, Commonwealth and Development Office","110","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","HM Revenue and Customs","70","70","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","HM Treasury","70","60","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Home Office","170","170","61620","57740"
"Leaver Dept.","2022","London","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Ministry of Justice","90","90","58230","55980"
"Leaver Dept.","2022","London","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Cabinet Office","90","80","87370","77120"
"Leaver Dept.","2022","London","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","SCS","Department of Health and Social Care","240","150","106130","101430"
