"Status","Year","Region_ITL2","Ethnicity","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","20-29","140","140","24670","23050"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","30-39","80","70","31740","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","40-49","70","60","33040","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","50-59","90","80","31920","26350"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","White","20-29","380","370","25380","24920"
"New entrant CS","2021","Hampshire and Isle of Wight","White","30-39","330","310","29780","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","White","40-49","250","240","31600","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","White","50-59","260","250","29680","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","White","60-64","50","50","27340","26510"
"New entrant CS","2021","Hampshire and Isle of Wight","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","White","20-29","110","110","22940","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","White","30-39","70","60","24920","22890"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","White","40-49","50","50","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","White","50-59","50","50","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","White","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Asian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Asian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Mixed","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Mixed","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","White","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","White","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","White","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","White","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","White","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Asian","20-29","240","240","30010","31060"
"New entrant CS","2021","Inner London - East","Asian","30-39","140","140","37140","31060"
"New entrant CS","2021","Inner London - East","Asian","40-49","70","70","46360","39850"
"New entrant CS","2021","Inner London - East","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Black","20-29","220","220","29300","31060"
"New entrant CS","2021","Inner London - East","Black","30-39","140","130","31950","31060"
"New entrant CS","2021","Inner London - East","Black","40-49","100","90","34500","31060"
"New entrant CS","2021","Inner London - East","Black","50-59","70","70","31470","31060"
"New entrant CS","2021","Inner London - East","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Mixed","20-29","100","100","30500","30610"
"New entrant CS","2021","Inner London - East","Mixed","30-39","50","50","38040","31060"
"New entrant CS","2021","Inner London - East","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","20-29","310","300","29500","30220"
"New entrant CS","2021","Inner London - East","Unknown","30-39","140","130","35410","31060"
"New entrant CS","2021","Inner London - East","Unknown","40-49","80","80","39910","31390"
"New entrant CS","2021","Inner London - East","Unknown","50-59","50","50","48490","39530"
"New entrant CS","2021","Inner London - East","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","White","20-29","540","540","31280","31060"
"New entrant CS","2021","Inner London - East","White","30-39","350","330","41010","38200"
"New entrant CS","2021","Inner London - East","White","40-49","250","230","41490","36330"
"New entrant CS","2021","Inner London - East","White","50-59","170","150","43890","39840"
"New entrant CS","2021","Inner London - East","White","60-64","40","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Asian","20-29","410","410","30940","31030"
"New entrant CS","2021","Inner London - West","Asian","30-39","150","150","38660","34550"
"New entrant CS","2021","Inner London - West","Asian","40-49","90","90","44130","36650"
"New entrant CS","2021","Inner London - West","Asian","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Black","20-29","240","230","30400","30220"
"New entrant CS","2021","Inner London - West","Black","30-39","100","100","34420","31060"
"New entrant CS","2021","Inner London - West","Black","40-49","80","80","38330","34540"
"New entrant CS","2021","Inner London - West","Black","50-59","60","60","37910","32790"
"New entrant CS","2021","Inner London - West","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","20-29","180","180","31830","31060"
"New entrant CS","2021","Inner London - West","Mixed","30-39","60","60","43280","40540"
"New entrant CS","2021","Inner London - West","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","20-29","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","20-29","110","110","27790","26640"
"New entrant CS","2021","Inner London - West","Undeclared","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","20-29","1800","1790","31790","29570"
"New entrant CS","2021","Inner London - West","Unknown","30-39","600","600","44810","40650"
"New entrant CS","2021","Inner London - West","Unknown","40-49","330","320","56560","53360"
"New entrant CS","2021","Inner London - West","Unknown","50-59","220","210","53100","50500"
"New entrant CS","2021","Inner London - West","Unknown","60-64","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","White","16-19","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","White","20-29","2100","2090","32680","32540"
"New entrant CS","2021","Inner London - West","White","30-39","770","760","43940","40050"
"New entrant CS","2021","Inner London - West","White","40-49","360","340","49520","46430"
"New entrant CS","2021","Inner London - West","White","50-59","240","230","50160","44290"
"New entrant CS","2021","Inner London - West","White","60-64","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","20-29","130","130","23580","22210"
"New entrant CS","2021","Kent","Unknown","30-39","70","70","25530","24880"
"New entrant CS","2021","Kent","Unknown","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","50-59","40","30","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","White","20-29","230","230","25430","24880"
"New entrant CS","2021","Kent","White","30-39","160","150","28230","29290"
"New entrant CS","2021","Kent","White","40-49","130","130","29060","29290"
"New entrant CS","2021","Kent","White","50-59","140","140","28770","29290"
"New entrant CS","2021","Kent","White","60-64","40","40","[c]","[c]"
"New entrant CS","2021","Kent","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","20-29","110","110","22460","21010"
"New entrant CS","2021","Lancashire","Unknown","30-39","60","60","23830","21010"
"New entrant CS","2021","Lancashire","Unknown","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","50-59","40","40","[c]","[c]"
