"Status","Year","Ethnicity","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","AA/AO","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","AA/AO","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","AA/AO","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","AA/AO","80","70","21490","21150"
"Leaver CS","2021","Unknown","City of Edinburgh","EO","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","AA/AO","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
