"Status","Year","Age","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","North East (England)","Durham","1730","1570","29940","27570"
"In post","2022","50-59","North East (England)","Hartlepool and Stockton-on-Tees","580","520","28920","27570"
"In post","2022","50-59","North East (England)","Northumberland","160","150","29630","27570"
"In post","2022","50-59","North East (England)","South Teesside","430","380","28310","27570"
"In post","2022","50-59","North East (England)","Sunderland","1390","1180","26630","22080"
"In post","2022","50-59","North East (England)","Tyneside","4970","4510","32030","27570"
"In post","2022","50-59","North West (England)","Blackburn with Darwen","130","120","27650","27570"
"In post","2022","50-59","North West (England)","Blackpool","2060","1910","32020","27570"
"In post","2022","50-59","North West (England)","Cheshire East","370","340","32200","27570"
"In post","2022","50-59","North West (England)","Cheshire West and Chester","180","170","29790","27570"
"In post","2022","50-59","North West (England)","Chorley and West Lancashire","390","360","32400","31650"
"In post","2022","50-59","North West (England)","East Cumbria","370","350","29430","26310"
"In post","2022","50-59","North West (England)","East Lancashire","160","150","27770","27570"
"In post","2022","50-59","North West (England)","East Merseyside","390","350","29350","27570"
"In post","2022","50-59","North West (England)","Greater Manchester North East","410","390","28900","27570"
"In post","2022","50-59","North West (England)","Greater Manchester North West","740","680","26510","26120"
"In post","2022","50-59","North West (England)","Greater Manchester South East","380","350","26340","25120"
"In post","2022","50-59","North West (England)","Greater Manchester South West","1710","1620","34380","30040"
"In post","2022","50-59","North West (England)","Lancaster and Wyre","380","350","30360","27570"
"In post","2022","50-59","North West (England)","Liverpool","3140","2920","31470","26820"
"In post","2022","50-59","North West (England)","Manchester","2520","2400","36050","31810"
"In post","2022","50-59","North West (England)","Mid Lancashire","1990","1820","30130","27360"
"In post","2022","50-59","North West (England)","Sefton","1580","1460","33160","27570"
"In post","2022","50-59","North West (England)","Warrington","770","730","34930","32240"
"In post","2022","50-59","North West (England)","West Cumbria","360","340","31230","27570"
"In post","2022","50-59","North West (England)","Wirral","790","700","27420","27130"
"In post","2022","50-59","Northern Ireland","Antrim and Newtownabbey","90","90","25720","21520"
"In post","2022","50-59","Northern Ireland","Ards and North Down","110","100","25740","21780"
"In post","2022","50-59","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Belfast","770","720","33320","30450"
"In post","2022","50-59","Northern Ireland","Causeway Coast and Glens","30","30","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Lisburn and Castlereagh","190","180","28780","25310"
"In post","2022","50-59","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","Newry, Mourne and Down","40","30","[c]","[c]"
"In post","2022","50-59","Overseas","Overseas","970","960","52380","52400"
"In post","2022","50-59","Scotland","Aberdeen City and Aberdeenshire","600","570","39420","33790"
"In post","2022","50-59","Scotland","Angus and Dundee City","530","500","28540","25120"
"In post","2022","50-59","Scotland","Caithness and Sutherland, and Ross and Cromarty","80","70","32100","30040"
"In post","2022","50-59","Scotland","City of Edinburgh","3450","3310","42220","36360"
"In post","2022","50-59","Scotland","Clackmannanshire and Fife","540","520","31070","27570"
"In post","2022","50-59","Scotland","Dumfries and Galloway","180","170","31680","30040"
"In post","2022","50-59","Scotland","East Ayrshire and North Ayrshire mainland","370","350","27660","27230"
"In post","2022","50-59","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","880","850","33040","31860"
"In post","2022","50-59","Scotland","East Lothian and Midlothian","50","40","[c]","[c]"
"In post","2022","50-59","Scotland","Falkirk","530","480","30640","27570"
"In post","2022","50-59","Scotland","Glasgow City","3710","3470","34430","27570"
"In post","2022","50-59","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","410","370","30430","27570"
"In post","2022","50-59","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","410","390","30700","27570"
"In post","2022","50-59","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","120","120","30140","27570"
"In post","2022","50-59","Scotland","Na h-Eileanan Siar","60","60","29720","27570"
"In post","2022","50-59","Scotland","North Lanarkshire","980","850","28690","26820"
"In post","2022","50-59","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scotland","Perth and Kinross, and Stirling","470","440","33660","33260"
"In post","2022","50-59","Scotland","Scottish Borders","150","140","31440","27570"
"In post","2022","50-59","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scotland","South Ayrshire","120","110","29370","27570"
"In post","2022","50-59","Scotland","South Lanarkshire","1090","970","32100","26820"
"In post","2022","50-59","Scotland","West Lothian","170","160","35730","27570"
"In post","2022","50-59","South East (England)","Berkshire","880","840","36740","33440"
"In post","2022","50-59","South East (England)","Brighton and Hove","240","220","34980","27760"
"In post","2022","50-59","South East (England)","Buckinghamshire","480","460","35080","32690"
"In post","2022","50-59","South East (England)","Central Hampshire","1240","1210","39190","36460"
"In post","2022","50-59","South East (England)","East Kent","1500","1400","29980","27370"
"In post","2022","50-59","South East (England)","East Surrey","290","270","34140","33880"
"In post","2022","50-59","South East (England)","East Sussex CC","650","590","28080","27570"
"In post","2022","50-59","South East (England)","Isle of Wight","340","310","28860","27570"
"In post","2022","50-59","South East (England)","Kent Thames Gateway","430","400","31090","31180"
"In post","2022","50-59","South East (England)","Medway","400","390","33620","31130"
"In post","2022","50-59","South East (England)","Mid Kent","340","320","32300","30460"
"In post","2022","50-59","South East (England)","Milton Keynes","620","600","36440","33300"
"In post","2022","50-59","South East (England)","North Hampshire","370","360","35060","28200"
"In post","2022","50-59","South East (England)","Oxfordshire CC","840","800","34670","31180"
"In post","2022","50-59","South East (England)","Portsmouth","1500","1420","32390","28200"
"In post","2022","50-59","South East (England)","South Hampshire","1250","1070","30820","26670"
"In post","2022","50-59","South East (England)","Southampton","390","370","35300","27570"
"In post","2022","50-59","South East (England)","West Kent","120","120","39630","39070"
"In post","2022","50-59","South East (England)","West Surrey","660","630","35290","31880"
"In post","2022","50-59","South East (England)","West Sussex (North East)","410","370","33010","28350"
"In post","2022","50-59","South East (England)","West Sussex (South West)","550","510","32560","28760"
"In post","2022","50-59","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","3440","3330","43780","40980"
"In post","2022","50-59","South West (England)","Bournemouth, Christchurch and Poole","280","260","28370","27370"
"In post","2022","50-59","South West (England)","Bristol, City of","1570","1480","37060","33080"
"In post","2022","50-59","South West (England)","Cornwall and Isles of Scilly","690","640","28360","26930"
"In post","2022","50-59","South West (England)","Devon CC","1720","1600","34640","30190"
"In post","2022","50-59","South West (England)","Dorset","780","740","31570","28100"
"In post","2022","50-59","South West (England)","Gloucestershire CC","540","500","31860","27570"
"In post","2022","50-59","South West (England)","Plymouth","1100","1030","33090","28200"
"In post","2022","50-59","South West (England)","Somerset CC","870","820","32590","28080"
"In post","2022","50-59","South West (England)","Swindon","150","140","34320","27750"
"In post","2022","50-59","South West (England)","Torbay","140","120","28790","27570"
"In post","2022","50-59","South West (England)","Wiltshire","2200","2140","40140","38070"
"In post","2022","50-59","Unknown","Unknown","870","840","39420","34290"
"In post","2022","50-59","Wales","Bridgend and Neath Port Talbot","230","210","29710","27570"
"In post","2022","50-59","Wales","Cardiff and Vale of Glamorgan","3060","2890","36910","31650"
"In post","2022","50-59","Wales","Central Valleys","800","750","34450","27570"
"In post","2022","50-59","Wales","Conwy and Denbighshire","260","250","38800","38160"
"In post","2022","50-59","Wales","Flintshire and Wrexham","710","670","30820","27570"
"In post","2022","50-59","Wales","Gwent Valleys","310","290","31350","27570"
"In post","2022","50-59","Wales","Gwynedd","230","210","26850","24630"
"In post","2022","50-59","Wales","Isle of Anglesey","100","90","28170","27370"
"In post","2022","50-59","Wales","Monmouthshire and Newport","1300","1220","36740","31650"
"In post","2022","50-59","Wales","Powys","220","210","31560","27570"
"In post","2022","50-59","Wales","South West Wales","480","450","32920","27570"
"In post","2022","50-59","Wales","Swansea","2260","2050","29880","26470"
"In post","2022","50-59","West Midlands (England)","Birmingham","3290","3080","33820","28090"
"In post","2022","50-59","West Midlands (England)","Coventry","650","620","37150","33840"
"In post","2022","50-59","West Midlands (England)","Dudley","390","340","25920","26700"
"In post","2022","50-59","West Midlands (England)","Herefordshire, County of","190","180","30040","27570"
"In post","2022","50-59","West Midlands (England)","Sandwell","160","150","28240","27570"
"In post","2022","50-59","West Midlands (England)","Shropshire","500","470","30760","29350"
"In post","2022","50-59","West Midlands (England)","Solihull","260","230","30500","27370"
"In post","2022","50-59","West Midlands (England)","Staffordshire CC","1340","1270","32800","28620"
"In post","2022","50-59","West Midlands (England)","Stoke-on-Trent","400","360","28290","25120"
"In post","2022","50-59","West Midlands (England)","Telford and Wrekin","730","690","36570","33300"
"In post","2022","50-59","West Midlands (England)","Walsall","210","180","26690","26120"
"In post","2022","50-59","West Midlands (England)","Warwickshire CC","470","430","28170","27240"
"In post","2022","50-59","West Midlands (England)","Wolverhampton","360","320","27460","27570"
"In post","2022","50-59","West Midlands (England)","Worcestershire CC","750","710","31400","28200"
"In post","2022","50-59","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","1010","900","28820","27570"
"In post","2022","50-59","Yorkshire and The Humber","Bradford","750","670","27930","26820"
"In post","2022","50-59","Yorkshire and The Humber","Calderdale and Kirklees","340","310","29470","27570"
"In post","2022","50-59","Yorkshire and The Humber","East Riding of Yorkshire","690","650","31010","27570"
"In post","2022","50-59","Yorkshire and The Humber","Kingston upon Hull, City of","780","700","29500","27570"
"In post","2022","50-59","Yorkshire and The Humber","Leeds","3360","3180","37530","33370"
"In post","2022","50-59","Yorkshire and The Humber","North and North East Lincolnshire","280","250","27130","27570"
"In post","2022","50-59","Yorkshire and The Humber","North Yorkshire CC","810","780","31780","27570"
"In post","2022","50-59","Yorkshire and The Humber","Sheffield","2000","1860","35720","31990"
"In post","2022","50-59","Yorkshire and The Humber","Wakefield","570","530","33500","31650"
"In post","2022","50-59","Yorkshire and The Humber","York","760","710","35930","32160"
"In post","2022","60-64","East Midlands (England)","Derby","100","80","27010","21260"
"In post","2022","60-64","East Midlands (England)","East Derbyshire","40","30","[c]","[c]"
"In post","2022","60-64","East Midlands (England)","Leicester","210","180","26980","26120"
"In post","2022","60-64","East Midlands (England)","Leicestershire CC and Rutland","170","140","28100","26930"
"In post","2022","60-64","East Midlands (England)","Lincolnshire CC","380","330","27760","25870"
"In post","2022","60-64","East Midlands (England)","North Northamptonshire","50","40","26770","27200"
"In post","2022","60-64","East Midlands (England)","North Nottinghamshire","90","80","29970","27570"
"In post","2022","60-64","East Midlands (England)","Nottingham","590","480","30680","27130"
"In post","2022","60-64","East Midlands (England)","South and West Derbyshire","120","100","33410","27570"
"In post","2022","60-64","East Midlands (England)","South Nottinghamshire","100","80","32560","27570"
"In post","2022","60-64","East Midlands (England)","West Northamptonshire","110","90","26790","26930"
"In post","2022","60-64","East of England","Bedford","70","60","31330","28800"
"In post","2022","60-64","East of England","Breckland and South Norfolk","40","30","[c]","[c]"
"In post","2022","60-64","East of England","Cambridgeshire CC","310","270","32380","30450"
"In post","2022","60-64","East of England","Central Bedfordshire","60","60","29550","26810"
"In post","2022","60-64","East of England","Essex Haven Gateway","110","90","29970","28380"
"In post","2022","60-64","East of England","Essex Thames Gateway","80","70","28780","27790"
"In post","2022","60-64","East of England","Heart of Essex","90","80","30460","27160"
"In post","2022","60-64","East of England","Hertfordshire CC","270","250","34750","30150"
"In post","2022","60-64","East of England","Luton","40","30","[c]","[c]"
"In post","2022","60-64","East of England","North and West Norfolk","120","100","28880","27570"
"In post","2022","60-64","East of England","Norwich and East Norfolk","190","160","28250","27570"
"In post","2022","60-64","East of England","Peterborough","170","150","28310","25310"
"In post","2022","60-64","East of England","Southend-on-Sea","140","110","31140","28920"
"In post","2022","60-64","East of England","Suffolk CC","420","360","29240","26910"
"In post","2022","60-64","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East of England","West Essex","70","50","34430","29740"
"In post","2022","60-64","London","Barking & Dagenham and Havering","70","50","31440","31060"
"In post","2022","60-64","London","Barnet","150","140","43400","32090"
"In post","2022","60-64","London","Bexley and Greenwich","150","120","30890","30330"
"In post","2022","60-64","London","Brent","60","50","34190","31360"
"In post","2022","60-64","London","Bromley","70","60","33150","31880"
"In post","2022","60-64","London","Camden and City of London","190","180","34580","28310"
"In post","2022","60-64","London","Croydon","910","800","37250","31740"
"In post","2022","60-64","London","Ealing","50","50","32660","31060"
"In post","2022","60-64","London","Enfield","40","30","[c]","[c]"
"In post","2022","60-64","London","Hackney and Newham","610","530","38160","33440"
"In post","2022","60-64","London","Haringey and Islington","120","110","32950","31060"
"In post","2022","60-64","London","Harrow and Hillingdon","360","300","30850","30140"
"In post","2022","60-64","London","Hounslow and Richmond upon Thames","230","200","31330","30060"
"In post","2022","60-64","London","Kensington & Chelsea and Hammersmith & Fulham","60","50","32880","31250"
"In post","2022","60-64","London","Lambeth","200","190","46290","37660"
"In post","2022","60-64","London","Lewisham and Southwark","140","120","35270","31880"
"In post","2022","60-64","London","Merton, Kingston upon Thames and Sutton","60","60","33940","31060"
"In post","2022","60-64","London","Redbridge and Waltham Forest","120","100","30020","29650"
"In post","2022","60-64","London","Tower Hamlets","290","260","49190","43410"
"In post","2022","60-64","London","Wandsworth","90","70","29570","28210"
"In post","2022","60-64","London","Westminster","2220","2070","48990","42560"
"In post","2022","60-64","North East (England)","Darlington","60","50","36270","29320"
"In post","2022","60-64","North East (England)","Durham","580","420","27470","26120"
"In post","2022","60-64","North East (England)","Hartlepool and Stockton-on-Tees","160","130","27560","27570"
"In post","2022","60-64","North East (England)","Northumberland","60","50","30110","27570"
"In post","2022","60-64","North East (England)","South Teesside","100","80","26000","26120"
"In post","2022","60-64","North East (England)","Sunderland","590","420","25060","22080"
"In post","2022","60-64","North East (England)","Tyneside","1590","1220","28020","22080"
"In post","2022","60-64","North West (England)","Blackburn with Darwen","50","40","[c]","[c]"
"In post","2022","60-64","North West (England)","Blackpool","510","410","28990","27570"
"In post","2022","60-64","North West (England)","Cheshire East","100","80","28490","26620"
"In post","2022","60-64","North West (England)","Cheshire West and Chester","50","40","29320","26350"
"In post","2022","60-64","North West (England)","Chorley and West Lancashire","110","80","29900","31230"
"In post","2022","60-64","North West (England)","East Cumbria","100","90","27590","23070"
"In post","2022","60-64","North West (England)","East Lancashire","50","40","25150","22300"
"In post","2022","60-64","North West (England)","East Merseyside","140","110","28210","27570"
"In post","2022","60-64","North West (England)","Greater Manchester North East","130","100","26400","26780"
"In post","2022","60-64","North West (England)","Greater Manchester North West","220","170","24980","21440"
"In post","2022","60-64","North West (England)","Greater Manchester South East","140","110","25260","21260"
"In post","2022","60-64","North West (England)","Greater Manchester South West","420","340","30380","27570"
"In post","2022","60-64","North West (England)","Lancaster and Wyre","100","80","31330","26930"
"In post","2022","60-64","North West (England)","Liverpool","930","750","27490","24800"
"In post","2022","60-64","North West (England)","Manchester","590","480","32740","28790"
"In post","2022","60-64","North West (England)","Mid Lancashire","530","410","28270","26760"
"In post","2022","60-64","North West (England)","Sefton","490","390","29350","27240"
"In post","2022","60-64","North West (England)","Warrington","190","150","31840","28860"
"In post","2022","60-64","North West (England)","West Cumbria","110","90","30000","25150"
"In post","2022","60-64","North West (England)","Wirral","290","230","27920","27130"
"In post","2022","60-64","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Ards and North Down","30","30","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Belfast","160","130","30300","28920"
"In post","2022","60-64","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Lisburn and Castlereagh","50","40","[c]","[c]"
"In post","2022","60-64","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","Overseas","180","170","56030","54330"
"In post","2022","60-64","Scotland","Aberdeen City and Aberdeenshire","160","130","35400","27570"
"In post","2022","60-64","Scotland","Angus and Dundee City","160","130","26730","23230"
"In post","2022","60-64","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scotland","City of Edinburgh","830","710","38380","33610"
"In post","2022","60-64","Scotland","Clackmannanshire and Fife","160","120","31800","27570"
"In post","2022","60-64","Scotland","Dumfries and Galloway","80","70","30440","27570"
"In post","2022","60-64","Scotland","East Ayrshire and North Ayrshire mainland","120","90","27830","26920"
"In post","2022","60-64","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","190","150","30270","26720"
"In post","2022","60-64","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scotland","Falkirk","180","130","28270","27570"
"In post","2022","60-64","Scotland","Glasgow City","1030","830","31410","27570"
"In post","2022","60-64","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","130","100","29480","27370"
"In post","2022","60-64","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","160","140","28620","27290"
"In post","2022","60-64","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","40","30","[c]","[c]"
"In post","2022","60-64","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scotland","North Lanarkshire","310","220","26680","22080"
"In post","2022","60-64","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scotland","Perth and Kinross, and Stirling","140","110","31980","30290"
"In post","2022","60-64","Scotland","Scottish Borders","50","40","[c]","[c]"
"In post","2022","60-64","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scotland","South Ayrshire","40","30","[c]","[c]"
"In post","2022","60-64","Scotland","South Lanarkshire","380","280","28520","26120"
"In post","2022","60-64","Scotland","West Lothian","40","30","[c]","[c]"
"In post","2022","60-64","South East (England)","Berkshire","260","230","33900","31020"
"In post","2022","60-64","South East (England)","Brighton and Hove","80","70","31730","27570"
"In post","2022","60-64","South East (England)","Buckinghamshire","170","140","31750","28670"
"In post","2022","60-64","South East (England)","Central Hampshire","420","380","36500","33790"
"In post","2022","60-64","South East (England)","East Kent","380","300","29780","27370"
"In post","2022","60-64","South East (England)","East Surrey","100","80","32140","29290"
"In post","2022","60-64","South East (England)","East Sussex CC","210","170","26500","26120"
"In post","2022","60-64","South East (England)","Isle of Wight","90","70","27210","27380"
"In post","2022","60-64","South East (England)","Kent Thames Gateway","150","120","29490","29290"
"In post","2022","60-64","South East (England)","Medway","130","110","29420","26470"
"In post","2022","60-64","South East (England)","Mid Kent","100","80","31260","29290"
"In post","2022","60-64","South East (England)","Milton Keynes","190","160","33490","28550"
"In post","2022","60-64","South East (England)","North Hampshire","130","120","31880","27570"
"In post","2022","60-64","South East (England)","Oxfordshire CC","270","240","34410","29530"
"In post","2022","60-64","South East (England)","Portsmouth","430","370","30470","27370"
"In post","2022","60-64","South East (England)","South Hampshire","560","440","27750","23480"
"In post","2022","60-64","South East (England)","Southampton","120","100","32520","27370"
"In post","2022","60-64","South East (England)","West Kent","30","30","[c]","[c]"
"In post","2022","60-64","South East (England)","West Surrey","200","180","32360","29090"
"In post","2022","60-64","South East (England)","West Sussex (North East)","160","110","31720","28350"
"In post","2022","60-64","South East (England)","West Sussex (South West)","170","140","28850","27570"
"In post","2022","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","920","810","41760","40540"
"In post","2022","60-64","South West (England)","Bournemouth, Christchurch and Poole","110","90","27820","26930"
"In post","2022","60-64","South West (England)","Bristol, City of","400","330","34970","28920"
"In post","2022","60-64","South West (England)","Cornwall and Isles of Scilly","220","190","27450","26670"
"In post","2022","60-64","South West (England)","Devon CC","520","420","29290","26780"
"In post","2022","60-64","South West (England)","Dorset","240","200","29690","27130"
"In post","2022","60-64","South West (England)","Gloucestershire CC","180","140","31280","27570"
"In post","2022","60-64","South West (England)","Plymouth","290","240","31820","27570"
"In post","2022","60-64","South West (England)","Somerset CC","270","230","31560","29000"
"In post","2022","60-64","South West (England)","Swindon","50","40","[c]","[c]"
"In post","2022","60-64","South West (England)","Torbay","40","40","[c]","[c]"
"In post","2022","60-64","South West (England)","Wiltshire","600","550","37100","33300"
"In post","2022","60-64","Unknown","Unknown","230","210","37480","33570"
"In post","2022","60-64","Wales","Bridgend and Neath Port Talbot","90","70","26760","24960"
"In post","2022","60-64","Wales","Cardiff and Vale of Glamorgan","850","700","33240","27570"
"In post","2022","60-64","Wales","Central Valleys","220","170","32020","27570"
"In post","2022","60-64","Wales","Conwy and Denbighshire","70","60","36080","29430"
"In post","2022","60-64","Wales","Flintshire and Wrexham","200","160","28460","27570"
"In post","2022","60-64","Wales","Gwent Valleys","100","80","30150","27570"
"In post","2022","60-64","Wales","Gwynedd","60","60","25970","21810"
"In post","2022","60-64","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Wales","Monmouthshire and Newport","320","260","32470","27570"
"In post","2022","60-64","Wales","Powys","70","60","28660","27120"
"In post","2022","60-64","Wales","South West Wales","160","130","31190","27570"
"In post","2022","60-64","Wales","Swansea","850","620","27500","21840"
"In post","2022","60-64","West Midlands (England)","Birmingham","970","800","31510","27570"
"In post","2022","60-64","West Midlands (England)","Coventry","150","130","34460","28200"
"In post","2022","60-64","West Midlands (England)","Dudley","120","90","25310","25410"
"In post","2022","60-64","West Midlands (England)","Herefordshire, County of","30","30","[c]","[c]"
"In post","2022","60-64","West Midlands (England)","Sandwell","50","50","29580","27570"
"In post","2022","60-64","West Midlands (England)","Shropshire","180","160","31740","29670"
"In post","2022","60-64","West Midlands (England)","Solihull","60","50","28390","27370"
"In post","2022","60-64","West Midlands (England)","Staffordshire CC","380","310","29800","27570"
"In post","2022","60-64","West Midlands (England)","Stoke-on-Trent","130","90","24930","22040"
"In post","2022","60-64","West Midlands (England)","Telford and Wrekin","210","170","32950","27570"
"In post","2022","60-64","West Midlands (England)","Walsall","80","60","24640","24260"
"In post","2022","60-64","West Midlands (England)","Warwickshire CC","160","130","27550","25730"
"In post","2022","60-64","West Midlands (England)","Wolverhampton","110","90","25400","24030"
"In post","2022","60-64","West Midlands (England)","Worcestershire CC","190","160","30260","27570"
"In post","2022","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","290","210","26600","27380"
"In post","2022","60-64","Yorkshire and The Humber","Bradford","240","180","26280","22080"
"In post","2022","60-64","Yorkshire and The Humber","Calderdale and Kirklees","100","80","25980","27570"
"In post","2022","60-64","Yorkshire and The Humber","East Riding of Yorkshire","220","180","29680","26930"
"In post","2022","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","180","130","27940","27570"
"In post","2022","60-64","Yorkshire and The Humber","Leeds","770","610","33190","28920"
"In post","2022","60-64","Yorkshire and The Humber","North and North East Lincolnshire","80","60","28060","27570"
"In post","2022","60-64","Yorkshire and The Humber","North Yorkshire CC","250","230","28800","26380"
"In post","2022","60-64","Yorkshire and The Humber","Sheffield","460","360","30730","27570"
"In post","2022","60-64","Yorkshire and The Humber","Wakefield","150","110","30510","28200"
"In post","2022","60-64","Yorkshire and The Humber","York","210","180","31450","27570"
"In post","2022","65+","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Midlands (England)","Leicester","40","40","[c]","[c]"
"In post","2022","65+","East Midlands (England)","Leicestershire CC and Rutland","50","40","[c]","[c]"
"In post","2022","65+","East Midlands (England)","Lincolnshire CC","110","90","28280","26710"
"In post","2022","65+","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Midlands (England)","Nottingham","140","100","30470","27380"
"In post","2022","65+","East Midlands (England)","South and West Derbyshire","30","20","[c]","[c]"
"In post","2022","65+","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","Cambridgeshire CC","110","90","32450","27850"
"In post","2022","65+","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","Essex Thames Gateway","40","30","[c]","[c]"
"In post","2022","65+","East of England","Heart of Essex","30","20","[c]","[c]"
"In post","2022","65+","East of England","Hertfordshire CC","90","70","35330","29620"
"In post","2022","65+","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","North and West Norfolk","40","30","[c]","[c]"
"In post","2022","65+","East of England","Norwich and East Norfolk","60","40","28940","26800"
"In post","2022","65+","East of England","Peterborough","60","50","27180","25310"
"In post","2022","65+","East of England","Southend-on-Sea","70","50","28740","28380"
"In post","2022","65+","East of England","Suffolk CC","130","100","27190","22330"
"In post","2022","65+","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Barnet","70","60","44440","31880"
"In post","2022","65+","London","Bexley and Greenwich","50","40","[c]","[c]"
"In post","2022","65+","London","Brent","40","30","[c]","[c]"
"In post","2022","65+","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Camden and City of London","100","80","33120","24310"
"In post","2022","65+","London","Croydon","340","280","32950","29080"
"In post","2022","65+","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Hackney and Newham","260","200","36020","31090"
"In post","2022","65+","London","Haringey and Islington","50","40","[c]","[c]"
"In post","2022","65+","London","Harrow and Hillingdon","190","140","30620","29270"
"In post","2022","65+","London","Hounslow and Richmond upon Thames","110","90","28950","25850"
"In post","2022","65+","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Lambeth","90","70","43330","33420"
"In post","2022","65+","London","Lewisham and Southwark","60","50","34440","33390"
"In post","2022","65+","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Redbridge and Waltham Forest","60","40","27850","25110"
"In post","2022","65+","London","Tower Hamlets","100","80","50800","44120"
"In post","2022","65+","London","Wandsworth","30","20","[c]","[c]"
"In post","2022","65+","London","Westminster","760","670","45000","39000"
"In post","2022","65+","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","Durham","140","100","26020","22080"
"In post","2022","65+","North East (England)","Hartlepool and Stockton-on-Tees","30","20","[c]","[c]"
"In post","2022","65+","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","Sunderland","110","80","23830","22080"
"In post","2022","65+","North East (England)","Tyneside","380","280","25960","22080"
