"Status","Year","Region_ITL1","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East of England","G6/G7","LGBO","40","40","[c]","[c]"
"In post","2022","East of England","G6/G7","Undeclared","130","120","57730","54950"
"In post","2022","East of England","G6/G7","Unknown","300","280","59010","56370"
"In post","2022","East of England","SCS","Heterosexual / straight","100","100","95600","95140"
"In post","2022","East of England","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East of England","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East of England","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East of England","SEO/HEO","Heterosexual / straight","3720","3560","37110","35980"
"In post","2022","East of England","SEO/HEO","LGBO","160","150","36980","35780"
"In post","2022","East of England","SEO/HEO","Undeclared","620","590","37390","35980"
"In post","2022","East of England","SEO/HEO","Unknown","720","680","36430","35940"
"In post","2022","East of England","Unknown","Heterosexual / straight","1190","1100","29490","28200"
"In post","2022","East of England","Unknown","LGBO","70","70","27930","24800"
"In post","2022","East of England","Unknown","Undeclared","100","90","29750","28200"
"In post","2022","East of England","Unknown","Unknown","370","330","26600","24800"
"In post","2022","London","AA/AO","Heterosexual / straight","7520","6980","25970","25110"
"In post","2022","London","AA/AO","LGBO","400","390","26840","25110"
"In post","2022","London","AA/AO","Undeclared","1050","960","25310","25110"
"In post","2022","London","AA/AO","Unknown","2900","2680","26490","25140"
"In post","2022","London","EO","Heterosexual / straight","14140","13480","30190","30460"
"In post","2022","London","EO","LGBO","920","900","29880","30110"
"In post","2022","London","EO","Undeclared","2000","1870","30130","30330"
"In post","2022","London","EO","Unknown","4070","3850","30300","30750"
"In post","2022","London","G6/G7","Heterosexual / straight","19360","18700","60600","58600"
"In post","2022","London","G6/G7","LGBO","1840","1820","59410","57430"
"In post","2022","London","G6/G7","Undeclared","2830","2740","61010","59420"
"In post","2022","London","G6/G7","Unknown","5290","5130","61300","60130"
"In post","2022","London","SCS","Heterosexual / straight","3120","3010","90240","81920"
"In post","2022","London","SCS","LGBO","260","250","88100","79750"
"In post","2022","London","SCS","Undeclared","370","350","88890","82050"
"In post","2022","London","SCS","Unknown","740","710","97200","88570"
"In post","2022","London","SEO/HEO","Heterosexual / straight","22830","22310","39110","38600"
"In post","2022","London","SEO/HEO","LGBO","2060","2040","38350","37930"
"In post","2022","London","SEO/HEO","Undeclared","3310","3220","39160","38890"
"In post","2022","London","SEO/HEO","Unknown","7390","7250","37500","37610"
"In post","2022","London","Unknown","Heterosexual / straight","1740","1670","34660","33950"
"In post","2022","London","Unknown","LGBO","120","120","35320","32090"
"In post","2022","London","Unknown","Undeclared","190","180","37610","35310"
"In post","2022","London","Unknown","Unknown","390","360","32980","30200"
"In post","2022","North East (England)","AA/AO","Heterosexual / straight","8060","6980","22030","21260"
"In post","2022","North East (England)","AA/AO","LGBO","490","460","22000","21260"
"In post","2022","North East (England)","AA/AO","Undeclared","910","770","22100","21260"
"In post","2022","North East (England)","AA/AO","Unknown","3750","3170","22080","21260"
"In post","2022","North East (England)","EO","Heterosexual / straight","5770","5240","27160","27570"
"In post","2022","North East (England)","EO","LGBO","320","310","27130","27570"
"In post","2022","North East (England)","EO","Undeclared","570","510","27230","27570"
"In post","2022","North East (England)","EO","Unknown","1780","1630","26980","26820"
"In post","2022","North East (England)","G6/G7","Heterosexual / straight","1980","1930","56230","55210"
"In post","2022","North East (England)","G6/G7","LGBO","110","110","54610","54160"
"In post","2022","North East (England)","G6/G7","Undeclared","210","200","57050","55210"
"In post","2022","North East (England)","G6/G7","Unknown","410","400","57360","55210"
"In post","2022","North East (England)","SCS","Heterosexual / straight","100","100","86280","77990"
"In post","2022","North East (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","SEO/HEO","Heterosexual / straight","5270","5020","35640","33500"
"In post","2022","North East (England)","SEO/HEO","LGBO","320","310","34470","33370"
"In post","2022","North East (England)","SEO/HEO","Undeclared","510","480","36390","35310"
"In post","2022","North East (England)","SEO/HEO","Unknown","1350","1300","35430","33370"
"In post","2022","North East (England)","Unknown","Heterosexual / straight","920","880","29680","28200"
"In post","2022","North East (England)","Unknown","LGBO","50","50","29200","25140"
"In post","2022","North East (England)","Unknown","Undeclared","60","60","31590","31420"
"In post","2022","North East (England)","Unknown","Unknown","140","130","28680","28200"
"In post","2022","North West (England)","AA/AO","Heterosexual / straight","12980","11650","21880","21260"
"In post","2022","North West (England)","AA/AO","LGBO","870","830","22150","21260"
"In post","2022","North West (England)","AA/AO","Undeclared","1530","1340","21990","21260"
"In post","2022","North West (England)","AA/AO","Unknown","5570","4920","22100","21260"
"In post","2022","North West (England)","EO","Heterosexual / straight","12820","11890","27110","27570"
"In post","2022","North West (England)","EO","LGBO","850","820","27080","27570"
"In post","2022","North West (England)","EO","Undeclared","1470","1340","27300","27570"
"In post","2022","North West (England)","EO","Unknown","3950","3630","27120","27570"
"In post","2022","North West (England)","G6/G7","Heterosexual / straight","4050","3920","57040","55210"
"In post","2022","North West (England)","G6/G7","LGBO","240","230","56760","55210"
"In post","2022","North West (England)","G6/G7","Undeclared","410","390","57100","55210"
"In post","2022","North West (England)","G6/G7","Unknown","890","860","57950","55210"
"In post","2022","North West (England)","SCS","Heterosexual / straight","210","210","87070","79810"
"In post","2022","North West (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North West (England)","SCS","Unknown","60","50","90940","85000"
"In post","2022","North West (England)","SEO/HEO","Heterosexual / straight","10700","10240","35870","34050"
"In post","2022","North West (England)","SEO/HEO","LGBO","680","670","35170","33370"
"In post","2022","North West (England)","SEO/HEO","Undeclared","1180","1130","36310","34820"
"In post","2022","North West (England)","SEO/HEO","Unknown","2580","2490","35200","33370"
"In post","2022","North West (England)","Unknown","Heterosexual / straight","2200","2070","30670","28200"
"In post","2022","North West (England)","Unknown","LGBO","190","190","29870","26310"
"In post","2022","North West (England)","Unknown","Undeclared","180","170","32500","32690"
"In post","2022","North West (England)","Unknown","Unknown","700","640","27610","24900"
"In post","2022","Northern Ireland","AA/AO","Heterosexual / straight","1070","1000","21260","21250"
"In post","2022","Northern Ireland","AA/AO","LGBO","50","40","[c]","[c]"
"In post","2022","Northern Ireland","AA/AO","Undeclared","90","80","21710","21250"
"In post","2022","Northern Ireland","AA/AO","Unknown","440","410","21310","21250"
"In post","2022","Northern Ireland","EO","Heterosexual / straight","720","690","27130","26820"
"In post","2022","Northern Ireland","EO","LGBO","40","40","[c]","[c]"
"In post","2022","Northern Ireland","EO","Undeclared","50","50","27030","26820"
"In post","2022","Northern Ireland","EO","Unknown","290","280","26440","26590"
"In post","2022","Northern Ireland","G6/G7","Heterosexual / straight","240","230","57840","55210"
"In post","2022","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Unknown","40","40","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Heterosexual / straight","870","840","35970","33370"
"In post","2022","Northern Ireland","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Undeclared","70","70","35380","33370"
"In post","2022","Northern Ireland","SEO/HEO","Unknown","220","210","35180","33370"
"In post","2022","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","Heterosexual / straight","60","50","22120","22200"
"In post","2022","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","Heterosexual / straight","200","200","27660","26930"
"In post","2022","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","Undeclared","50","50","[c]","[c]"
"In post","2022","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","G6/G7","Heterosexual / straight","840","840","60130","58030"
"In post","2022","Overseas","G6/G7","LGBO","90","90","57010","54470"
"In post","2022","Overseas","G6/G7","Undeclared","110","110","60140","57880"
"In post","2022","Overseas","G6/G7","Unknown","280","270","58680","56710"
"In post","2022","Overseas","SCS","Heterosexual / straight","220","220","86460","77460"
"In post","2022","Overseas","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS","Unknown","40","40","[c]","[c]"
"In post","2022","Overseas","SEO/HEO","Heterosexual / straight","1030","1020","38760","34770"
"In post","2022","Overseas","SEO/HEO","LGBO","60","60","36450","34770"
"In post","2022","Overseas","SEO/HEO","Undeclared","140","140","37770","34770"
"In post","2022","Overseas","SEO/HEO","Unknown","300","300","42180","41600"
"In post","2022","Overseas","Unknown","Heterosexual / straight","150","150","[c]","[c]"
"In post","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","AA/AO","Heterosexual / straight","9030","8200","22640","21260"
"In post","2022","Scotland","AA/AO","LGBO","620","600","22240","21260"
"In post","2022","Scotland","AA/AO","Undeclared","990","880","22770","21260"
"In post","2022","Scotland","AA/AO","Unknown","6230","5690","23110","21740"
"In post","2022","Scotland","EO","Heterosexual / straight","8650","8030","28270","27570"
"In post","2022","Scotland","EO","LGBO","610","590","27880","27570"
"In post","2022","Scotland","EO","Undeclared","830","760","27930","27570"
"In post","2022","Scotland","EO","Unknown","4290","3980","29850","28920"
"In post","2022","Scotland","G6/G7","Heterosexual / straight","3650","3520","61870","62170"
"In post","2022","Scotland","G6/G7","LGBO","240","230","59770","57860"
"In post","2022","Scotland","G6/G7","Undeclared","310","290","62620","62170"
"In post","2022","Scotland","G6/G7","Unknown","1210","1170","60820","60670"
"In post","2022","Scotland","SCS","Heterosexual / straight","250","250","87390","83230"
"In post","2022","Scotland","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","SCS","Unknown","100","90","90080","83230"
"In post","2022","Scotland","SEO/HEO","Heterosexual / straight","9180","8810","38660","36360"
"In post","2022","Scotland","SEO/HEO","LGBO","640","630","37350","35290"
"In post","2022","Scotland","SEO/HEO","Undeclared","840","800","38550","36300"
"In post","2022","Scotland","SEO/HEO","Unknown","3220","3060","38480","37300"
"In post","2022","Scotland","Unknown","Heterosexual / straight","80","80","41160","41000"
"In post","2022","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","AA/AO","Heterosexual / straight","9210","8370","24330","21860"
"In post","2022","South East (England)","AA/AO","LGBO","600","570","25370","24250"
"In post","2022","South East (England)","AA/AO","Undeclared","1130","1020","24810","21860"
"In post","2022","South East (England)","AA/AO","Unknown","2600","2330","24590","22080"
"In post","2022","South East (England)","EO","Heterosexual / straight","8810","8180","28120","27570"
"In post","2022","South East (England)","EO","LGBO","530","500","28250","27570"
"In post","2022","South East (England)","EO","Undeclared","1280","1170","28510","27570"
"In post","2022","South East (England)","EO","Unknown","1830","1670","28400","27570"
"In post","2022","South East (England)","G6/G7","Heterosexual / straight","2290","2190","58890","55210"
