"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","EO","340","330","26120","26590"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","G6/G7","90","90","56020","52080"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","SEO/HEO","290","290","33380","33080"
"New entrant CS","2022","Greater Manchester","Greater Manchester South West","Unknown","120","110","26710","23970"
"New entrant CS","2022","Greater Manchester","Manchester","AA/AO","320","310","21300","21260"
"New entrant CS","2022","Greater Manchester","Manchester","EO","430","420","26680","26590"
"New entrant CS","2022","Greater Manchester","Manchester","G6/G7","140","130","56100","53370"
"New entrant CS","2022","Greater Manchester","Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Manchester","SEO/HEO","390","390","34280","33080"
"New entrant CS","2022","Greater Manchester","Manchester","Unknown","150","140","27740","23170"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","AA/AO","140","140","22710","21170"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","EO","80","80","25360","25390"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","G6/G7","60","50","55250","51650"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","200","200","30790","29230"
"New entrant CS","2022","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","AA/AO","90","90","22280","21260"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","North Hampshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","AA/AO","110","110","21930","21250"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","EO","60","60","26620","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Portsmouth","Unknown","60","50","26990","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","AA/AO","270","200","20410","19860"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","EO","90","90","24860","23880"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","G6/G7","40","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","130","130","32930","30710"
"New entrant CS","2022","Hampshire and Isle of Wight","South Hampshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","EO","50","50","26400","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Southampton","Unknown","70","70","28130","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","80","80","26610","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","60","50","29180","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","200","200","21910","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","90","80","28850","26350"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","60","60","21640","21170"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","60","50","27390","27570"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Hackney and Newham","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Hackney and Newham","EO","270","260","30750","30750"
"New entrant CS","2022","Inner London - East","Hackney and Newham","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Hackney and Newham","SEO/HEO","190","190","38360","37610"
"New entrant CS","2022","Inner London - East","Hackney and Newham","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Haringey and Islington","AA/AO","120","120","28290","30520"
"New entrant CS","2022","Inner London - East","Haringey and Islington","EO","70","60","30440","31060"
"New entrant CS","2022","Inner London - East","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Haringey and Islington","Unknown","120","110","33980","32890"
"New entrant CS","2022","Inner London - East","Lambeth","AA/AO","90","90","26580","25110"
"New entrant CS","2022","Inner London - East","Lambeth","EO","230","220","30190","31060"
"New entrant CS","2022","Inner London - East","Lambeth","G6/G7","70","70","59090","55450"
"New entrant CS","2022","Inner London - East","Lambeth","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Lambeth","SEO/HEO","270","260","37120","37640"
"New entrant CS","2022","Inner London - East","Lambeth","Unknown","110","100","45630","36580"
"New entrant CS","2022","Inner London - East","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Lewisham and Southwark","EO","90","80","29690","30130"
"New entrant CS","2022","Inner London - East","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Lewisham and Southwark","Unknown","160","150","34670","33700"
"New entrant CS","2022","Inner London - East","Tower Hamlets","AA/AO","110","110","22350","22770"
"New entrant CS","2022","Inner London - East","Tower Hamlets","EO","220","210","27800","27500"
"New entrant CS","2022","Inner London - East","Tower Hamlets","G6/G7","200","200","60400","58130"
"New entrant CS","2022","Inner London - East","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Tower Hamlets","SEO/HEO","290","290","36490","34550"
"New entrant CS","2022","Inner London - East","Tower Hamlets","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Camden and City of London","AA/AO","70","70","24000","23720"
"New entrant CS","2022","Inner London - West","Camden and City of London","EO","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Camden and City of London","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Camden and City of London","SEO/HEO","60","60","41730","41350"
"New entrant CS","2022","Inner London - West","Camden and City of London","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","110","110","29160","30520"
"New entrant CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Wandsworth","AA/AO","120","120","28150","30520"
"New entrant CS","2022","Inner London - West","Wandsworth","EO","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Westminster","AA/AO","470","460","22850","23570"
"New entrant CS","2022","Inner London - West","Westminster","EO","1650","1570","27650","27680"
"New entrant CS","2022","Inner London - West","Westminster","G6/G7","1280","1220","57400","54110"
"New entrant CS","2022","Inner London - West","Westminster","SCS","140","130","99550","90000"
"New entrant CS","2022","Inner London - West","Westminster","SEO/HEO","3630","3520","35400","34260"
"New entrant CS","2022","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","East Kent","AA/AO","250","250","23430","24250"
"New entrant CS","2022","Kent","East Kent","EO","140","130","27350","24920"
"New entrant CS","2022","Kent","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","East Kent","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Kent","Kent Thames Gateway","AA/AO","130","130","25620","28140"
"New entrant CS","2022","Kent","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Kent Thames Gateway","Unknown","60","50","28020","25480"
"New entrant CS","2022","Kent","Medway","AA/AO","160","150","26230","27430"
"New entrant CS","2022","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Medway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Medway","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Kent","Mid Kent","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","Kent","Mid Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Mid Kent","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Mid Kent","Unknown","90","80","29220","28200"
"New entrant CS","2022","Kent","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackpool","AA/AO","380","380","21260","21260"
"New entrant CS","2022","Lancashire","Blackpool","EO","190","190","27550","27570"
"New entrant CS","2022","Lancashire","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackpool","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Blackpool","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","AA/AO","170","170","22830","23140"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","East Lancashire","Unknown","60","60","27120","24800"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","AA/AO","80","80","21600","21260"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Mid Lancashire","AA/AO","230","220","21400","21260"
"New entrant CS","2022","Lancashire","Mid Lancashire","EO","70","70","26590","27130"
"New entrant CS","2022","Lancashire","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Mid Lancashire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Mid Lancashire","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Mid Lancashire","Unknown","110","100","29830","26310"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","AA/AO","250","250","21440","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","EO","30","30","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","140","130","27810","24800"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA/AO","230","220","21950","20970"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","30","30","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA/AO","80","80","21370","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA/AO","60","60","21890","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","50","50","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","60","60","29180","25080"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","AA/AO","190","180","21910","21260"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","EO","100","90","26750","27570"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","SEO/HEO","60","60","34770","33000"
"New entrant CS","2022","Lincolnshire","Lincolnshire CC","Unknown","100","90","28760","26310"
"New entrant CS","2022","Merseyside","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","East Merseyside","EO","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","East Merseyside","Unknown","100","90","29290","24900"
"New entrant CS","2022","Merseyside","Liverpool","AA/AO","820","790","21200","21250"
"New entrant CS","2022","Merseyside","Liverpool","EO","450","450","26400","26590"
"New entrant CS","2022","Merseyside","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Liverpool","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Liverpool","SEO/HEO","210","210","33510","33080"
"New entrant CS","2022","Merseyside","Liverpool","Unknown","180","170","26530","24800"
"New entrant CS","2022","Merseyside","Sefton","AA/AO","220","210","20570","21260"
"New entrant CS","2022","Merseyside","Sefton","EO","270","270","26080","26370"
"New entrant CS","2022","Merseyside","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Sefton","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Sefton","SEO/HEO","90","90","35400","33080"
"New entrant CS","2022","Merseyside","Sefton","Unknown","80","80","26880","24090"
"New entrant CS","2022","Merseyside","Wirral","AA/AO","170","170","21500","21260"
"New entrant CS","2022","Merseyside","Wirral","EO","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Wirral","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Wirral","Unknown","70","70","27510","24850"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","100","90","22890","22000"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","100","90","27190","27230"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","70","70","40920","31540"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","AA/AO","60","60","22390","21300"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","EO","30","30","[c]","[c]"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","York","AA/AO","90","90","21290","21300"
"New entrant CS","2022","North Yorkshire","York","EO","100","100","25450","26350"
"New entrant CS","2022","North Yorkshire","York","G6/G7","60","60","52170","49340"
"New entrant CS","2022","North Yorkshire","York","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","York","SEO/HEO","160","150","33800","32000"
"New entrant CS","2022","North Yorkshire","York","Unknown","70","60","26660","24800"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Armagh City, Banbridge and Craigavon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","AA/AO","210","200","21220","21250"
"New entrant CS","2022","Northern Ireland","Belfast","EO","130","130","26230","26590"
"New entrant CS","2022","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Belfast","SEO/HEO","150","150","34200","33080"
"New entrant CS","2022","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Mid Ulster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","AA/AO","270","250","21250","21250"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Sunderland","EO","90","80","27680","27570"
