"Status","Year","Region_ITL3","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Milton Keynes","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","White","AA/AO","50","50","[c]","[c]"
"Leaver CS","2021","Milton Keynes","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","White","AA/AO","70","60","20240","19520"
"Leaver CS","2021","Monmouthshire and Newport","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","White","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","White","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","White","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","White","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
