"Status","Year","Disability","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Female","Scotland","170","160","25920","26160"
"New entrant CS","2021","Declared disabled","Female","South East (England)","240","230","26750","27570"
"New entrant CS","2021","Declared disabled","Female","South West (England)","220","200","26060","27000"
"New entrant CS","2021","Declared disabled","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Female","Wales","110","110","26320","23320"
"New entrant CS","2021","Declared disabled","Female","West Midlands (England)","170","160","25980","27570"
"New entrant CS","2021","Declared disabled","Female","Yorkshire and The Humber","210","200","27230","27570"
"New entrant CS","2021","Declared disabled","Male","East Midlands (England)","90","90","26170","26350"
"New entrant CS","2021","Declared disabled","Male","East of England","100","100","26490","27570"
"New entrant CS","2021","Declared disabled","Male","London","320","320","34080","31060"
"New entrant CS","2021","Declared disabled","Male","North East (England)","120","120","25490","21010"
"New entrant CS","2021","Declared disabled","Male","North West (England)","220","210","25450","23310"
"New entrant CS","2021","Declared disabled","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Male","Scotland","140","140","27080","26160"
"New entrant CS","2021","Declared disabled","Male","South East (England)","160","160","27800","27570"
"New entrant CS","2021","Declared disabled","Male","South West (England)","140","140","28060","27570"
"New entrant CS","2021","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Male","Wales","70","60","26050","22390"
"New entrant CS","2021","Declared disabled","Male","West Midlands (England)","100","100","28350","27570"
"New entrant CS","2021","Declared disabled","Male","Yorkshire and The Humber","140","130","26910","27570"
"New entrant CS","2021","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Female","East Midlands (England)","780","750","25930","26370"
"New entrant CS","2021","Declared non-disabled","Female","East of England","1070","1020","26740","27570"
"New entrant CS","2021","Declared non-disabled","Female","London","4440","4310","34080","31060"
"New entrant CS","2021","Declared non-disabled","Female","North East (England)","940","920","24280","21010"
"New entrant CS","2021","Declared non-disabled","Female","North West (England)","1700","1650","25940","23140"
"New entrant CS","2021","Declared non-disabled","Female","Northern Ireland","60","50","24900","20140"
"New entrant CS","2021","Declared non-disabled","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Female","Scotland","1270","1240","27040","26160"
"New entrant CS","2021","Declared non-disabled","Female","South East (England)","1880","1810","27140","27570"
"New entrant CS","2021","Declared non-disabled","Female","South West (England)","1680","1570","27540","26480"
"New entrant CS","2021","Declared non-disabled","Female","Unknown","160","150","28900","27570"
"New entrant CS","2021","Declared non-disabled","Female","Wales","790","760","25280","22850"
"New entrant CS","2021","Declared non-disabled","Female","West Midlands (England)","1100","1040","26770","25560"
"New entrant CS","2021","Declared non-disabled","Female","Yorkshire and The Humber","1220","1170","26830","27570"
"New entrant CS","2021","Declared non-disabled","Male","East Midlands (England)","590","580","26710","25560"
"New entrant CS","2021","Declared non-disabled","Male","East of England","780","780","27830","27570"
"New entrant CS","2021","Declared non-disabled","Male","London","3260","3220","36250","31060"
"New entrant CS","2021","Declared non-disabled","Male","North East (England)","810","810","24700","21010"
"New entrant CS","2021","Declared non-disabled","Male","North West (England)","1410","1400","26950","24060"
"New entrant CS","2021","Declared non-disabled","Male","Northern Ireland","70","70","23690","20140"
"New entrant CS","2021","Declared non-disabled","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Male","Scotland","950","940","27280","24900"
"New entrant CS","2021","Declared non-disabled","Male","South East (England)","1420","1400","28690","27570"
"New entrant CS","2021","Declared non-disabled","Male","South West (England)","1490","1470","30660","27570"
"New entrant CS","2021","Declared non-disabled","Male","Unknown","120","120","30790","27570"
"New entrant CS","2021","Declared non-disabled","Male","Wales","670","660","26630","22850"
"New entrant CS","2021","Declared non-disabled","Male","West Midlands (England)","770","760","27600","26210"
"New entrant CS","2021","Declared non-disabled","Male","Yorkshire and The Humber","970","970","28070","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","East Midlands (England)","50","50","26490","27570"
"New entrant CS","2021","Undeclared","Female","East of England","60","60","28260","27570"
"New entrant CS","2021","Undeclared","Female","London","380","360","36700","32320"
"New entrant CS","2021","Undeclared","Female","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","North West (England)","90","90","26490","26180"
"New entrant CS","2021","Undeclared","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","South East (England)","110","110","28810","27570"
"New entrant CS","2021","Undeclared","Female","South West (England)","90","80","29940","27570"
"New entrant CS","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Wales","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","West Midlands (England)","60","60","28170","27570"
"New entrant CS","2021","Undeclared","Female","Yorkshire and The Humber","80","80","28470","27570"
"New entrant CS","2021","Undeclared","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","London","330","320","38230","32350"
"New entrant CS","2021","Undeclared","Male","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","North West (England)","70","70","25610","21010"
"New entrant CS","2021","Undeclared","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","South East (England)","90","80","29410","27570"
"New entrant CS","2021","Undeclared","Male","South West (England)","70","70","32040","27570"
"New entrant CS","2021","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","West Midlands (England)","60","60","28610","27570"
"New entrant CS","2021","Undeclared","Male","Yorkshire and The Humber","60","60","25990","27570"
"New entrant CS","2021","Unknown","Female","East Midlands (England)","460","430","25420","22350"
"New entrant CS","2021","Unknown","Female","East of England","450","430","25780","22920"
"New entrant CS","2021","Unknown","Female","London","3250","3190","35170","31060"
"New entrant CS","2021","Unknown","Female","North East (England)","630","610","24450","21430"
"New entrant CS","2021","Unknown","Female","North West (England)","1180","1150","25990","22850"
"New entrant CS","2021","Unknown","Female","Northern Ireland","90","80","23880","20140"
"New entrant CS","2021","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Scotland","990","950","28280","23340"
"New entrant CS","2021","Unknown","Female","South East (England)","870","820","27410","24880"
"New entrant CS","2021","Unknown","Female","South West (England)","630","590","28510","24960"
"New entrant CS","2021","Unknown","Female","Unknown","330","320","34060","28000"
"New entrant CS","2021","Unknown","Female","Wales","650","620","24930","22350"
"New entrant CS","2021","Unknown","Female","West Midlands (England)","650","630","27290","22850"
"New entrant CS","2021","Unknown","Female","Yorkshire and The Humber","930","900","28060","24880"
"New entrant CS","2021","Unknown","Male","East Midlands (England)","370","360","27140","24250"
"New entrant CS","2021","Unknown","Male","East of England","360","350","28110","25850"
"New entrant CS","2021","Unknown","Male","London","2480","2470","38560","32790"
"New entrant CS","2021","Unknown","Male","North East (England)","550","550","24800","22350"
"New entrant CS","2021","Unknown","Male","North West (England)","1130","1110","28550","24880"
"New entrant CS","2021","Unknown","Male","Northern Ireland","130","120","23940","20610"
"New entrant CS","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Scotland","900","880","28030","21430"
"New entrant CS","2021","Unknown","Male","South East (England)","850","830","28710","26350"
"New entrant CS","2021","Unknown","Male","South West (England)","670","650","29170","26350"
"New entrant CS","2021","Unknown","Male","Unknown","220","210","40680","28000"
"New entrant CS","2021","Unknown","Male","Wales","580","570","26600","23050"
"New entrant CS","2021","Unknown","Male","West Midlands (England)","550","540","29350","24860"
"New entrant CS","2021","Unknown","Male","Yorkshire and The Humber","900","890","28410","24880"
"New entrant CS","2021","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Female","East Midlands (England)","220","210","26650","25120"
"New entrant CS","2022","Declared disabled","Female","East of England","190","170","26850","24880"
"New entrant CS","2022","Declared disabled","Female","London","640","610","34450","31060"
"New entrant CS","2022","Declared disabled","Female","North East (England)","190","180","26290","23170"
"New entrant CS","2022","Declared disabled","Female","North West (England)","410","390","27400","25060"
"New entrant CS","2022","Declared disabled","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Female","Scotland","280","270","27100","27230"
"New entrant CS","2022","Declared disabled","Female","South East (England)","260","240","28360","26740"
"New entrant CS","2022","Declared disabled","Female","South West (England)","280","260","28660","24830"
"New entrant CS","2022","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Female","Wales","170","160","26900","23170"
"New entrant CS","2022","Declared disabled","Female","West Midlands (England)","300","280","27950","26590"
"New entrant CS","2022","Declared disabled","Female","Yorkshire and The Humber","260","250","29620","26370"
"New entrant CS","2022","Declared disabled","Male","East Midlands (England)","130","130","25990","25710"
"New entrant CS","2022","Declared disabled","Male","East of England","100","90","27190","27570"
"New entrant CS","2022","Declared disabled","Male","London","360","350","35620","32560"
"New entrant CS","2022","Declared disabled","Male","North East (England)","120","110","27010","24870"
"New entrant CS","2022","Declared disabled","Male","North West (England)","280","270","26990","24800"
"New entrant CS","2022","Declared disabled","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Scotland","220","220","27330","24920"
"New entrant CS","2022","Declared disabled","Male","South East (England)","160","160","28070","26140"
"New entrant CS","2022","Declared disabled","Male","South West (England)","180","180","30870","26580"
"New entrant CS","2022","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Male","Wales","120","120","26190","23170"
"New entrant CS","2022","Declared disabled","Male","West Midlands (England)","140","130","27270","25520"
"New entrant CS","2022","Declared disabled","Male","Yorkshire and The Humber","170","160","28940","26590"
"New entrant CS","2022","Declared non-disabled","Female","East Midlands (England)","1170","1120","26060","23170"
"New entrant CS","2022","Declared non-disabled","Female","East of England","1100","1050","27550","25010"
"New entrant CS","2022","Declared non-disabled","Female","London","3930","3820","35740","32090"
"New entrant CS","2022","Declared non-disabled","Female","North East (England)","1480","1430","25690","23140"
"New entrant CS","2022","Declared non-disabled","Female","North West (England)","2680","2580","26270","23170"
"New entrant CS","2022","Declared non-disabled","Female","Northern Ireland","130","130","28980","26590"
"New entrant CS","2022","Declared non-disabled","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Female","Scotland","2350","2290","28370","27230"
"New entrant CS","2022","Declared non-disabled","Female","South East (England)","1720","1620","27940","26140"
"New entrant CS","2022","Declared non-disabled","Female","South West (England)","1760","1670","28620","25640"
"New entrant CS","2022","Declared non-disabled","Female","Unknown","150","140","30630","28690"
"New entrant CS","2022","Declared non-disabled","Female","Wales","1370","1320","27080","23170"
"New entrant CS","2022","Declared non-disabled","Female","West Midlands (England)","1680","1610","27680","24920"
"New entrant CS","2022","Declared non-disabled","Female","Yorkshire and The Humber","1660","1600","28200","26220"
"New entrant CS","2022","Declared non-disabled","Male","East Midlands (England)","850","840","26910","24920"
"New entrant CS","2022","Declared non-disabled","Male","East of England","800","790","27980","26140"
"New entrant CS","2022","Declared non-disabled","Male","London","2800","2760","38050","33000"
"New entrant CS","2022","Declared non-disabled","Male","North East (England)","1010","1000","27180","24430"
"New entrant CS","2022","Declared non-disabled","Male","North West (England)","1980","1950","27850","25120"
"New entrant CS","2022","Declared non-disabled","Male","Northern Ireland","130","120","29340","26590"
"New entrant CS","2022","Declared non-disabled","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Male","Scotland","1670","1650","29450","27230"
"New entrant CS","2022","Declared non-disabled","Male","South East (England)","1230","1200","30020","27570"
"New entrant CS","2022","Declared non-disabled","Male","South West (England)","1640","1620","30600","27130"
"New entrant CS","2022","Declared non-disabled","Male","Unknown","100","100","33310","29290"
"New entrant CS","2022","Declared non-disabled","Male","Wales","1100","1090","28740","25860"
"New entrant CS","2022","Declared non-disabled","Male","West Midlands (England)","1160","1140","29080","26590"
"New entrant CS","2022","Declared non-disabled","Male","Yorkshire and The Humber","1260","1240","29260","26590"
"New entrant CS","2022","Declared non-disabled","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","East Midlands (England)","70","60","26030","24770"
"New entrant CS","2022","Undeclared","Female","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","London","230","220","34990","32070"
"New entrant CS","2022","Undeclared","Female","North East (England)","90","90","27010","24800"
"New entrant CS","2022","Undeclared","Female","North West (England)","120","120","27480","24900"
"New entrant CS","2022","Undeclared","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","Scotland","70","70","28250","27230"
"New entrant CS","2022","Undeclared","Female","South East (England)","90","80","28760","26130"
"New entrant CS","2022","Undeclared","Female","South West (England)","70","60","28950","27000"
"New entrant CS","2022","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","Wales","70","70","26060","24190"
"New entrant CS","2022","Undeclared","Female","West Midlands (England)","80","70","28230","26590"
"New entrant CS","2022","Undeclared","Female","Yorkshire and The Humber","80","70","28970","27570"
"New entrant CS","2022","Undeclared","Male","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","East of England","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","London","220","210","36950","33210"
"New entrant CS","2022","Undeclared","Male","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","North West (England)","110","110","27620","25120"
"New entrant CS","2022","Undeclared","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","Scotland","60","60","28480","27230"
"New entrant CS","2022","Undeclared","Male","South East (England)","80","80","29030","26830"
"New entrant CS","2022","Undeclared","Male","South West (England)","60","60","29050","26590"
"New entrant CS","2022","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","Wales","60","60","28010","24790"
"New entrant CS","2022","Undeclared","Male","West Midlands (England)","60","60","29210","27570"
"New entrant CS","2022","Undeclared","Male","Yorkshire and The Humber","60","50","33160","27570"
"New entrant CS","2022","Unknown","Female","East Midlands (England)","680","640","26500","24800"
"New entrant CS","2022","Unknown","Female","East of England","570","530","26640","24800"
"New entrant CS","2022","Unknown","Female","London","3180","3010","35340","30760"
"New entrant CS","2022","Unknown","Female","North East (England)","750","720","26000","23140"
"New entrant CS","2022","Unknown","Female","North West (England)","1880","1800","26780","24880"
"New entrant CS","2022","Unknown","Female","Northern Ireland","140","140","26730","24880"
"New entrant CS","2022","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Female","Scotland","1600","1530","29130","27020"
"New entrant CS","2022","Unknown","Female","South East (England)","1050","970","27370","24880"
"New entrant CS","2022","Unknown","Female","South West (England)","830","780","27560","23690"
"New entrant CS","2022","Unknown","Female","Unknown","300","240","29060","28000"
"New entrant CS","2022","Unknown","Female","Wales","700","660","25270","21840"
"New entrant CS","2022","Unknown","Female","West Midlands (England)","1050","990","27060","24800"
"New entrant CS","2022","Unknown","Female","Yorkshire and The Humber","1240","1130","28020","24880"
"New entrant CS","2022","Unknown","Male","East Midlands (England)","460","450","27190","25030"
"New entrant CS","2022","Unknown","Male","East of England","460","430","28890","26130"
"New entrant CS","2022","Unknown","Male","London","2410","2310","37110","32390"
"New entrant CS","2022","Unknown","Male","North East (England)","530","530","27490","24880"
"New entrant CS","2022","Unknown","Male","North West (England)","1370","1330","28710","25000"
"New entrant CS","2022","Unknown","Male","Northern Ireland","150","150","26490","21680"
"New entrant CS","2022","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Male","Scotland","1340","1310","29040","26130"
"New entrant CS","2022","Unknown","Male","South East (England)","930","880","28840","25770"
"New entrant CS","2022","Unknown","Male","South West (England)","880","870","30400","26350"
"New entrant CS","2022","Unknown","Male","Unknown","280","250","27020","23850"
"New entrant CS","2022","Unknown","Male","Wales","630","610","27140","23880"
"New entrant CS","2022","Unknown","Male","West Midlands (England)","790","760","29380","25120"
"New entrant CS","2022","Unknown","Male","Yorkshire and The Humber","1150","1070","30010","26350"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
